level_id,session_date,year,side,entry_time,exit_time,entry_price,exit_price,anchor,cap,v_score,exit_reason,pnl
1914_upper,2025-06-24,2025,upper,2025-06-23 19:22:00-04:00,2025-06-23 21:12:00-04:00,22250.05921920297,22250.05921920297,151.25,200.0,0.015950659293917483,BE,-0.0
1919_upper,2025-06-24,2025,upper,2025-06-24 01:45:00-04:00,2025-06-24 02:26:00-04:00,22302.46465015223,22345.96465015223,29.0,43.5,0.014783994334277621,SL,-43.5
1931_upper,2025-07-15,2025,upper,2025-07-14 21:50:00-04:00,2025-07-14 21:52:00-04:00,23120.43003053195,23153.80503053195,22.25,33.375,0.018673073680660936,SL,-33.375
1938_lower,2025-07-16,2025,lower,2025-07-16 03:07:00-04:00,2025-07-16 04:43:00-04:00,22944.324729310974,23008.074729310974,42.5,63.75,0.010272491349480968,TP,63.75
1946_upper,2025-07-28,2025,upper,2025-07-28 01:54:00-04:00,2025-07-28 03:10:00-04:00,23577.8482349201,23547.4732349201,20.25,30.375,0.010891590678824722,TP,30.375
1950_upper,2025-08-13,2025,upper,2025-08-12 19:49:00-04:00,2025-08-12 19:53:00-04:00,23967.18508415141,23937.93508415141,19.5,29.25,0.015183246073298429,TP,29.25
1969_lower,2025-09-02,2025,lower,2025-09-02 03:51:00-04:00,2025-09-02 05:00:00-04:00,23301.282843405126,23301.282843405126,40.75,61.125,0.01533711277586556,BE,0.0
1967_lower,2025-09-02,2025,lower,2025-09-02 06:28:00-04:00,2025-09-02 08:02:00-04:00,23259.432715527568,23199.057715527568,40.25,60.375,0.01510258358662614,SL,-60.375
1970_upper,2025-09-10,2025,upper,2025-09-10 02:22:00-04:00,2025-09-10 04:23:00-04:00,23934.331686108046,23909.206686108046,16.75,25.125,0.01282051282051282,TP,25.125
1982_upper,2025-09-18,2025,upper,2025-09-18 03:55:00-04:00,2025-09-18 04:55:00-04:00,24669.905354290502,24728.780354290502,39.25,58.875,0.018033596837944664,SL,-58.875
1993_upper,2025-10-02,2025,upper,2025-10-01 20:50:00-04:00,2025-10-02 04:04:00-04:00,25058.547694982582,25097.172694982582,25.75,38.625,0.013443935926773455,SL,-38.625
1996_upper,2025-10-09,2025,upper,2025-10-08 19:17:00-04:00,2025-10-08 21:13:00-04:00,25391.50666616943,25348.00666616943,29.0,43.5,0.013898662913441238,TP,43.5
2004_lower,2025-10-17,2025,lower,2025-10-17 01:43:00-04:00,2025-10-17 02:03:00-04:00,24618.367308282344,24678.742308282344,40.25,60.375,0.015806264501160093,TP,60.375
2005_upper,2025-10-21,2025,upper,2025-10-20 22:30:00-04:00,2025-10-20 23:50:00-04:00,25366.29683763213,25322.42183763213,29.25,43.875,0.011548064918851436,TP,43.875
2004_upper,2025-10-24,2025,upper,2025-10-24 05:37:00-04:00,2025-10-24 08:30:00-04:00,25389.257691717656,25389.257691717656,47.5,71.25,0.012491992312620116,BE,-0.0
2011_upper,2025-10-27,2025,upper,2025-10-26 23:20:00-04:00,2025-10-27 01:05:00-04:00,25769.150397814352,25769.150397814352,38.5,57.75,0.010621557828481511,BE,-0.0
2013_lower,2025-11-04,2025,lower,2025-11-04 00:49:00-05:00,2025-11-04 01:12:00-05:00,25813.360312389275,25758.985312389275,36.25,54.375,0.014901865762054762,SL,-54.375
2026_upper,2025-11-17,2025,upper,2025-11-17 02:23:00-05:00,2025-11-17 05:18:00-05:00,25313.414958811893,25250.039958811893,42.25,63.375,0.021136453008257963,TP,63.375
2042_lower,2025-12-11,2025,lower,2025-12-10 22:07:00-05:00,2025-12-11 07:04:00-05:00,25438.648571256614,25638.648571256614,137.5,200.0,0.010884668828161186,TP,200.0
2046_lower,2025-12-16,2025,lower,2025-12-16 02:37:00-05:00,2025-12-16 03:02:00-05:00,25096.208397431896,25144.208397431896,32.0,48.0,0.03454332552693208,TP,48.0
2049_upper,2025-12-22,2025,upper,2025-12-22 04:40:00-05:00,2025-12-22 07:10:00-05:00,25722.585118518815,25722.585118518815,35.5,53.25,0.01296043656207367,BE,-0.0
2044_upper,2025-12-26,2025,upper,2025-12-25 19:13:00-05:00,2025-12-25 20:00:00-05:00,25906.252331580763,25906.252331580763,33.5,50.25,0.017739816031537452,BE,-0.0
2052_upper,2026-01-13,2026,upper,2026-01-13 08:31:00-05:00,2026-01-13 08:39:00-05:00,26021.232009355885,25975.482009355885,30.5,45.75,0.022454470198675497,TP,45.75
2063_lower,2026-01-19,2026,lower,2026-01-18 22:24:00-05:00,2026-01-18 23:11:00-05:00,25373.145816891818,25373.145816891818,32.75,49.125,0.018780487804878048,BE,0.0
2061_lower,2026-01-19,2026,lower,2026-01-19 02:10:00-05:00,2026-01-19 03:23:00-05:00,25350.284539800687,25400.159539800687,33.25,49.875,0.016701461377870562,TP,49.875
2067_lower,2026-01-19,2026,lower,2026-01-19 04:25:00-05:00,2026-01-19 12:30:00-05:00,25317.811823945234,25411.936823945234,62.75,94.125,0.013375224416517055,TP,94.125
2073_upper,2026-01-27,2026,upper,2026-01-27 01:06:00-05:00,2026-01-27 03:36:00-05:00,26026.77634869439,25970.15134869439,37.75,56.625,0.01386687797147385,TP,56.625
2068_upper,2026-01-28,2026,upper,2026-01-27 19:35:00-05:00,2026-01-28 00:58:00-05:00,26192.561843286232,26247.686843286232,36.75,55.125,0.011247680890538033,SL,-55.125
2074_lower,2026-02-02,2026,lower,2026-02-01 22:40:00-05:00,2026-02-02 00:11:00-05:00,25298.049378233387,25298.049378233387,92.5,138.75,0.012209438835407373,BE,0.0
2095_lower,2026-03-02,2026,lower,2026-03-02 01:48:00-05:00,2026-03-02 08:25:00-05:00,24588.439612813825,24734.689612813825,97.5,146.25,0.017711171662125342,TP,146.25
2092_lower,2026-03-03,2026,lower,2026-03-03 06:20:00-05:00,2026-03-03 07:05:00-05:00,24381.73197610748,24518.23197610748,91.0,136.5,0.016219385096404377,TP,136.5
2099_upper,2026-03-05,2026,upper,2026-03-04 19:15:00-05:00,2026-03-04 20:19:00-05:00,25229.04674451065,25152.92174451065,50.75,76.125,0.013596276335129838,TP,76.125
2091_lower,2026-03-09,2026,lower,2026-03-08 20:23:00-04:00,2026-03-09 05:14:00-04:00,24143.73244001168,24343.73244001168,158.0,200.0,0.011617100371747211,TP,200.0
2104_upper,2026-03-10,2026,upper,2026-03-10 04:08:00-04:00,2026-03-10 05:07:00-04:00,25119.94149499076,25119.94149499076,137.5,200.0,0.013176470588235295,BE,-0.0
2115_lower,2026-03-26,2026,lower,2026-03-26 08:35:00-04:00,2026-03-26 09:39:00-04:00,24069.165318483185,24069.165318483185,89.75,134.625,0.011578650098842135,BE,0.0
2120_lower,2026-03-31,2026,lower,2026-03-30 20:17:00-04:00,2026-03-30 20:43:00-04:00,22983.31380287526,23101.43880287526,78.75,118.125,0.012202501008471157,TP,118.125
2119_upper,2026-04-01,2026,upper,2026-03-31 19:58:00-04:00,2026-03-31 20:51:00-04:00,24027.08869351358,24027.08869351358,94.0,141.0,0.013259195893926433,BE,-0.0
2122_lower,2026-04-02,2026,lower,2026-04-02 07:28:00-04:00,2026-04-02 09:53:00-04:00,23729.68143980739,23828.30643980739,65.75,98.625,0.010316139767054908,TP,98.625
2123_upper,2026-04-06,2026,upper,2026-04-05 22:19:00-04:00,2026-04-05 23:08:00-04:00,24289.10131924296,24204.72631924296,56.25,84.375,0.024247226624405704,TP,84.375
2115_upper,2026-04-08,2026,upper,2026-04-07 19:04:00-04:00,2026-04-08 01:51:00-04:00,24984.459681516815,25184.459681516815,569.5,200.0,0.017534486108412666,SL,-200.0
2112_upper,2026-04-10,2026,upper,2026-04-09 21:30:00-04:00,2026-04-09 23:07:00-04:00,25282.7774404608,25282.7774404608,74.0,111.0,0.01950523311132255,BE,-0.0
2136_upper,2026-04-24,2026,upper,2026-04-24 07:07:00-04:00,2026-04-24 09:55:00-04:00,27267.134887108085,27140.009887108085,84.75,127.125,0.010219646125686394,TP,127.125
2138_upper,2026-04-27,2026,upper,2026-04-26 22:00:00-04:00,2026-04-27 03:09:00-04:00,27541.200536733537,27415.200536733537,84.0,126.0,0.011116600790513834,TP,126.0
2140_upper,2026-04-30,2026,upper,2026-04-29 19:48:00-04:00,2026-04-30 00:12:00-04:00,27529.434177961637,27329.434177961637,293.0,200.0,0.012595837897042717,TP,200.0
2151_upper,2026-05-14,2026,upper,2026-05-13 20:17:00-04:00,2026-05-13 23:23:00-04:00,29656.73036561582,29569.35536561582,58.25,87.375,0.012754158964879853,TP,87.375
2155_upper,2026-05-21,2026,upper,2026-05-21 00:59:00-04:00,2026-05-21 01:47:00-04:00,29420.86955887296,29336.49455887296,56.25,84.375,0.014654418197725285,TP,84.375
2152_upper,2026-05-25,2026,upper,2026-05-24 23:00:00-04:00,2026-05-25 12:59:00-04:00,29963.24644194421,29962.5,57.75,86.625,0.018431635388739945,cutoff,0.7464419442112558
