level_id,session_date,year,side,entry_time,exit_time,entry_price,exit_price,level,anchor,cap,exit_reason,pnl,gap_through
2_upper,2023-06-07,2023,upper,2023-06-07 09:53:00-04:00,2023-06-07 10:17:00-04:00,1984.7853254973454,1978.4853254973457,1984.7853254973454,4.199999999999818,6.299999999999727,TP,6.299999999999727,False
7_lower,2023-06-15,2023,lower,2023-06-14 20:51:00-04:00,2023-06-14 21:57:00-04:00,1949.5290261681769,1945.7790261681769,1949.5290261681769,2.5,3.75,SL,-3.75,False
10_upper,2023-06-16,2023,upper,2023-06-16 08:15:00-04:00,2023-06-16 08:49:00-04:00,1979.9169286226415,1975.8669286226414,1979.9169286226415,2.7000000000000455,4.050000000000068,TP,4.050000000000068,False
11_lower,2023-06-20,2023,lower,2023-06-20 09:22:00-04:00,2023-06-20 15:00:00-04:00,1951.2758542829806,1949.6,1951.2758542829806,10.899999999999864,16.349999999999795,cutoff,-1.6758542829807084,False
10_lower,2023-06-21,2023,lower,2023-06-21 09:39:00-04:00,2023-06-21 14:12:00-04:00,1932.4330713773584,1946.9830713773586,1932.4330713773584,9.700000000000045,14.550000000000068,TP,14.550000000000068,False
13_lower,2023-06-22,2023,lower,2023-06-22 10:20:00-04:00,2023-06-22 15:00:00-04:00,1928.1217211945145,1925.3,1928.1217211945145,9.100000000000136,13.650000000000205,cutoff,-2.8217211945145664,False
16_lower,2023-06-27,2023,lower,2023-06-27 10:06:00-04:00,2023-06-27 11:09:00-04:00,1925.2555897470304,1925.2555897470304,1925.2555897470304,8.099999999999909,12.149999999999864,BE,0.0,False
17_lower,2023-06-28,2023,lower,2023-06-28 02:43:00-04:00,2023-06-28 02:54:00-04:00,1917.8319285522518,1920.5319285522519,1917.8319285522518,1.7999999999999545,2.699999999999932,TP,2.699999999999932,False
14_lower,2023-06-28,2023,lower,2023-06-28 06:28:00-04:00,2023-06-28 07:35:00-04:00,1914.8173724361382,1914.8173724361382,1914.8173724361382,5.0,7.5,BE,0.0,False
18_lower,2023-06-28,2023,lower,2023-06-28 09:11:00-04:00,2023-06-28 09:30:00-04:00,1913.4452940353772,1918.2452940353774,1913.4452940353772,3.2000000000000455,4.800000000000068,TP,4.800000000000068,False
15_lower,2023-06-28,2023,lower,2023-06-28 09:46:00-04:00,2023-06-28 09:49:00-04:00,1912.4298117680635,1917.2298117680634,1912.4298117680635,3.2000000000000455,4.800000000000068,TP,4.800000000000068,False
20_upper,2023-06-30,2023,upper,2023-06-30 08:43:00-04:00,2023-06-30 08:46:00-04:00,1921.85783611741,1918.4078361174102,1921.85783611741,2.2999999999999545,3.449999999999932,TP,3.449999999999932,False
19_upper,2023-07-03,2023,upper,2023-07-03 10:00:00-04:00,2023-07-03 10:52:00-04:00,1937.312852504581,1937.312852504581,1937.312852504581,8.0,12.0,BE,-0.0,False
23_lower,2023-07-06,2023,lower,2023-07-06 08:18:00-04:00,2023-07-06 08:20:00-04:00,1921.50359426496,1916.70359426496,1921.50359426496,3.2000000000000455,4.800000000000068,SL,-4.7999999999999545,False
25_upper,2023-07-07,2023,upper,2023-07-07 10:38:00-04:00,2023-07-07 15:00:00-04:00,1938.0502662954696,1931.9,1938.0502662954696,12.600000000000136,18.900000000000205,cutoff,6.150266295469464,False
27_upper,2023-07-11,2023,upper,2023-07-11 02:42:00-04:00,2023-07-11 02:44:00-04:00,1944.3234305927429,1941.4734305927427,1944.3234305927429,1.900000000000091,2.8500000000001364,TP,2.8500000000001364,False
23_upper,2023-07-12,2023,upper,2023-07-12 08:30:00-04:00,2023-07-12 08:37:00-04:00,1950.1964057350401,1954.84640573504,1950.1964057350401,3.099999999999909,4.649999999999864,SL,-4.649999999999864,False
13_upper,2023-07-13,2023,upper,2023-07-13 08:30:00-04:00,2023-07-13 08:31:00-04:00,1968.1282788054855,1963.7782788054853,1968.1282788054855,2.900000000000091,4.350000000000136,TP,4.350000000000136,False
32_upper,2023-07-18,2023,upper,2023-07-18 07:16:00-04:00,2023-07-18 07:16:00-04:00,1970.1677513348925,1974.2177513348925,1970.1677513348925,2.7000000000000455,4.050000000000068,SL,-4.0499999999999545,False
34_lower,2023-07-21,2023,lower,2023-07-21 04:57:00-04:00,2023-07-21 09:10:00-04:00,1963.5520477837727,1963.5520477837727,1963.5520477837727,7.0,10.5,BE,0.0,False
35_lower,2023-07-21,2023,lower,2023-07-21 09:23:00-04:00,2023-07-21 15:00:00-04:00,1961.4642937230858,1964.8,1961.4642937230858,5.7000000000000455,8.550000000000068,cutoff,3.335706276914152,False
36_upper,2023-07-27,2023,upper,2023-07-26 22:33:00-04:00,2023-07-27 03:47:00-04:00,1981.4153477112998,1981.4153477112998,1981.4153477112998,5.7999999999999545,8.699999999999932,BE,-0.0,False
33_lower,2023-07-27,2023,lower,2023-07-27 09:36:00-04:00,2023-07-27 15:00:00-04:00,1951.2493283897866,1944.3,1951.2493283897866,22.09999999999991,33.149999999999864,cutoff,-6.949328389786615,False
37_upper,2023-07-28,2023,upper,2023-07-27 20:00:00-04:00,2023-07-27 21:03:00-04:00,1986.3,1986.3,1983.720653632573,3.2000000000000455,4.800000000000068,BE,-0.0,True
33_upper,2023-07-28,2023,upper,2023-07-28 00:19:00-04:00,2023-07-28 03:31:00-04:00,1994.2506716102134,1986.9006716102133,1994.2506716102134,4.900000000000091,7.350000000000136,TP,7.350000000000136,False
34_upper,2023-07-28,2023,upper,2023-07-28 08:30:00-04:00,2023-07-28 10:02:00-04:00,1996.8479522162274,1996.8479522162274,1996.8479522162274,5.100000000000136,7.650000000000205,BE,-0.0,False
42_lower,2023-08-01,2023,lower,2023-08-01 08:43:00-04:00,2023-08-01 10:31:00-04:00,1986.646012864189,1980.946012864189,1986.646012864189,3.7999999999999545,5.699999999999932,SL,-5.7000000000000455,False
