level_id,session_date,year,side,entry_time,exit_time,entry_price,exit_price,level,anchor,cap,exit_reason,pnl,gap_through
2_upper,2018-01-05,2018,upper,2018-01-05 08:28:00-05:00,2018-01-05 08:30:00-05:00,6634.4292468028325,6625.8042468028325,6634.4292468028325,5.75,8.625,TP,8.625,False
5_lower,2018-01-10,2018,lower,2018-01-10 05:36:00-05:00,2018-01-10 05:50:00-05:00,6655.761473435556,6645.261473435556,6655.761473435556,7.0,10.5,SL,-10.5,False
6_upper,2018-01-11,2018,upper,2018-01-11 07:27:00-05:00,2018-01-11 08:43:00-05:00,6694.044149716636,6685.794149716636,6694.044149716636,5.5,8.25,TP,8.25,False
5_upper,2018-01-12,2018,upper,2018-01-12 01:37:00-05:00,2018-01-12 03:20:00-05:00,6730.363526564444,6736.738526564444,6730.363526564444,4.25,6.375,SL,-6.375,False
9_upper,2018-01-16,2018,upper,2018-01-16 03:14:00-05:00,2018-01-16 04:40:00-05:00,6797.99784082278,6805.12284082278,6797.99784082278,4.75,7.125,SL,-7.125,False
12_upper,2018-01-19,2018,upper,2018-01-19 05:19:00-05:00,2018-01-19 09:38:00-05:00,6851.070814156468,6851.070814156468,6851.070814156468,21.75,32.625,BE,-0.0,False
10_upper,2018-01-22,2018,upper,2018-01-22 09:59:00-05:00,2018-01-22 10:15:00-05:00,6857.363844418955,6871.238844418955,6857.363844418955,9.25,13.875,SL,-13.875,False
15_upper,2018-01-24,2018,upper,2018-01-24 05:37:00-05:00,2018-01-24 06:43:00-05:00,6983.88476391844,6974.13476391844,6983.88476391844,6.5,9.75,TP,9.75,False
19_lower,2018-01-30,2018,lower,2018-01-29 22:30:00-05:00,2018-01-29 22:47:00-05:00,6974.151456940375,6965.901456940375,6974.151456940375,5.5,8.25,SL,-8.25,False
20_upper,2018-01-31,2018,upper,2018-01-31 09:32:00-05:00,2018-01-31 10:02:00-05:00,6987.408281538446,6971.658281538446,6987.408281538446,10.5,15.75,TP,15.75,False
17_lower,2018-02-01,2018,lower,2018-02-01 09:14:00-05:00,2018-02-01 13:06:00-05:00,6898.631196903365,6979.256196903365,6898.631196903365,53.75,80.625,TP,80.625,False
20_lower,2018-02-02,2018,lower,2018-02-02 04:45:00-05:00,2018-02-02 10:03:00-05:00,6872.841718461554,6823.716718461554,6872.841718461554,32.75,49.125,SL,-49.125,False
27_lower,2018-02-08,2018,lower,2018-02-08 10:55:00-05:00,2018-02-08 11:41:00-05:00,6481.962541406001,6481.962541406001,6481.962541406001,69.0,103.5,BE,0.0,False
28_upper,2018-02-12,2018,upper,2018-02-12 09:42:00-05:00,2018-02-12 10:13:00-05:00,6512.446005791149,6462.571005791149,6512.446005791149,33.25,49.875,TP,49.875,False
30_upper,2018-02-14,2018,upper,2018-02-14 02:35:00-05:00,2018-02-14 08:30:00-05:00,6592.280833718691,6580.280833718691,6592.280833718691,8.0,12.0,TP,12.0,False
24_upper,2018-02-16,2018,upper,2018-02-16 04:31:00-05:00,2018-02-16 06:39:00-05:00,6855.962765545729,6827.087765545729,6855.962765545729,19.25,28.875,TP,28.875,False
34_lower,2018-02-20,2018,lower,2018-02-20 05:04:00-05:00,2018-02-20 06:23:00-05:00,6730.47977717059,6730.47977717059,6730.47977717059,34.0,51.0,BE,0.0,False
23_upper,2018-02-26,2018,upper,2018-02-26 09:36:00-05:00,2018-02-26 10:25:00-05:00,6955.61842954446,6955.61842954446,6955.61842954446,8.5,12.75,BE,-0.0,False
35_lower,2018-03-02,2018,lower,2018-03-02 07:55:00-05:00,2018-03-02 08:46:00-05:00,6677.301068564921,6677.301068564921,6677.301068564921,28.75,43.125,BE,0.0,False
32_lower,2018-03-02,2018,lower,2018-03-02 09:44:00-05:00,2018-03-02 10:34:00-05:00,6659.27944160052,6704.65444160052,6659.27944160052,30.25,45.375,TP,45.375,False
46_upper,2018-03-08,2018,upper,2018-03-08 02:03:00-05:00,2018-03-08 07:04:00-05:00,6939.60787251663,6956.10787251663,6939.60787251663,11.0,16.5,SL,-16.5,False
45_upper,2018-03-09,2018,upper,2018-03-08 19:00:00-05:00,2018-03-08 19:46:00-05:00,7000.75,7000.75,6984.515022438254,16.0,24.0,BE,-0.0,True
41_upper,2018-03-09,2018,upper,2018-03-08 20:05:00-05:00,2018-03-09 08:32:00-05:00,7007.958149674116,7029.333149674116,7007.958149674116,14.25,21.375,SL,-21.375,False
49_upper,2018-03-13,2018,upper,2018-03-13 09:34:00-04:00,2018-03-13 11:03:00-04:00,7203.713742215297,7152.713742215297,7203.713742215297,34.0,51.0,TP,51.0,False
51_lower,2018-03-15,2018,lower,2018-03-14 20:52:00-04:00,2018-03-14 22:36:00-04:00,7036.012031901325,7057.012031901325,7036.012031901325,14.0,21.0,TP,21.0,False
53_lower,2018-03-19,2018,lower,2018-03-18 20:58:00-04:00,2018-03-18 21:04:00-04:00,7024.712220503595,7011.587220503595,7024.712220503595,8.75,13.125,SL,-13.125,False
56_lower,2018-03-22,2018,lower,2018-03-22 03:51:00-04:00,2018-03-22 05:01:00-04:00,6828.8988834744405,6828.8988834744405,6828.8988834744405,26.75,40.125,BE,0.0,False
46_lower,2018-03-22,2018,lower,2018-03-22 05:28:00-04:00,2018-03-22 06:46:00-04:00,6802.51712748337,6802.51712748337,6802.51712748337,26.5,39.75,BE,0.0,False
58_upper,2018-03-27,2018,upper,2018-03-26 20:00:00-04:00,2018-03-26 21:09:00-04:00,6787.371833600559,6811.746833600559,6787.371833600559,16.25,24.375,SL,-24.375,False
63_upper,2018-04-05,2018,upper,2018-04-05 03:20:00-04:00,2018-04-05 08:13:00-04:00,6643.662550509871,6643.662550509871,6643.662550509871,26.0,39.0,BE,-0.0,False
70_upper,2018-04-12,2018,upper,2018-04-12 10:00:00-04:00,2018-04-12 11:10:00-04:00,6678.110819692571,6678.110819692571,6678.110819692571,47.25,70.875,BE,-0.0,False
66_upper,2018-04-13,2018,upper,2018-04-13 08:40:00-04:00,2018-04-13 09:28:00-04:00,6704.910349158707,6704.910349158707,6704.910349158707,10.75,16.125,BE,-0.0,False
71_upper,2018-04-17,2018,upper,2018-04-17 00:57:00-04:00,2018-04-17 02:21:00-04:00,6730.604733013587,6743.729733013587,6730.604733013587,8.75,13.125,SL,-13.125,False
76_lower,2018-04-20,2018,lower,2018-04-20 03:30:00-04:00,2018-04-20 06:53:00-04:00,6754.920435544273,6776.295435544273,6754.920435544273,14.25,21.375,TP,21.375,False
73_lower,2018-04-24,2018,lower,2018-04-24 10:32:00-04:00,2018-04-24 12:28:00-04:00,6612.324655951888,6540.324655951888,6612.324655951888,48.0,72.0,SL,-72.0,False
