sess_date,year,side,touched_at,level,anchor,cap,pnl,exit
2018-06-07,2018,upper,2018-06-06 21:16:00-04:00,7223.045732105999,8.0,12.0,-0.0,BE
2018-06-13,2018,upper,2018-06-13 10:04:00-04:00,7258.685457962999,15.0,22.5,-22.5,SL
2018-06-07,2018,lower,2018-06-07 10:38:00-04:00,7144.189542037001,23.25,34.875,0.0,BE
2018-06-25,2018,lower,2018-06-25 10:05:00-04:00,7104.779808188037,58.0,87.0,0.0,BE
2018-06-12,2018,upper,2018-06-12 09:32:00-04:00,7214.766583874294,16.0,24.0,-0.0,BE
2018-06-25,2018,lower,2018-06-25 09:38:00-04:00,7139.608416125706,15.0,22.5,-22.5,SL
2018-06-19,2018,lower,2018-06-19 03:07:00-04:00,7173.332004199299,18.0,27.0,0.0,BE
2018-06-14,2018,upper,2018-06-14 10:05:00-04:00,7293.704099220191,33.0,49.5,2.454099220190983,cutoff
2018-06-14,2018,lower,2018-06-14 02:48:00-04:00,7208.670900779809,17.5,26.25,26.25,TP
2018-06-18,2018,lower,2018-06-18 09:32:00-04:00,7217.488669557811,15.0,22.5,22.5,TP
2018-06-18,2018,lower,2018-06-17 22:04:00-04:00,7225.4957769309385,21.0,31.5,0.0,BE
2018-06-19,2018,lower,2018-06-19 02:37:00-04:00,7182.140137457645,20.25,30.375,30.375,TP
2018-06-25,2018,lower,2018-06-25 09:46:00-04:00,7120.209843730376,15.0,22.5,-22.5,SL
2018-06-21,2018,lower,2018-06-21 10:19:00-04:00,7249.081913287238,32.25,48.375,0.0,BE
2018-07-13,2018,upper,2018-07-12 19:00:00-04:00,7394.74936064487,7.75,11.625,-0.0,BE
2018-06-22,2018,lower,2018-06-22 10:25:00-04:00,7210.37563935513,54.5,81.75,30.12436064486974,cutoff
2018-07-10,2018,upper,2018-07-09 20:43:00-04:00,7327.635243347157,7.0,10.5,-0.0,BE
2018-06-25,2018,lower,2018-06-25 03:18:00-04:00,7173.364756652843,16.0,24.0,0.0,BE
2018-07-03,2018,upper,2018-07-03 06:49:00-04:00,7156.966282070537,12.25,18.375,18.375,TP
2018-06-27,2018,lower,2018-06-27 04:52:00-04:00,7014.908717929463,46.25,69.375,69.375,TP
2018-07-06,2018,upper,2018-07-06 10:55:00-04:00,7176.739989388088,39.25,58.875,-48.01001061191164,cutoff
2018-07-03,2018,upper,2018-07-03 06:06:00-04:00,7147.9923918290115,12.25,18.375,18.375,TP
2018-07-02,2018,lower,2018-07-02 01:35:00-04:00,7035.6326081709885,14.75,22.125,-22.125,SL
2018-07-05,2018,upper,2018-07-05 07:51:00-04:00,7084.403768087364,8.0,12.0,-12.0,SL
2018-07-06,2018,upper,2018-07-06 00:12:00-04:00,7139.233701605768,16.25,24.375,24.375,TP
2018-07-10,2018,upper,2018-07-09 20:13:00-04:00,7318.130703664103,7.0,10.5,-10.5,SL
2018-07-11,2018,lower,2018-07-10 21:15:00-04:00,7210.494296335897,17.0,25.5,25.5,TP
2018-07-12,2018,upper,2018-07-12 10:28:00-04:00,7338.248620650269,31.0,46.5,-36.251379349730996,cutoff
2018-07-12,2018,upper,2018-07-12 09:54:00-04:00,7313.301243592362,10.5,15.75,-15.75,SL
2018-07-30,2018,lower,2018-07-30 09:43:00-04:00,7240.233148786101,20.5,30.75,0.0,BE
2018-07-30,2018,lower,2018-07-30 09:43:00-04:00,7244.392914496968,20.5,30.75,-30.75,SL
2018-07-24,2018,upper,2018-07-24 09:10:00-04:00,7464.480298851291,18.75,28.125,28.125,TP
2018-07-23,2018,lower,2018-07-22 22:25:00-04:00,7330.4695991398785,17.5,26.25,0.0,BE
2018-07-23,2018,lower,2018-07-22 20:57:00-04:00,7352.056766404799,8.5,12.75,-12.75,SL
2018-08-07,2018,upper,2018-08-07 02:48:00-04:00,7469.891299657635,3.25,4.875,4.875,TP
2018-08-02,2018,lower,2018-08-02 08:07:00-04:00,7215.522986442655,8.75,13.125,13.125,TP
2018-08-15,2018,lower,2018-08-15 10:17:00-04:00,7336.0303197120065,44.5,66.75,16.21968028799347,cutoff
2018-08-15,2018,lower,2018-08-15 10:02:00-04:00,7357.340574773673,44.5,66.75,-5.090574773673325,cutoff
2018-08-10,2018,lower,2018-08-10 06:04:00-04:00,7425.497272235065,21.0,31.5,0.0,BE
2018-08-09,2018,upper,2018-08-09 10:32:00-04:00,7501.991476927421,24.5,36.75,-0.0,BE
2018-08-10,2018,lower,2018-08-10 09:05:00-04:00,7420.133523072579,16.75,25.125,25.125,TP
2018-08-27,2018,upper,2018-08-26 19:44:00-04:00,7523.189075758597,18.75,28.125,-0.0,BE
2018-08-10,2018,lower,2018-08-10 01:32:00-04:00,7436.435924241403,5.75,8.625,8.625,TP
2018-08-13,2018,upper,2018-08-13 10:10:00-04:00,7469.690258370605,33.5,50.25,50.25,TP
2018-08-13,2018,lower,2018-08-13 00:16:00-04:00,7383.559741629395,10.75,16.125,16.125,TP
2018-08-15,2018,lower,2018-08-15 09:55:00-04:00,7380.374330080393,15.0,22.5,-22.5,SL
2018-08-24,2018,upper,2018-08-24 10:47:00-04:00,7492.526483326745,19.0,28.5,-0.0,BE
2018-08-15,2018,lower,2018-08-15 10:00:00-04:00,7365.473516673255,44.5,66.75,-13.22351667325529,cutoff
2018-08-24,2018,upper,2018-08-24 10:35:00-04:00,7481.1428868648945,19.0,28.5,-11.607113135105465,cutoff
2018-08-23,2018,upper,2018-08-23 09:46:00-04:00,7459.129160047825,7.25,10.875,-10.875,SL
2018-08-17,2018,lower,2018-08-17 06:01:00-04:00,7367.620839952175,21.0,31.5,0.0,BE
2018-08-21,2018,upper,2018-08-21 09:54:00-04:00,7427.883856933523,8.0,12.0,-0.0,BE
2018-08-23,2018,upper,2018-08-23 09:42:00-04:00,7453.977465281063,7.25,10.875,-10.875,SL
2018-08-23,2018,upper,2018-08-23 09:42:00-04:00,7452.902840121966,7.25,10.875,-10.875,SL
2018-08-24,2018,upper,2018-08-24 10:49:00-04:00,7495.29980567954,19.0,28.5,-0.0,BE
2018-08-28,2018,upper,2018-08-27 21:03:00-04:00,7590.55216020712,6.5,9.75,9.75,TP
2018-09-06,2018,lower,2018-09-06 10:10:00-04:00,7481.57283979288,55.25,82.875,-36.32283979287968,cutoff
2018-08-29,2018,upper,2018-08-29 10:29:00-04:00,7624.075535560129,30.25,45.375,-37.92446443987137,cutoff
2018-09-05,2018,lower,2018-09-05 10:01:00-04:00,7549.549464439871,69.5,104.25,-12.049464439871372,cutoff
2018-09-05,2018,lower,2018-09-05 10:01:00-04:00,7551.387867344169,69.5,104.25,-13.887867344168626,cutoff
2018-09-04,2018,lower,2018-09-04 09:36:00-04:00,7613.598142439719,9.5,14.25,-14.25,SL
2018-09-04,2018,lower,2018-09-04 09:40:00-04:00,7595.542880773755,9.5,14.25,14.25,TP
2018-10-01,2018,upper,2018-09-30 22:17:00-04:00,7699.710619279597,8.0,12.0,-12.0,SL
2018-09-04,2018,lower,2018-09-04 07:30:00-04:00,7642.664380720403,14.5,21.75,-21.75,SL
2018-10-01,2018,upper,2018-09-30 19:24:00-04:00,7695.297332721562,16.0,24.0,-0.0,BE
2018-09-05,2018,lower,2018-09-05 09:59:00-04:00,7559.452667278438,11.25,16.875,-16.875,SL
2018-10-01,2018,upper,2018-09-30 19:24:00-04:00,7691.0816129401865,16.0,24.0,-0.0,BE
2018-09-06,2018,lower,2018-09-06 09:42:00-04:00,7488.4183870598135,12.75,19.125,19.125,TP
2018-09-14,2018,upper,2018-09-13 20:00:00-04:00,7598.237035260228,8.25,12.375,-12.375,SL
2018-09-06,2018,lower,2018-09-06 10:49:00-04:00,7432.137964739772,55.25,82.875,0.0,BE
2018-09-12,2018,upper,2018-09-12 03:49:00-04:00,7533.268474956705,7.0,10.5,10.5,TP
2018-09-13,2018,upper,2018-09-13 09:36:00-04:00,7557.668149335189,20.5,30.75,-0.0,BE
2018-09-14,2018,upper,2018-09-13 20:05:00-04:00,7603.597430607437,8.25,12.375,-0.0,BE
2018-09-17,2018,lower,2018-09-17 10:55:00-04:00,7485.527569392563,47.5,71.25,14.222430607436763,cutoff
2018-09-21,2018,upper,2018-09-21 01:02:00-04:00,7619.299807586163,5.25,7.875,-7.875,SL
2018-09-20,2018,upper,2018-09-20 08:16:00-04:00,7570.61645223126,21.25,31.875,-31.875,SL
2018-09-20,2018,upper,2018-09-20 10:02:00-04:00,7596.404138631538,33.75,50.625,-0.0,BE
2018-09-27,2018,upper,2018-09-27 10:50:00-04:00,7675.5493265197965,40.5,60.75,-0.0,BE
2018-09-26,2018,upper,2018-09-25 21:34:00-04:00,7614.13978952054,4.5,6.75,-0.0,BE
2018-10-04,2018,lower,2018-10-04 10:20:00-04:00,7559.103757895162,56.25,84.375,-84.375,SL
2018-10-01,2018,upper,2018-09-30 22:17:00-04:00,7700.077917331119,8.0,12.0,-12.0,SL
2018-10-04,2018,lower,2018-10-04 10:01:00-04:00,7574.297082668881,56.25,84.375,-84.375,SL
2018-10-04,2018,lower,2018-10-04 09:37:00-04:00,7592.821777634987,19.0,28.5,-28.5,SL
2018-10-04,2018,lower,2018-10-04 05:07:00-04:00,7604.301633736519,17.5,26.25,26.25,TP
2018-10-10,2018,lower,2018-10-10 09:47:00-04:00,7301.906473386964,23.5,35.25,-35.25,SL
2018-10-23,2018,lower,2018-10-23 09:20:00-04:00,7010.273914330854,20.5,30.75,30.75,TP
2018-10-23,2018,lower,2018-10-23 02:40:00-04:00,7048.926472320142,33.75,50.625,0.0,BE
2018-10-26,2018,lower,2018-10-26 05:20:00-04:00,6776.2626692403655,37.25,55.875,55.875,TP
2018-10-31,2018,upper,2018-10-31 03:05:00-04:00,6871.102077254832,14.25,21.375,-21.375,SL
2018-11-20,2018,lower,2018-11-20 07:53:00-05:00,6556.397922745168,42.5,63.75,-63.75,SL
2018-11-02,2018,upper,2018-11-02 01:03:00-04:00,7082.928192211169,63.75,95.625,95.625,TP
2018-11-05,2018,lower,2018-11-05 10:10:00-05:00,6882.446807788831,73.25,109.875,0.0,BE
2018-11-07,2018,upper,2018-11-07 10:54:00-05:00,7165.062296225073,52.25,78.375,-0.0,BE
2018-11-07,2018,upper,2018-11-06 21:06:00-05:00,7061.41202286573,71.5,107.25,-0.0,BE
2018-11-07,2018,upper,2018-11-06 21:10:00-05:00,7074.295927173807,71.5,107.25,-0.0,BE
2018-11-09,2018,lower,2018-11-09 03:25:00-05:00,7111.5058026252655,24.25,36.375,0.0,BE
2018-11-19,2018,lower,2018-11-19 10:22:00-05:00,6745.97145488317,76.75,115.125,0.0,BE
2018-11-27,2018,upper,2018-11-27 02:34:00-05:00,6712.091422665102,14.0,21.0,21.0,TP
2018-11-22,2018,lower,2018-11-22 10:59:00-05:00,6515.783577334898,9.5,14.25,14.25,TP
2018-11-26,2018,upper,2018-11-26 03:01:00-05:00,6608.000126974957,24.25,36.375,-36.375,SL
2018-11-26,2018,upper,2018-11-26 03:34:00-05:00,6639.600673522922,24.25,36.375,36.375,TP
2018-11-28,2018,upper,2018-11-28 09:30:00-05:00,6762.332773375287,10.5,15.75,15.75,TP
2018-12-04,2018,lower,2018-12-04 00:28:00-05:00,6995.119918567045,21.75,32.625,32.625,TP
2018-12-11,2018,upper,2018-12-11 05:13:00-05:00,6728.786304869839,29.5,44.25,-44.25,SL
2018-12-14,2018,lower,2018-12-13 20:28:00-05:00,6721.801680134419,32.5,48.75,-48.75,SL
2018-12-14,2018,lower,2018-12-13 20:28:00-05:00,6721.73710683289,32.5,48.75,-48.75,SL
2019-01-15,2019,upper,2019-01-15 10:00:00-05:00,6651.523086369335,79.25,118.875,-0.0,BE
2019-01-02,2019,lower,2019-01-02 03:21:00-05:00,6196.846532220631,28.75,43.125,43.125,TP
2019-01-02,2019,lower,2019-01-02 02:19:00-05:00,6252.833646042744,19.0,28.5,-28.5,SL
2019-01-15,2019,upper,2019-01-15 10:00:00-05:00,6653.683919330915,79.25,118.875,-0.0,BE
2019-01-15,2019,upper,2019-01-15 10:00:00-05:00,6659.943508341526,79.25,118.875,-0.0,BE
2019-01-15,2019,upper,2019-01-15 09:50:00-05:00,6641.757988445929,18.75,28.125,-0.0,BE
2019-01-15,2019,upper,2019-01-15 10:00:00-05:00,6651.874797742652,79.25,118.875,-0.0,BE
2019-01-14,2019,lower,2019-01-14 05:19:00-05:00,6531.125202257348,15.75,23.625,23.625,TP
2019-01-15,2019,upper,2019-01-15 09:35:00-05:00,6606.796270529724,18.75,28.125,-28.125,SL
2019-01-16,2019,upper,2019-01-16 09:34:00-05:00,6703.6383263405005,8.25,12.375,-12.375,SL
2019-01-18,2019,upper,2019-01-18 09:28:00-05:00,6772.235790239616,12.75,19.125,19.125,TP
2019-01-17,2019,lower,2019-01-17 01:58:00-05:00,6628.514209760384,9.25,13.875,-13.875,SL
2019-01-22,2019,lower,2019-01-22 10:07:00-05:00,6709.192486259255,33.75,50.625,0.0,BE
2019-01-25,2019,upper,2019-01-25 10:00:00-05:00,6771.058470745871,30.75,46.125,-16.19152925412891,cutoff
2019-01-25,2019,upper,2019-01-25 08:52:00-05:00,6761.012608791783,10.5,15.75,15.75,TP
2019-01-29,2019,lower,2019-01-29 10:57:00-05:00,6621.112391208217,43.5,65.25,7.63760879178335,cutoff
2019-01-28,2019,lower,2019-01-28 09:23:00-05:00,6692.716830958259,12.75,19.125,-19.125,SL
2019-01-29,2019,lower,2019-01-29 10:57:00-05:00,6620.169752527751,43.5,65.25,8.58024747224863,cutoff
2019-01-29,2019,lower,2019-01-29 10:55:00-05:00,6633.292539812368,43.5,65.25,0.0,BE
2019-02-13,2019,upper,2019-02-12 19:12:00-05:00,7047.681427230348,13.5,20.25,-0.0,BE
2019-02-07,2019,lower,2019-02-07 09:37:00-05:00,6918.943572769652,15.5,23.25,23.25,TP
2019-02-15,2019,upper,2019-02-15 09:28:00-05:00,7093.071694497865,27.5,41.25,41.25,TP
2019-02-07,2019,lower,2019-02-07 09:30:00-05:00,6938.678305502135,15.5,23.25,-23.25,SL
2019-02-12,2019,upper,2019-02-12 10:55:00-05:00,7000.032905405076,34.5,51.75,-17.217094594923765,cutoff
2019-02-12,2019,upper,2019-02-12 10:55:00-05:00,7004.368057217547,34.5,51.75,-12.881942782452825,cutoff
2019-02-13,2019,upper,2019-02-12 19:09:00-05:00,7032.036821982166,13.5,20.25,-20.25,SL
2019-02-21,2019,upper,2019-02-20 22:39:00-05:00,7106.313502438653,29.0,43.5,-0.0,BE
2019-02-14,2019,lower,2019-02-14 09:01:00-05:00,6990.311497561347,58.0,87.0,45.688502438652904,cutoff
2019-02-15,2019,upper,2019-02-15 09:27:00-05:00,7062.720829104319,27.5,41.25,-0.0,BE
2019-02-25,2019,upper,2019-02-25 06:23:00-05:00,7136.9822132467725,10.75,16.125,-0.0,BE
2019-02-21,2019,lower,2019-02-21 10:12:00-05:00,7006.3927867532275,53.25,79.875,17.107213246772517,cutoff
2019-02-20,2019,upper,2019-02-20 10:40:00-05:00,7102.613067648668,21.75,32.625,32.625,TP
2019-02-20,2019,upper,2019-02-20 10:40:00-05:00,7103.551686870763,21.75,32.625,32.625,TP
2019-03-08,2019,lower,2019-03-08 08:31:00-05:00,6989.073313129237,11.75,17.625,17.625,TP
2019-02-25,2019,upper,2019-02-25 05:15:00-05:00,7128.339639757036,9.5,14.25,-14.25,SL
2019-03-08,2019,lower,2019-03-08 09:06:00-05:00,6973.3391539788845,35.0,52.5,0.0,BE
2019-03-07,2019,lower,2019-03-07 09:52:00-05:00,7047.235947293812,21.25,31.875,31.875,TP
2019-03-01,2019,upper,2019-03-01 03:49:00-05:00,7154.838931259475,7.25,10.875,10.875,TP
2019-03-07,2019,lower,2019-03-07 09:51:00-05:00,7047.911068740525,21.25,31.875,31.875,TP
2019-03-12,2019,upper,2019-03-12 10:52:00-04:00,7239.435278128647,27.0,40.5,-0.0,BE
2019-03-07,2019,lower,2019-03-06 19:09:00-05:00,7096.3962090898385,12.5,18.75,0.0,BE
2019-03-08,2019,lower,2019-03-08 08:30:00-05:00,6995.011843036184,11.75,17.625,-17.625,SL
2019-03-13,2019,upper,2019-03-13 07:55:00-04:00,7257.043277470948,7.5,11.25,-11.25,SL
2019-03-15,2019,upper,2019-03-15 09:55:00-04:00,7326.602069778542,17.5,26.25,-0.0,BE
2019-03-19,2019,upper,2019-03-19 09:32:00-04:00,7397.697224000266,9.0,13.5,13.5,TP
2019-03-25,2019,lower,2019-03-25 02:54:00-04:00,7293.302775999734,11.25,16.875,16.875,TP
2019-03-25,2019,lower,2019-03-24 20:06:00-04:00,7346.779380038735,10.0,15.0,-15.0,SL
2019-03-25,2019,lower,2019-03-24 20:32:00-04:00,7332.586691551883,10.0,15.0,-15.0,SL
2019-03-25,2019,lower,2019-03-24 20:33:00-04:00,7328.037896243383,10.0,15.0,-15.0,SL
2019-04-03,2019,upper,2019-04-02 21:48:00-04:00,7563.204380215866,41.5,62.25,-0.0,BE
2019-03-26,2019,upper,2019-03-26 09:45:00-04:00,7423.83909733508,16.0,24.0,-0.0,BE
2019-04-01,2019,upper,2019-03-31 22:25:00-04:00,7479.5818874659,12.5,18.75,18.75,TP
2019-04-03,2019,upper,2019-04-02 20:54:00-04:00,7548.090577723089,6.25,9.375,9.375,TP
2019-04-09,2019,upper,2019-04-08 20:20:00-04:00,7632.192341401678,4.5,6.75,6.75,TP
2019-05-09,2019,lower,2019-05-09 03:25:00-04:00,7563.865194107859,29.75,44.625,0.0,BE
2019-04-16,2019,upper,2019-04-16 10:03:00-04:00,7688.916310199977,13.75,20.625,-0.0,BE
2019-04-16,2019,upper,2019-04-16 03:51:00-04:00,7683.209869070521,7.25,10.875,-0.0,BE
2019-04-15,2019,lower,2019-04-15 10:31:00-04:00,7610.415130929479,19.5,29.25,29.25,TP
2019-04-17,2019,upper,2019-04-16 21:59:00-04:00,7698.042061159147,16.25,24.375,-0.0,BE
2019-04-17,2019,upper,2019-04-17 08:46:00-04:00,7719.483988919526,8.75,13.125,-13.125,SL
2019-04-23,2019,upper,2019-04-23 09:56:00-04:00,7778.176845477705,9.5,14.25,-14.25,SL
2019-05-07,2019,lower,2019-05-07 10:53:00-04:00,7654.948154522295,57.5,86.25,0.0,BE
2019-04-23,2019,upper,2019-04-23 09:40:00-04:00,7762.269965917265,9.5,14.25,-14.25,SL
2019-04-25,2019,upper,2019-04-25 08:18:00-04:00,7877.005623138766,11.5,17.25,17.25,TP
2019-04-26,2019,lower,2019-04-25 20:11:00-04:00,7785.869376861234,7.75,11.625,11.625,TP
2019-04-26,2019,lower,2019-04-26 09:57:00-04:00,7765.206991238169,38.5,57.75,57.75,TP
2019-04-30,2019,lower,2019-04-29 20:14:00-04:00,7797.212448403169,5.5,8.25,0.0,BE
2019-05-09,2019,lower,2019-05-09 09:07:00-04:00,7541.842842703923,30.75,46.125,-46.125,SL
2019-05-10,2019,upper,2019-05-09 20:23:00-04:00,7642.297870567441,28.25,42.375,42.375,TP
2019-05-13,2019,lower,2019-05-13 08:13:00-04:00,7431.702129432559,35.25,52.875,-52.875,SL
2019-05-10,2019,lower,2019-05-10 10:41:00-04:00,7448.251858949017,43.75,65.625,0.0,BE
2019-05-15,2019,upper,2019-05-15 10:29:00-04:00,7467.647415047108,58.25,87.375,-53.60258495289236,cutoff
2019-05-20,2019,lower,2019-05-20 06:19:00-04:00,7430.455589647072,20.0,30.0,-30.0,SL
