exit,cap_pct_of_price,pnl_pct_of_price,cap_pts,pnl_pts,price_level,month,year
TP,0.002516554529763065,0.002516554529763065,17.625,17.625,7003.623323695436,5,2018
TP,0.002757390801082474,0.002757390801082474,19.125,19.125,6935.904766379892,5,2018
TP,0.006358766867941614,0.006358766867941614,43.875,43.875,6899.922722627305,5,2018
SL,0.004636484051528983,-0.004636484051528983,32.625,-32.625,7036.581952490742,6,2018
SL,0.00327813998593858,-0.00327813998593858,23.25,-23.25,7092.43659505992,6,2018
SL,0.003353531264914312,-0.003353531264914312,24.0,-24.0,7156.635231374005,6,2018
TP,0.0006741501529056731,0.0006741501529056731,4.875,4.875,7231.326699234774,6,2018
BE,0.005746077523027847,0.0,40.875,0.0,7113.548300765226,6,2018
TP,0.0022934224354410663,0.0022934224354410663,16.5,16.5,7194.487916844135,6,2018
BE,0.0010855627902121086,-0.0,7.875,-0.0,7254.301705073458,6,2018
TP,0.0030950480129607505,0.0030950480129607505,22.5,22.5,7269.677208812118,6,2018
BE,0.006777767599773222,-0.0,49.5,-0.0,7303.289655676041,6,2018
TP,0.003118701137937732,0.003118701137937732,22.5,22.5,7214.541889345101,6,2018
SL,0.0027574213774895313,-0.0027574213774895313,19.875,-19.875,7207.821104982877,6,2018
TP,0.002943034750144046,0.002943034750144046,21.375,21.375,7262.911183414944,6,2018
SL,0.0021096599607927057,-0.0021096599607927057,15.375,-15.375,7287.904347496284,6,2018
SL,0.0019918476854335126,-0.0019918476854335126,14.625,-14.625,7342.428895017123,6,2018
cutoff,0.011356445703958048,0.005826851614779727,81.75,41.944912336632115,7198.555087663368,6,2018
SL,0.004241604324127269,-0.004241604324127269,30.375,-30.375,7161.205449367277,6,2018
SL,0.003921265773242631,-0.003921265773242631,27.75,-27.75,7076.796525590399,6,2018
TP,0.005180192902927438,0.005180192902927438,36.375,36.375,7021.939275551633,7,2018
TP,0.0029322705307091,0.0029322705307091,21.0,21.0,7161.685724448367,7,2018
BE,0.007861656330882953,-0.0,56.25,-0.0,7154.980786813723,7,2018
cutoff,0.0082114967144074,-0.007660482164158956,58.875,-54.9243217285275,7169.8256782714725,7,2018
SL,0.0017080310791575814,-0.0017080310791575814,12.375,-12.375,7245.184324224052,7,2018
TP,0.0014317976083606397,0.0014317976083606397,10.5,10.5,7333.438705783388,7,2018
SL,0.006345261150102885,-0.006345261150102885,46.5,-46.5,7328.303579632185,7,2018
TP,0.0011645066612594732,0.0011645066612594732,8.625,8.625,7406.569912336632,7,2018
SL,0.0037772133510581805,-0.0037772133510581805,27.75,-27.75,7346.6858821268015,7,2018
BE,0.0021174756429194652,-0.0,15.75,-0.0,7438.102087580435,7,2018
TP,0.0015114311863924416,0.0015114311863924416,11.25,11.25,7443.276347136951,7,2018
TP,0.001511581871518624,0.001511581871518624,11.25,11.25,7442.534348931817,7,2018
TP,0.002971037088045453,0.002971037088045453,22.125,22.125,7446.894584057618,7,2018
TP,0.0037610001140240155,0.0037610001140240155,28.125,28.125,7478.0641178731985,7,2018
BE,0.004252908927578462,0.0,30.75,0.0,7230.34528216633,7,2018
BE,0.004254931553772734,0.0,30.75,0.0,7226.908261951898,7,2018
BE,0.0011059822742480075,-0.0,8.25,-0.0,7459.432390640652,8,2018
TP,0.0010023143433508758,0.0010023143433508758,7.5,7.5,7482.682503501307,8,2018
BE,0.0042425842184958,0.0,31.5,0.0,7424.720023865139,8,2018
BE,0.005817363883621212,0.0,43.125,0.0,7413.1515343948895,8,2018
cutoff,0.009053400022436592,-0.0028035907871246132,66.75,-20.67065241531236,7372.920652415312,8,2018
BE,0.002088945206854388,0.0,15.375,0.0,7360.173904777643,8,2018
TP,0.0037740227597601633,0.0037740227597601633,27.75,27.75,7352.896833553673,8,2018
SL,0.001459252142987613,-0.001459252142987613,10.875,-10.875,7452.447510363063,8,2018
cutoff,0.0038099926722079853,-0.001660441918820439,28.5,-12.420652415312361,7480.329347584688,8,2018
BE,0.003738610464983988,-0.0,28.125,-0.0,7522.8484656051105,8,2018
TP,0.0016423564781765751,0.0016423564781765751,12.375,12.375,7534.904976134861,8,2018
BE,0.001036190797379902,-0.0,7.875,-0.0,7599.9516883498845,8,2018
cutoff,0.00594353010626208,-0.0036215465384034458,45.375,-27.648160477377132,7634.351839522623,8,2018
BE,0.0028494465744368686,0.0,21.75,0.0,7633.061168833607,9,2018
SL,0.001873890286235026,-0.001873890286235026,14.25,-14.25,7604.500703523443,9,2018
cutoff,0.0138081485042752,-0.0016410613815412876,104.25,-12.389832639235465,7549.8898326392355,9,2018
cutoff,0.011091150665735605,-0.0036031433596619648,82.875,-26.923311650115465,7472.1733116501155,9,2018
TP,0.008156772849385437,0.008156772849385437,60.375,60.375,7401.824362995334,9,2018
SL,0.0013949048768410303,-0.0013949048768410303,10.5,-10.5,7527.395003291416,9,2018
SL,0.004074130546017984,-0.004074130546017984,30.75,-30.75,7547.622652900693,9,2018
TP,0.002069022851812507,0.002069022851812507,15.75,15.75,7612.28905045813,9,2018
TP,0.0020678952529319984,0.0020678952529319984,15.75,15.75,7616.4399418532485,9,2018
SL,0.0017397609163677487,-0.0017397609163677487,13.125,-13.125,7544.14004620946,9,2018
cutoff,0.004251927653472994,-0.0029605160273623436,32.25,-22.454907435795576,7584.795092564204,9,2018
TP,0.0017198782549903674,0.0017198782549903674,13.125,13.125,7631.354115860666,9,2018
SL,0.0018502168118066048,-0.0018502168118066048,13.875,-13.875,7499.12113621541,9,2018
BE,0.0031214402576216827,-0.0,24.0,-0.0,7688.758399715875,9,2018
BE,0.0031197805301770667,-0.0,24.0,-0.0,7692.848829541818,9,2018
SL,0.0015578559235408197,-0.0015578559235408197,12.0,-12.0,7702.894612183031,9,2018
TP,0.0029934748024475085,0.0029934748024475085,22.875,22.875,7641.621028945046,10,2018
SL,0.0031948256833463154,-0.0031948256833463154,24.375,-24.375,7629.524241982807,10,2018
SL,0.004837896473804127,-0.004837896473804127,35.25,-35.25,7286.224538054712,10,2018
TP,0.003732749534465088,0.003732749534465088,26.25,26.25,7032.3496815496055,10,2018
TP,0.0043923795989186075,0.0043923795989186075,30.75,30.75,7000.761047057629,10,2018
TP,0.008262341386847557,0.008262341386847557,55.875,55.875,6762.610909414232,10,2018
BE,0.004626482248039202,-0.0,31.875,-0.0,6889.683844244571,10,2018
TP,0.013488128931498257,0.013488128931498257,95.625,95.625,7089.567462295751,11,2018
TP,0.007600663744046919,0.007600663744046919,54.0,54.0,7104.642675752431,11,2018
SL,0.0038565345328992117,-0.0038565345328992117,26.625,-26.625,6903.866612075746,11,2018
SL,0.004660355572886294,-0.004660355572886294,33.0,-33.0,7081.0047610942565,11,2018
BE,0.005232955659857107,0.0,37.125,0.0,7094.461029890275,11,2018
SL,0.0089761531407662,-0.0089761531407662,62.625,-62.625,6976.819470200613,11,2018
TP,0.004792951658388705,0.004792951658388705,32.625,32.625,6806.8702389057435,11,2018
TP,0.0047890382502040075,0.0047890382502040075,32.625,32.625,6812.432537704249,11,2018
BE,0.017107172760884807,0.0,115.125,0.0,6729.6333303671845,11,2018
SL,0.012446816805694856,-0.012446816805694856,81.375,-81.375,6537.816155755429,11,2018
TP,0.005648875943543688,0.005648875943543688,37.5,37.5,6638.488855974993,11,2018
TP,0.0040388409124629465,0.0040388409124629465,26.25,26.25,6499.389445867615,11,2018
SL,0.005491493240338048,-0.005491493240338048,36.375,-36.375,6623.8814122187305,11,2018
TP,0.0015588249474192968,0.0015588249474192968,10.5,10.5,6735.842929241806,11,2018
SL,0.006564045973171321,-0.006564045973171321,44.25,-44.25,6741.269055832232,12,2018
BE,0.01034094812065017,0.0,69.375,0.0,6708.7658878650445,12,2018
BE,0.01034155317439334,0.0,69.375,0.0,6708.373377780335,12,2018
TP,0.006548552215969775,0.006548552215969775,42.75,42.75,6528.160513975401,12,2018
TP,0.0042584371543112785,0.0042584371543112785,27.0,27.0,6340.354224240451,12,2018
SL,0.006913085171895163,-0.006913085171895163,43.125,-43.125,6238.169923802291,1,2019
SL,0.003535954091363983,-0.003535954091363983,22.875,-22.875,6469.258199892534,1,2019
SL,0.004246055168153251,-0.004246055168153251,28.125,-28.125,6623.795237270195,1,2019
SL,0.001847370358849289,-0.001847370358849289,12.375,-12.375,6698.710922106751,1,2019
TP,0.004308267601248252,0.004308267601248252,28.5,28.5,6615.187968301361,1,2019
TP,0.00281848429218654,0.00281848429218654,19.125,19.125,6785.562031698639,1,2019
cutoff,0.006808999716310967,-0.0019378498543437676,46.125,-13.127232817691038,6774.122767182309,1,2019
SL,0.0028628216169211567,-0.0028628216169211567,19.125,-19.125,6680.472121266195,1,2019
cutoff,0.009854634171020709,0.0011326630061843218,65.25,7.499645331417923,6621.250354668582,1,2019
BE,0.0033560003436063908,0.0,23.25,0.0,6927.889636332791,2,2019
cutoff,0.007380259456547378,-0.0007560516223592645,51.75,-5.3013951186203485,7011.94860488138,2,2019
BE,0.002875081633577647,-0.0,20.25,-0.0,7043.27827199871,2,2019
TP,0.0017531991891201017,0.0017531991891201017,12.375,12.375,7058.524825242923,2,2019
cutoff,0.012461923096879188,0.007840125398183528,87.0,54.73400087124446,6981.2659991287555,2,2019
BE,0.00583290668222674,-0.0,41.25,-0.0,7071.945814887033,2,2019
TP,0.004592573379800792,0.004592573379800792,32.625,32.625,7103.860363667209,2,2019
TP,0.006117819559213757,0.006117819559213757,43.5,43.5,7110.376430518732,2,2019
TP,0.006117042070875419,0.006117042070875419,43.5,43.5,7111.280173650113,2,2019
TP,0.004429660049343439,0.004429660049343439,31.125,31.125,7026.498569481268,2,2019
TP,0.0044283592837990595,0.0044283592837990595,31.125,31.125,7028.562500307805,2,2019
BE,0.002259253745817548,-0.0,16.125,-0.0,7137.312499692195,2,2019
SL,0.0017320311940071066,-0.0017320311940071066,12.375,-12.375,7144.790488080103,2,2019
SL,0.002482030821723785,-0.002482030821723785,17.625,-17.625,7101.039941058964,2,2019
BE,0.0026416830219407766,0.0,18.75,0.0,7097.747854027111,3,2019
TP,0.0010580215048047958,0.0010580215048047958,7.5,7.5,7088.7027966258065,3,2019
TP,0.004528367123368544,0.004528367123368544,31.875,31.875,7038.961093836613,3,2019
TP,0.0045278242225998125,0.0045278242225998125,31.875,31.875,7039.805088038031,3,2019
SL,0.0025173507692561486,-0.0025173507692561486,17.625,-17.625,7001.408073618603,3,2019
BE,0.0032012427675431644,-0.0,23.25,-0.0,7262.804382013026,3,2019
BE,0.0035800721049369672,-0.0,26.25,-0.0,7332.254555376385,3,2019
TP,0.002240562066713952,0.002240562066713952,16.5,16.5,7364.223578148492,3,2019
SL,0.0020442031549846693,-0.0020442031549846693,15.0,-15.0,7337.82254636648,3,2019
TP,0.003228621578882701,0.003228621578882701,24.0,24.0,7433.512851730817,3,2019
BE,0.0052308241746291595,-0.0,39.0,-0.0,7455.804037375222,3,2019
cutoff,0.008237735644679361,-0.0010337555691090196,62.25,-7.811768543288963,7556.688231456711,4,2019
BE,0.0013221388315765863,-0.0,10.125,-0.0,7658.0460071098805,4,2019
BE,0.0013222156860187477,-0.0,10.125,-0.0,7657.600879389686,4,2019
TP,0.00384896111668585,0.00384896111668585,29.25,29.25,7599.4532325090695,4,2019
BE,0.003165858623020322,-0.0,24.375,-0.0,7699.333072790703,4,2019
SL,0.0017025679608058128,-0.0017025679608058128,13.125,-13.125,7708.943373859822,4,2019
SL,0.0018334644174285552,-0.0018334644174285552,14.25,-14.25,7772.171559230863,4,2019
cutoff,0.007428673705941357,0.006279778929051877,57.75,48.81857078507801,7773.931429214922,4,2019
TP,0.0018779448529243326,0.0018779448529243326,14.625,14.625,7787.768622292595,4,2019
SL,0.004502622251668548,-0.004502622251668548,34.125,-34.125,7578.916927209297,5,2019
TP,0.005538076872000596,0.005538076872000596,42.375,42.375,7651.573096473161,5,2019
SL,0.00712368079702825,-0.00712368079702825,52.875,-52.875,7422.426903526839,5,2019
cutoff,0.011679136482266643,-0.005341405061493488,87.375,-39.96059708323719,7481.289402916763,5,2019
SL,0.00402878289074521,-0.00402878289074521,30.0,-30.0,7446.417643630048,5,2019
SL,0.0027978821642841937,-0.0027978821642841937,20.625,-20.625,7371.647120555797,5,2019
TP,0.004786369992600087,0.004786369992600087,35.25,35.25,7364.662584484247,5,2019
SL,0.002885199283396955,-0.002885199283396955,21.0,-21.0,7278.526693405793,5,2019
SL,0.003291996697344399,-0.003291996697344399,23.625,-23.625,7176.495656589786,5,2019
SL,0.0027508855487419024,-0.0027508855487419024,19.875,-19.875,7224.946166549782,6,2019
SL,0.003130896130640039,-0.003130896130640039,22.875,-22.875,7306.2149127648445,6,2019
SL,0.003103747029570455,-0.003103747029570455,23.25,-23.25,7490.945550165439,6,2019
SL,0.0021260844276358147,-0.0021260844276358147,16.125,-16.125,7584.364849485702,6,2019
cutoff,0.003422206523029258,0.000318917707569221,25.875,2.4113085016415425,7560.9113085016415,6,2019
cutoff,0.003417680260128717,0.0016411112586315836,25.875,12.424729812347323,7570.924729812347,6,2019
SL,0.00509232961230517,-0.00509232961230517,38.625,-38.625,7584.937138920871,6,2019
BE,0.0029038856985636684,-0.0,22.5,-0.0,7748.238854969065,6,2019
BE,0.0031871513387441244,-0.0,24.75,-0.0,7765.55530926014,6,2019
SL,0.008422497185889676,-0.008422497185889676,64.875,-64.875,7702.584942229007,6,2019
BE,0.002634338471025042,-0.0,20.625,-0.0,7829.290057770993,7,2019
SL,0.0013861044579086066,-0.0013861044579086066,10.875,-10.875,7845.729041524407,7,2019
TP,0.0020521060991834186,0.0020521060991834186,16.125,16.125,7857.780845939943,7,2019
BE,0.0017808264192296177,0.0,13.875,0.0,7791.326459544721,7,2019
SL,0.0023187754627040104,-0.0023187754627040104,18.0,-18.0,7762.717990386845,7,2019
SL,0.0020480892085027167,-0.0020480892085027167,16.125,-16.125,7873.192209136437,7,2019
BE,0.0009850696859066846,-0.0,7.875,-0.0,7994.358280096334,7,2019
TP,0.0019315350708227184,0.0019315350708227184,15.375,15.375,7959.990078487765,7,2019
BE,0.002597098122148056,0.0,20.625,0.0,7941.555932796677,7,2019
BE,0.003438952646716088,0.0,26.625,0.0,7742.182790863563,8,2019
cutoff,0.016547685222256518,-0.002791063488565089,127.5,-21.505158577310794,7705.005158577311,8,2019
SL,0.003879372324889318,-0.003879372324889318,29.625,-29.625,7636.544656962058,8,2019
SL,0.003956592600811793,-0.003956592600811793,30.0,-30.0,7582.281783028347,8,2019
BE,0.005434320092414338,0.0,40.875,0.0,7521.640114106753,8,2019
SL,0.004971093005865276,-0.004971093005865276,38.25,-38.25,7694.484885893247,8,2019
BE,0.007278750864138106,-0.0,55.5,-0.0,7624.934694968692,8,2019
BE,0.001467757290433143,-0.0,11.25,-0.0,7664.75497912878,8,2019
BE,0.005748073220156257,-0.0,44.25,-0.0,7698.231790929952,8,2019
TP,0.004693510954278089,0.004693510954278089,36.0,36.0,7670.164265236528,8,2019
TP,0.0034320334141731035,0.0034320334141731035,26.25,26.25,7648.5269320504385,8,2019
BE,0.01994981780081745,0.0,152.25,0.0,7631.648645621291,8,2019
BE,0.019950052389252827,0.0,152.25,0.0,7631.558906683257,8,2019
TP,0.006869472066492062,0.006869472066492062,52.5,52.5,7642.508695258361,8,2019
SL,0.0021088873565066513,-0.0021088873565066513,16.125,-16.125,7646.212089161028,8,2019
BE,0.00439629291939548,-0.0,34.125,-0.0,7762.221632104627,8,2019
SL,0.0013575902700713506,-0.0013575902700713506,10.5,-10.5,7734.292320353883,9,2019
TP,0.0028391213169457557,0.0028391213169457557,22.125,22.125,7792.904046735641,9,2019
BE,0.00800496743011399,-0.0,63.0,-0.0,7870.113220323607,9,2019
SL,0.0015622392014287524,-0.0015622392014287524,12.375,-12.375,7921.3221564805135,9,2019
cutoff,0.007410609930047392,0.0017546547308135193,58.875,13.940188223614314,7944.690188223614,9,2019
cutoff,0.007415800163598331,0.0010555049264125162,58.875,8.379790605412381,7939.129790605412,9,2019
cutoff,0.007401541466786603,0.002976221015408053,58.875,23.674124244043924,7954.424124244044,9,2019
TP,0.001613068511097273,0.001613068511097273,12.75,12.75,7904.190003267094,9,2019
TP,0.005942514044371826,0.005942514044371826,45.75,45.75,7698.761779676393,9,2019
TP,0.004851946060492125,0.004851946060492125,37.875,37.875,7806.146137609452,9,2019
SL,0.0033162615716957286,-0.0033162615716957286,25.5,-25.5,7689.38138584795,10,2019
TP,0.0030735127853730782,0.0030735127853730782,23.625,23.625,7686.64445205237,10,2019
SL,0.003718096381996571,-0.003718096381996571,28.5,-28.5,7665.2128056712345,10,2019
cutoff,0.014586940160734465,0.0029037481740779225,113.25,22.544102950359047,7763.794102950359,10,2019
cutoff,0.014568821153817425,0.004142280291486601,113.25,32.19980793627474,7773.449807936275,10,2019
SL,0.0035980191726252006,-0.0035980191726252006,28.125,-28.125,7816.801037077112,10,2019
SL,0.005822185766512068,-0.005822185766512068,46.125,-46.125,7922.282429616186,10,2019
TP,0.0035279925487012543,0.0035279925487012543,28.125,28.125,7971.955612648202,10,2019
TP,0.003522122676870344,0.003522122676870344,28.125,28.125,7985.241452461576,10,2019
TP,0.0035213685959105913,0.0035213685959105913,28.125,28.125,7986.951446281968,10,2019
BE,0.0044549640149149005,0.0,35.25,0.0,7912.521825537877,10,2019
TP,0.001925147484994761,0.001925147484994761,15.375,15.375,7986.401104246743,10,2019
BE,0.002646740603098522,-0.0,21.0,-0.0,7934.28716641723,10,2019
cutoff,0.008663473499641994,-0.002059491596429222,69.375,-16.49191049158071,8007.758089508419,10,2019
BE,0.0065845744313345516,0.0,52.875,0.0,8030.131719428886,10,2019
TP,0.0065917846759853595,0.0065917846759853595,52.875,52.875,8021.348177926654,10,2019
cutoff,0.00653883554496596,-0.00031904334608358803,53.25,-2.598177926653989,8143.651822073346,11,2019
SL,0.0020563159820438217,-0.0020563159820438217,16.875,-16.875,8206.423598005367,11,2019
TP,0.004900205729642167,0.004900205729642167,40.5,40.5,8264.95911284065,11,2019
TP,0.003939466549716582,0.003939466549716582,32.625,32.625,8281.578124415639,11,2019
TP,0.0039390955717517676,0.0039390955717517676,32.625,32.625,8282.358070710947,11,2019
TP,0.003936296397870451,0.003936296397870451,32.625,32.625,8288.247810213234,11,2019
BE,0.006232444142104692,-0.0,51.75,-0.0,8303.323514829619,11,2019
TP,0.0019411627897851556,0.0019411627897851556,16.125,16.125,8306.876726080602,11,2019
TP,0.0021212960607898965,0.0021212960607898965,17.625,17.625,8308.599787545481,11,2019
SL,0.0009008729605426582,-0.0009008729605426582,7.5,-7.5,8325.258197873129,11,2019
TP,0.0011209165931608195,0.0011209165931608195,9.375,9.375,8363.69098040014,11,2019
BE,0.004474548831479668,0.0,37.125,0.0,8296.92587972569,11,2019
SL,0.002608763646738053,-0.002608763646738053,21.75,-21.75,8337.282692203938,11,2019
TP,0.003787957959002585,0.003787957959002585,31.875,31.875,8414.82412027431,11,2019
TP,0.00379422428978421,0.00379422428978421,31.875,31.875,8400.926662617732,11,2019
SL,0.003525270919478963,-0.003525270919478963,29.625,-29.625,8403.609446385071,12,2019
SL,0.0038130182602419925,-0.0038130182602419925,31.5,-31.5,8261.172082087238,12,2019
cutoff,0.004931351986393067,-0.0029796878013151847,40.875,-24.698042081527092,8288.801957918473,12,2019
SL,0.0024185258556425958,-0.0024185258556425958,20.25,-20.25,8372.8689328482,12,2019
SL,0.0010804539012130537,-0.0010804539012130537,9.0,-9.0,8329.83248049312,12,2019
SL,0.003907092270606708,-0.003907092270606708,33.0,-33.0,8446.178824150378,12,2019
TP,0.0015799822032308522,0.0015799822032308522,13.5,13.5,8544.400039693046,12,2019
SL,0.0016579593628115302,-0.0016579593628115302,14.25,-14.25,8594.903059526845,12,2019
SL,0.0021840781558833088,-0.0021840781558833088,19.125,-19.125,8756.55477276877,12,2019
SL,0.002273254320784739,-0.002273254320784739,19.875,-19.875,8742.97249466529,12,2019
TP,0.005746984894021085,0.005746984894021085,50.25,50.25,8743.715344071625,1,2020
BE,0.0023645963431271288,-0.0,21.0,-0.0,8881.00840595395,1,2020
TP,0.020740824670077995,0.020740824670077995,180.375,180.375,8696.61659404605,1,2020
TP,0.020767674901324078,0.020767674901324078,180.375,180.375,8685.372862250453,1,2020
TP,0.020757151881476917,0.020757151881476917,180.375,180.375,8689.775988051686,1,2020
TP,0.0029056203672751745,0.0029056203672751745,26.625,26.625,9163.275526241003,1,2020
BE,0.00653641541710746,0.0,59.625,0.0,9121.972242453598,1,2020
SL,0.0018705369117256315,-0.0018705369117256315,17.25,-17.25,9221.951137059525,1,2020
TP,0.002907460813145135,0.002907460813145135,26.625,26.625,9157.475099792833,1,2020
SL,0.001132129305687963,-0.001132129305687963,10.5,-10.5,9274.55896358009,1,2020
cutoff,0.008007165384134525,-0.0019958033718997575,72.0,-17.94615645900194,8991.946156459002,1,2020
SL,0.006420502832729236,-0.006420502832729236,58.125,-58.125,9053.02925865888,1,2020
BE,0.0032454966189724662,0.0,29.25,0.0,9012.488205660382,1,2020
BE,0.0045559052221945204,-0.0,42.0,-0.0,9218.804595713065,2,2020
SL,0.003080411118524114,-0.003080411118524114,28.5,-28.5,9252.011794339618,2,2020
cutoff,0.005095270747715357,0.003312782559720021,48.75,31.695695436550523,9567.69569543655,2,2020
BE,0.0032642223576165637,-0.0,31.5,-0.0,9650.077889608092,2,2020
BE,0.002054681536521954,-0.0,19.875,-0.0,9673.031877068039,2,2020
SL,0.000658791605990402,-0.000658791605990402,6.375,-6.375,9676.808177323495,2,2020
BE,0.001471407488163314,-0.0,14.25,-0.0,9684.604784625351,2,2020
SL,0.00135212977268284,-0.00135212977268284,13.125,-13.125,9706.908512159982,2,2020
TP,0.003398638793212235,0.003398638793212235,32.25,32.25,9489.093122931961,2,2020
TP,0.003394595621433652,0.003394595621433652,32.25,32.25,9500.395215374649,2,2020
SL,0.0031515475839836624,-0.0031515475839836624,29.25,-29.25,9281.154486973353,2,2020
TP,0.008639208628608772,0.008639208628608772,75.375,75.375,8724.757467992544,2,2020
SL,0.01299471307139108,-0.01299471307139108,109.875,-109.875,8455.361761076416,3,2020
SL,0.0098669488004866,-0.0098669488004866,84.375,-84.375,8551.275749585217,3,2020
SL,0.0008393017091641509,-0.0008393017091641509,6.375,-6.375,7595.5999259774835,3,2020
TP,0.02662598664465843,0.02662598664465843,200.0,200.0,7511.458736501807,3,2020
TP,0.0264463757332763,0.0264463757332763,200.0,200.0,7562.472908087322,3,2020
BE,0.012392735017908448,-0.0,90.75,-0.0,7322.838733246481,3,2020
TP,0.020107754822736443,0.020107754822736443,153.75,153.75,7646.30369503761,3,2020
TP,0.02264249373868184,0.02264249373868184,173.625,173.625,7668.104140993251,3,2020
TP,0.022594471492302686,0.022594471492302686,173.625,173.625,7684.401914829,3,2020
TP,0.02256830576108475,0.02256830576108475,174.375,174.375,7726.54366907242,3,2020
BE,0.005894493578394254,-0.0,46.5,-0.0,7888.718408387388,3,2020
BE,0.005499521905053432,-0.0,43.5,-0.0,7909.778477294267,3,2020
TP,0.0070758059618304244,0.0070758059618304244,56.25,56.25,7949.624439029813,3,2020
TP,0.007521520898234606,0.007521520898234606,57.0,57.0,7578.254553993011,4,2020
