level_id,session_date,year,side,entry_time,exit_time,entry_price,exit_price,level,anchor,cap,vxn_prev_close,exit_reason,pnl,gap_through
1353_upper,2023-05-01,2023,upper,2023-04-30 22:55:00-04:00,2023-04-30 23:41:00-04:00,13337.05750989963,13337.05750989963,13337.05750989963,14.5,21.75,20.190000534057617,BE,-0.0,False
1357_upper,2023-05-01,2023,upper,2023-05-01 02:42:00-04:00,2023-05-01 04:15:00-04:00,13354.499817652139,13304.437317652139,13354.499817652139,22.25,33.375,20.190000534057617,TP,50.0625,False
1369_lower,2023-05-04,2023,lower,2023-05-04 09:44:00-04:00,2023-05-04 13:35:00-04:00,13042.435086729922,13130.747586729922,13042.435086729922,39.25,58.875,23.13999938964844,TP,88.3125,False
1369_upper,2023-05-10,2023,upper,2023-05-10 09:32:00-04:00,2023-05-10 15:00:00-04:00,13410.064913270078,13390.0,13410.064913270078,139.25,200.0,19.76000022888184,cutoff,20.06491327007825,False
1371_upper,2023-05-11,2023,upper,2023-05-11 03:46:00-04:00,2023-05-11 04:32:00-04:00,13454.855520657635,13454.855520657635,13454.855520657635,22.0,33.0,19.39999961853028,BE,-0.0,False
1385_lower,2023-05-24,2023,lower,2023-05-24 03:03:00-04:00,2023-05-24 07:10:00-04:00,13706.076931880389,13674.951931880389,13706.076931880389,20.75,31.125,22.39999961853028,SL,-31.125,False
1386_upper,2023-05-25,2023,upper,2023-05-25 09:06:00-04:00,2023-05-25 09:38:00-04:00,13975.37052097448,13869.62052097448,13975.37052097448,47.0,70.5,21.690000534057617,TP,105.75,False
1384_upper,2023-05-26,2023,upper,2023-05-26 07:26:00-04:00,2023-05-26 08:30:00-04:00,14037.217523662237,14037.217523662237,14037.217523662237,58.25,87.375,22.209999084472656,BE,-0.0,False
1390_upper,2023-05-30,2023,upper,2023-05-30 05:20:00-04:00,2023-05-30 06:14:00-04:00,14500.603669049202,14500.603669049202,14500.603669049202,62.25,93.375,22.420000076293945,BE,-0.0,False
1392_upper,2023-06-02,2023,upper,2023-06-02 05:14:00-04:00,2023-06-02 06:18:00-04:00,14550.866559532675,14550.866559532675,14550.866559532675,26.75,40.125,19.290000915527344,BE,-0.0,False
1391_upper,2023-06-12,2023,upper,2023-06-11 20:00:00-04:00,2023-06-12 04:00:00-04:00,14767.75,14804.125,14725.630739165332,24.25,36.375,20.459999084472656,SL,-36.375,True
1404_lower,2023-06-20,2023,lower,2023-06-20 01:20:00-04:00,2023-06-20 02:06:00-04:00,15222.97180417187,15222.97180417187,15222.97180417187,8.25,12.375,19.950000762939453,BE,0.0,False
1406_lower,2023-06-22,2023,lower,2023-06-22 02:13:00-04:00,2023-06-22 03:02:00-04:00,14975.540735129565,14975.540735129565,14975.540735129565,26.5,39.75,18.81999969482422,BE,0.0,False
1412_upper,2023-06-30,2023,upper,2023-06-30 08:38:00-04:00,2023-06-30 09:24:00-04:00,15254.069572783555,15254.069572783555,15254.069572783555,19.25,28.875,19.549999237060547,BE,-0.0,False
1413_upper,2023-06-30,2023,upper,2023-06-30 09:43:00-04:00,2023-06-30 15:00:00-04:00,15290.171958931223,15336.75,15290.171958931223,87.5,131.25,19.549999237060547,cutoff,-46.578041068776656,False
1407_upper,2023-07-03,2023,upper,2023-07-03 04:11:00-04:00,2023-07-03 07:42:00-04:00,15385.778277982936,15344.715777982936,15385.778277982936,18.25,27.375,19.8700008392334,TP,41.0625,False
1416_lower,2023-07-06,2023,lower,2023-07-06 08:30:00-04:00,2023-07-06 08:41:00-04:00,15242.18319312509,15208.43319312509,15242.18319312509,22.5,33.75,21.11000061035156,SL,-33.75,False
1418_upper,2023-07-12,2023,upper,2023-07-12 08:30:00-04:00,2023-07-12 08:31:00-04:00,15359.868794196565,15407.118794196565,15359.868794196565,31.5,47.25,19.479999542236328,SL,-47.25,False
1406_upper,2023-07-12,2023,upper,2023-07-12 09:48:00-04:00,2023-07-12 15:00:00-04:00,15454.584264870435,15454.25,15454.584264870435,124.75,187.125,19.479999542236328,cutoff,0.3342648704347084,False
1417_upper,2023-07-13,2023,upper,2023-07-13 00:13:00-04:00,2023-07-13 03:38:00-04:00,15527.892235680834,15527.892235680834,15527.892235680834,18.5,27.75,19.780000686645508,BE,-0.0,False
1430_upper,2023-07-27,2023,upper,2023-07-27 03:49:00-04:00,2023-07-27 05:49:00-04:00,15770.652112320444,15808.152112320444,15770.652112320444,25.0,37.5,19.82999992370605,SL,-37.5,False
1429_upper,2023-07-27,2023,upper,2023-07-27 09:45:00-04:00,2023-07-27 10:25:00-04:00,15897.89369544417,15815.76869544417,15897.89369544417,36.5,54.75,19.82999992370605,TP,82.125,False
1435_lower,2023-08-02,2023,lower,2023-08-02 02:53:00-04:00,2023-08-02 03:40:00-04:00,15680.358069343134,15680.358069343134,15680.358069343134,27.75,41.625,22.1299991607666,BE,0.0,False
1436_lower,2023-08-02,2023,lower,2023-08-02 04:02:00-04:00,2023-08-02 10:46:00-04:00,15614.468371465435,15518.093371465435,15614.468371465435,64.25,96.375,22.1299991607666,SL,-96.375,False
1430_lower,2023-08-03,2023,lower,2023-08-03 03:31:00-04:00,2023-08-03 04:44:00-04:00,15359.097887679556,15359.097887679556,15359.097887679556,67.25,100.875,22.07999992370605,BE,0.0,False
1441_lower,2023-08-11,2023,lower,2023-08-11 08:31:00-04:00,2023-08-11 08:49:00-04:00,15133.43673161332,15091.43673161332,15133.43673161332,28.0,42.0,20.450000762939453,SL,-42.0,False
1447_lower,2023-08-17,2023,lower,2023-08-16 20:19:00-04:00,2023-08-16 21:12:00-04:00,14907.749306880967,14907.749306880967,14907.749306880967,16.25,24.375,22.709999084472656,BE,0.0,False
1449_upper,2023-08-21,2023,upper,2023-08-21 04:24:00-04:00,2023-08-21 13:26:00-04:00,14823.580191280835,14944.330191280835,14823.580191280835,80.5,120.75,21.88999938964844,SL,-120.75,False
1450_upper,2023-08-22,2023,upper,2023-08-22 03:44:00-04:00,2023-08-22 07:47:00-04:00,15046.702045487342,15102.952045487342,15046.702045487342,37.5,56.25,21.81999969482422,SL,-56.25,False
1442_upper,2023-08-31,2023,upper,2023-08-31 08:16:00-04:00,2023-08-31 09:31:00-04:00,15532.052676827978,15532.052676827978,15532.052676827978,57.5,86.25,18.739999771118164,BE,-0.0,False
1441_upper,2023-08-31,2023,upper,2023-08-31 09:45:00-04:00,2023-08-31 15:00:00-04:00,15557.31326838668,15566.75,15557.31326838668,51.5,77.25,18.739999771118164,cutoff,-9.436731613319353,False
1440_upper,2023-09-01,2023,upper,2023-09-01 08:32:00-04:00,2023-09-01 09:37:00-04:00,15629.551658579476,15577.239158579476,15629.551658579476,23.25,34.875,18.40999984741211,TP,52.3125,False
1460_lower,2023-09-05,2023,lower,2023-09-05 04:12:00-04:00,2023-09-05 08:39:00-04:00,15439.378375806675,15439.378375806675,15439.378375806675,46.25,69.375,19.39999961853028,BE,0.0,False
1462_lower,2023-09-07,2023,lower,2023-09-07 08:14:00-04:00,2023-09-07 08:38:00-04:00,15268.239324433607,15211.614324433607,15268.239324433607,37.75,56.625,19.950000762939453,SL,-56.625,False
1463_upper,2023-09-08,2023,upper,2023-09-08 09:50:00-04:00,2023-09-08 10:36:00-04:00,15365.185919182659,15365.185919182659,15365.185919182659,50.0,75.0,19.14999961853028,BE,-0.0,False
1464_upper,2023-09-11,2023,upper,2023-09-10 20:00:00-04:00,2023-09-10 22:36:00-04:00,15522.5,15522.5,15496.462916416425,15.25,22.875,18.84000015258789,BE,-0.0,True
1461_upper,2023-09-11,2023,upper,2023-09-11 09:33:00-04:00,2023-09-11 09:46:00-04:00,15639.465689431374,15565.778189431374,15639.465689431374,32.75,49.125,18.84000015258789,TP,73.6875,False
1465_lower,2023-09-13,2023,lower,2023-09-13 08:30:00-04:00,2023-09-13 09:31:00-04:00,15421.240815329766,15533.740815329766,15421.240815329766,50.0,75.0,18.06999969482422,TP,112.5,False
1467_lower,2023-09-19,2023,lower,2023-09-19 09:50:00-04:00,2023-09-19 10:39:00-04:00,15323.86663134196,15255.24163134196,15323.86663134196,45.75,68.625,19.209999084472656,SL,-68.625,False
1464_lower,2023-09-21,2023,lower,2023-09-20 20:07:00-04:00,2023-09-21 03:31:00-04:00,15106.912083583575,15073.162083583575,15106.912083583575,22.5,33.75,22.479999542236328,SL,-33.75,False
1463_lower,2023-09-21,2023,lower,2023-09-21 06:01:00-04:00,2023-09-21 07:58:00-04:00,15034.564080817341,14981.689080817341,15034.564080817341,35.25,52.875,22.479999542236328,SL,-52.875,False
1473_lower,2023-09-25,2023,lower,2023-09-25 04:44:00-04:00,2023-09-25 06:16:00-04:00,14797.891152351334,14869.891152351334,14797.891152351334,32.0,48.0,21.64999961853028,TP,72.0,False
1476_upper,2023-09-29,2023,upper,2023-09-29 08:30:00-04:00,2023-09-29 09:30:00-04:00,15007.11661205743,15007.11661205743,15007.11661205743,40.75,61.125,21.280000686645508,BE,-0.0,False
1475_upper,2023-09-29,2023,upper,2023-09-29 09:48:00-04:00,2023-09-29 13:16:00-04:00,15030.213529050536,14834.463529050536,15030.213529050536,87.0,130.5,21.280000686645508,TP,195.75,False
1481_lower,2023-10-04,2023,lower,2023-10-04 02:18:00-04:00,2023-10-04 07:07:00-04:00,14608.482636343826,14720.982636343826,14608.482636343826,50.0,75.0,22.68000030517578,TP,112.5,False
