level_id,session_date,year,side,entry_time,exit_time,entry_price,exit_price,level,anchor,cap,vxn_prev_close,exit_reason,pnl,gap_through
123_upper,2018-07-09,2018,upper,2018-07-08 20:08:00-04:00,2018-07-08 21:14:00-04:00,7245.184324224052,7257.559324224052,7245.184324224052,8.25,12.375,17.90999984741211,SL,-12.375,False
133_upper,2018-07-10,2018,upper,2018-07-09 20:54:00-04:00,2018-07-09 21:44:00-04:00,7333.438705783388,7322.938705783388,7333.438705783388,7.0,10.5,17.899999618530273,TP,10.5,False
121_upper,2018-07-13,2018,upper,2018-07-12 23:46:00-04:00,2018-07-13 04:20:00-04:00,7406.569912336632,7397.944912336632,7406.569912336632,5.75,8.625,16.8799991607666,TP,8.625,False
140_lower,2018-07-23,2018,lower,2018-07-22 21:00:00-04:00,2018-07-23 09:40:00-04:00,7346.6858821268015,7318.9358821268015,7346.6858821268015,18.5,27.75,16.489999771118164,SL,-27.75,False
142_upper,2018-07-24,2018,upper,2018-07-23 19:52:00-04:00,2018-07-23 21:31:00-04:00,7438.102087580435,7438.102087580435,7438.102087580435,10.5,15.75,17.1299991607666,BE,-0.0,False
137_upper,2018-07-24,2018,upper,2018-07-23 21:45:00-04:00,2018-07-24 03:00:00-04:00,7442.534348931817,7431.284348931817,7442.534348931817,7.5,11.25,17.1299991607666,TP,11.25,False
140_upper,2018-07-24,2018,upper,2018-07-24 09:36:00-04:00,2018-07-24 11:03:00-04:00,7478.0641178731985,7449.9391178731985,7478.0641178731985,18.75,28.125,17.1299991607666,TP,28.125,False
153_upper,2018-08-07,2018,upper,2018-08-06 23:02:00-04:00,2018-08-07 00:41:00-04:00,7459.432390640652,7459.432390640652,7459.432390640652,5.5,8.25,14.760000228881836,BE,-0.0,False
146_upper,2018-08-07,2018,upper,2018-08-07 09:35:00-04:00,2018-08-07 09:44:00-04:00,7482.682503501307,7475.182503501307,7482.682503501307,5.0,7.5,14.760000228881836,TP,7.5,False
156_lower,2018-08-10,2018,lower,2018-08-10 06:04:00-04:00,2018-08-10 09:02:00-04:00,7424.720023865139,7424.720023865139,7424.720023865139,21.0,31.5,16.219999313354492,BE,0.0,False
161_lower,2018-08-17,2018,lower,2018-08-17 08:08:00-04:00,2018-08-17 09:28:00-04:00,7360.173904777643,7360.173904777643,7360.173904777643,10.25,15.375,15.859999656677246,BE,0.0,False
164_lower,2018-08-22,2018,lower,2018-08-21 19:14:00-04:00,2018-08-21 23:12:00-04:00,7352.896833553673,7380.646833553673,7352.896833553673,18.5,27.75,15.640000343322754,TP,27.75,False
165_upper,2018-08-23,2018,upper,2018-08-23 09:42:00-04:00,2018-08-23 09:49:00-04:00,7452.447510363063,7463.322510363063,7452.447510363063,7.25,10.875,15.789999961853027,SL,-10.875,False
161_upper,2018-08-23,2018,upper,2018-08-23 09:53:00-04:00,2018-08-23 10:57:00-04:00,7466.576095222357,7455.701095222357,7466.576095222357,7.25,10.875,15.789999961853027,TP,10.875,False
154_upper,2018-08-27,2018,upper,2018-08-26 19:44:00-04:00,2018-08-26 21:10:00-04:00,7522.8484656051105,7522.8484656051105,7522.8484656051105,18.75,28.125,15.600000381469728,BE,-0.0,False
156_upper,2018-08-27,2018,upper,2018-08-27 09:30:00-04:00,2018-08-27 09:38:00-04:00,7534.904976134861,7522.529976134861,7534.904976134861,8.25,12.375,15.600000381469728,TP,12.375,False
168_upper,2018-08-29,2018,upper,2018-08-28 22:28:00-04:00,2018-08-29 00:32:00-04:00,7599.9516883498845,7599.9516883498845,7599.9516883498845,5.25,7.875,15.270000457763672,BE,-0.0,False
173_lower,2018-09-04,2018,lower,2018-09-04 07:41:00-04:00,2018-09-04 09:30:00-04:00,7633.061168833607,7633.061168833607,7633.061168833607,14.5,21.75,17.100000381469727,BE,0.0,False
171_lower,2018-09-04,2018,lower,2018-09-04 09:39:00-04:00,2018-09-04 09:42:00-04:00,7604.500703523443,7590.250703523443,7604.500703523443,9.5,14.25,17.100000381469727,SL,-14.25,False
167_lower,2018-09-07,2018,lower,2018-09-07 09:00:00-04:00,2018-09-07 09:53:00-04:00,7401.824362995334,7462.199362995334,7401.824362995334,40.25,60.375,19.76000022888184,TP,60.375,False
179_upper,2018-09-12,2018,upper,2018-09-12 03:47:00-04:00,2018-09-12 04:00:00-04:00,7527.395003291416,7537.895003291416,7527.395003291416,7.0,10.5,17.469999313354492,SL,-10.5,False
178_upper,2018-09-13,2018,upper,2018-09-13 09:32:00-04:00,2018-09-13 09:45:00-04:00,7547.622652900693,7578.372652900693,7547.622652900693,20.5,30.75,16.450000762939453,SL,-30.75,False
176_upper,2018-09-14,2018,upper,2018-09-14 02:25:00-04:00,2018-09-14 09:30:00-04:00,7612.28905045813,7596.53905045813,7612.28905045813,10.5,15.75,16.1200008392334,TP,15.75,False
182_lower,2018-09-17,2018,lower,2018-09-17 09:36:00-04:00,2018-09-17 09:37:00-04:00,7544.14004620946,7531.01504620946,7544.14004620946,8.75,13.125,18.5,SL,-13.125,False
184_upper,2018-09-20,2018,upper,2018-09-20 09:43:00-04:00,2018-09-20 15:00:00-04:00,7584.795092564204,7607.25,7584.795092564204,21.5,32.25,16.200000762939453,cutoff,-22.454907435795576,False
183_upper,2018-09-21,2018,upper,2018-09-21 02:47:00-04:00,2018-09-21 05:28:00-04:00,7631.354115860666,7618.229115860666,7631.354115860666,8.75,13.125,16.84000015258789,TP,13.125,False
186_lower,2018-09-24,2018,lower,2018-09-24 09:31:00-04:00,2018-09-24 09:32:00-04:00,7499.12113621541,7485.24613621541,7499.12113621541,9.25,13.875,17.25,SL,-13.875,False
187_upper,2018-10-01,2018,upper,2018-09-30 19:08:00-04:00,2018-09-30 20:14:00-04:00,7688.758399715875,7688.758399715875,7688.758399715875,16.0,24.0,17.09000015258789,BE,-0.0,False
175_upper,2018-10-01,2018,upper,2018-09-30 22:17:00-04:00,2018-10-01 03:48:00-04:00,7702.894612183031,7714.894612183031,7702.894612183031,8.0,12.0,17.09000015258789,SL,-12.0,False
193_lower,2018-10-02,2018,lower,2018-10-02 04:46:00-04:00,2018-10-02 09:30:00-04:00,7641.621028945046,7664.496028945046,7641.621028945046,15.25,22.875,17.549999237060547,TP,22.875,False
286_upper,2019-02-13,2019,upper,2019-02-12 19:12:00-05:00,2019-02-12 20:01:00-05:00,7043.27827199871,7043.27827199871,7043.27827199871,13.5,20.25,19.0,BE,-0.0,False
281_upper,2019-02-13,2019,upper,2019-02-13 01:18:00-05:00,2019-02-13 03:58:00-05:00,7058.524825242923,7046.149825242923,7058.524825242923,8.25,12.375,19.0,TP,12.375,False
287_lower,2019-02-14,2019,lower,2019-02-14 09:31:00-05:00,2019-02-14 15:00:00-05:00,6981.2659991287555,7036.0,6981.2659991287555,58.0,87.0,19.020000457763672,cutoff,54.73400087124446,False
288_upper,2019-02-15,2019,upper,2019-02-15 09:28:00-05:00,2019-02-15 10:41:00-05:00,7071.945814887033,7071.945814887033,7071.945814887033,27.5,41.25,17.700000762939453,BE,-0.0,False
290_upper,2019-02-21,2019,upper,2019-02-20 22:40:00-05:00,2019-02-21 07:31:00-05:00,7110.376430518732,7066.876430518732,7110.376430518732,29.0,43.5,18.190000534057617,TP,43.5,False
290_lower,2019-02-21,2019,lower,2019-02-21 09:45:00-05:00,2019-02-21 11:58:00-05:00,7026.498569481268,7057.623569481268,7026.498569481268,20.75,31.125,18.190000534057617,TP,31.125,False
292_upper,2019-02-25,2019,upper,2019-02-25 06:24:00-05:00,2019-02-25 07:54:00-05:00,7137.312499692195,7137.312499692195,7137.312499692195,10.75,16.125,17.809999465942383,BE,-0.0,False
289_upper,2019-02-25,2019,upper,2019-02-25 08:47:00-05:00,2019-02-25 09:35:00-05:00,7144.790488080103,7157.165488080103,7144.790488080103,8.25,12.375,17.809999465942383,SL,-12.375,False
295_lower,2019-02-26,2019,lower,2019-02-25 20:28:00-05:00,2019-02-25 21:27:00-05:00,7101.039941058964,7083.414941058964,7101.039941058964,11.75,17.625,18.11000061035156,SL,-17.625,False
302_lower,2019-03-07,2019,lower,2019-03-06 19:05:00-05:00,2019-03-06 19:56:00-05:00,7097.747854027111,7097.747854027111,7097.747854027111,12.5,18.75,19.59000015258789,BE,0.0,False
301_lower,2019-03-07,2019,lower,2019-03-07 02:04:00-05:00,2019-03-07 05:59:00-05:00,7088.7027966258065,7096.2027966258065,7088.7027966258065,5.0,7.5,19.59000015258789,TP,7.5,False
296_lower,2019-03-07,2019,lower,2019-03-07 09:52:00-05:00,2019-03-07 11:34:00-05:00,7038.961093836613,7070.836093836613,7038.961093836613,21.25,31.875,19.59000015258789,TP,31.875,False
289_lower,2019-03-08,2019,lower,2019-03-08 08:30:00-05:00,2019-03-08 09:00:00-05:00,6998.584511919897,6980.959511919897,6998.584511919897,11.75,17.625,19.1200008392334,SL,-17.625,False
306_upper,2019-03-13,2019,upper,2019-03-13 08:00:00-04:00,2019-03-13 09:12:00-04:00,7262.804382013026,7262.804382013026,7262.804382013026,15.5,23.25,15.380000114440918,BE,-0.0,False
308_upper,2019-03-15,2019,upper,2019-03-15 09:56:00-04:00,2019-03-15 11:16:00-04:00,7332.254555376385,7332.254555376385,7332.254555376385,17.5,26.25,15.119999885559082,BE,-0.0,False
309_upper,2019-03-18,2019,upper,2019-03-18 09:58:00-04:00,2019-03-18 11:23:00-04:00,7364.223578148492,7347.723578148492,7364.223578148492,11.0,16.5,16.18000030517578,TP,16.5,False
311_lower,2019-03-25,2019,lower,2019-03-24 20:24:00-04:00,2019-03-24 20:37:00-04:00,7337.82254636648,7322.82254636648,7337.82254636648,10.0,15.0,19.440000534057617,SL,-15.0,False
315_upper,2019-03-26,2019,upper,2019-03-26 09:57:00-04:00,2019-03-26 10:32:00-04:00,7433.512851730817,7409.512851730817,7433.512851730817,16.0,24.0,18.6299991607666,TP,24.0,False
317_upper,2019-04-01,2019,upper,2019-03-31 19:05:00-04:00,2019-03-31 19:53:00-04:00,7455.804037375222,7455.804037375222,7455.804037375222,26.0,39.0,16.309999465942383,BE,-0.0,False
321_upper,2019-04-03,2019,upper,2019-04-02 21:45:00-04:00,2019-04-03 15:00:00-04:00,7556.688231456711,7564.5,7556.688231456711,41.5,62.25,16.6200008392334,cutoff,-7.811768543288963,False
326_upper,2019-04-11,2019,upper,2019-04-10 19:42:00-04:00,2019-04-10 21:31:00-04:00,7658.0460071098805,7658.0460071098805,7658.0460071098805,6.75,10.125,16.65999984741211,BE,-0.0,False
328_upper,2019-04-17,2019,upper,2019-04-16 21:59:00-04:00,2019-04-17 05:35:00-04:00,7699.333072790703,7699.333072790703,7699.333072790703,16.25,24.375,15.859999656677246,BE,-0.0,False
330_upper,2019-04-17,2019,upper,2019-04-17 08:03:00-04:00,2019-04-17 08:46:00-04:00,7708.943373859822,7722.068373859822,7708.943373859822,8.75,13.125,15.859999656677246,SL,-13.125,False
331_upper,2019-04-17,2019,upper,2019-04-17 09:23:00-04:00,2019-04-17 09:58:00-04:00,7730.394273932708,7704.519273932708,7730.394273932708,17.25,25.875,15.859999656677246,TP,25.875,False
333_upper,2019-04-23,2019,upper,2019-04-23 09:44:00-04:00,2019-04-23 10:03:00-04:00,7772.171559230863,7786.421559230863,7772.171559230863,9.5,14.25,16.149999618530273,SL,-14.25,False
336_lower,2019-04-26,2019,lower,2019-04-26 09:43:00-04:00,2019-04-26 15:00:00-04:00,7773.931429214922,7822.75,7773.931429214922,38.5,57.75,15.789999961853027,cutoff,48.81857078507801,False
339_lower,2019-04-30,2019,lower,2019-04-29 21:00:00-04:00,2019-04-30 03:01:00-04:00,7787.768622292595,7802.393622292595,7787.768622292595,9.75,14.625,16.600000381469727,TP,14.625,False
347_upper,2019-05-10,2019,upper,2019-05-09 20:24:00-04:00,2019-05-09 20:28:00-04:00,7651.573096473161,7609.198096473161,7651.573096473161,28.25,42.375,19.100000381469727,TP,42.375,False
367_upper,2019-06-07,2019,upper,2019-06-07 04:08:00-04:00,2019-06-07 08:50:00-04:00,7306.2149127648445,7329.0899127648445,7306.2149127648445,15.25,22.875,19.93000030517578,SL,-22.875,False
354_upper,2019-06-10,2019,upper,2019-06-10 09:33:00-04:00,2019-06-10 09:41:00-04:00,7490.945550165439,7514.195550165439,7490.945550165439,15.5,23.25,19.979999542236328,SL,-23.25,False
356_upper,2019-06-10,2019,upper,2019-06-10 09:42:00-04:00,2019-06-10 10:17:00-04:00,7514.957749626323,7538.207749626323,7514.957749626323,15.5,23.25,19.979999542236328,SL,-23.25,False
372_upper,2019-06-18,2019,upper,2019-06-18 04:18:00-04:00,2019-06-18 06:46:00-04:00,7584.937138920871,7623.562138920871,7584.937138920871,25.75,38.625,19.51000022888184,SL,-38.625,False
370_upper,2019-06-18,2019,upper,2019-06-18 09:40:00-04:00,2019-06-18 09:42:00-04:00,7662.43816592718,7682.68816592718,7662.43816592718,13.5,20.25,19.51000022888184,SL,-20.25,False
376_upper,2019-06-20,2019,upper,2019-06-19 21:09:00-04:00,2019-06-19 21:55:00-04:00,7748.238854969065,7748.238854969065,7748.238854969065,15.0,22.5,18.709999084472656,BE,-0.0,False
375_upper,2019-06-20,2019,upper,2019-06-19 23:49:00-04:00,2019-06-20 02:26:00-04:00,7765.55530926014,7765.55530926014,7765.55530926014,16.5,24.75,18.709999084472656,BE,-0.0,False
379_upper,2019-07-01,2019,upper,2019-07-01 03:03:00-04:00,2019-07-01 06:15:00-04:00,7829.290057770993,7829.290057770993,7829.290057770993,13.75,20.625,17.639999389648438,BE,-0.0,False
385_upper,2019-07-03,2019,upper,2019-07-03 03:15:00-04:00,2019-07-03 03:34:00-04:00,7845.729041524407,7856.604041524407,7845.729041524407,7.25,10.875,16.149999618530273,SL,-10.875,False
377_upper,2019-07-03,2019,upper,2019-07-03 04:55:00-04:00,2019-07-03 13:14:00-04:00,7864.7414727131645,7888.25,7864.7414727131645,24.75,37.125,16.149999618530273,cutoff,-23.508527286835488,False
387_lower,2019-07-05,2019,lower,2019-07-05 08:30:00-04:00,2019-07-05 08:31:00-04:00,7857.780845939943,7873.905845939943,7857.780845939943,10.75,16.125,16.469999313354492,TP,16.125,False
386_lower,2019-07-08,2019,lower,2019-07-08 09:37:00-04:00,2019-07-08 10:30:00-04:00,7791.326459544721,7791.326459544721,7791.326459544721,9.25,13.875,17.770000457763672,BE,0.0,False
388_lower,2019-07-09,2019,lower,2019-07-08 23:23:00-04:00,2019-07-09 03:50:00-04:00,7762.717990386845,7744.717990386845,7762.717990386845,12.0,18.0,17.420000076293945,SL,-18.0,False
389_upper,2019-07-10,2019,upper,2019-07-10 08:33:00-04:00,2019-07-10 08:36:00-04:00,7873.192209136437,7889.317209136437,7873.192209136437,10.75,16.125,16.43000030517578,SL,-16.125,False
384_upper,2019-07-10,2019,upper,2019-07-10 09:32:00-04:00,2019-07-10 15:00:00-04:00,7913.106717944328,7916.5,7913.106717944328,84.75,127.125,16.43000030517578,cutoff,-3.393282055671989,False
392_upper,2019-07-16,2019,upper,2019-07-15 19:54:00-04:00,2019-07-15 20:41:00-04:00,7994.358280096334,7994.358280096334,7994.358280096334,5.25,7.875,16.65999984741211,BE,-0.0,False
399_upper,2019-07-23,2019,upper,2019-07-23 08:08:00-04:00,2019-07-23 09:38:00-04:00,7959.990078487765,7944.615078487765,7959.990078487765,10.25,15.375,16.06999969482422,TP,15.375,False
403_lower,2019-07-30,2019,lower,2019-07-30 07:31:00-04:00,2019-07-30 08:35:00-04:00,7941.555932796677,7941.555932796677,7941.555932796677,13.75,20.625,17.530000686645508,BE,0.0,False
429_upper,2019-09-05,2019,upper,2019-09-04 20:04:00-04:00,2019-09-04 20:09:00-04:00,7734.292320353883,7744.792320353883,7734.292320353883,7.0,10.5,19.90999984741211,SL,-10.5,False
430_upper,2019-09-05,2019,upper,2019-09-04 21:02:00-04:00,2019-09-04 21:31:00-04:00,7749.207958554301,7790.082958554301,7749.207958554301,27.25,40.875,19.90999984741211,SL,-40.875,False
413_upper,2019-09-05,2019,upper,2019-09-04 21:37:00-04:00,2019-09-04 22:10:00-04:00,7793.271226938899,7834.146226938899,7793.271226938899,27.25,40.875,19.90999984741211,SL,-40.875,False
422_upper,2019-09-05,2019,upper,2019-09-05 09:52:00-04:00,2019-09-05 10:15:00-04:00,7843.3480679495615,7867.7230679495615,7843.3480679495615,16.25,24.375,19.90999984741211,SL,-24.375,False
433_lower,2019-09-10,2019,lower,2019-09-10 03:41:00-04:00,2019-09-10 06:27:00-04:00,7792.904046735641,7815.029046735641,7792.904046735641,14.75,22.125,19.56999969482422,TP,22.125,False
436_upper,2019-09-12,2019,upper,2019-09-11 19:22:00-04:00,2019-09-11 19:24:00-04:00,7921.3221564805135,7933.6971564805135,7921.3221564805135,8.25,12.375,17.8799991607666,SL,-12.375,False
432_upper,2019-09-12,2019,upper,2019-09-11 19:25:00-04:00,2019-09-11 19:26:00-04:00,7938.40261158739,7950.77761158739,7938.40261158739,8.25,12.375,17.8799991607666,SL,-12.375,False
439_upper,2019-09-19,2019,upper,2019-09-19 09:32:00-04:00,2019-09-19 15:00:00-04:00,7939.129790605412,7930.75,7939.129790605412,39.25,58.875,17.549999237060547,cutoff,8.379790605412381,False
435_lower,2019-09-25,2019,lower,2019-09-25 04:49:00-04:00,2019-09-25 10:54:00-04:00,7698.761779676393,7744.511779676393,7698.761779676393,30.5,45.75,19.13999938964844,TP,45.75,False
454_upper,2019-10-11,2019,upper,2019-10-11 04:10:00-04:00,2019-10-11 05:02:00-04:00,7817.0371943287655,7845.1621943287655,7817.0371943287655,18.75,28.125,19.440000534057617,SL,-28.125,False
447_upper,2019-10-11,2019,upper,2019-10-11 09:49:00-04:00,2019-10-11 11:31:00-04:00,7884.881813648036,7903.631813648036,7884.881813648036,12.5,18.75,19.440000534057617,SL,-18.75,False
460_upper,2019-10-17,2019,upper,2019-10-17 05:31:00-04:00,2019-10-17 10:49:00-04:00,7971.955612648202,7943.830612648202,7971.955612648202,18.75,28.125,17.389999389648438,TP,28.125,False
464_upper,2019-10-22,2019,upper,2019-10-22 09:34:00-04:00,2019-10-22 09:36:00-04:00,7986.401104246743,7971.026104246743,7986.401104246743,10.25,15.375,18.34000015258789,TP,15.375,False
466_upper,2019-10-24,2019,upper,2019-10-24 03:15:00-04:00,2019-10-24 06:12:00-04:00,7934.28716641723,7934.28716641723,7934.28716641723,14.0,21.0,17.350000381469727,BE,-0.0,False
469_upper,2019-11-01,2019,upper,2019-11-01 09:54:00-04:00,2019-11-01 15:00:00-04:00,8143.651822073346,8146.25,8143.651822073346,35.5,53.25,16.270000457763672,cutoff,-2.598177926653989,False
472_upper,2019-11-04,2019,upper,2019-11-03 21:37:00-05:00,2019-11-03 21:37:00-05:00,8184.4999706264025,8184.75,8184.4999706264025,10.25,15.375,16.559999465942383,cutoff,-0.2500293735974992,False
473_upper,2019-11-04,2019,upper,2019-11-04 05:02:00-05:00,2019-11-04 08:31:00-05:00,8206.423598005367,8223.298598005367,8206.423598005367,11.25,16.875,16.559999465942383,SL,-16.875,False
482_upper,2019-11-15,2019,upper,2019-11-14 20:15:00-05:00,2019-11-14 21:56:00-05:00,8303.323514829619,8303.323514829619,8303.323514829619,34.5,51.75,14.56999969482422,BE,-0.0,False
481_upper,2019-11-15,2019,upper,2019-11-15 08:48:00-05:00,2019-11-15 09:59:00-05:00,8308.599787545481,8290.974787545481,8308.599787545481,11.75,17.625,14.56999969482422,TP,17.625,False
480_upper,2019-11-18,2019,upper,2019-11-18 02:16:00-05:00,2019-11-18 02:17:00-05:00,8325.258197873129,8332.758197873129,8325.258197873129,5.0,7.5,14.9399995803833,SL,-7.5,False
