level_id,session_date,year,side,entry_time,exit_time,entry_price,exit_price,level,anchor,cap,vxn_prev_close,exit_reason,pnl,gap_through
1043_lower,2022-01-24,2022,lower,2022-01-24 05:26:00-05:00,2022-01-24 07:21:00-05:00,14333.793796523118,14333.793796523118,14333.793796523118,86.75,130.125,35.54999923706055,BE,0.0,False
1052_lower,2022-02-04,2022,lower,2022-02-04 08:54:00-05:00,2022-02-04 10:05:00-05:00,14452.756770548807,14628.256770548807,14452.756770548807,117.0,175.5,30.31999969482422,TP,175.5,False
1049_lower,2022-02-14,2022,lower,2022-02-14 03:29:00-05:00,2022-02-14 07:45:00-05:00,14123.867681561154,14238.992681561154,14123.867681561154,76.75,115.125,34.06999969482422,TP,115.125,False
1059_upper,2022-02-15,2022,upper,2022-02-15 04:19:00-05:00,2022-02-15 05:22:00-05:00,14523.728553381487,14523.728553381487,14523.728553381487,249.0,200.0,31.15999984741211,BE,-0.0,False
1045_lower,2022-02-21,2022,lower,2022-02-20 19:04:00-05:00,2022-02-20 20:09:00-05:00,13810.601816727918,13988.726816727918,13810.601816727918,118.75,178.125,33.04999923706055,TP,178.125,False
1064_upper,2022-02-22,2022,upper,2022-02-22 09:53:00-05:00,2022-02-22 10:05:00-05:00,14078.253565031777,13984.878565031777,14078.253565031777,62.25,93.375,33.130001068115234,TP,93.375,False
1066_upper,2022-03-01,2022,upper,2022-03-01 02:07:00-05:00,2022-03-01 03:06:00-05:00,14302.928269466458,14302.928269466458,14302.928269466458,51.25,76.875,35.220001220703125,BE,-0.0,False
1071_upper,2022-03-03,2022,upper,2022-03-03 09:02:00-05:00,2022-03-03 10:20:00-05:00,14367.318002793538,14167.318002793538,14367.318002793538,135.25,200.0,33.34000015258789,TP,200.0,False
1072_lower,2022-03-04,2022,lower,2022-03-03 19:23:00-05:00,2022-03-03 19:36:00-05:00,13953.51822142953,13899.51822142953,13953.51822142953,36.0,54.0,34.88999938964844,SL,-54.0,False
1069_lower,2022-03-04,2022,lower,2022-03-03 19:55:00-05:00,2022-03-03 20:01:00-05:00,13812.940525501035,13758.940525501035,13812.940525501035,36.0,54.0,34.88999938964844,SL,-54.0,False
1077_upper,2022-03-11,2022,upper,2022-03-11 06:26:00-05:00,2022-03-11 06:28:00-05:00,13824.115930626305,13752.115930626305,13824.115930626305,48.0,72.0,34.849998474121094,TP,72.0,False
1079_lower,2022-03-15,2022,lower,2022-03-15 03:13:00-04:00,2022-03-15 04:05:00-04:00,12962.621135300313,13020.371135300313,12962.621135300313,38.5,57.75,34.650001525878906,TP,57.75,False
1079_upper,2022-03-16,2022,upper,2022-03-16 01:47:00-04:00,2022-03-16 02:43:00-04:00,13578.503864699687,13578.503864699687,13578.503864699687,22.75,34.125,30.809999465942383,BE,-0.0,False
1086_lower,2022-04-11,2022,lower,2022-04-10 20:00:00-04:00,2022-04-10 21:30:00-04:00,14286.08670759079,14286.08670759079,14286.08670759079,55.5,83.25,30.75,BE,0.0,False
1097_lower,2022-04-11,2022,lower,2022-04-10 21:55:00-04:00,2022-04-11 08:09:00-04:00,14239.955251332522,14154.455251332522,14239.955251332522,57.0,85.5,30.75,SL,-85.5,False
1085_lower,2022-04-11,2022,lower,2022-04-11 09:33:00-04:00,2022-04-11 15:00:00-04:00,14121.37027015438,14097.25,14121.37027015438,61.25,91.875,30.75,cutoff,-24.120270154380705,False
1110_lower,2022-05-06,2022,lower,2022-05-06 09:35:00-04:00,2022-05-06 10:37:00-04:00,12644.912422332749,12644.912422332749,12644.912422332749,178.5,200.0,37.400001525878906,BE,0.0,False
1113_lower,2022-05-09,2022,lower,2022-05-09 04:31:00-04:00,2022-05-09 05:28:00-04:00,12476.874443244957,12476.874443244957,12476.874443244957,97.5,146.25,41.43000030517578,BE,0.0,False
1118_lower,2022-05-10,2022,lower,2022-05-09 20:16:00-04:00,2022-05-09 20:44:00-04:00,12107.686455371198,12161.686455371198,12107.686455371198,36.0,54.0,40.08000183105469,TP,54.0,False
1119_lower,2022-05-11,2022,lower,2022-05-11 08:55:00-04:00,2022-05-11 09:07:00-04:00,12122.912972747228,12187.037972747228,12122.912972747228,42.75,64.125,40.66999816894531,TP,64.125,False
1120_lower,2022-05-12,2022,lower,2022-05-12 03:22:00-04:00,2022-05-12 03:50:00-04:00,11852.015796082807,11969.765796082807,11852.015796082807,78.5,117.75,41.36000061035156,TP,117.75,False
1121_upper,2022-05-13,2022,upper,2022-05-13 09:54:00-04:00,2022-05-13 10:22:00-04:00,12268.313117446343,12319.688117446343,12268.313117446343,34.25,51.375,37.61000061035156,SL,-51.375,False
1122_lower,2022-05-19,2022,lower,2022-05-19 03:33:00-04:00,2022-05-19 04:20:00-04:00,11779.567880580866,11779.567880580866,11779.567880580866,36.75,55.125,36.150001525878906,BE,0.0,False
1130_upper,2022-05-26,2022,upper,2022-05-26 09:43:00-04:00,2022-05-26 10:12:00-04:00,12058.985649560062,12151.985649560062,12058.985649560062,62.0,93.0,33.630001068115234,SL,-93.0,False
1131_upper,2022-05-27,2022,upper,2022-05-27 05:51:00-04:00,2022-05-27 06:59:00-04:00,12352.814438592224,12352.814438592224,12352.814438592224,103.0,154.5,32.0,BE,-0.0,False
1132_upper,2022-05-30,2022,upper,2022-05-29 19:14:00-04:00,2022-05-30 00:34:00-04:00,12733.78235199662,12806.15735199662,12733.78235199662,48.25,72.375,32.0,SL,-72.375,False
1119_upper,2022-05-30,2022,upper,2022-05-30 00:38:00-04:00,2022-05-30 01:30:00-04:00,12815.212027252772,12848.587027252772,12815.212027252772,22.25,33.375,32.0,SL,-33.375,False
