2014-09-08 13:32:00+00:00,2014,0.28,-0.17412734420357726,0.34,0.013394180807272766,0.32,0.0271436106075738,,
2014-09-15 13:49:00+00:00,2014,0.28,-0.17412734420357726,0.34,0.00402086636430564,0.31333333333333335,0.01047694394090713,,
2014-09-19 01:29:00+00:00,2014,0.26,-0.22412734420357727,0.33,-0.02097913363569436,0.31333333333333335,0.003810277274240465,,
2014-09-30 09:01:00+00:00,2014,0.24,-0.25412734420357724,0.33,-0.02097913363569436,0.31333333333333335,0.01047694394090713,,
2014-10-01 13:50:00+00:00,2014,0.24,-0.25412734420357724,0.32,-0.045979133635694364,0.31333333333333335,0.003810277274240465,,
2014-10-03 12:32:00+00:00,2014,0.24,-0.27412734420357726,0.31,-0.07097913363569436,0.30666666666666664,-0.01285638939242619,,
2014-10-09 08:01:00+00:00,2014,0.26,-0.22412734420357727,0.32,-0.05597913363569436,0.31333333333333335,-0.0028563893924262135,,
2014-10-10 10:19:00+00:00,2014,0.26,-0.22412734420357727,0.33,-0.04097913363569436,0.31333333333333335,-0.00285638939242619,,
2014-10-15 12:48:00+00:00,2014,0.28,-0.17412734420357726,0.33,-0.04097913363569436,0.32,0.013810277274240453,,
2014-10-16 10:41:00+00:00,2014,0.28,-0.17412734420357726,0.32,-0.06597913363569435,0.32,0.00714361060757381,,
2014-10-21 13:35:00+00:00,2014,0.3,-0.13539513281678123,0.32,-0.07161302794229635,0.32666666666666666,0.020054347736505797,,
2014-10-26 23:26:00+00:00,2014,0.28,-0.18539513281678122,0.31,-0.09661302794229634,0.32666666666666666,0.020054347736505822,,
2014-10-28 07:00:00+00:00,2014,0.28,-0.16539513281678123,0.3,-0.11161302794229634,0.32666666666666666,0.020054347736505797,,
2014-10-28 08:16:00+00:00,2014,0.28,-0.16539513281678123,0.3,-0.10161302794229635,0.32666666666666666,0.02672101440317249,,
2014-10-28 13:50:00+00:00,2014,0.28,-0.16539513281678123,0.3,-0.10161302794229635,0.32666666666666666,0.020054347736505797,,
2014-10-31 04:50:00+00:00,2014,0.28,-0.16539513281678123,0.3,-0.10161302794229635,0.32666666666666666,0.013387681069839156,,
2014-11-05 13:55:00+00:00,2014,0.28,-0.16539513281678123,0.29,-0.12661302794229634,0.32666666666666666,0.013387681069839156,,
2014-11-07 04:36:00+00:00,2014,0.3,-0.11539513281678122,0.3,-0.10161302794229635,0.32666666666666666,0.013387681069839156,,
2014-11-13 06:16:00+00:00,2014,0.3,-0.13539513281678123,0.29,-0.12661302794229634,0.32666666666666666,0.013387681069839133,,
2014-11-18 14:45:00+00:00,2014,0.28,-0.18539513281678122,0.28,-0.15161302794229634,0.32,-0.0032789855968275105,,
2014-11-21 06:04:00+00:00,2014,0.28,-0.18539513281678122,0.27,-0.1711990311241329,0.32,-0.0032789855968275343,,
2014-11-21 10:32:00+00:00,2014,0.28,-0.18539513281678122,0.27,-0.1711990311241329,0.32,-0.009945652263494201,,
2014-11-25 14:38:00+00:00,2014,0.28,-0.18539513281678122,0.26,-0.1961990311241329,0.32,-0.009945652263494201,,
2014-12-01 14:43:00+00:00,2014,0.3,-0.13539513281678123,0.27,-0.1711990311241329,0.32666666666666666,5.4347736505799084e-05,,
2014-12-04 14:47:00+00:00,2014,0.3,-0.15539513281678122,0.27,-0.1811990311241329,0.32,-0.016612318930160866,,
2014-12-08 10:15:00+00:00,2014,0.3,-0.13539513281678123,0.27,-0.1711990311241329,0.32,-0.016612318930160866,,
2014-12-09 12:42:00+00:00,2014,0.32,-0.08539513281678122,0.27,-0.15878640041646322,0.32666666666666666,-0.0066123189301608674,,
2014-12-12 09:04:00+00:00,2014,0.32,-0.06539513281678122,0.26,-0.1737864004164632,0.32666666666666666,5.4347736505799084e-05,,
2014-12-23 13:33:00+00:00,2014,0.32,-0.045395132816781224,0.26,-0.16378640041646317,0.32,-0.006918251730049636,,
2015-01-08 01:37:00+00:00,2015,0.34,-0.015395132816781221,0.27,-0.1460575437793543,0.32666666666666666,0.0030817482699503646,,
2015-01-08 14:40:00+00:00,2015,0.32,-0.06539513281678122,0.27,-0.15605754377935432,0.32,-0.013584918396716326,,
2015-01-15 06:04:00+00:00,2015,0.3,-0.09118805020878736,0.27,-0.16605754377935433,0.32,-0.020251585063382982,,
2015-01-16 02:32:00+00:00,2015,0.32,-0.06118805020878735,0.28,-0.1410575437793543,0.32666666666666666,-0.010251585063382968,,
2015-01-22 13:40:00+00:00,2015,0.3,-0.09118805020878736,0.28,-0.1410575437793543,0.32,-0.020251585063382968,,
2015-01-27 12:43:00+00:00,2015,0.28,-0.12118805020878735,0.28,-0.13478277858456728,0.32,-0.020251585063382992,0.315,0.02004076080237934
2015-01-28 04:07:00+00:00,2015,0.26,-0.17118805020878736,0.27,-0.15978277858456727,0.31333333333333335,-0.03691825173004964,0.31,0.007540760802379349
2015-01-29 14:46:00+00:00,2015,0.26,-0.15118805020878734,0.26,-0.17478277858456728,0.31333333333333335,-0.03691825173004964,0.31,0.012540760802379348
2015-02-03 14:46:00+00:00,2015,0.26,-0.13118805020878735,0.26,-0.16478277858456727,0.31333333333333335,-0.03025158506338297,0.305,0.005040760802379367
2015-02-06 08:07:00+00:00,2015,0.28,-0.08118805020878735,0.26,-0.16478277858456727,0.32,-0.020251585063382985,0.305,0.005040760802379367
2015-02-10 12:10:00+00:00,2015,0.28,-0.08118805020878735,0.26,-0.16478277858456727,0.31333333333333335,-0.030251585063382973,0.305,0.005040760802379367
2015-02-11 14:33:00+00:00,2015,0.28,-0.06118805020878736,0.26,-0.1547827785845673,0.31333333333333335,-0.02358491839671631,0.305,0.01004076080237935
2015-02-13 05:05:00+00:00,2015,0.28,-0.08118805020878735,0.26,-0.1547827785845673,0.31333333333333335,-0.023584918396716312,0.305,0.005040760802379367
2015-02-19 12:01:00+00:00,2015,0.28,-0.08118805020878735,0.25,-0.16769756640839062,0.30666666666666664,-0.040251585063382986,0.3,-0.007459239197620633
2015-02-19 14:57:00+00:00,2015,0.26,-0.08126778861320397,0.25,-0.1576975664083906,0.30666666666666664,-0.04025158506338297,0.3,-0.0024592391976206327
2015-02-20 10:51:00+00:00,2015,0.24,-0.13126778861320396,0.24,-0.18269756640839063,0.30666666666666664,-0.04025158506338297,0.3,-0.007459239197620651
2015-03-02 14:54:00+00:00,2015,0.24,-0.11126778861320397,0.24,-0.18269756640839063,0.3,-0.05025158506338298,0.295,-0.014959239197620633
2015-03-04 14:43:00+00:00,2015,0.24,-0.11126778861320397,0.24,-0.19269756640839064,0.3,-0.05025158506338298,0.29,-0.027459239197620652
2015-03-10 10:19:00+00:00,2015,0.24,-0.13126778861320396,0.24,-0.19269756640839064,0.29333333333333333,-0.061493142332886136,0.29,-0.03245923919762065
2015-03-10 12:01:00+00:00,2015,0.22,-0.16126778861320396,0.24,-0.19269756640839064,0.29333333333333333,-0.061493142332886136,0.29,-0.03245923919762065
2015-03-10 13:46:00+00:00,2015,0.22,-0.14126778861320397,0.24,-0.18269756640839063,0.29333333333333333,-0.05482647566621947,0.29,-0.027459239197620652
2015-03-20 08:03:00+00:00,2015,0.2,-0.19126778861320395,0.24,-0.18269756640839063,0.29333333333333333,-0.05482647566621947,0.29,-0.027459239197620652
2015-03-20 11:52:00+00:00,2015,0.2,-0.17126778861320396,0.24,-0.17269756640839062,0.29333333333333333,-0.05440868529486423,0.285,-0.03495923919762066
2015-03-25 13:40:00+00:00,2015,0.2,-0.17126778861320396,0.23,-0.19769756640839062,0.2866666666666667,-0.07107535196153089,0.285,-0.03995923919762065
2015-03-26 08:07:00+00:00,2015,0.2,-0.19126778861320395,0.22,-0.22269756640839064,0.2866666666666667,-0.07774201862819756,0.285,-0.03995923919762065
2015-03-26 09:21:00+00:00,2015,0.2,-0.17126778861320396,0.22,-0.21269756640839063,0.28,-0.08774201862819755,0.285,-0.03995923919762065
2015-03-30 02:42:00+00:00,2015,0.2,-0.15126778861320397,0.22,-0.21269756640839063,0.2733333333333333,-0.09774201862819756,0.28,-0.04745923919762065
2015-04-01 00:56:00+00:00,2015,0.18,-0.18126778861320397,0.22,-0.20269756640839062,0.2733333333333333,-0.09774201862819756,0.28,-0.04745923919762065
2015-04-03 13:00:00+00:00,2015,0.16,-0.23126778861320396,0.21,-0.22769756640839062,0.2733333333333333,-0.10440868529486423,0.275,-0.05995923919762065
2015-04-09 13:33:00+00:00,2015,0.14,-0.2647121824087996,0.21,-0.21941976330618845,0.26666666666666666,-0.11555681656006278,0.275,-0.05582033764651957
2015-04-10 10:46:00+00:00,2015,0.16,-0.21471218240879963,0.22,-0.19441976330618846,0.26666666666666666,-0.11555681656006278,0.28,-0.04832033764651955
2015-04-14 09:22:00+00:00,2015,0.16,-0.20344439379559567,0.23,-0.16941976330618846,0.26666666666666666,-0.11555681656006278,0.285,-0.03582033764651957
2015-04-17 10:05:00+00:00,2015,0.16,-0.20344439379559567,0.22,-0.19441976330618846,0.26,-0.13222348322672944,0.285,-0.035820337646519554
2015-04-17 13:45:00+00:00,2015,0.16,-0.22344439379559566,0.22,-0.19441976330618846,0.25333333333333335,-0.1488901498933961,0.285,-0.04082033764651957
2015-04-21 07:17:00+00:00,2015,0.16,-0.24344439379559568,0.22,-0.20441976330618847,0.25333333333333335,-0.14889014989339613,0.285,-0.04082033764651955
2015-04-22 08:07:00+00:00,2015,0.16,-0.2270323535504134,0.22,-0.19621374318359736,0.25333333333333335,-0.1434194698116687,0.285,-0.04171732758522401
2015-04-27 07:05:00+00:00,2015,0.16,-0.20703235355041338,0.22,-0.18621374318359732,0.25333333333333335,-0.13675280314500204,0.285,-0.04171732758522399
2015-05-04 13:43:00+00:00,2015,0.18,-0.15703235355041342,0.23,-0.16121374318359735,0.25333333333333335,-0.13675280314500204,0.29,-0.029217327585223992
2015-05-05 12:38:00+00:00,2015,0.18,-0.15703235355041342,0.24,-0.13621374318359736,0.26,-0.12008613647833537,0.29,-0.029217327585223992
2015-05-07 09:15:00+00:00,2015,0.18,-0.15703235355041342,0.24,-0.14621374318359734,0.25333333333333335,-0.13675280314500204,0.29,-0.02921732758522401
2015-05-08 06:16:00+00:00,2015,0.18,-0.1370323535504134,0.23,-0.1612137431835973,0.24666666666666667,-0.14675280314500203,0.285,-0.03671732758522399
2015-05-12 02:11:00+00:00,2015,0.18,-0.1370323535504134,0.23,-0.1612137431835973,0.24,-0.15981013859955975,0.285,-0.03671732758522399
2015-05-12 07:18:00+00:00,2015,0.2,-0.08703235355041342,0.24,-0.1362137431835973,0.24666666666666667,-0.14314347193289306,0.29,-0.029217327585223992
2015-05-13 07:45:00+00:00,2015,0.2,-0.08703235355041342,0.24,-0.13621374318359733,0.24,-0.15981013859955975,0.29,-0.029217327585224
2015-05-19 07:06:00+00:00,2015,0.18,-0.1370323535504134,0.24,-0.1362137431835973,0.24,-0.15981013859955975,0.29,-0.03421732758522399
2015-05-20 13:35:00+00:00,2015,0.18,-0.11703235355041341,0.24,-0.1362137431835973,0.24,-0.15981013859955975,0.285,-0.04171732758522399
2015-05-26 07:41:00+00:00,2015,0.2,-0.08703235355041342,0.25,-0.11121374318359731,0.24666666666666667,-0.1431434719328931,0.29,-0.03421732758522399
2015-06-03 11:49:00+00:00,2015,0.2,-0.08703235355041342,0.26,-0.08621374318359733,0.24666666666666667,-0.1348683847944466,0.295,-0.026717327585223986
2015-06-04 07:40:00+00:00,2015,0.22,-0.05703235355041342,0.27,-0.06121374318359731,0.24666666666666667,-0.1348683847944466,0.3,-0.014217327585223991
2015-06-05 12:30:00+00:00,2015,0.22,-0.07703235355041342,0.27,-0.061213743183597326,0.24666666666666667,-0.1348683847944466,0.295,-0.02444677718514058
2015-06-05 13:41:00+00:00,2015,0.2,-0.10703235355041342,0.27,-0.061213743183597326,0.24666666666666667,-0.13304914703637402,0.295,-0.02444677718514058
2015-06-09 09:54:00+00:00,2015,0.22,-0.07062497141461105,0.27,-0.06801005211569612,0.25333333333333335,-0.1275800196577732,0.295,-0.027844931651189998
2015-06-11 13:27:00+00:00,2015,0.22,-0.050624971414611045,0.26,-0.0709065108116992,0.25333333333333335,-0.1275800196577732,0.295,-0.027844931651189987
2015-06-12 01:29:00+00:00,2015,0.2,-0.10062497141461105,0.26,-0.0809065108116992,0.25333333333333335,-0.1275800196577732,0.295,-0.03284493165119
2015-06-15 13:30:00+00:00,2015,0.2,-0.12062497141461105,0.25,-0.1059065108116992,0.25333333333333335,-0.13424668632443987,0.29,-0.04534493165118999
2015-06-16 13:39:00+00:00,2015,0.2,-0.14062497141461106,0.24,-0.1309065108116992,0.25333333333333335,-0.1367301761945819,0.29,-0.05034493165119
2015-06-18 13:29:00+00:00,2015,0.2,-0.12062497141461105,0.23,-0.1459065108116992,0.24666666666666667,-0.14673017619458187,0.285,-0.057844931651189986
2015-06-19 08:40:00+00:00,2015,0.2,-0.14062497141461106,0.23,-0.1459065108116992,0.24,-0.16339684286124856,0.285,-0.06284493165118998
2015-07-01 09:10:00+00:00,2015,0.2,-0.14062497141461106,0.23,-0.1359065108116992,0.24,-0.15673017619458185,0.285,-0.057844931651189986
2015-07-07 05:26:00+00:00,2015,0.2,-0.1518296398092559,0.24,-0.11650884500902164,0.24,-0.1604650656594635,0.29,-0.05314609874985122
2015-07-07 07:15:00+00:00,2015,0.2,-0.17182963980925592,0.24,-0.12650884500902163,0.24,-0.16713173232613016,0.285,-0.0656460987498512
2015-07-13 06:48:00+00:00,2015,0.22,-0.14182963980925592,0.25,-0.10150884500902163,0.24666666666666667,-0.1504650656594635,0.29,-0.0531460987498512
2015-07-13 13:37:00+00:00,2015,0.22,-0.1418296398092559,0.25,-0.11150884500902164,0.24666666666666667,-0.1504650656594635,0.29,-0.0531460987498512
