level_id,session_date,year,side,entry_time,exit_time,entry_price,exit_price,level,anchor,cap,exit_reason,pnl,gap_through,source
652_upper,2015-08-05,2015,upper,2015-08-05 09:54:00-04:00,2015-08-05 15:00:00-04:00,4616.721106113661,4603.0,4616.721106113661,20.75,31.125,cutoff,13.721106113661335,False,external_2013_2015
656_upper,2015-08-10,2015,upper,2015-08-10 09:30:00-04:00,2015-08-10 09:50:00-04:00,4551.523381528517,4571.773381528517,4551.523381528517,13.5,20.25,SL,-20.25,False,external_2013_2015
656_lower,2015-08-12,2015,lower,2015-08-12 03:36:00-04:00,2015-08-12 09:50:00-04:00,4472.726618471483,4452.101618471483,4472.726618471483,13.75,20.625,SL,-20.625,False,external_2013_2015
661_upper,2015-08-17,2015,upper,2015-08-17 03:01:00-04:00,2015-08-17 03:55:00-04:00,4542.8405194366005,4527.6530194366005,4542.8405194366005,6.75,10.125,TP,15.1875,False,external_2013_2015
660_upper,2015-08-18,2015,upper,2015-08-17 20:56:00-04:00,2015-08-18 01:40:00-04:00,4569.876276140889,4562.563776140889,4569.876276140889,3.25,4.875,TP,7.3125,False,external_2013_2015
663_lower,2015-08-19,2015,lower,2015-08-19 02:00:00-04:00,2015-08-19 02:52:00-04:00,4528.349435264207,4528.349435264207,4528.349435264207,7.5,11.25,BE,0.0,False,external_2013_2015
661_lower,2015-08-20,2015,lower,2015-08-20 04:48:00-04:00,2015-08-20 10:02:00-04:00,4479.6594805634,4454.1594805634,4479.6594805634,17.0,25.5,SL,-25.5,False,external_2013_2015
668_upper,2015-08-27,2015,upper,2015-08-27 03:26:00-04:00,2015-08-27 04:15:00-04:00,4258.073772470903,4258.073772470903,4258.073772470903,35.5,53.25,BE,-0.0,False,external_2013_2015
671_lower,2015-09-01,2015,lower,2015-08-31 19:51:00-04:00,2015-08-31 20:14:00-04:00,4248.176383769504,4226.426383769504,4248.176383769504,14.5,21.75,SL,-21.75,False,external_2013_2015
670_lower,2015-09-01,2015,lower,2015-08-31 20:31:00-04:00,2015-08-31 21:28:00-04:00,4212.541465478224,4212.541465478224,4212.541465478224,20.75,31.125,BE,0.0,False,external_2013_2015
675_lower,2015-09-04,2015,lower,2015-09-03 20:18:00-04:00,2015-09-03 20:18:00-04:00,4215.124586640414,4209.874586640414,4215.124586640414,3.5,5.25,SL,-5.25,False,external_2013_2015
676_upper,2015-09-07,2015,upper,2015-09-06 21:34:00-04:00,2015-09-06 23:15:00-04:00,4234.920063186771,4234.920063186771,4234.920063186771,15.75,23.625,BE,-0.0,False,external_2013_2015
677_upper,2015-09-08,2015,upper,2015-09-08 03:15:00-04:00,2015-09-08 15:00:00-04:00,4251.614901098796,4284.75,4251.614901098796,28.75,43.125,cutoff,-33.1350989012044,False,external_2013_2015
678_upper,2015-09-09,2015,upper,2015-09-08 21:50:00-04:00,2015-09-09 02:00:00-04:00,4325.652898091956,4348.152898091956,4325.652898091956,15.0,22.5,SL,-22.5,False,external_2013_2015
671_upper,2015-09-09,2015,upper,2015-09-09 03:21:00-04:00,2015-09-09 09:47:00-04:00,4361.448616230496,4335.011116230496,4361.448616230496,11.75,17.625,TP,26.4375,False,external_2013_2015
685_lower,2015-09-18,2015,lower,2015-09-18 06:28:00-04:00,2015-09-18 09:16:00-04:00,4336.02330541891,4307.14830541891,4336.02330541891,19.25,28.875,SL,-28.875,False,external_2013_2015
684_lower,2015-09-18,2015,lower,2015-09-18 09:17:00-04:00,2015-09-18 10:07:00-04:00,4305.727653543795,4338.352653543795,4305.727653543795,14.5,21.75,TP,32.625,False,external_2013_2015
682_lower,2015-09-22,2015,lower,2015-09-22 05:56:00-04:00,2015-09-22 15:00:00-04:00,4263.366174391269,4245.75,4263.366174391269,30.5,45.75,cutoff,-17.61617439126894,False,external_2013_2015
689_lower,2015-09-24,2015,lower,2015-09-24 07:10:00-04:00,2015-09-24 15:00:00-04:00,4220.655448611437,4256.5,4220.655448611437,30.75,46.125,cutoff,35.84455138856265,False,external_2013_2015
690_upper,2015-09-25,2015,upper,2015-09-25 02:22:00-04:00,2015-09-25 04:15:00-04:00,4270.290156868676,4284.540156868676,4270.290156868676,9.5,14.25,SL,-14.25,False,external_2013_2015
688_upper,2015-09-25,2015,upper,2015-09-25 04:54:00-04:00,2015-09-25 14:15:00-04:00,4301.096887902927,4254.409387902927,4301.096887902927,20.75,31.125,TP,46.6875,False,external_2013_2015
677_lower,2015-09-28,2015,lower,2015-09-28 06:37:00-04:00,2015-09-28 07:48:00-04:00,4176.260098901204,4176.260098901204,4176.260098901204,17.0,25.5,BE,0.0,False,external_2013_2015
690_lower,2015-09-28,2015,lower,2015-09-28 09:49:00-04:00,2015-09-28 10:10:00-04:00,4168.709843131324,4142.834843131324,4168.709843131324,17.25,25.875,SL,-25.875,False,external_2013_2015
693_upper,2015-10-01,2015,upper,2015-09-30 22:24:00-04:00,2015-10-01 03:27:00-04:00,4190.327720385524,4222.202720385524,4190.327720385524,21.25,31.875,SL,-31.875,False,external_2013_2015
698_upper,2015-10-09,2015,upper,2015-10-09 00:41:00-04:00,2015-10-09 03:50:00-04:00,4354.580357367391,4330.392857367391,4354.580357367391,10.75,16.125,TP,24.1875,False,external_2013_2015
702_lower,2015-10-14,2015,lower,2015-10-13 20:46:00-04:00,2015-10-13 23:03:00-04:00,4330.862292663714,4338.737292663714,4330.862292663714,3.5,5.25,TP,7.875,False,external_2013_2015
706_upper,2015-10-19,2015,upper,2015-10-19 03:33:00-04:00,2015-10-19 07:40:00-04:00,4442.42783451614,4424.99033451614,4442.42783451614,7.75,11.625,TP,17.4375,False,external_2013_2015
707_upper,2015-10-22,2015,upper,2015-10-22 09:50:00-04:00,2015-10-22 12:28:00-04:00,4459.931636558389,4488.806636558389,4459.931636558389,19.25,28.875,SL,-28.875,False,external_2013_2015
715_upper,2015-10-30,2015,upper,2015-10-29 21:56:00-04:00,2015-10-30 11:23:00-04:00,4677.12816190224,4655.19066190224,4677.12816190224,9.75,14.625,TP,21.9375,False,external_2013_2015
717_lower,2015-11-10,2015,lower,2015-11-10 09:44:00-05:00,2015-11-10 09:57:00-05:00,4618.550513361709,4633.738013361709,4618.550513361709,6.75,10.125,TP,15.1875,False,external_2013_2015
723_upper,2015-11-11,2015,upper,2015-11-11 07:42:00-05:00,2015-11-11 09:40:00-05:00,4659.588332966767,4640.463332966767,4659.588332966767,8.5,12.75,TP,19.125,False,external_2013_2015
724_lower,2015-11-12,2015,lower,2015-11-12 09:09:00-05:00,2015-11-12 10:59:00-05:00,4611.9042095516725,4633.2792095516725,4611.9042095516725,9.5,14.25,TP,21.375,False,external_2013_2015
711_lower,2015-11-13,2015,lower,2015-11-13 06:10:00-05:00,2015-11-13 08:40:00-05:00,4574.35513253898,4564.23013253898,4574.35513253898,6.75,10.125,SL,-10.125,False,external_2013_2015
724_upper,2015-11-20,2015,upper,2015-11-20 09:45:00-05:00,2015-11-20 10:14:00-05:00,4680.220790448328,4688.845790448328,4680.220790448328,5.75,8.625,SL,-8.625,False,external_2013_2015
731_lower,2015-11-24,2015,lower,2015-11-24 03:51:00-05:00,2015-11-24 03:58:00-05:00,4649.458298523974,4637.833298523974,4649.458298523974,7.75,11.625,SL,-11.625,False,external_2013_2015
735_lower,2015-11-27,2015,lower,2015-11-27 01:41:00-05:00,2015-11-27 02:34:00-05:00,4676.596054019692,4676.596054019692,4676.596054019692,3.0,4.5,BE,0.0,False,external_2013_2015
734_upper,2015-12-01,2015,upper,2015-12-01 09:50:00-05:00,2015-12-01 10:16:00-05:00,4703.680714155031,4694.118214155031,4703.680714155031,4.25,6.375,TP,9.5625,False,external_2013_2015
722_upper,2015-12-02,2015,upper,2015-12-02 01:25:00-05:00,2015-12-02 01:44:00-05:00,4720.043710836954,4723.418710836954,4720.043710836954,2.25,3.375,SL,-3.375,False,external_2013_2015
738_upper,2015-12-02,2015,upper,2015-12-02 09:41:00-05:00,2015-12-02 14:01:00-05:00,4730.027305174621,4710.902305174621,4730.027305174621,8.5,12.75,TP,19.125,False,external_2013_2015
745_lower,2015-12-11,2015,lower,2015-12-11 07:40:00-05:00,2015-12-11 09:17:00-05:00,4589.451747277238,4589.451747277238,4589.451747277238,13.5,20.25,BE,0.0,False,external_2013_2015
741_lower,2015-12-11,2015,lower,2015-12-11 09:52:00-05:00,2015-12-11 10:58:00-05:00,4568.003285595188,4568.003285595188,4568.003285595188,20.0,30.0,BE,0.0,False,external_2013_2015
747_upper,2015-12-15,2015,upper,2015-12-15 04:31:00-05:00,2015-12-15 15:00:00-05:00,4594.917206131226,4615.25,4594.917206131226,29.5,44.25,cutoff,-20.332793868774388,False,external_2013_2015
749_upper,2015-12-17,2015,upper,2015-12-17 04:45:00-05:00,2015-12-17 10:50:00-05:00,4673.17227932254,4633.23477932254,4673.17227932254,17.75,26.625,TP,39.9375,False,external_2013_2015
748_lower,2015-12-18,2015,lower,2015-12-17 19:42:00-05:00,2015-12-17 22:34:00-05:00,4555.607277090264,4571.357277090264,4555.607277090264,7.0,10.5,TP,15.75,False,external_2013_2015
753_upper,2015-12-23,2015,upper,2015-12-23 07:08:00-05:00,2015-12-23 15:00:00-05:00,4609.432952275932,4617.25,4609.432952275932,10.5,15.75,cutoff,-7.817047724068288,False,external_2013_2015
755_lower,2015-12-28,2015,lower,2015-12-28 07:19:00-05:00,2015-12-28 09:22:00-05:00,4592.620476408283,4605.557976408283,4592.620476408283,5.75,8.625,TP,12.9375,False,external_2013_2015
756_upper,2015-12-29,2015,upper,2015-12-29 03:21:00-05:00,2015-12-29 04:10:00-05:00,4633.667143790512,4639.667143790512,4633.667143790512,4.0,6.0,SL,-6.0,False,external_2013_2015
755_upper,2015-12-29,2015,upper,2015-12-29 08:32:00-05:00,2015-12-29 09:18:00-05:00,4644.504523591717,4644.504523591717,4644.504523591717,8.25,12.375,BE,-0.0,False,external_2013_2015
758_lower,2015-12-31,2015,lower,2015-12-31 07:29:00-05:00,2015-12-31 08:40:00-05:00,4638.98762614286,4629.98762614286,4638.98762614286,6.0,9.0,SL,-9.0,False,external_2013_2015
0_upper,2018-01-03,2018,upper,2018-01-03 04:06:00-05:00,2018-01-03 04:53:00-05:00,6529.134910517963,6529.134910517963,6529.134910517963,5.75,8.625,BE,-0.0,False,build_years
1_upper,2018-01-04,2018,upper,2018-01-03 19:09:00-05:00,2018-01-03 22:16:00-05:00,6591.363648739487,6591.363648739487,6591.363648739487,6.0,9.0,BE,-0.0,False,build_years
4_upper,2018-01-09,2018,upper,2018-01-09 08:26:00-05:00,2018-01-09 09:39:00-05:00,6700.852925468027,6687.915425468027,6700.852925468027,5.75,8.625,TP,12.9375,False,build_years
5_lower,2018-01-10,2018,lower,2018-01-10 05:59:00-05:00,2018-01-10 07:02:00-05:00,6644.365418961772,6644.365418961772,6644.365418961772,7.0,10.5,BE,0.0,False,build_years
5_upper,2018-01-12,2018,upper,2018-01-12 03:25:00-05:00,2018-01-12 04:13:00-05:00,6741.759581038228,6741.759581038228,6741.759581038228,6.25,9.375,BE,-0.0,False,build_years
9_upper,2018-01-16,2018,upper,2018-01-16 05:23:00-05:00,2018-01-16 09:35:00-05:00,6809.770647884909,6826.270647884909,6809.770647884909,11.0,16.5,SL,-16.5,False,build_years
19_lower,2018-01-30,2018,lower,2018-01-29 22:52:00-05:00,2018-01-29 23:13:00-05:00,6956.366742923148,6948.116742923148,6956.366742923148,5.5,8.25,SL,-8.25,False,build_years
17_lower,2018-02-02,2018,lower,2018-02-02 04:21:00-05:00,2018-02-02 10:01:00-05:00,6880.975997086674,6831.850997086674,6880.975997086674,32.75,49.125,SL,-49.125,False,build_years
28_upper,2018-02-12,2018,upper,2018-02-12 09:44:00-05:00,2018-02-12 10:25:00-05:00,6513.528021066135,6438.715521066135,6513.528021066135,33.25,49.875,TP,74.8125,False,build_years
30_upper,2018-02-14,2018,upper,2018-02-14 02:34:00-05:00,2018-02-14 08:30:00-05:00,6590.569710186437,6572.569710186437,6590.569710186437,8.0,12.0,TP,18.0,False,build_years
34_lower,2018-02-20,2018,lower,2018-02-20 05:04:00-05:00,2018-02-20 06:23:00-05:00,6727.800168995409,6727.800168995409,6727.800168995409,34.0,51.0,BE,0.0,False,build_years
35_lower,2018-03-02,2018,lower,2018-03-02 08:01:00-05:00,2018-03-02 09:12:00-05:00,6674.644394150568,6674.644394150568,6674.644394150568,44.5,66.75,BE,0.0,False,build_years
32_lower,2018-03-02,2018,lower,2018-03-02 09:44:00-05:00,2018-03-02 10:42:00-05:00,6655.008211491266,6723.070711491266,6655.008211491266,30.25,45.375,TP,68.0625,False,build_years
46_upper,2018-03-08,2018,upper,2018-03-08 02:11:00-05:00,2018-03-08 07:16:00-05:00,6945.66025015068,6962.16025015068,6945.66025015068,11.0,16.5,SL,-16.5,False,build_years
42_upper,2018-03-08,2018,upper,2018-03-08 09:08:00-05:00,2018-03-08 09:57:00-05:00,6967.241668711537,6967.241668711537,6967.241668711537,12.25,18.375,BE,-0.0,False,build_years
45_upper,2018-03-09,2018,upper,2018-03-08 19:00:00-05:00,2018-03-08 19:46:00-05:00,7000.75,7000.75,6989.60835460164,16.0,24.0,BE,-0.0,True,build_years
41_upper,2018-03-09,2018,upper,2018-03-08 20:09:00-05:00,2018-03-09 08:30:00-05:00,7013.153575857334,7013.153575857334,7013.153575857334,14.25,21.375,BE,-0.0,False,build_years
40_upper,2018-03-09,2018,upper,2018-03-09 08:36:00-05:00,2018-03-09 08:41:00-05:00,7057.28680551017,7042.66180551017,7057.28680551017,6.5,9.75,TP,14.625,False,build_years
49_upper,2018-03-13,2018,upper,2018-03-13 09:42:00-04:00,2018-03-13 11:09:00-04:00,7211.202029295153,7134.702029295153,7211.202029295153,34.0,51.0,TP,76.5,False,build_years
51_lower,2018-03-15,2018,lower,2018-03-14 21:10:00-04:00,2018-03-15 15:00:00-04:00,7027.927462033644,7054.25,7027.927462033644,45.25,67.875,cutoff,26.32253796635632,False,build_years
53_lower,2018-03-19,2018,lower,2018-03-18 20:59:00-04:00,2018-03-18 21:09:00-04:00,7019.536644549242,7006.411644549242,7019.536644549242,8.75,13.125,SL,-13.125,False,build_years
48_lower,2018-03-19,2018,lower,2018-03-19 01:09:00-04:00,2018-03-19 01:28:00-04:00,6984.070799723797,6998.133299723797,6984.070799723797,6.25,9.375,TP,14.0625,False,build_years
55_lower,2018-03-22,2018,lower,2018-03-22 03:59:00-04:00,2018-03-22 05:13:00-04:00,6815.833165584705,6815.833165584705,6815.833165584705,26.75,40.125,BE,0.0,False,build_years
46_lower,2018-03-22,2018,lower,2018-03-22 06:50:00-04:00,2018-03-22 08:36:00-04:00,6796.46474984932,6796.46474984932,6796.46474984932,38.0,57.0,BE,0.0,False,build_years
58_upper,2018-03-27,2018,upper,2018-03-26 20:01:00-04:00,2018-03-26 21:20:00-04:00,6796.040408190775,6820.415408190775,6796.040408190775,16.25,24.375,SL,-24.375,False,build_years
68_upper,2018-04-10,2018,upper,2018-04-09 22:42:00-04:00,2018-04-10 02:31:00-04:00,6618.015361193202,6618.015361193202,6618.015361193202,70.5,105.75,BE,-0.0,False,build_years
69_upper,2018-04-12,2018,upper,2018-04-12 09:59:00-04:00,2018-04-12 13:27:00-04:00,6674.120573515432,6647.683073515432,6674.120573515432,11.75,17.625,TP,26.4375,False,build_years
71_upper,2018-04-17,2018,upper,2018-04-17 02:19:00-04:00,2018-04-17 05:57:00-04:00,6742.225463751627,6742.225463751627,6742.225463751627,8.5,12.75,BE,-0.0,False,build_years
73_upper,2018-04-17,2018,upper,2018-04-17 06:13:00-04:00,2018-04-17 07:41:00-04:00,6747.283059462454,6747.283059462454,6747.283059462454,11.25,16.875,BE,-0.0,False,build_years
75_lower,2018-04-20,2018,lower,2018-04-20 03:30:00-04:00,2018-04-20 07:06:00-04:00,6754.992006121582,6787.054506121582,6754.992006121582,14.25,21.375,TP,32.0625,False,build_years
78_upper,2018-04-27,2018,upper,2018-04-27 08:47:00-04:00,2018-04-27 09:34:00-04:00,6767.945052421435,6733.632552421435,6767.945052421435,15.25,22.875,TP,34.3125,False,build_years
77_upper,2018-05-07,2018,upper,2018-05-07 00:30:00-04:00,2018-05-07 03:07:00-04:00,6828.16377343615,6809.03877343615,6828.16377343615,8.5,12.75,TP,19.125,False,build_years
