level_id,session_date,year,side,entry_time,exit_time,entry_price,exit_price,level,anchor,cap,exit_reason,pnl,gap_through
547_upper,2020-02-19,2020,upper,2020-02-19 07:58:00-05:00,2020-02-19 09:00:00-05:00,9684.604784625351,9684.604784625351,9684.604784625351,9.5,14.25,BE,-0.0,False
537_lower,2020-02-24,2020,lower,2020-02-24 04:16:00-05:00,2020-02-24 05:47:00-05:00,9156.767105704166,9156.767105704166,9156.767105704166,87.0,130.5,BE,0.0,False
558_lower,2020-03-06,2020,lower,2020-03-06 04:37:00-05:00,2020-03-06 05:30:00-05:00,8518.953269957827,8418.078269957827,8518.953269957827,67.25,100.875,SL,-100.875,False
568_upper,2020-03-20,2020,upper,2020-03-20 03:26:00-04:00,2020-03-20 09:44:00-04:00,7511.458736501807,7311.458736501807,7511.458736501807,169.5,200.0,TP,200.0,False
571_upper,2020-03-24,2020,upper,2020-03-24 04:07:00-04:00,2020-03-24 05:12:00-04:00,7322.838733246481,7322.838733246481,7322.838733246481,60.5,90.75,BE,-0.0,False
572_upper,2020-03-25,2020,upper,2020-03-25 03:59:00-04:00,2020-03-25 06:53:00-04:00,7646.30369503761,7492.55369503761,7646.30369503761,102.5,153.75,TP,153.75,False
576_upper,2020-03-31,2020,upper,2020-03-31 05:22:00-04:00,2020-03-31 06:21:00-04:00,7949.624439029813,7893.374439029813,7949.624439029813,37.5,56.25,TP,56.25,False
593_upper,2020-04-28,2020,upper,2020-04-28 05:20:00-04:00,2020-04-28 05:50:00-04:00,8898.367238360446,8930.992238360446,8898.367238360446,21.75,32.625,SL,-32.625,False
600_upper,2020-05-05,2020,upper,2020-05-05 03:30:00-04:00,2020-05-05 04:49:00-04:00,8892.408305458119,8856.783305458119,8892.408305458119,23.75,35.625,TP,35.625,False
601_upper,2020-05-07,2020,upper,2020-05-07 05:36:00-04:00,2020-05-07 07:56:00-04:00,9092.014338145143,9092.014338145143,9092.014338145143,23.75,35.625,BE,-0.0,False
608_upper,2020-05-15,2020,upper,2020-05-15 03:07:00-04:00,2020-05-15 06:30:00-04:00,9130.678190866347,9092.053190866347,9130.678190866347,25.75,38.625,TP,38.625,False
614_upper,2020-05-25,2020,upper,2020-05-25 06:50:00-04:00,2020-05-25 08:42:00-04:00,9515.473595904761,9515.473595904761,9515.473595904761,16.25,24.375,BE,-0.0,False
615_upper,2020-06-02,2020,upper,2020-06-02 03:31:00-04:00,2020-06-02 04:45:00-04:00,9624.147499658488,9646.647499658488,9624.147499658488,15.0,22.5,SL,-22.5,False
632_upper,2020-06-23,2020,upper,2020-06-23 03:15:00-04:00,2020-06-23 11:23:00-04:00,10164.240165724947,10249.365165724947,10164.240165724947,56.75,85.125,SL,-85.125,False
641_upper,2020-07-02,2020,upper,2020-07-02 04:27:00-04:00,2020-07-02 07:42:00-04:00,10329.492613096521,10329.492613096521,10329.492613096521,29.25,43.875,BE,-0.0,False
648_upper,2020-07-13,2020,upper,2020-07-13 07:06:00-04:00,2020-07-13 09:33:00-04:00,10926.109448111816,10958.359448111816,10926.109448111816,21.5,32.25,SL,-32.25,False
651_lower,2020-07-16,2020,lower,2020-07-16 05:11:00-04:00,2020-07-16 06:31:00-04:00,10513.317772147313,10513.317772147313,10513.317772147313,68.25,102.375,BE,0.0,False
653_lower,2020-07-24,2020,lower,2020-07-24 03:14:00-04:00,2020-07-24 09:30:00-04:00,10405.520316001515,10405.520316001515,10405.520316001515,63.5,95.25,BE,0.0,False
649_upper,2020-08-05,2020,upper,2020-08-05 03:00:00-04:00,2020-08-05 09:31:00-04:00,11129.013825812228,11081.013825812228,11129.013825812228,32.0,48.0,TP,48.0,False
678_upper,2020-08-24,2020,upper,2020-08-24 04:00:00-04:00,2020-08-24 09:39:00-04:00,11657.182826359074,11713.807826359074,11657.182826359074,37.75,56.625,SL,-56.625,False
680_upper,2020-08-26,2020,upper,2020-08-26 06:54:00-04:00,2020-08-26 08:16:00-04:00,11773.882955083516,11747.257955083516,11773.882955083516,17.75,26.625,TP,26.625,False
682_upper,2020-09-01,2020,upper,2020-09-01 03:21:00-04:00,2020-09-01 09:32:00-04:00,12206.825693556519,12159.950693556519,12206.825693556519,31.25,46.875,TP,46.875,False
685_upper,2020-09-02,2020,upper,2020-09-02 05:56:00-04:00,2020-09-02 09:30:00-04:00,12458.311956416417,12414.061956416417,12458.311956416417,29.5,44.25,TP,44.25,False
689_lower,2020-09-08,2020,lower,2020-09-08 06:25:00-04:00,2020-09-08 07:31:00-04:00,11253.833137562138,11253.833137562138,11253.833137562138,126.75,190.125,BE,0.0,False
693_upper,2020-09-16,2020,upper,2020-09-16 04:08:00-04:00,2020-09-16 07:29:00-04:00,11505.250841805442,11464.750841805442,11505.250841805442,27.0,40.5,TP,40.5,False
697_lower,2020-09-21,2020,lower,2020-09-21 04:48:00-04:00,2020-09-21 15:00:00-04:00,10727.425618727215,10821.25,10727.425618727215,123.25,184.875,cutoff,93.8243812727851,False
697_upper,2020-09-28,2020,upper,2020-09-28 04:10:00-04:00,2020-09-28 06:09:00-04:00,11249.324381272785,11301.074381272785,11249.324381272785,34.5,51.75,SL,-51.75,False
698_upper,2020-09-28,2020,upper,2020-09-28 06:17:00-04:00,2020-09-28 07:23:00-04:00,11326.604011271396,11326.604011271396,11326.604011271396,29.25,43.875,BE,-0.0,False
704_upper,2020-10-01,2020,upper,2020-10-01 05:41:00-04:00,2020-10-01 15:00:00-04:00,11532.33747309487,11585.25,11532.33747309487,56.75,85.125,cutoff,-52.9125269051292,False
713_upper,2020-10-12,2020,upper,2020-10-12 03:58:00-04:00,2020-10-12 04:18:00-04:00,11794.396357206313,11818.771357206313,11794.396357206313,16.25,24.375,SL,-24.375,False
717_upper,2020-11-05,2020,upper,2020-11-05 03:23:00-05:00,2020-11-05 04:24:00-05:00,12032.936790196214,12032.936790196214,12032.936790196214,97.75,146.625,BE,-0.0,False
735_upper,2020-11-12,2020,upper,2020-11-12 04:58:00-05:00,2020-11-12 06:16:00-05:00,11943.547030998563,11943.547030998563,11943.547030998563,35.75,53.625,BE,-0.0,False
755_upper,2020-12-17,2020,upper,2020-12-17 03:22:00-05:00,2020-12-17 04:44:00-05:00,12743.687013793919,12743.687013793919,12743.687013793919,28.75,43.125,BE,-0.0,False
761_upper,2020-12-18,2020,upper,2020-12-18 04:09:00-05:00,2020-12-18 08:32:00-05:00,12771.969398294714,12771.969398294714,12771.969398294714,31.25,46.875,BE,-0.0,False
762_lower,2020-12-21,2020,lower,2020-12-21 05:07:00-05:00,2020-12-21 13:55:00-05:00,12570.712238347565,12697.462238347565,12570.712238347565,84.5,126.75,TP,126.75,False
1287_lower,2023-01-06,2023,lower,2023-01-06 04:35:00-05:00,2023-01-06 05:17:00-05:00,10779.425622787592,10815.800622787592,10779.425622787592,24.25,36.375,TP,36.375,False
1297_lower,2023-01-19,2023,lower,2023-01-19 05:26:00-05:00,2023-01-19 08:30:00-05:00,11413.349099754087,11351.099099754087,11413.349099754087,41.5,62.25,SL,-62.25,False
1306_lower,2023-01-31,2023,lower,2023-01-31 05:34:00-05:00,2023-01-31 07:47:00-05:00,11895.872014981738,11932.997014981738,11895.872014981738,24.75,37.125,TP,37.125,False
1309_lower,2023-02-06,2023,lower,2023-02-06 04:53:00-05:00,2023-02-06 09:45:00-05:00,12500.098735179718,12568.723735179718,12500.098735179718,45.75,68.625,TP,68.625,False
1312_lower,2023-02-10,2023,lower,2023-02-10 04:56:00-05:00,2023-02-10 07:09:00-05:00,12340.168862818882,12271.168862818882,12340.168862818882,46.0,69.0,SL,-69.0,False
1319_lower,2023-02-17,2023,lower,2023-02-17 03:36:00-05:00,2023-02-17 04:32:00-05:00,12344.34054521155,12404.34054521155,12344.34054521155,40.0,60.0,TP,60.0,False
1321_lower,2023-02-21,2023,lower,2023-02-21 03:46:00-05:00,2023-02-21 04:54:00-05:00,12259.764318305486,12313.389318305486,12259.764318305486,35.75,53.625,TP,53.625,False
1345_upper,2023-03-30,2023,upper,2023-03-30 05:27:00-04:00,2023-03-30 06:57:00-04:00,13008.379541218379,13033.129541218379,13008.379541218379,16.5,24.75,SL,-24.75,False
1355_upper,2023-04-11,2023,upper,2023-04-11 05:02:00-04:00,2023-04-11 07:06:00-04:00,13195.157886365982,13154.657886365982,13195.157886365982,27.0,40.5,TP,40.5,False
1361_lower,2023-04-20,2023,lower,2023-04-20 04:37:00-04:00,2023-04-20 12:33:00-04:00,13049.068378614229,13158.193378614229,13049.068378614229,72.75,109.125,TP,109.125,False
1360_lower,2023-04-21,2023,lower,2023-04-21 06:50:00-04:00,2023-04-21 08:01:00-04:00,13017.100469293404,13017.100469293404,13017.100469293404,26.0,39.0,BE,0.0,False
1371_upper,2023-05-11,2023,upper,2023-05-11 03:46:00-04:00,2023-05-11 05:03:00-04:00,13454.855520657635,13454.855520657635,13454.855520657635,22.0,33.0,BE,-0.0,False
1385_lower,2023-05-24,2023,lower,2023-05-24 03:03:00-04:00,2023-05-24 07:10:00-04:00,13706.076931880389,13674.951931880389,13706.076931880389,20.75,31.125,SL,-31.125,False
1384_upper,2023-05-26,2023,upper,2023-05-26 07:26:00-04:00,2023-05-26 08:30:00-04:00,14037.217523662237,14037.217523662237,14037.217523662237,58.25,87.375,BE,-0.0,False
1390_upper,2023-05-30,2023,upper,2023-05-30 05:20:00-04:00,2023-05-30 06:35:00-04:00,14500.603669049202,14500.603669049202,14500.603669049202,62.25,93.375,BE,-0.0,False
1392_upper,2023-06-02,2023,upper,2023-06-02 05:14:00-04:00,2023-06-02 06:18:00-04:00,14550.866559532675,14550.866559532675,14550.866559532675,26.75,40.125,BE,-0.0,False
1397_upper,2023-06-12,2023,upper,2023-06-12 03:51:00-04:00,2023-06-12 05:11:00-04:00,14796.265242329355,14830.390242329355,14796.265242329355,22.75,34.125,SL,-34.125,False
1407_upper,2023-07-03,2023,upper,2023-07-03 04:11:00-04:00,2023-07-03 06:05:00-04:00,15385.778277982936,15358.403277982936,15385.778277982936,18.25,27.375,TP,27.375,False
1430_upper,2023-07-27,2023,upper,2023-07-27 03:49:00-04:00,2023-07-27 05:49:00-04:00,15770.652112320444,15808.152112320444,15770.652112320444,25.0,37.5,SL,-37.5,False
1436_lower,2023-08-02,2023,lower,2023-08-02 04:02:00-04:00,2023-08-02 07:02:00-04:00,15614.468371465435,15710.843371465435,15614.468371465435,64.25,96.375,TP,96.375,False
1430_lower,2023-08-03,2023,lower,2023-08-03 03:31:00-04:00,2023-08-03 04:44:00-04:00,15359.097887679556,15359.097887679556,15359.097887679556,67.25,100.875,BE,0.0,False
1449_upper,2023-08-21,2023,upper,2023-08-21 04:24:00-04:00,2023-08-21 13:26:00-04:00,14823.580191280835,14944.330191280835,14823.580191280835,80.5,120.75,SL,-120.75,False
1450_upper,2023-08-22,2023,upper,2023-08-22 03:44:00-04:00,2023-08-22 07:47:00-04:00,15046.702045487342,15102.952045487342,15046.702045487342,37.5,56.25,SL,-56.25,False
1460_lower,2023-09-05,2023,lower,2023-09-05 04:12:00-04:00,2023-09-05 08:39:00-04:00,15439.378375806675,15439.378375806675,15439.378375806675,46.25,69.375,BE,0.0,False
1463_lower,2023-09-21,2023,lower,2023-09-21 06:01:00-04:00,2023-09-21 07:58:00-04:00,15034.564080817341,14981.689080817341,15034.564080817341,35.25,52.875,SL,-52.875,False
1473_lower,2023-09-25,2023,lower,2023-09-25 04:44:00-04:00,2023-09-25 05:02:00-04:00,14797.891152351334,14845.891152351334,14797.891152351334,32.0,48.0,TP,48.0,False
1490_lower,2023-10-19,2023,lower,2023-10-19 03:46:00-04:00,2023-10-19 05:32:00-04:00,14977.196253654805,15021.446253654805,14977.196253654805,29.5,44.25,TP,44.25,False
1483_lower,2023-10-23,2023,lower,2023-10-23 03:43:00-04:00,2023-10-23 04:12:00-04:00,14637.371414457424,14664.746414457424,14637.371414457424,18.25,27.375,TP,27.375,False
1494_lower,2023-10-23,2023,lower,2023-10-23 05:05:00-04:00,2023-10-23 05:33:00-04:00,14609.982422914665,14546.982422914665,14609.982422914665,42.0,63.0,SL,-63.0,False
1484_lower,2023-10-23,2023,lower,2023-10-23 05:48:00-04:00,2023-10-23 07:19:00-04:00,14524.195341913888,14587.195341913888,14524.195341913888,42.0,63.0,TP,63.0,False
1521_upper,2023-11-29,2023,upper,2023-11-29 04:23:00-05:00,2023-11-29 08:30:00-05:00,16103.147216602607,16169.147216602607,16103.147216602607,44.0,66.0,SL,-66.0,False
1533_upper,2023-12-19,2023,upper,2023-12-19 07:17:00-05:00,2023-12-19 09:31:00-05:00,16980.404600724352,16980.404600724352,16980.404600724352,24.75,37.125,BE,-0.0,False
1537_upper,2023-12-28,2023,upper,2023-12-28 07:34:00-05:00,2023-12-28 08:41:00-05:00,17161.66111147293,17161.66111147293,17161.66111147293,9.25,13.875,BE,-0.0,False
2067_lower,2026-01-19,2026,lower,2026-01-19 04:25:00-05:00,2026-01-19 12:30:00-05:00,25317.811823945234,25411.936823945234,25317.811823945234,62.75,94.125,TP,94.125,False
2059_lower,2026-01-20,2026,lower,2026-01-20 03:31:00-05:00,2026-01-20 04:32:00-05:00,25216.808747005507,25121.183747005507,25216.808747005507,63.75,95.625,SL,-95.625,False
2085_lower,2026-02-13,2026,lower,2026-02-13 06:30:00-05:00,2026-02-13 07:00:00-05:00,24633.391857165167,24741.391857165167,24633.391857165167,72.0,108.0,TP,108.0,False
2093_lower,2026-03-03,2026,lower,2026-03-03 04:46:00-05:00,2026-03-03 11:45:00-05:00,24473.331852930034,24673.331852930034,24473.331852930034,189.5,200.0,TP,200.0,False
2104_upper,2026-03-10,2026,upper,2026-03-10 04:08:00-04:00,2026-03-10 08:05:00-04:00,25119.94149499076,24919.94149499076,25119.94149499076,137.5,200.0,TP,200.0,False
2112_lower,2026-03-19,2026,lower,2026-03-19 03:57:00-04:00,2026-03-19 05:51:00-04:00,24550.4725595392,24648.3475595392,24550.4725595392,65.25,97.875,TP,97.875,False
2122_lower,2026-04-02,2026,lower,2026-04-02 07:28:00-04:00,2026-04-02 09:53:00-04:00,23729.68143980739,23828.30643980739,23729.68143980739,65.75,98.625,TP,98.625,False
2136_upper,2026-04-24,2026,upper,2026-04-24 07:07:00-04:00,2026-04-24 09:55:00-04:00,27267.134887108085,27140.009887108085,27267.134887108085,84.75,127.125,TP,127.125,False
2157_upper,2026-05-22,2026,upper,2026-05-22 04:18:00-04:00,2026-05-22 05:00:00-04:00,29642.116120772633,29553.991120772633,29642.116120772633,58.75,88.125,TP,88.125,False
2159_upper,2026-05-27,2026,upper,2026-05-27 07:00:00-04:00,2026-05-27 08:19:00-04:00,30248.501331652922,30302.876331652922,30248.501331652922,36.25,54.375,SL,-54.375,False
2166_lower,2026-06-04,2026,lower,2026-06-04 07:36:00-04:00,2026-06-04 09:45:00-04:00,30203.484160153974,30203.484160153974,30203.484160153974,132.75,199.125,BE,0.0,False
