date,open,high,low,close
2019-04-22,26.07,26.07,26.07,26.07
2019-04-23,26.56,26.56,26.56,26.56
2019-04-24,25.28,25.28,25.28,25.28
2019-04-25,25.57,25.57,25.57,25.57
2019-04-26,31.24,31.24,31.24,31.24
2019-04-29,29.04,29.04,29.04,29.04
2019-04-30,29.31,29.31,29.31,29.31
2019-05-01,29.41,29.41,29.41,29.41
2019-05-02,30.49,30.49,30.49,30.49
2019-05-03,29.88,29.88,29.88,29.88
2019-05-06,30.91,30.91,30.91,30.91
2019-05-07,34.07,34.07,34.07,34.07
2019-05-08,32.23,32.23,32.23,32.23
2019-05-09,32.48,32.48,32.48,32.48
2019-05-10,32.8,32.8,32.8,32.8
2019-05-13,34.6,34.6,34.6,34.6
2019-05-14,32.13,32.13,32.13,32.13
2019-05-15,29.26,29.26,29.26,29.26
2019-05-16,29.42,29.42,29.42,29.42
2019-05-17,29.44,29.44,29.44,29.44
2019-05-20,27.63,27.63,27.63,27.63
2019-05-21,26.93,26.93,26.93,26.93
2019-05-22,28.19,28.19,28.19,28.19
2019-05-23,33.79,33.79,33.79,33.79
2019-05-24,33.19,33.19,33.19,33.19
2019-05-28,34.36,34.36,34.36,34.36
2019-05-29,36.43,36.43,36.43,36.43
2019-05-30,39.62,39.62,39.62,39.62
2019-05-31,46.91,46.91,46.91,46.91
2019-06-03,46.78,46.78,46.78,46.78
2019-06-04,43.46,43.46,43.46,43.46
2019-06-05,45.19,45.19,45.19,45.19
2019-06-06,40.66,40.66,40.66,40.66
2019-06-07,38.75,38.75,38.75,38.75
2019-06-10,39.12,39.12,39.12,39.12
2019-06-11,38.69,38.69,38.69,38.69
2019-06-12,43.06,43.06,43.06,43.06
2019-06-13,41.56,41.56,41.56,41.56
2019-06-14,42.89,42.89,42.89,42.89
2019-06-17,46.15,46.15,46.15,46.15
2019-06-18,43.43,43.43,43.43,43.43
2019-06-19,40.79,40.79,40.79,40.79
2019-06-20,41.66,41.66,41.66,41.66
2019-06-21,42.13,42.13,42.13,42.13
2019-06-24,41.0,41.0,41.0,41.0
2019-06-25,40.26,40.26,40.26,40.26
2019-06-26,38.45,38.45,38.45,38.45
2019-06-27,37.84,37.84,37.84,37.84
2019-06-28,39.46,39.46,39.46,39.46
2019-07-01,35.92,35.92,35.92,35.92
2019-07-02,37.77,37.77,37.77,37.77
2019-07-03,36.72,36.72,36.72,36.72
2019-07-08,34.0,34.0,34.0,34.0
2019-07-09,30.3,30.3,30.3,30.3
2019-07-10,30.76,30.76,30.76,30.76
2019-07-11,29.86,29.86,29.86,29.86
2019-07-12,30.39,30.39,30.39,30.39
2019-07-15,30.83,30.83,30.83,30.83
2019-07-16,32.06,32.06,32.06,32.06
2019-07-17,34.94,34.94,34.94,34.94
2019-07-18,33.07,33.07,33.07,33.07
2019-07-19,34.84,34.84,34.84,34.84
2019-07-22,33.63,33.63,33.63,33.63
2019-07-23,32.25,32.25,32.25,32.25
2019-07-24,32.86,32.86,32.86,32.86
2019-07-25,31.95,31.95,31.95,31.95
2019-07-26,32.29,32.29,32.29,32.29
2019-07-29,31.63,31.63,31.63,31.63
2019-07-30,30.07,30.07,30.07,30.07
2019-07-31,30.77,30.77,30.77,30.77
2019-08-01,36.43,36.43,36.43,36.43
2019-08-02,35.56,35.56,35.56,35.56
2019-08-05,37.04,37.04,37.04,37.04
2019-08-06,36.43,36.43,36.43,36.43
2019-08-07,38.1,38.1,38.1,38.1
2019-08-08,35.98,35.98,35.98,35.98
2019-08-09,35.14,35.14,35.14,35.14
2019-08-12,34.43,34.43,34.43,34.43
2019-08-13,33.19,33.19,33.19,33.19
2019-08-14,35.83,35.83,35.83,35.83
2019-08-15,36.2,36.2,36.2,36.2
2019-08-16,35.02,35.02,35.02,35.02
2019-08-19,32.99,32.99,32.99,32.99
2019-08-20,32.34,32.34,32.34,32.34
2019-08-21,32.39,32.39,32.39,32.39
2019-08-22,32.39,32.39,32.39,32.39
2019-08-23,35.2,35.2,35.2,35.2
2019-08-26,35.42,35.42,35.42,35.42
2019-08-27,33.73,33.73,33.73,33.73
2019-08-28,32.72,32.72,32.72,32.72
2019-08-29,31.82,31.82,31.82,31.82
2019-08-30,32.16,32.16,32.16,32.16
2019-09-03,35.73,35.73,35.73,35.73
2019-09-04,34.56,34.56,34.56,34.56
2019-09-05,33.5,33.5,33.5,33.5
2019-09-06,33.21,33.21,33.21,33.21
2019-09-09,33.28,33.28,33.28,33.28
2019-09-10,33.55,33.55,33.55,33.55
2019-09-11,34.94,34.94,34.94,34.94
2019-09-12,35.58,35.58,35.58,35.58
2019-09-13,35.48,35.48,35.48,35.48
2019-09-16,48.58,48.58,48.58,48.58
2019-09-17,44.89,44.89,44.89,44.89
2019-09-18,40.44,40.44,40.44,40.44
2019-09-19,41.15,41.15,41.15,41.15
2019-09-20,38.99,38.99,38.99,38.99
2019-09-23,39.06,39.06,39.06,39.06
2019-09-24,38.74,38.74,38.74,38.74
2019-09-25,38.37,38.37,38.37,38.37
2019-09-26,37.52,37.52,37.52,37.52
2019-09-27,38.9,38.9,38.9,38.9
2019-09-30,38.75,38.75,38.75,38.75
2019-10-01,38.88,38.88,38.88,38.88
2019-10-02,39.62,39.62,39.62,39.62
2019-10-03,40.4,40.4,40.4,40.4
2019-10-04,39.31,39.31,39.31,39.31
2019-10-07,39.42,39.42,39.42,39.42
2019-10-08,39.49,39.49,39.49,39.49
2019-10-09,38.0,38.0,38.0,38.0
2019-10-10,39.52,39.52,39.52,39.52
2019-10-11,39.65,39.65,39.65,39.65
2019-10-14,40.21,40.21,40.21,40.21
2019-10-15,39.47,39.47,39.47,39.47
2019-10-16,39.47,39.47,39.47,39.47
2019-10-17,37.71,37.71,37.71,37.71
2019-10-18,36.43,36.43,36.43,36.43
2019-10-21,36.66,36.66,36.66,36.66
2019-10-22,35.52,35.52,35.52,35.52
2019-10-23,35.66,35.66,35.66,35.66
2019-10-24,35.95,35.95,35.95,35.95
2019-10-25,34.64,34.64,34.64,34.64
2019-10-28,35.64,35.64,35.64,35.64
2019-10-29,35.7,35.7,35.7,35.7
2019-10-30,34.36,34.36,34.36,34.36
2019-10-31,35.84,35.84,35.84,35.84
2019-11-01,34.37,34.37,34.37,34.37
2019-11-04,35.63,35.63,35.63,35.63
2019-11-05,33.77,33.77,33.77,33.77
2019-11-06,33.22,33.22,33.22,33.22
2019-11-07,31.45,31.45,31.45,31.45
2019-11-08,31.45,31.45,31.45,31.45
2019-11-11,34.22,34.22,34.22,34.22
2019-11-12,33.74,33.74,33.74,33.74
2019-11-13,35.15,35.15,35.15,35.15
2019-11-14,33.94,33.94,33.94,33.94
2019-11-15,32.42,32.42,32.42,32.42
2019-11-18,33.68,33.68,33.68,33.68
2019-11-19,32.94,32.94,32.94,32.94
2019-11-20,32.2,32.2,32.2,32.2
2019-11-21,31.59,31.59,31.59,31.59
2019-11-22,32.38,32.38,32.38,32.38
2019-11-25,31.9,31.9,31.9,31.9
2019-11-26,31.25,31.25,31.25,31.25
2019-11-27,30.82,30.82,30.82,30.82
2019-11-29,36.73,36.73,36.73,36.73
2019-12-02,34.97,34.97,34.97,34.97
2019-12-03,35.05,35.05,35.05,35.05
2019-12-04,32.21,32.21,32.21,32.21
2019-12-05,30.41,30.41,30.41,30.41
2019-12-06,30.02,30.02,30.02,30.02
2019-12-09,30.02,30.02,30.02,30.02
2019-12-10,27.94,27.94,27.94,27.94
2019-12-11,27.81,27.81,27.81,27.81
2019-12-12,27.44,27.44,27.44,27.44
2019-12-13,26.76,26.76,26.76,26.76
2019-12-16,26.51,26.51,26.51,26.51
2019-12-17,26.33,26.33,26.33,26.33
2019-12-18,26.77,26.77,26.77,26.77
2019-12-19,24.8,24.8,24.8,24.8
2019-12-20,25.54,25.54,25.54,25.54
2019-12-23,25.11,25.11,25.11,25.11
2019-12-24,25.46,25.46,25.46,25.46
2019-12-26,24.08,24.08,24.08,24.08
2019-12-27,25.16,25.16,25.16,25.16
2019-12-30,25.86,25.86,25.86,25.86
2019-12-31,28.3,28.3,28.3,28.3
2020-01-02,28.75,28.75,28.75,28.75
2020-01-03,31.92,31.92,31.92,31.92
2020-01-06,32.32,32.32,32.32,32.32
2020-01-07,31.8,31.8,31.8,31.8
2020-01-08,32.6,32.6,32.6,32.6
2020-01-09,33.22,33.22,33.22,33.22
2020-01-10,30.38,30.38,30.38,30.38
2020-01-13,34.25,34.25,34.25,34.25
2020-01-14,33.62,33.62,33.62,33.62
2020-01-15,33.38,33.38,33.38,33.38
2020-01-16,29.79,29.79,29.79,29.79
2020-01-17,28.6,28.6,28.6,28.6
2020-01-21,27.66,27.66,27.66,27.66
2020-01-22,30.7,30.7,30.7,30.7
2020-01-23,31.95,31.95,31.95,31.95
2020-01-24,34.55,34.55,34.55,34.55
2020-01-27,37.72,37.72,37.72,37.72
2020-01-28,36.42,36.42,36.42,36.42
2020-01-29,35.73,35.73,35.73,35.73
2020-01-30,37.49,37.49,37.49,37.49
2020-01-31,40.35,40.35,40.35,40.35
2020-02-03,41.81,41.81,41.81,41.81
2020-02-04,39.44,39.44,39.44,39.44
2020-02-05,37.88,37.88,37.88,37.88
2020-02-06,36.44,36.44,36.44,36.44
2020-02-07,37.51,37.51,37.51,37.51
2020-02-10,39.01,39.01,39.01,39.01
2020-02-11,37.52,37.52,37.52,37.52
2020-02-12,35.58,35.58,35.58,35.58
2020-02-13,35.84,35.84,35.84,35.84
2020-02-14,35.93,35.93,35.93,35.93
2020-02-18,33.47,33.47,33.47,33.47
2020-02-19,32.27,32.27,32.27,32.27
2020-02-20,33.16,33.16,33.16,33.16
2020-02-21,35.87,35.87,35.87,35.87
2020-02-24,39.53,39.53,39.53,39.53
2020-02-25,42.5,42.5,42.5,42.5
2020-02-26,43.4,43.4,43.4,43.4
2020-02-27,49.42,49.42,49.42,49.42
2020-02-28,51.25,51.25,51.25,51.25
2020-03-02,48.33,48.33,48.33,48.33
2020-03-03,50.8,50.8,50.8,50.8
2020-03-04,50.59,50.59,50.59,50.59
2020-03-05,52.58,52.58,52.58,52.58
2020-03-06,65.02,65.02,65.02,65.02
2020-03-09,115.92,115.92,115.92,115.92
2020-03-10,92.93,92.93,92.93,92.93
2020-03-11,105.25,105.25,105.25,105.25
2020-03-12,123.45,123.45,123.45,123.45
2020-03-13,118.48,118.48,118.48,118.48
2020-03-16,128.5,128.5,128.5,128.5
2020-03-17,133.32,133.32,133.32,133.32
2020-03-18,166.79,166.79,166.79,166.79
2020-03-19,164.06,164.06,164.06,164.06
2020-03-20,190.08,190.08,190.08,190.08
2020-03-23,185.68,185.68,185.68,185.68
2020-03-24,170.86,170.86,170.86,170.86
2020-03-25,144.03,144.03,144.03,144.03
2020-03-26,150.06,150.06,150.06,150.06
2020-03-27,175.88,175.88,175.88,175.88
2020-03-30,174.22,174.22,174.22,174.22
2020-03-31,170.55,170.55,170.55,170.55
2020-04-01,158.98,158.98,158.98,158.98
2020-04-02,162.65,162.65,162.65,162.65
2020-04-03,141.68,141.68,141.68,141.68
2020-04-06,144.19,144.19,144.19,144.19
2020-04-07,139.13,139.13,139.13,139.13
2020-04-08,141.46,141.46,141.46,141.46
2020-04-09,129.88,129.88,129.88,129.88
2020-04-13,114.44,114.44,114.44,114.44
2020-04-14,115.48,115.48,115.48,115.48
2020-04-15,120.38,120.38,120.38,120.38
2020-04-16,115.1,115.1,115.1,115.1
2020-04-17,95.91,95.91,95.91,95.91
2020-04-20,226.13,226.13,226.13,226.13
2020-04-21,325.15,325.15,325.15,325.15
2020-04-22,236.8,236.8,236.8,236.8
2020-04-23,211.0,211.0,211.0,211.0
2020-04-24,173.53,173.53,173.53,173.53
2020-04-27,185.47,185.47,185.47,185.47
2020-04-28,198.77,198.77,198.77,198.77
2020-04-29,195.59,195.59,195.59,195.59
2020-04-30,104.98,104.98,104.98,104.98
2020-05-01,110.18,110.18,110.18,110.18
2020-05-04,97.42,97.42,97.42,97.42
2020-05-05,97.27,97.27,97.27,97.27
2020-05-06,115.39,115.39,115.39,115.39
