sess_date,year,side,touched_at,level,anchor,cap,pnl,exit
2018-05-03,2018,lower,2018-05-03 10:56:00-04:00,6538.742395885829,48.5,72.75,72.75,TP
2018-05-04,2018,upper,2018-05-04 10:43:00-04:00,6734.349044879071,53.5,80.25,-44.90095512092921,cutoff
2018-05-15,2018,lower,2018-05-15 09:42:00-04:00,6877.677541568256,47.75,71.625,0.0,BE
2018-05-14,2018,upper,2018-05-14 10:13:00-04:00,7002.777112785576,27.25,40.875,-0.0,BE
2018-05-15,2018,lower,2018-05-15 08:56:00-04:00,6905.347887214424,21.0,31.5,-31.5,SL
2018-06-01,2018,upper,2018-06-01 09:35:00-04:00,7031.254805564886,21.75,32.625,-32.625,SL
2018-05-15,2018,lower,2018-05-15 08:37:00-04:00,6933.870194435114,21.0,31.5,-31.5,SL
2018-05-24,2018,upper,2018-05-24 03:19:00-04:00,6968.1184169210355,16.5,24.75,24.75,TP
2018-05-23,2018,lower,2018-05-23 05:41:00-04:00,6833.5065830789645,18.0,27.0,0.0,BE
2018-05-23,2018,lower,2018-05-23 03:24:00-04:00,6858.353865808161,12.0,18.0,-18.0,SL
2018-05-24,2018,upper,2018-05-24 03:19:00-04:00,6968.06470573417,16.5,24.75,24.75,TP
2018-05-18,2018,lower,2018-05-18 10:05:00-04:00,6867.81029426583,27.0,40.5,13.939705734170275,cutoff
2018-05-23,2018,lower,2018-05-23 04:22:00-04:00,6838.404058550016,30.5,45.75,45.75,TP
2018-05-25,2018,upper,2018-05-24 21:33:00-04:00,6981.877224652335,11.75,17.625,-17.625,SL
2018-05-25,2018,upper,2018-05-24 21:33:00-04:00,6996.516607111843,11.75,17.625,17.625,TP
2018-05-23,2018,lower,2018-05-22 21:51:00-04:00,6876.233392888157,10.25,15.375,0.0,BE
2018-05-29,2018,lower,2018-05-29 04:31:00-04:00,6904.222584420282,29.25,43.875,43.875,TP
2018-05-29,2018,lower,2018-05-29 02:46:00-04:00,6939.803596409367,12.75,19.125,0.0,BE
2018-05-31,2018,upper,2018-05-31 04:29:00-04:00,7003.320671408351,16.25,24.375,24.375,TP
2018-06-01,2018,upper,2018-06-01 09:35:00-04:00,7030.296545467825,21.75,32.625,-32.625,SL
2018-06-04,2018,upper,2018-06-03 20:18:00-04:00,7090.753037036667,15.5,23.25,-23.25,SL
2018-06-05,2018,upper,2018-06-05 04:00:00-04:00,7155.880085892779,16.0,24.0,-24.0,SL
2018-06-07,2018,upper,2018-06-07 02:29:00-04:00,7229.0656844758205,3.25,4.875,-4.875,SL
2018-06-08,2018,lower,2018-06-08 04:08:00-04:00,7115.8093155241795,27.25,40.875,0.0,BE
2018-06-13,2018,upper,2018-06-13 10:15:00-04:00,7265.87127915255,15.0,22.5,-22.5,SL
2018-06-07,2018,lower,2018-06-07 10:48:00-04:00,7137.00372084745,23.25,34.875,34.875,TP
2018-06-11,2018,upper,2018-06-11 09:42:00-04:00,7189.372230520117,11.0,16.5,16.5,TP
2018-06-25,2018,lower,2018-06-25 10:11:00-04:00,7097.752769479883,58.0,87.0,-87.0,SL
2018-06-25,2018,lower,2018-06-25 09:38:00-04:00,7133.001166021779,15.0,22.5,-22.5,SL
2018-06-19,2018,lower,2018-06-19 03:08:00-04:00,7170.749888719249,18.0,27.0,27.0,TP
2018-06-14,2018,upper,2018-06-14 10:06:00-04:00,7296.785171113043,33.0,49.5,-0.0,BE
2018-06-14,2018,lower,2018-06-14 03:17:00-04:00,7205.589828886957,11.0,16.5,16.5,TP
2018-06-18,2018,lower,2018-06-18 09:33:00-04:00,7215.829738208779,15.0,22.5,22.5,TP
2018-06-18,2018,lower,2018-06-18 07:53:00-04:00,7223.173093706026,19.25,28.875,0.0,BE
2018-06-20,2018,upper,2018-06-20 08:49:00-04:00,7282.18140706953,10.25,15.375,-15.375,SL
2018-06-19,2018,lower,2018-06-19 03:05:00-04:00,7178.06859293047,18.0,27.0,27.0,TP
2018-06-25,2018,lower,2018-06-25 09:48:00-04:00,7115.235784020015,15.0,22.5,-22.5,SL
2018-06-21,2018,lower,2018-06-21 10:19:00-04:00,7245.439050356511,32.25,48.375,0.0,BE
2018-07-13,2018,upper,2018-07-12 20:14:00-04:00,7400.486653661546,15.75,23.625,23.625,TP
2018-06-22,2018,lower,2018-06-22 10:27:00-04:00,7204.638346338454,54.5,81.75,35.86165366154637,cutoff
2018-07-10,2018,upper,2018-07-09 20:54:00-04:00,7334.072524599282,7.0,10.5,10.5,TP
2018-06-25,2018,lower,2018-06-25 04:28:00-04:00,7166.927475400718,15.25,22.875,-22.875,SL
2018-07-03,2018,upper,2018-07-03 07:36:00-04:00,7161.65256908026,14.0,21.0,21.0,TP
2018-07-03,2018,upper,2018-07-03 06:42:00-04:00,7154.574115551057,12.25,18.375,-0.0,BE
2018-07-02,2018,lower,2018-07-02 02:00:00-04:00,7029.050884448943,24.25,36.375,-36.375,SL
2018-07-05,2018,upper,2018-07-05 08:00:00-04:00,7088.20469202043,19.0,28.5,-0.0,BE
2018-07-06,2018,upper,2018-07-06 00:12:00-04:00,7143.052020763135,16.25,24.375,-0.0,BE
2018-07-10,2018,upper,2018-07-09 20:30:00-04:00,7323.71025655453,7.0,10.5,-10.5,SL
2018-07-11,2018,lower,2018-07-10 21:15:00-04:00,7204.91474344547,17.0,25.5,25.5,TP
2018-07-12,2018,upper,2018-07-12 10:35:00-04:00,7343.943440893574,31.0,46.5,-0.0,BE
2018-07-12,2018,upper,2018-07-12 10:00:00-04:00,7320.9735414771285,31.0,46.5,-46.5,SL
2018-07-30,2018,lower,2018-07-30 09:44:00-04:00,7233.743010580422,20.5,30.75,0.0,BE
2018-07-18,2018,upper,2018-07-17 20:08:00-04:00,7437.619887053834,7.5,11.25,-0.0,BE
2018-07-24,2018,upper,2018-07-23 19:52:00-04:00,7440.72239909682,10.5,15.75,-0.0,BE
2018-07-30,2018,lower,2018-07-30 09:43:00-04:00,7238.187824498016,20.5,30.75,0.0,BE
2018-07-24,2018,upper,2018-07-24 09:35:00-04:00,7470.235165247397,18.75,28.125,28.125,TP
2018-07-20,2018,lower,2018-07-19 21:40:00-04:00,7354.514834752603,16.0,24.0,24.0,TP
2018-07-24,2018,upper,2018-07-23 19:43:00-04:00,7435.518913712503,10.5,15.75,-0.0,BE
2018-07-23,2018,lower,2018-07-23 06:45:00-04:00,7325.356086287497,9.25,13.875,13.875,TP
2018-07-23,2018,lower,2018-07-22 21:00:00-04:00,7348.216434754009,18.5,27.75,-27.75,SL
2018-08-07,2018,upper,2018-08-07 09:34:00-04:00,7477.221418627583,5.0,7.5,-7.5,SL
2018-08-15,2018,lower,2018-08-15 10:25:00-04:00,7327.824864551043,44.5,66.75,0.0,BE
2018-08-07,2018,upper,2018-08-06 23:02:00-04:00,7457.451426432502,5.5,8.25,-0.0,BE
2018-08-15,2018,lower,2018-08-15 10:05:00-04:00,7347.173573567498,44.5,66.75,5.076426432501648,cutoff
2018-08-27,2018,upper,2018-08-26 19:38:00-04:00,7519.820819780449,18.75,28.125,-28.125,SL
2018-08-10,2018,lower,2018-08-10 10:00:00-04:00,7416.179180219551,28.75,43.125,0.0,BE
2018-08-27,2018,upper,2018-08-27 05:25:00-04:00,7531.8140980602275,9.5,14.25,-0.0,BE
2018-08-10,2018,lower,2018-08-10 05:55:00-04:00,7427.8109019397725,9.0,13.5,0.0,BE
2018-08-13,2018,upper,2018-08-13 10:25:00-04:00,7477.406521200986,33.5,50.25,50.25,TP
2018-08-15,2018,lower,2018-08-15 09:58:00-04:00,7375.843478799014,15.0,22.5,-22.5,SL
2018-08-15,2018,lower,2018-08-15 09:58:00-04:00,7375.664141739164,15.0,22.5,-22.5,SL
2018-08-24,2018,upper,2018-08-24 10:48:00-04:00,7493.814822478556,19.0,28.5,-0.0,BE
2018-08-15,2018,lower,2018-08-15 10:00:00-04:00,7364.185177521444,44.5,66.75,-11.93517752144362,cutoff
2018-08-24,2018,upper,2018-08-24 10:37:00-04:00,7483.851687374614,19.0,28.5,-8.898312625386097,cutoff
2018-08-23,2018,upper,2018-08-23 09:49:00-04:00,7463.334487265644,7.25,10.875,-10.875,SL
2018-08-17,2018,lower,2018-08-17 08:07:00-04:00,7363.415512734356,10.25,15.375,0.0,BE
2018-08-21,2018,upper,2018-08-21 10:35:00-04:00,7430.842149429597,30.75,46.125,-0.0,BE
2018-08-23,2018,upper,2018-08-23 09:46:00-04:00,7458.817266892342,7.25,10.875,-10.875,SL
2018-08-23,2018,upper,2018-08-23 09:46:00-04:00,7459.169141664178,7.25,10.875,-10.875,SL
2018-08-22,2018,lower,2018-08-21 19:04:00-04:00,7357.705858335822,18.5,27.75,0.0,BE
2018-08-23,2018,upper,2018-08-23 09:39:00-04:00,7446.977023875339,7.25,10.875,-10.875,SL
2018-09-07,2018,lower,2018-09-07 09:00:00-04:00,7405.3724167727105,40.25,60.375,60.375,TP
2018-08-28,2018,upper,2018-08-28 09:35:00-04:00,7596.096992533001,7.75,11.625,11.625,TP
2018-09-06,2018,lower,2018-09-06 10:12:00-04:00,7476.028007466999,55.25,82.875,-30.778007466999043,cutoff
2018-08-29,2018,upper,2018-08-29 10:40:00-04:00,7629.841019411366,30.25,45.375,-32.15898058863422,cutoff
2018-09-05,2018,lower,2018-09-05 10:02:00-04:00,7543.783980588634,69.5,104.25,-6.283980588634222,cutoff
2018-09-05,2018,lower,2018-09-05 10:01:00-04:00,7545.768602592732,69.5,104.25,-8.26860259273235,cutoff
2018-09-04,2018,lower,2018-09-04 09:39:00-04:00,7607.1817378190335,9.5,14.25,-14.25,SL
2018-09-04,2018,lower,2018-09-04 09:41:00-04:00,7592.293532010684,9.5,14.25,14.25,TP
2018-10-01,2018,upper,2018-09-30 22:23:00-04:00,7704.451826298957,8.0,12.0,-12.0,SL
2018-09-04,2018,lower,2018-09-04 07:36:00-04:00,7637.923173701043,14.5,21.75,0.0,BE
2018-10-01,2018,upper,2018-09-30 22:17:00-04:00,7700.0186050678185,8.0,12.0,-12.0,SL
2018-09-05,2018,lower,2018-09-05 10:00:00-04:00,7554.7313949321815,69.5,104.25,-17.2313949321815,cutoff
2018-10-01,2018,upper,2018-09-30 22:14:00-04:00,7696.808218617676,8.0,12.0,-12.0,SL
2018-09-06,2018,lower,2018-09-06 10:10:00-04:00,7482.691781382324,55.25,82.875,-37.441781382323825,cutoff
2018-09-14,2018,upper,2018-09-13 20:04:00-04:00,7602.743167078744,8.25,12.375,-0.0,BE
2018-09-06,2018,lower,2018-09-06 10:53:00-04:00,7427.631832921256,55.25,82.875,0.0,BE
2018-09-12,2018,upper,2018-09-12 03:51:00-04:00,7535.592204473896,7.0,10.5,10.5,TP
2018-09-13,2018,upper,2018-09-13 09:39:00-04:00,7563.161360966313,20.5,30.75,-0.0,BE
2018-09-14,2018,upper,2018-09-14 01:45:00-04:00,7608.728504043576,4.0,6.0,-6.0,SL
2018-09-21,2018,upper,2018-09-21 01:20:00-04:00,7623.972711306981,5.25,7.875,-0.0,BE
2018-09-20,2018,upper,2018-09-20 08:46:00-04:00,7574.3523180451275,21.25,31.875,-0.0,BE
2018-09-20,2018,upper,2018-09-20 10:03:00-04:00,7600.523509444505,33.75,50.625,-0.0,BE
2018-09-24,2018,lower,2018-09-23 21:15:00-04:00,7507.169829474033,8.75,13.125,13.125,TP
2018-09-26,2018,upper,2018-09-25 22:58:00-04:00,7622.372233707154,8.5,12.75,12.75,TP
2018-10-04,2018,lower,2018-10-04 10:24:00-04:00,7552.912717544355,56.25,84.375,-84.375,SL
2018-10-01,2018,upper,2018-09-30 22:28:00-04:00,7706.953765328657,8.0,12.0,-12.0,SL
2018-10-04,2018,lower,2018-10-04 10:11:00-04:00,7567.421234671343,56.25,84.375,-84.375,SL
2018-10-01,2018,upper,2018-09-30 19:08:00-04:00,7687.167678029338,16.0,24.0,-0.0,BE
2018-10-04,2018,lower,2018-10-04 09:41:00-04:00,7585.457321970662,19.0,28.5,-28.5,SL
2018-10-02,2018,lower,2018-10-02 02:16:00-04:00,7648.349847547055,8.75,13.125,-13.125,SL
2018-10-04,2018,lower,2018-10-04 09:37:00-04:00,7592.356172869571,19.0,28.5,-28.5,SL
2018-10-04,2018,lower,2018-10-03 21:32:00-04:00,7630.85554078797,16.25,24.375,-24.375,SL
2018-10-10,2018,lower,2018-10-10 09:50:00-04:00,7290.544415448341,23.5,35.25,-35.25,SL
2018-10-23,2018,lower,2018-10-23 09:30:00-04:00,7004.61685510068,20.5,30.75,30.75,TP
2018-10-23,2018,lower,2018-10-23 05:03:00-04:00,7038.664650261084,17.5,26.25,0.0,BE
2018-10-26,2018,lower,2018-10-26 05:25:00-04:00,6768.811310291439,37.25,55.875,55.875,TP
2018-10-31,2018,upper,2018-10-31 04:24:00-04:00,6883.384493449468,21.25,31.875,-31.875,SL
2018-11-20,2018,lower,2018-11-20 08:40:00-05:00,6544.115506550532,54.25,81.375,-81.375,SL
2018-11-02,2018,upper,2018-11-02 01:03:00-04:00,7083.075906003304,63.75,95.625,95.625,TP
2018-11-13,2018,lower,2018-11-12 19:25:00-05:00,6818.924093996696,21.75,32.625,32.625,TP
2018-11-02,2018,upper,2018-11-02 01:35:00-04:00,7097.762292824367,63.75,95.625,95.625,TP
2018-11-05,2018,lower,2018-11-05 10:21:00-05:00,6867.612707175633,73.25,109.875,76.63729282436725,cutoff
2018-11-05,2018,lower,2018-11-05 09:44:00-05:00,6909.973752548927,17.75,26.625,-26.625,SL
2018-11-07,2018,upper,2018-11-06 21:10:00-05:00,7073.431098219492,71.5,107.25,-0.0,BE
2018-11-13,2018,lower,2018-11-12 19:25:00-05:00,6814.443901780508,21.75,32.625,0.0,BE
2018-11-07,2018,upper,2018-11-07 03:45:00-05:00,7086.01947564954,22.0,33.0,-33.0,SL
2018-11-12,2018,lower,2018-11-12 09:32:00-05:00,6983.452052011109,41.75,62.625,-62.625,SL
2018-11-09,2018,lower,2018-11-09 06:35:00-05:00,7100.594885640762,24.75,37.125,0.0,BE
2018-11-19,2018,lower,2018-11-19 10:24:00-05:00,6736.281626934191,76.75,115.125,0.0,BE
2018-11-21,2018,upper,2018-11-21 09:31:00-05:00,6626.995689258474,25.0,37.5,37.5,TP
2018-11-26,2018,upper,2018-11-26 03:02:00-05:00,6615.089987512512,24.25,36.375,-36.375,SL
2018-11-26,2018,upper,2018-11-26 04:22:00-05:00,6646.670774589655,49.0,73.5,-0.0,BE
2018-12-17,2018,lower,2018-12-17 09:50:00-05:00,6531.631573248878,28.5,42.75,42.75,TP
2018-12-17,2018,lower,2018-12-17 09:43:00-05:00,6535.225911369753,28.5,42.75,42.75,TP
2018-12-04,2018,lower,2018-12-04 00:48:00-05:00,6986.7350129611295,21.75,32.625,32.625,TP
2018-12-11,2018,upper,2018-12-11 05:20:00-05:00,6736.0939142837115,29.5,44.25,-44.25,SL
2018-12-14,2018,lower,2018-12-13 21:06:00-05:00,6711.348511592334,46.25,69.375,0.0,BE
2018-12-14,2018,lower,2018-12-13 20:53:00-05:00,6713.482693461282,32.5,48.75,0.0,BE
2019-01-16,2019,upper,2019-01-16 02:06:00-05:00,6693.076861410677,9.5,14.25,14.25,TP
2019-01-09,2019,upper,2019-01-09 10:00:00-05:00,6614.536882788747,44.25,66.375,-0.0,BE
2019-01-15,2019,upper,2019-01-15 10:00:00-05:00,6658.362282640099,79.25,118.875,-0.0,BE
2019-01-07,2019,upper,2019-01-06 19:03:00-05:00,6466.91432528912,15.25,22.875,-22.875,SL
2019-01-02,2019,lower,2019-01-02 03:21:00-05:00,6192.5784688059875,28.75,43.125,43.125,TP
2019-01-02,2019,lower,2019-01-02 02:21:00-05:00,6250.381351516346,19.0,28.5,-28.5,SL
2019-01-15,2019,upper,2019-01-15 10:00:00-05:00,6662.574698886912,79.25,118.875,-0.0,BE
2019-01-15,2019,upper,2019-01-15 10:00:00-05:00,6651.655603348227,79.25,118.875,-0.0,BE
2019-01-15,2019,upper,2019-01-15 10:00:00-05:00,6661.818027248003,79.25,118.875,-0.0,BE
2019-01-15,2019,upper,2019-01-15 09:36:00-05:00,6615.953527834865,18.75,28.125,-28.125,SL
2019-01-16,2019,upper,2019-01-16 09:41:00-05:00,6711.74453826739,8.25,12.375,-12.375,SL
2019-01-18,2019,upper,2019-01-18 09:28:00-05:00,6779.372967204636,12.75,19.125,19.125,TP
2019-01-17,2019,lower,2019-01-17 02:43:00-05:00,6621.377032795364,26.25,39.375,39.375,TP
2019-01-25,2019,upper,2019-01-25 10:06:00-05:00,6777.777778457505,30.75,46.125,-9.47222154249539,cutoff
2019-01-25,2019,upper,2019-01-25 10:00:00-05:00,6771.384902779468,30.75,46.125,-15.865097220532334,cutoff
2019-01-28,2019,lower,2019-01-28 09:33:00-05:00,6683.080776329827,12.75,19.125,-19.125,SL
2019-01-29,2019,lower,2019-01-29 10:57:00-05:00,6624.683434342751,43.5,65.25,4.066565657249157,cutoff
2019-02-13,2019,upper,2019-02-12 22:25:00-05:00,7052.046237738692,7.5,11.25,-0.0,BE
2019-02-07,2019,lower,2019-02-07 09:41:00-05:00,6914.578762261308,15.5,23.25,23.25,TP
2019-02-20,2019,upper,2019-02-20 10:30:00-05:00,7099.489570620861,21.75,32.625,32.625,TP
2019-02-07,2019,lower,2019-02-07 09:30:00-05:00,6932.260429379139,15.5,23.25,0.0,BE
2019-02-12,2019,upper,2019-02-12 10:56:00-05:00,7005.608141232537,34.5,51.75,-11.641858767463418,cutoff
2019-02-12,2019,upper,2019-02-12 10:58:00-05:00,7010.931882746943,34.5,51.75,-6.318117253056698,cutoff
2019-02-13,2019,upper,2019-02-12 19:12:00-05:00,7036.725329533168,13.5,20.25,-20.25,SL
2019-02-21,2019,upper,2019-02-20 22:40:00-05:00,7110.475540912923,29.0,43.5,43.5,TP
2019-02-14,2019,lower,2019-02-14 09:02:00-05:00,6986.149459087077,58.0,87.0,0.0,BE
2019-02-15,2019,upper,2019-02-15 09:27:00-05:00,7066.851419753295,27.5,41.25,-0.0,BE
2019-02-25,2019,upper,2019-02-25 08:03:00-05:00,7140.551709729871,8.25,12.375,-12.375,SL
2019-03-08,2019,lower,2019-03-08 08:30:00-05:00,7002.823290270129,11.75,17.625,-17.625,SL
2019-02-21,2019,upper,2019-02-20 22:39:00-05:00,7105.646065216545,29.0,43.5,-0.0,BE
2019-02-21,2019,lower,2019-02-21 09:45:00-05:00,7031.228934783455,20.75,31.125,31.125,TP
2019-02-21,2019,upper,2019-02-20 22:39:00-05:00,7106.571059016244,29.0,43.5,-0.0,BE
2019-03-08,2019,lower,2019-03-08 08:31:00-05:00,6986.053940983756,11.75,17.625,17.625,TP
2019-02-25,2019,upper,2019-02-25 05:54:00-05:00,7132.881801235798,9.5,14.25,-14.25,SL
2019-03-08,2019,lower,2019-03-08 09:08:00-05:00,6966.4284545072305,35.0,52.5,52.5,TP
2019-02-26,2019,lower,2019-02-25 19:53:00-05:00,7104.924301812651,15.75,23.625,-23.625,SL
2019-03-07,2019,lower,2019-03-07 09:52:00-05:00,7042.148029723088,21.25,31.875,31.875,TP
2019-03-08,2019,lower,2019-03-08 08:30:00-05:00,7002.665191066599,11.75,17.625,-17.625,SL
2019-03-07,2019,lower,2019-03-07 09:52:00-05:00,7040.699542029678,21.25,31.875,31.875,TP
2019-03-07,2019,lower,2019-03-07 02:04:00-05:00,7088.110997519376,5.0,7.5,7.5,TP
2019-03-07,2019,lower,2019-03-06 19:09:00-05:00,7096.704063272711,12.5,18.75,0.0,BE
2019-03-08,2019,lower,2019-03-08 08:31:00-05:00,6985.929154971863,11.75,17.625,17.625,TP
2019-03-13,2019,upper,2019-03-13 08:01:00-04:00,7264.989626174274,15.5,23.25,-0.0,BE
2019-03-18,2019,upper,2019-03-18 09:58:00-04:00,7364.855795694172,11.0,16.5,16.5,TP
2019-03-25,2019,lower,2019-03-24 20:24:00-04:00,7338.404159772443,10.0,15.0,-15.0,SL
2019-03-25,2019,lower,2019-03-24 20:37:00-04:00,7322.646166854791,10.0,15.0,-15.0,SL
2019-03-25,2019,lower,2019-03-24 20:37:00-04:00,7317.5078591766005,10.0,15.0,-15.0,SL
2019-04-03,2019,upper,2019-04-03 04:00:00-04:00,7573.203855559357,11.5,17.25,-0.0,BE
2019-03-26,2019,upper,2019-03-26 09:58:00-04:00,7436.429416775671,16.0,24.0,24.0,TP
2019-04-01,2019,upper,2019-03-31 19:05:00-04:00,7456.58924329144,26.0,39.0,-0.0,BE
2019-04-01,2019,upper,2019-03-31 19:05:00-04:00,7455.007331860783,26.0,39.0,-0.0,BE
2019-04-03,2019,upper,2019-04-02 21:45:00-04:00,7560.942742879464,41.5,62.25,-3.5572571205357235,cutoff
2019-04-11,2019,upper,2019-04-10 19:42:00-04:00,7657.866593011651,6.75,10.125,-0.0,BE
2019-04-11,2019,upper,2019-04-10 19:42:00-04:00,7657.481105165309,6.75,10.125,-0.0,BE
2019-05-09,2019,lower,2019-05-09 08:49:00-04:00,7553.893894834691,18.25,27.375,-27.375,SL
2019-04-17,2019,upper,2019-04-16 21:59:00-04:00,7699.634134584332,16.25,24.375,-0.0,BE
2019-05-09,2019,lower,2019-05-09 02:52:00-04:00,7578.615865415668,22.75,34.125,-34.125,SL
2019-04-15,2019,lower,2019-04-15 10:43:00-04:00,7598.850929913289,19.5,29.25,29.25,TP
2019-04-17,2019,upper,2019-04-17 08:06:00-04:00,7710.238280784006,8.75,13.125,-13.125,SL
2019-05-09,2019,lower,2019-05-09 03:00:00-04:00,7573.761719215994,29.75,44.625,-44.625,SL
2019-04-17,2019,upper,2019-04-17 09:32:00-04:00,7731.512501573723,17.25,25.875,25.875,TP
2019-04-23,2019,upper,2019-04-23 10:04:00-04:00,7790.071157121205,45.0,67.5,-0.0,BE
2019-04-23,2019,upper,2019-04-23 09:45:00-04:00,7773.90282063656,9.5,14.25,-14.25,SL
2019-04-26,2019,lower,2019-04-26 09:43:00-04:00,7774.610071123734,38.5,57.75,48.13992887626591,cutoff
2019-04-30,2019,lower,2019-04-29 21:00:00-04:00,7786.750170326715,9.75,14.625,14.625,TP
