level_id,session_date,year,side,entry_time,exit_time,entry_price,exit_price,level,anchor,cap,exit_reason,pnl,gap_through
0_upper,2018-01-03,2018,upper,2018-01-03 03:21:00-05:00,2018-01-03 08:55:00-05:00,6527.385270858703,6521.010270858703,6527.385270858703,4.25,6.375,TP,6.375,False
4_upper,2018-01-09,2018,upper,2018-01-09 08:28:00-05:00,2018-01-09 09:35:00-05:00,6701.613486663663,6692.988486663663,6701.613486663663,5.75,8.625,TP,8.625,False
5_lower,2018-01-10,2018,lower,2018-01-10 05:59:00-05:00,2018-01-10 07:02:00-05:00,6644.602837157447,6644.602837157447,6644.602837157447,7.0,10.5,BE,0.0,False
4_lower,2018-01-10,2018,lower,2018-01-10 10:02:00-05:00,2018-01-10 15:00:00-05:00,6629.011513336337,6662.0,6629.011513336337,35.5,53.25,cutoff,32.988486663663025,False
5_upper,2018-01-12,2018,upper,2018-01-12 03:25:00-05:00,2018-01-12 04:13:00-05:00,6741.522162842553,6741.522162842553,6741.522162842553,6.25,9.375,BE,-0.0,False
9_upper,2018-01-16,2018,upper,2018-01-16 04:51:00-05:00,2018-01-16 09:31:00-05:00,6807.90194903661,6821.40194903661,6807.90194903661,9.0,13.5,SL,-13.5,False
12_upper,2018-01-22,2018,upper,2018-01-22 10:09:00-05:00,2018-01-22 12:05:00-05:00,6861.2634332827965,6896.8884332827965,6861.2634332827965,23.75,35.625,SL,-35.625,False
15_upper,2018-01-24,2018,upper,2018-01-24 10:13:00-05:00,2018-01-24 11:14:00-05:00,6996.916751578545,6954.541751578545,6996.916751578545,28.25,42.375,TP,42.375,False
19_lower,2018-01-30,2018,lower,2018-01-29 22:52:00-05:00,2018-01-29 23:13:00-05:00,6959.073113519298,6950.823113519298,6959.073113519298,5.5,8.25,SL,-8.25,False
20_lower,2018-02-02,2018,lower,2018-02-02 05:12:00-05:00,2018-02-02 06:29:00-05:00,6860.856992597841,6860.856992597841,6860.856992597841,31.0,46.5,BE,0.0,False
