level_id,session_date,year,side,entry_time,exit_time,entry_price,exit_price,level,anchor,cap,exit_reason,pnl,gap_through
0_upper,2018-01-03,2018,upper,2018-01-03 09:38:00-05:00,2018-01-03 09:51:00-05:00,6543.43630585107,6553.18630585107,6543.43630585107,6.5,9.75,SL,-9.75,False
1_upper,2018-01-04,2018,upper,2018-01-04 08:24:00-05:00,2018-01-04 09:40:00-05:00,6611.406277161712,6599.031277161712,6611.406277161712,8.25,12.375,TP,12.375,False
3_upper,2018-01-08,2018,upper,2018-01-08 10:32:00-05:00,2018-01-08 11:18:00-05:00,6682.08037944925,6682.08037944925,6682.08037944925,19.0,28.5,BE,-0.0,False
7_upper,2018-01-12,2018,upper,2018-01-12 10:39:00-05:00,2018-01-12 15:00:00-05:00,6744.892391138648,6765.5,6744.892391138648,24.25,36.375,cutoff,-20.607608861351764,False
8_upper,2018-01-15,2018,upper,2018-01-14 19:00:00-05:00,2018-01-14 22:25:00-05:00,6790.755839475558,6790.755839475558,6790.755839475558,13.0,19.5,BE,-0.0,False
9_upper,2018-01-16,2018,upper,2018-01-16 09:40:00-05:00,2018-01-16 09:48:00-05:00,6833.663308676358,6844.913308676358,6833.663308676358,7.5,11.25,SL,-11.25,False
11_upper,2018-01-19,2018,upper,2018-01-19 05:20:00-05:00,2018-01-19 09:39:00-05:00,6852.268965653752,6852.268965653752,6852.268965653752,21.75,32.625,BE,-0.0,False
12_upper,2018-01-22,2018,upper,2018-01-22 10:36:00-05:00,2018-01-22 11:59:00-05:00,6885.591605776429,6885.591605776429,6885.591605776429,23.75,35.625,BE,-0.0,False
19_lower,2018-01-30,2018,lower,2018-01-29 23:13:00-05:00,2018-01-30 00:06:00-05:00,6943.19390570406,6943.19390570406,6943.19390570406,50.0,75.0,BE,0.0,False
21_lower,2018-02-01,2018,lower,2018-02-01 08:49:00-05:00,2018-02-01 09:34:00-05:00,6915.840667886811,6936.840667886811,6915.840667886811,14.0,21.0,TP,21.0,False
15_lower,2018-02-02,2018,lower,2018-02-02 04:21:00-05:00,2018-02-02 10:01:00-05:00,6877.062434349662,6827.937434349662,6877.062434349662,32.75,49.125,SL,-49.125,False
11_lower,2018-02-05,2018,lower,2018-02-05 07:12:00-05:00,2018-02-05 09:56:00-05:00,6696.606034346248,6739.731034346248,6696.606034346248,28.75,43.125,TP,43.125,False
27_lower,2018-02-08,2018,lower,2018-02-08 10:55:00-05:00,2018-02-08 11:41:00-05:00,6484.40448915495,6484.40448915495,6484.40448915495,69.0,103.5,BE,0.0,False
28_upper,2018-02-12,2018,upper,2018-02-12 09:34:00-05:00,2018-02-12 10:19:00-05:00,6502.481385858902,6452.606385858902,6502.481385858902,33.25,49.875,TP,49.875,False
29_upper,2018-02-14,2018,upper,2018-02-14 02:41:00-05:00,2018-02-14 03:31:00-05:00,6602.096355091284,6590.096355091284,6602.096355091284,8.0,12.0,TP,12.0,False
32_upper,2018-02-16,2018,upper,2018-02-15 20:00:00-05:00,2018-02-16 00:17:00-05:00,6830.065931174328,6830.065931174328,6830.065931174328,8.5,12.75,BE,-0.0,False
33_lower,2018-02-22,2018,lower,2018-02-21 20:26:00-05:00,2018-02-22 00:05:00-05:00,6703.239651319361,6731.364651319361,6703.239651319361,18.75,28.125,TP,28.125,False
22_upper,2018-02-27,2018,upper,2018-02-26 20:45:00-05:00,2018-02-26 21:59:00-05:00,7008.6357981116635,6998.1357981116635,7008.6357981116635,7.0,10.5,TP,10.5,False
35_lower,2018-03-02,2018,lower,2018-03-02 09:44:00-05:00,2018-03-02 10:33:00-05:00,6657.349425446861,6702.724425446861,6657.349425446861,30.25,45.375,TP,45.375,False
46_upper,2018-03-08,2018,upper,2018-03-08 07:12:00-05:00,2018-03-08 13:25:00-05:00,6959.034920631803,6941.034920631803,6959.034920631803,12.0,18.0,TP,18.0,False
45_upper,2018-03-09,2018,upper,2018-03-08 19:50:00-05:00,2018-03-09 08:32:00-05:00,7005.133480519278,7029.133480519278,7005.133480519278,16.0,24.0,SL,-24.0,False
51_lower,2018-03-19,2018,lower,2018-03-18 21:04:00-04:00,2018-03-19 04:19:00-04:00,7010.415554341516,6977.040554341516,7010.415554341516,22.25,33.375,SL,-33.375,False
56_lower,2018-03-22,2018,lower,2018-03-22 05:16:00-04:00,2018-03-22 09:10:00-04:00,6809.646524829854,6769.896524829854,6809.646524829854,26.5,39.75,SL,-39.75,False
58_upper,2018-03-27,2018,upper,2018-03-26 20:01:00-04:00,2018-03-26 21:19:00-04:00,6795.6188382779255,6819.9938382779255,6795.6188382779255,16.25,24.375,SL,-24.375,False
69_upper,2018-04-12,2018,upper,2018-04-12 09:57:00-04:00,2018-04-12 10:20:00-04:00,6670.7242654627025,6688.3492654627025,6670.7242654627025,11.75,17.625,SL,-17.625,False
70_upper,2018-04-13,2018,upper,2018-04-13 08:20:00-04:00,2018-04-13 09:56:00-04:00,6697.777649847416,6681.652649847416,6697.777649847416,10.75,16.125,TP,16.125,False
71_upper,2018-04-17,2018,upper,2018-04-17 08:04:00-04:00,2018-04-17 10:00:00-04:00,6754.577383659078,6770.702383659078,6754.577383659078,10.75,16.125,SL,-16.125,False
74_upper,2018-04-18,2018,upper,2018-04-18 04:02:00-04:00,2018-04-18 09:30:00-04:00,6848.28330164579,6828.40830164579,6848.28330164579,13.25,19.875,TP,19.875,False
75_lower,2018-04-20,2018,lower,2018-04-20 09:45:00-04:00,2018-04-20 10:36:00-04:00,6732.265293543655,6732.265293543655,6732.265293543655,24.0,36.0,BE,0.0,False
80_upper,2018-04-26,2018,upper,2018-04-26 10:09:00-04:00,2018-04-26 15:00:00-04:00,6632.632818455241,6674.25,6632.632818455241,35.75,53.625,cutoff,-41.61718154475875,False
82_lower,2018-05-01,2018,lower,2018-05-01 09:28:00-04:00,2018-05-01 09:56:00-04:00,6590.075565331335,6614.075565331335,6590.075565331335,16.0,24.0,TP,24.0,False
85_lower,2018-05-03,2018,lower,2018-05-03 07:56:00-04:00,2018-05-03 08:45:00-04:00,6603.4465025297495,6618.4465025297495,6603.4465025297495,10.0,15.0,TP,15.0,False
86_upper,2018-05-04,2018,upper,2018-05-04 10:38:00-04:00,2018-05-04 15:00:00-04:00,6712.524831667633,6779.25,6712.524831667633,53.5,80.25,cutoff,-66.7251683323666,False
90_upper,2018-05-10,2018,upper,2018-05-09 21:22:00-04:00,2018-05-10 08:53:00-04:00,6909.746113808351,6922.496113808351,6909.746113808351,8.5,12.75,SL,-12.75,False
91_upper,2018-05-14,2018,upper,2018-05-14 00:43:00-04:00,2018-05-14 01:57:00-04:00,6994.239684103528,6985.614684103528,6994.239684103528,5.75,8.625,TP,8.625,False
93_lower,2018-05-15,2018,lower,2018-05-15 09:32:00-04:00,2018-05-15 15:00:00-04:00,6902.31921436911,6876.5,6902.31921436911,47.75,71.625,cutoff,-25.81921436911034,False
97_upper,2018-05-21,2018,upper,2018-05-21 09:44:00-04:00,2018-05-21 10:22:00-04:00,6956.943498939923,6933.693498939923,6956.943498939923,15.5,23.25,TP,23.25,False
98_lower,2018-05-23,2018,lower,2018-05-23 03:26:00-04:00,2018-05-23 04:23:00-04:00,6855.323935043047,6837.323935043047,6855.323935043047,12.0,18.0,SL,-18.0,False
94_upper,2018-05-25,2018,upper,2018-05-24 21:33:00-04:00,2018-05-25 00:12:00-04:00,6998.574664230831,6980.949664230831,6998.574664230831,11.75,17.625,TP,17.625,False
103_lower,2018-05-29,2018,lower,2018-05-29 04:31:00-04:00,2018-05-29 09:46:00-04:00,6903.7805899128425,6947.6555899128425,6903.7805899128425,29.25,43.875,TP,43.875,False
99_upper,2018-06-01,2018,upper,2018-06-01 09:35:00-04:00,2018-06-01 10:23:00-04:00,7027.868159735644,7060.493159735644,7027.868159735644,21.75,32.625,SL,-32.625,False
107_upper,2018-06-04,2018,upper,2018-06-04 09:36:00-04:00,2018-06-04 10:11:00-04:00,7122.326614259887,7104.701614259887,7122.326614259887,11.75,17.625,TP,17.625,False
108_upper,2018-06-06,2018,upper,2018-06-05 23:56:00-04:00,2018-06-06 00:30:00-04:00,7194.504427953376,7200.504427953376,7194.504427953376,4.0,6.0,SL,-6.0,False
109_upper,2018-06-13,2018,upper,2018-06-12 21:35:00-04:00,2018-06-12 22:05:00-04:00,7255.0504082071875,7243.8004082071875,7255.0504082071875,7.5,11.25,TP,11.25,False
113_upper,2018-06-13,2018,upper,2018-06-13 10:04:00-04:00,2018-06-13 11:16:00-04:00,7258.278431780933,7280.778431780933,7258.278431780933,15.0,22.5,SL,-22.5,False
111_upper,2018-06-14,2018,upper,2018-06-14 10:27:00-04:00,2018-06-14 11:39:00-04:00,7308.389754728676,7308.389754728676,7308.389754728676,33.0,49.5,BE,-0.0,False
117_lower,2018-06-19,2018,lower,2018-06-19 02:36:00-04:00,2018-06-19 09:38:00-04:00,7183.716153984056,7214.091153984056,7183.716153984056,20.25,30.375,TP,30.375,False
119_upper,2018-06-20,2018,upper,2018-06-20 09:18:00-04:00,2018-06-20 12:43:00-04:00,7293.320776597582,7328.195776597582,7293.320776597582,23.25,34.875,SL,-34.875,False
120_lower,2018-06-22,2018,lower,2018-06-22 10:25:00-04:00,2018-06-22 15:00:00-04:00,7207.031227803411,7240.5,7207.031227803411,54.5,81.75,cutoff,33.46877219658927,False
121_lower,2018-06-25,2018,lower,2018-06-25 04:29:00-04:00,2018-06-25 06:42:00-04:00,7166.351285403045,7143.476285403045,7166.351285403045,15.25,22.875,SL,-22.875,False
126_upper,2018-06-29,2018,upper,2018-06-28 22:56:00-04:00,2018-06-28 23:48:00-04:00,7090.378056861457,7090.378056861457,7090.378056861457,18.5,27.75,BE,-0.0,False
127_lower,2018-07-02,2018,lower,2018-07-02 02:53:00-04:00,2018-07-02 10:01:00-04:00,7006.349515339854,7042.724515339854,7006.349515339854,24.25,36.375,TP,36.375,False
128_upper,2018-07-03,2018,upper,2018-07-02 21:06:00-04:00,2018-07-02 21:45:00-04:00,7122.051560953015,7104.426560953015,7122.051560953015,11.75,17.625,TP,17.625,False
131_upper,2018-07-06,2018,upper,2018-07-06 10:41:00-04:00,2018-07-06 15:00:00-04:00,7173.905154392371,7224.75,7173.905154392371,39.25,58.875,cutoff,-50.844845607629395,False
132_upper,2018-07-09,2018,upper,2018-07-08 20:07:00-04:00,2018-07-08 20:47:00-04:00,7242.830348304335,7255.205348304335,7242.830348304335,8.25,12.375,SL,-12.375,False
134_lower,2018-07-11,2018,lower,2018-07-10 21:02:00-04:00,2018-07-11 00:33:00-04:00,7221.247047857716,7246.747047857716,7221.247047857716,17.0,25.5,TP,25.5,False
136_upper,2018-07-13,2018,upper,2018-07-13 00:06:00-04:00,2018-07-13 00:58:00-04:00,7412.391967767347,7412.391967767347,7412.391967767347,7.75,11.625,BE,-0.0,False
138_lower,2018-07-17,2018,lower,2018-07-16 22:11:00-04:00,2018-07-17 01:38:00-04:00,7311.569791929106,7311.569791929106,7311.569791929106,19.5,29.25,BE,0.0,False
137_lower,2018-07-17,2018,lower,2018-07-17 09:11:00-04:00,2018-07-17 09:38:00-04:00,7295.379516593188,7319.754516593188,7295.379516593188,16.25,24.375,TP,24.375,False
