sess_date,year,side,touched_at,level,anchor,cap,pnl,exit
2019-05-09,2019,lower,2019-05-09 03:49:00-04:00,7562.03373092965,29.75,44.625,0.0,BE
2019-05-09,2019,lower,2019-05-09 10:13:00-04:00,7497.537753670947,63.5,95.25,95.25,TP
2019-05-13,2019,lower,2019-05-13 09:51:00-04:00,7393.560741320173,61.25,91.875,-11.060741320173292,cutoff
2019-05-13,2019,lower,2019-05-13 08:18:00-04:00,7408.410883699689,35.25,52.875,0.0,BE
2019-05-16,2019,upper,2019-05-16 06:10:00-04:00,7551.504814969845,18.75,28.125,28.125,TP
2019-05-29,2019,lower,2019-05-28 21:40:00-04:00,7252.245185030155,38.75,58.125,-58.125,SL
2019-05-29,2019,lower,2019-05-29 02:20:00-04:00,7241.946748874456,17.0,25.5,-25.5,SL
2019-05-16,2019,upper,2019-05-16 06:11:00-04:00,7557.442538625555,18.75,28.125,-0.0,BE
2019-05-29,2019,lower,2019-05-29 02:25:00-04:00,7230.057461374445,17.0,25.5,0.0,BE
2019-05-20,2019,lower,2019-05-20 08:34:00-04:00,7392.502922936334,22.0,33.0,0.0,BE
2019-05-20,2019,lower,2019-05-20 07:10:00-04:00,7413.802420781546,63.25,94.875,0.0,BE
2019-06-10,2019,upper,2019-06-10 09:45:00-04:00,7520.266544574243,15.5,23.25,23.25,TP
2019-06-10,2019,upper,2019-06-10 10:44:00-04:00,7542.04869956153,58.25,87.375,13.048699561530157,cutoff
2019-05-23,2019,lower,2019-05-23 03:08:00-04:00,7354.07630043847,24.5,36.75,0.0,BE
2019-06-10,2019,upper,2019-06-10 10:17:00-04:00,7536.43256912359,58.25,87.375,7.4325691235899285,cutoff
2019-05-23,2019,lower,2019-05-23 05:39:00-04:00,7331.06743087641,27.25,40.875,-40.875,SL
2019-06-07,2019,upper,2019-06-07 10:56:00-04:00,7433.9010096339925,71.25,106.875,-0.0,BE
2019-05-29,2019,lower,2019-05-29 02:21:00-04:00,7235.2239903660075,17.0,25.5,25.5,TP
2019-05-29,2019,lower,2019-05-29 02:20:00-04:00,7242.379020080384,17.0,25.5,-25.5,SL
2019-06-07,2019,upper,2019-06-07 10:30:00-04:00,7400.834283046521,71.25,106.875,-19.915716953479205,cutoff
2019-05-29,2019,lower,2019-05-29 02:26:00-04:00,7228.415716953479,17.0,25.5,0.0,BE
2019-05-29,2019,lower,2019-05-29 03:14:00-04:00,7223.854507440727,31.0,46.5,0.0,BE
2019-06-07,2019,upper,2019-06-07 09:40:00-04:00,7356.69256383167,49.25,73.875,-73.875,SL
2019-06-07,2019,upper,2019-06-07 09:41:00-04:00,7359.114576157422,49.25,73.875,-73.875,SL
2019-05-31,2019,lower,2019-05-31 05:50:00-04:00,7136.010423842578,14.75,22.125,22.125,TP
2019-06-03,2019,lower,2019-06-03 10:02:00-04:00,7034.847119470731,80.0,120.0,0.0,BE
2019-06-05,2019,upper,2019-06-04 21:59:00-04:00,7219.137591546434,14.75,22.125,22.125,TP
2019-06-07,2019,upper,2019-06-07 10:28:00-04:00,7388.252672952232,71.25,106.875,-32.49732704776761,cutoff
2019-06-07,2019,upper,2019-06-07 10:00:00-04:00,7375.509908949867,71.25,106.875,-45.24009105013283,cutoff
2019-06-10,2019,upper,2019-06-10 09:40:00-04:00,7507.528255830237,15.5,23.25,-23.25,SL
2019-06-18,2019,upper,2019-06-18 07:52:00-04:00,7639.7151471546185,41.25,61.875,-61.875,SL
2019-06-18,2019,upper,2019-06-18 10:55:00-04:00,7719.616922150588,83.0,124.5,44.616922150587925,cutoff
2019-06-13,2019,lower,2019-06-12 22:09:00-04:00,7444.633077849412,33.75,50.625,0.0,BE
2019-06-18,2019,upper,2019-06-18 06:52:00-04:00,7625.434736639177,10.25,15.375,-15.375,SL
2019-06-18,2019,upper,2019-06-18 09:39:00-04:00,7651.363615725959,13.5,20.25,-20.25,SL
2019-06-18,2019,upper,2019-06-18 06:47:00-04:00,7624.503065254138,10.25,15.375,-0.0,BE
2019-06-18,2019,upper,2019-06-18 09:42:00-04:00,7688.694785688987,13.5,20.25,-20.25,SL
2019-07-01,2019,upper,2019-07-01 09:30:00-04:00,7844.126741277945,11.75,17.625,17.625,TP
2019-06-20,2019,upper,2019-06-20 08:35:00-04:00,7820.56142702469,16.5,24.75,24.75,TP
2019-07-10,2019,upper,2019-07-10 09:48:00-04:00,7932.2805727421,84.75,127.125,-0.0,BE
2019-07-01,2019,upper,2019-07-01 02:18:00-04:00,7825.326288615944,28.0,42.0,42.0,TP
2019-07-01,2019,upper,2019-07-01 02:19:00-04:00,7827.858989886798,28.0,42.0,42.0,TP
2019-07-15,2019,upper,2019-07-15 03:01:00-04:00,7973.903267318337,12.0,18.0,-12.846732681662616,cutoff
2019-07-04,2019,upper,2019-07-04 10:54:00-04:00,7901.796045283433,5.75,8.625,-0.20395471656684094,cutoff
2019-07-16,2019,upper,2019-07-16 01:56:00-04:00,8001.182500349378,5.75,8.625,8.625,TP
2019-07-08,2019,lower,2019-07-08 09:37:00-04:00,7793.817499650622,9.25,13.875,-13.875,SL
2019-07-11,2019,upper,2019-07-10 22:15:00-04:00,7951.938571899262,15.5,23.25,-0.0,BE
2019-08-02,2019,lower,2019-08-02 10:10:00-04:00,7699.311428100738,85.0,127.5,-15.81142810073834,cutoff
2019-07-10,2019,upper,2019-07-10 09:48:00-04:00,7935.518700491423,84.75,127.125,-0.0,BE
2019-08-02,2019,lower,2019-08-02 10:32:00-04:00,7679.856299508577,85.0,127.5,0.0,BE
2019-07-10,2019,upper,2019-07-10 08:50:00-04:00,7906.527831218417,10.75,16.125,16.125,TP
2019-08-02,2019,lower,2019-08-02 10:52:00-04:00,7655.347168781583,85.0,127.5,0.0,BE
2019-07-18,2019,lower,2019-07-18 01:20:00-04:00,7842.347798757157,7.25,10.875,10.875,TP
2019-07-18,2019,lower,2019-07-18 01:33:00-04:00,7835.558048006804,7.25,10.875,10.875,TP
2019-07-18,2019,lower,2019-07-17 20:50:00-04:00,7846.279769164665,7.75,11.625,11.625,TP
2019-08-02,2019,lower,2019-08-02 03:48:00-04:00,7753.734228348012,17.75,26.625,-26.625,SL
2019-08-02,2019,lower,2019-08-01 20:59:00-04:00,7761.819642351275,10.5,15.75,15.75,TP
2019-08-02,2019,lower,2019-08-02 05:15:00-04:00,7737.646386505936,25.75,38.625,38.625,TP
2019-08-05,2019,lower,2019-08-04 22:37:00-04:00,7589.595111286701,97.5,146.25,-146.25,SL
2019-08-08,2019,upper,2019-08-08 10:53:00-04:00,7659.556272301707,48.75,73.125,-47.943727698292605,cutoff
2019-08-08,2019,upper,2019-08-08 10:30:00-04:00,7642.249512778418,48.75,73.125,-65.25048722158226,cutoff
2019-08-08,2019,upper,2019-08-08 09:05:00-04:00,7617.933469585069,21.75,32.625,32.625,TP
2019-08-13,2019,upper,2019-08-13 09:55:00-04:00,7753.276034868943,25.5,38.25,38.25,TP
2019-08-15,2019,lower,2019-08-15 05:45:00-04:00,7458.848965131057,35.5,53.25,-53.25,SL
2019-09-05,2019,upper,2019-09-04 22:10:00-04:00,7838.213283432711,88.25,132.375,-0.0,BE
2019-08-13,2019,upper,2019-08-13 09:48:00-04:00,7734.54875250743,25.5,38.25,-38.25,SL
2019-09-05,2019,upper,2019-09-05 10:18:00-04:00,7881.942980844153,44.0,66.0,16.69298084415277,cutoff
2019-08-19,2019,upper,2019-08-19 09:33:00-04:00,7732.2880119754145,21.75,32.625,32.625,TP
2019-08-19,2019,upper,2019-08-19 03:14:00-04:00,7698.7019018095125,29.5,44.25,-0.0,BE
2019-09-05,2019,upper,2019-09-05 09:53:00-04:00,7846.147229474198,16.25,24.375,-24.375,SL
2019-09-05,2019,upper,2019-09-04 22:00:00-04:00,7823.848220163174,88.25,132.375,-41.40177983682588,cutoff
2019-09-05,2019,upper,2019-09-05 10:00:00-04:00,7854.204577673932,44.0,66.0,-11.045422326067637,cutoff
2019-08-23,2019,lower,2019-08-23 09:50:00-04:00,7636.420422326068,101.5,152.25,0.0,BE
2019-09-05,2019,upper,2019-09-05 10:18:00-04:00,7881.75045298796,44.0,66.0,16.50045298795976,cutoff
2019-09-05,2019,upper,2019-09-04 21:37:00-04:00,7797.099552151929,27.25,40.875,-40.875,SL
2019-08-29,2019,upper,2019-08-29 05:03:00-04:00,7676.837852454448,18.0,27.0,-27.0,SL
2019-08-30,2019,upper,2019-08-30 04:48:00-04:00,7750.583528618599,39.25,58.875,58.875,TP
2019-08-28,2019,lower,2019-08-28 09:35:00-04:00,7513.291471381401,26.75,40.125,40.125,TP
2019-08-29,2019,upper,2019-08-29 05:03:00-04:00,7674.775661811464,18.0,27.0,-27.0,SL
2019-09-05,2019,upper,2019-09-04 21:53:00-04:00,7810.641494761906,27.25,40.875,40.875,TP
2019-09-05,2019,upper,2019-09-05 10:01:00-04:00,7856.457196608638,44.0,66.0,-8.792803391362213,cutoff
2019-09-05,2019,upper,2019-09-04 21:26:00-04:00,7763.76478703859,27.25,40.875,-40.875,SL
2019-09-05,2019,upper,2019-09-04 21:29:00-04:00,7778.589069054751,27.25,40.875,-40.875,SL
2019-09-05,2019,upper,2019-09-04 21:51:00-04:00,7807.7362186324135,27.25,40.875,-40.875,SL
2019-09-12,2019,upper,2019-09-12 10:12:00-04:00,7978.731072748446,47.0,70.5,25.481072748446422,cutoff
2019-09-25,2019,lower,2019-09-25 10:01:00-04:00,7674.018927251554,52.5,78.75,78.75,TP
2019-09-12,2019,upper,2019-09-12 10:12:00-04:00,7981.724922159832,47.0,70.5,28.474922159832204,cutoff
2019-09-10,2019,lower,2019-09-10 09:53:00-04:00,7750.775077840168,13.0,19.5,19.5,TP
2019-09-10,2019,lower,2019-09-10 09:41:00-04:00,7754.72389471752,13.0,19.5,19.5,TP
2019-09-12,2019,upper,2019-09-11 19:19:00-04:00,7912.659009504403,8.25,12.375,-12.375,SL
2019-09-12,2019,upper,2019-09-12 10:10:00-04:00,7964.413816120624,47.0,70.5,-0.0,BE
2019-09-16,2019,lower,2019-09-15 20:27:00-04:00,7805.542617409497,30.75,46.125,46.125,TP
2019-09-25,2019,lower,2019-09-25 04:50:00-04:00,7696.120125380103,30.5,45.75,45.75,TP
2019-10-11,2019,upper,2019-10-11 09:46:00-04:00,7873.734427328235,12.5,18.75,-18.75,SL
2019-10-15,2019,upper,2019-10-15 10:40:00-04:00,7944.040504792129,30.75,46.125,-0.0,BE
2019-10-15,2019,upper,2019-10-15 10:40:00-04:00,7941.550023182168,30.75,46.125,-18.949976817832066,cutoff
2019-10-02,2019,lower,2019-10-02 05:26:00-04:00,7640.824976817832,27.25,40.875,-40.875,SL
2019-10-11,2019,upper,2019-10-11 07:26:00-04:00,7860.909936582245,15.75,23.625,23.625,TP
2019-10-02,2019,lower,2019-10-02 09:58:00-04:00,7593.590063417755,25.0,37.5,-37.5,SL
2019-10-02,2019,lower,2019-10-02 05:44:00-04:00,7631.909574802554,27.25,40.875,0.0,BE
2019-10-03,2019,lower,2019-10-03 10:07:00-04:00,7479.987715137313,35.75,53.625,53.625,TP
2019-10-11,2019,upper,2019-10-11 04:34:00-04:00,7836.906389214602,18.75,28.125,-28.125,SL
2019-10-11,2019,upper,2019-10-11 09:49:00-04:00,7875.134925221078,12.5,18.75,-18.75,SL
2019-10-11,2019,upper,2019-10-11 04:28:00-04:00,7827.2802371221405,18.75,28.125,-28.125,SL
2019-10-11,2019,upper,2019-10-11 09:42:00-04:00,7865.648057841239,12.5,18.75,-18.75,SL
2019-10-25,2019,upper,2019-10-25 10:49:00-04:00,8001.0295625102,46.25,69.375,-23.220437489800133,cutoff
2019-10-17,2019,upper,2019-10-17 05:34:00-04:00,7984.6926835848935,18.75,28.125,28.125,TP
2019-10-28,2019,upper,2019-10-28 04:14:00-04:00,8071.304061376692,9.0,13.5,13.5,TP
2019-10-23,2019,lower,2019-10-22 20:10:00-04:00,7811.820938623308,14.0,21.0,21.0,TP
2019-10-28,2019,upper,2019-10-28 09:36:00-04:00,8096.199833130288,16.0,24.0,-24.0,SL
2019-10-25,2019,upper,2019-10-25 10:22:00-04:00,7987.482559125299,46.25,69.375,-36.767440874700696,cutoff
2019-10-28,2019,upper,2019-10-28 08:56:00-04:00,8075.797611517841,12.25,18.375,-18.375,SL
2019-10-28,2019,upper,2019-10-28 09:34:00-04:00,8093.62315495055,16.0,24.0,-24.0,SL
2019-11-04,2019,upper,2019-11-04 03:10:00-05:00,8202.36497267901,10.75,16.125,-0.0,BE
2019-11-04,2019,upper,2019-11-04 08:32:00-05:00,8225.554689486378,6.0,9.0,9.0,TP
2019-11-07,2019,upper,2019-11-07 10:33:00-05:00,8265.555972495198,27.0,40.5,40.5,TP
2019-11-18,2019,upper,2019-11-18 02:17:00-05:00,8336.475579943084,5.0,7.5,-7.5,SL
2019-11-18,2019,upper,2019-11-18 02:17:00-05:00,8349.99823608173,5.0,7.5,-7.5,SL
2019-11-15,2019,upper,2019-11-15 09:28:00-05:00,8318.907596543137,17.25,25.875,25.875,TP
2019-11-18,2019,upper,2019-11-18 02:17:00-05:00,8361.291778611489,5.0,7.5,7.5,TP
2019-11-18,2019,upper,2019-11-18 02:16:00-05:00,8330.170848701862,5.0,7.5,-7.5,SL
2019-11-18,2019,upper,2019-11-18 02:16:00-05:00,8331.02609802764,5.0,7.5,-7.5,SL
2019-11-26,2019,upper,2019-11-25 19:17:00-05:00,8384.346816046873,5.5,8.25,-8.25,SL
2019-11-18,2019,upper,2019-11-18 02:17:00-05:00,8366.630634891571,5.0,7.5,7.5,TP
2019-11-18,2019,upper,2019-11-18 02:17:00-05:00,8364.686134382242,5.0,7.5,7.5,TP
2019-11-27,2019,upper,2019-11-27 04:25:00-05:00,8425.225154794993,7.75,11.625,11.625,TP
2019-12-03,2019,lower,2019-12-03 09:31:00-05:00,8192.149845205007,40.0,60.0,0.0,BE
2019-11-27,2019,upper,2019-11-27 04:14:00-05:00,8422.11816176783,7.75,11.625,11.625,TP
2019-12-03,2019,lower,2019-12-03 09:31:00-05:00,8188.50683823217,40.0,60.0,0.0,BE
2019-12-12,2019,upper,2019-12-12 10:01:00-05:00,8476.537076129807,83.75,125.625,-0.0,BE
2019-12-03,2019,lower,2019-12-03 09:04:00-05:00,8216.928311074396,40.0,60.0,13.571688925603667,cutoff
2019-11-26,2019,upper,2019-11-25 19:59:00-05:00,8391.386385331176,5.5,8.25,8.25,TP
2019-11-26,2019,upper,2019-11-25 20:46:00-05:00,8405.262085100867,21.25,31.875,31.875,TP
2019-12-03,2019,lower,2019-12-03 09:31:00-05:00,8194.785077234632,40.0,60.0,0.0,BE
2019-12-12,2019,upper,2019-12-12 10:03:00-05:00,8486.373144639347,83.75,125.625,37.12314463934672,cutoff
2019-12-03,2019,lower,2019-12-03 05:21:00-05:00,8273.626855360653,18.25,27.375,0.0,BE
2019-12-13,2019,upper,2019-12-12 19:00:00-05:00,8517.125378843484,23.75,35.625,35.625,TP
2019-12-02,2019,lower,2019-12-02 10:02:00-05:00,8308.624621156516,78.5,117.75,21.875378843484214,cutoff
2019-12-13,2019,upper,2019-12-12 19:13:00-05:00,8531.437207105057,23.75,35.625,35.625,TP
2019-12-02,2019,lower,2019-12-02 09:56:00-05:00,8350.562792894943,19.75,29.625,-29.625,SL
2019-12-13,2019,upper,2019-12-12 19:00:00-05:00,8531.035529174613,23.75,35.625,-0.0,BE
2019-12-02,2019,lower,2019-12-02 10:00:00-05:00,8329.464470825387,78.5,117.75,1.0355291746127477,cutoff
2019-12-16,2019,upper,2019-12-16 09:02:00-05:00,8575.128513660145,9.5,14.25,-14.25,SL
2019-12-03,2019,lower,2019-12-03 09:31:00-05:00,8191.9964863398545,40.0,60.0,0.0,BE
2019-12-06,2019,upper,2019-12-06 01:10:00-05:00,8343.445877305783,6.75,10.125,10.125,TP
2019-12-09,2019,upper,2019-12-09 09:44:00-05:00,8424.800814916936,8.75,13.125,13.125,TP
2019-12-12,2019,upper,2019-12-12 09:38:00-05:00,8444.101983364444,22.0,33.0,-33.0,SL
2019-12-12,2019,upper,2019-12-12 10:01:00-05:00,8478.346416957667,83.75,125.625,-0.0,BE
2019-12-13,2019,upper,2019-12-12 19:00:00-05:00,8510.639986779202,23.75,35.625,-35.625,SL
2019-12-12,2019,upper,2019-12-12 10:14:00-05:00,8492.787465946405,83.75,125.625,43.537465946405064,cutoff
2019-12-12,2019,upper,2019-12-12 10:01:00-05:00,8478.894356525041,83.75,125.625,-0.0,BE
2019-12-16,2019,upper,2019-12-16 09:30:00-05:00,8578.763073973845,9.5,14.25,-14.25,SL
2019-12-20,2019,upper,2019-12-20 08:10:00-05:00,8688.940165960874,11.5,17.25,-17.25,SL
2019-12-20,2019,upper,2019-12-20 09:26:00-05:00,8709.303047660786,11.5,17.25,17.25,TP
2019-12-20,2019,upper,2019-12-20 09:26:00-05:00,8707.96577059661,11.5,17.25,17.25,TP
2019-12-20,2019,upper,2019-12-20 09:28:00-05:00,8715.0942817732,11.5,17.25,17.25,TP
2019-12-27,2019,upper,2019-12-26 19:31:00-05:00,8813.564068740465,9.5,14.25,-14.25,SL
2019-12-27,2019,upper,2019-12-26 19:39:00-05:00,8816.93341478091,9.5,14.25,-14.25,SL
2019-12-27,2019,upper,2019-12-27 05:32:00-05:00,8838.486678607993,6.25,9.375,-0.0,BE
2019-12-30,2019,lower,2019-12-30 09:49:00-05:00,8711.642262507426,13.25,19.875,-19.875,SL
2020-01-08,2020,lower,2020-01-07 19:30:00-05:00,8704.087947142527,120.25,180.375,180.375,TP
2020-01-09,2020,upper,2020-01-09 03:39:00-05:00,8991.330836399819,32.5,48.75,-0.0,BE
2020-01-09,2020,upper,2020-01-09 08:53:00-05:00,8999.318498363755,21.25,31.875,31.875,TP
2020-01-17,2020,upper,2020-01-17 03:40:00-05:00,9160.959318096298,7.75,11.625,-0.0,BE
2020-01-22,2020,upper,2020-01-21 21:51:00-05:00,9213.518607260352,11.5,17.25,-17.25,SL
2020-01-27,2020,lower,2020-01-27 09:30:00-05:00,8928.530544599384,21.25,31.875,31.875,TP
2020-01-22,2020,upper,2020-01-21 21:51:00-05:00,9227.162617148306,11.5,17.25,-0.0,BE
2020-01-27,2020,lower,2020-01-27 05:19:00-05:00,8972.337382851694,48.0,72.0,1.6626171483057988,cutoff
2020-02-04,2020,upper,2020-02-04 10:40:00-05:00,9289.61677909192,49.0,73.5,-56.13322090807924,cutoff
2020-02-05,2020,upper,2020-02-05 03:37:00-05:00,9405.646273578079,15.0,22.5,-22.5,SL
2020-02-04,2020,upper,2020-02-04 10:37:00-05:00,9286.511155554654,49.0,73.5,-59.23884444534633,cutoff
2020-02-05,2020,upper,2020-02-05 04:25:00-05:00,9433.397236208024,89.75,134.625,44.14723620802397,cutoff
2020-02-24,2020,lower,2020-02-24 09:30:00-05:00,9078.727763791976,55.0,82.5,82.5,TP
2020-02-14,2020,upper,2020-02-13 22:00:00-05:00,9645.84867837295,21.0,31.5,31.5,TP
2020-02-24,2020,lower,2020-02-24 03:28:00-05:00,9211.52632162705,43.75,65.625,-65.625,SL
2020-02-11,2020,upper,2020-02-10 20:16:00-05:00,9559.88797427449,32.5,48.75,-48.75,SL
2020-02-24,2020,lower,2020-02-24 03:10:00-05:00,9227.11202572551,43.75,65.625,-65.625,SL
2020-02-11,2020,upper,2020-02-10 20:16:00-05:00,9559.397276314998,32.5,48.75,-48.75,SL
2020-02-24,2020,lower,2020-02-23 21:54:00-05:00,9257.852723685002,19.5,29.25,29.25,TP
2020-02-11,2020,upper,2020-02-11 10:14:00-05:00,9587.029167510844,44.0,66.0,51.02916751084376,cutoff
2020-02-24,2020,lower,2020-02-24 03:22:00-05:00,9214.345832489156,43.75,65.625,-65.625,SL
2020-02-20,2020,upper,2020-02-19 19:01:00-05:00,9751.086850126481,11.25,16.875,16.875,TP
2020-02-19,2020,upper,2020-02-19 09:53:00-05:00,9716.025842005569,8.75,13.125,-0.0,BE
2020-02-20,2020,upper,2020-02-19 19:01:00-05:00,9752.447760900004,11.25,16.875,16.875,TP
2020-02-27,2020,lower,2020-02-27 08:20:00-05:00,8684.6078389247,75.5,113.25,-113.25,SL
2020-03-03,2020,upper,2020-03-03 03:43:00-05:00,8900.690491747315,47.75,71.625,-0.0,BE
2020-03-02,2020,upper,2020-03-01 20:32:00-05:00,8482.415993473085,73.25,109.875,-109.875,SL
2020-03-06,2020,lower,2020-03-06 04:55:00-05:00,8479.45957752701,67.25,100.875,-100.875,SL
2020-03-06,2020,lower,2020-03-06 04:47:00-05:00,8492.765252846171,67.25,100.875,-100.875,SL
2020-03-12,2020,lower,2020-03-12 09:30:00-04:00,7529.52242861507,4.25,6.375,-6.375,SL
2020-03-12,2020,lower,2020-03-11 21:29:00-04:00,7766.547006670569,93.75,140.625,-140.625,SL
2020-03-12,2020,lower,2020-03-11 21:23:00-04:00,7807.056768891096,93.75,140.625,-140.625,SL
2020-03-31,2020,upper,2020-03-31 10:31:00-04:00,7978.390104235387,77.75,116.625,116.625,TP
2020-03-13,2020,lower,2020-03-12 21:43:00-04:00,6987.734895764613,69.0,103.5,0.0,BE
2020-04-07,2020,upper,2020-04-07 03:47:00-04:00,8206.013752233423,105.75,158.625,124.76375223342257,cutoff
2020-03-25,2020,upper,2020-03-25 04:52:00-04:00,7699.106368946914,115.75,173.625,173.625,TP
2020-03-25,2020,upper,2020-03-25 04:44:00-04:00,7681.063978103177,115.75,173.625,173.625,TP
2020-03-31,2020,upper,2020-03-30 21:08:00-04:00,7929.686275275307,29.0,43.5,43.5,TP
2020-03-25,2020,upper,2020-03-25 04:29:00-04:00,7670.715050349375,115.75,173.625,173.625,TP
2020-04-07,2020,upper,2020-04-07 06:02:00-04:00,8248.615171075362,41.25,61.875,61.875,TP
2020-04-07,2020,upper,2020-04-07 02:54:00-04:00,8122.593869202539,72.5,108.75,-108.75,SL
2020-04-07,2020,upper,2020-04-07 03:03:00-04:00,8167.372006123014,105.75,158.625,86.12200612301422,cutoff
2020-04-07,2020,upper,2020-04-07 06:19:00-04:00,8294.960830400298,41.25,61.875,61.875,TP
2020-04-14,2020,upper,2020-04-14 09:43:00-04:00,8519.96740753451,40.5,60.75,-60.75,SL
2020-04-07,2020,upper,2020-04-07 02:54:00-04:00,8131.364522557092,72.5,108.75,-108.74999999999909,SL
2020-04-07,2020,upper,2020-04-07 02:58:00-04:00,8148.486116890502,72.5,108.75,-108.74999999999909,SL
2020-04-09,2020,upper,2020-04-09 09:13:00-04:00,8312.732240590954,171.75,200.0,138.98224059095446,cutoff
2020-04-30,2020,upper,2020-04-30 00:29:00-04:00,9136.807134602583,46.75,70.125,-0.0,BE
2020-05-19,2020,upper,2020-05-19 02:57:00-04:00,9400.128364731108,28.75,43.125,43.125,TP
2020-05-08,2020,upper,2020-05-08 02:00:00-04:00,9232.099523874884,21.0,31.5,31.5,TP
2020-05-08,2020,upper,2020-05-07 19:56:00-04:00,9139.641888949078,29.75,44.625,-44.625,SL
2020-05-19,2020,upper,2020-05-19 02:50:00-04:00,9383.43945943005,28.75,43.125,43.125,TP
2020-05-25,2020,upper,2020-05-25 10:58:00-04:00,9528.804621970383,16.5,24.75,-1.6953780296171317,cutoff
2020-05-26,2020,upper,2020-05-26 00:40:00-04:00,9591.375857493964,28.75,43.125,-0.0,BE
2020-05-26,2020,upper,2020-05-26 00:39:00-04:00,9590.970903463305,28.75,43.125,-0.0,BE
2020-06-05,2020,upper,2020-06-05 09:50:00-04:00,9773.98212670864,67.75,101.625,-0.0,BE
2020-05-25,2020,upper,2020-05-25 09:35:00-04:00,9523.578340014119,20.25,30.375,-0.0,BE
2020-05-18,2020,upper,2020-05-18 08:20:00-04:00,9294.982035178913,63.0,94.5,-0.0,BE
2020-05-26,2020,upper,2020-05-26 00:30:00-04:00,9582.389473542828,28.75,43.125,-0.0,BE
2020-06-02,2020,upper,2020-06-02 06:15:00-04:00,9668.715850538916,27.0,40.5,40.5,TP
2020-06-04,2020,upper,2020-06-04 09:50:00-04:00,9729.537709402648,40.75,61.125,61.125,TP
2020-06-04,2020,upper,2020-06-04 09:50:00-04:00,9730.388418531988,40.75,61.125,61.125,TP
2020-05-27,2020,lower,2020-05-27 10:43:00-04:00,9206.174324706695,131.5,197.25,0.0,BE
2020-06-09,2020,upper,2020-06-09 10:22:00-04:00,9911.814077795743,64.0,96.0,-70.18592220425671,cutoff
2020-05-27,2020,lower,2020-05-27 10:49:00-04:00,9173.185922204257,131.5,197.25,197.25,TP
2020-06-03,2020,upper,2020-06-03 02:01:00-04:00,9697.030684985013,24.75,37.125,37.125,TP
2020-06-04,2020,upper,2020-06-04 09:50:00-04:00,9734.34010379859,40.75,61.125,61.125,TP
2020-06-05,2020,upper,2020-06-05 09:45:00-04:00,9769.159264290078,67.75,101.625,-0.0,BE
2020-06-08,2020,upper,2020-06-07 19:05:00-04:00,9862.191253503843,53.5,80.25,80.25,TP
2020-06-09,2020,upper,2020-06-09 10:46:00-04:00,9947.798921693637,64.0,96.0,-34.20107830636334,cutoff
2020-06-15,2020,lower,2020-06-15 01:57:00-04:00,9406.701078306363,43.0,64.5,64.5,TP
2020-06-15,2020,lower,2020-06-15 01:57:00-04:00,9404.336303046362,43.0,64.5,64.5,TP
2020-06-10,2020,upper,2020-06-10 07:55:00-04:00,10019.982470071422,30.75,46.125,-46.125,SL
2020-06-23,2020,upper,2020-06-23 03:15:00-04:00,10162.210176521221,56.75,85.125,-85.125,SL
2020-07-02,2020,upper,2020-07-02 07:59:00-04:00,10337.307026572562,14.75,22.125,-22.125,SL
2020-06-23,2020,upper,2020-06-23 10:40:00-04:00,10227.463002691518,42.0,63.0,-63.0,SL
2020-06-15,2020,lower,2020-06-15 01:35:00-04:00,9470.40674101179,43.0,64.5,-64.5,SL
2020-06-16,2020,upper,2020-06-15 22:07:00-04:00,9890.307288838874,29.0,43.5,-43.5,SL
2020-06-23,2020,upper,2020-06-23 10:40:00-04:00,10223.985016003764,42.0,63.0,-63.0,SL
2020-07-02,2020,upper,2020-07-02 08:30:00-04:00,10348.916080231604,27.5,41.25,-41.25,SL
2020-06-29,2020,lower,2020-06-29 09:48:00-04:00,9728.855464253313,43.25,64.875,64.875,TP
2020-07-06,2020,upper,2020-07-05 21:30:00-04:00,10446.033089082273,28.0,42.0,-42.0,SL
2020-06-25,2020,lower,2020-06-25 03:13:00-04:00,9926.466910917727,39.75,59.625,59.625,TP
2020-07-06,2020,upper,2020-07-05 23:52:00-04:00,10489.245220755194,23.5,35.25,-35.25,SL
2020-07-02,2020,upper,2020-07-02 02:07:00-04:00,10312.929233281557,15.25,22.875,-22.875,SL
2020-07-02,2020,upper,2020-07-02 09:35:00-04:00,10403.739280996486,59.25,88.875,-0.26071900351416843,cutoff
2020-07-06,2020,upper,2020-07-05 21:01:00-04:00,10437.016758411235,28.0,42.0,-42.0,SL
2020-07-07,2020,upper,2020-07-06 19:03:00-04:00,10628.362649405737,30.5,45.75,45.75,TP
2020-07-06,2020,upper,2020-07-06 10:47:00-04:00,10560.338955296245,53.5,80.25,1.5889552962453308,cutoff
2020-07-09,2020,upper,2020-07-09 08:48:00-04:00,10738.686454251088,32.5,48.75,48.75,TP
2020-07-24,2020,lower,2020-07-24 09:39:00-04:00,10316.94501045431,34.5,51.75,51.75,TP
2020-07-24,2020,lower,2020-07-24 09:38:00-04:00,10334.817318758222,34.5,51.75,51.75,TP
2020-07-13,2020,upper,2020-07-13 09:36:00-04:00,10966.195730638312,23.75,35.625,-35.625,SL
2020-07-14,2020,lower,2020-07-14 09:07:00-04:00,10481.304269361688,164.5,200.0,129.94573063831194,cutoff
2020-07-13,2020,upper,2020-07-13 10:56:00-04:00,11015.238217736376,67.5,101.25,101.25,TP
2020-07-14,2020,lower,2020-07-14 09:53:00-04:00,10406.261782263624,164.5,200.0,200.0,TP
