level_id,level_idx,session_date,created_at,expiry_at,side,level,touched_at
11_upper,11,2018-01-17,2018-01-17 10:30:00-05:00,2018-02-14 10:30:00-05:00,upper,6852.268965653752,2018-01-19 05:20:00-05:00
11_lower,11,2018-01-17,2018-01-17 10:30:00-05:00,2018-02-14 10:30:00-05:00,lower,6696.606034346248,2018-02-05 07:12:00-05:00
12_upper,12,2018-01-18,2018-01-18 10:30:00-05:00,2018-02-15 10:30:00-05:00,upper,6885.591605776429,2018-01-22 10:36:00-05:00
12_lower,12,2018-01-18,2018-01-18 10:30:00-05:00,2018-02-15 10:30:00-05:00,lower,6738.408394223571,2018-02-04 18:00:00-05:00
13_upper,13,2018-01-19,2018-01-19 10:30:00-05:00,2018-02-16 10:30:00-05:00,upper,6920.823457947681,2018-01-22 16:00:00-05:00
13_lower,13,2018-01-19,2018-01-19 10:30:00-05:00,2018-02-16 10:30:00-05:00,lower,6760.551542052319,2018-02-02 16:02:00-05:00
14_upper,14,2018-01-22,2018-01-22 10:30:00-05:00,2018-02-19 10:30:00-05:00,upper,6926.097793684628,2018-01-22 16:05:00-05:00
14_lower,14,2018-01-22,2018-01-22 10:30:00-05:00,2018-02-19 10:30:00-05:00,lower,6772.527206315372,2018-02-02 15:07:00-05:00
15_upper,15,2018-01-23,2018-01-23 10:30:00-05:00,2018-02-20 10:30:00-05:00,upper,7013.937565650338,2018-01-26 15:19:00-05:00
15_lower,15,2018-01-23,2018-01-23 10:30:00-05:00,2018-02-20 10:30:00-05:00,lower,6877.062434349662,2018-02-02 04:21:00-05:00
16_upper,16,2018-01-24,2018-01-24 10:30:00-05:00,2018-02-21 10:30:00-05:00,upper,7056.208893448016,
16_lower,16,2018-01-24,2018-01-24 10:30:00-05:00,2018-02-21 10:30:00-05:00,lower,6913.791106551984,2018-01-24 12:41:00-05:00
17_upper,17,2018-01-25,2018-01-25 10:30:00-05:00,2018-02-22 10:30:00-05:00,upper,7056.580903060374,
17_lower,17,2018-01-25,2018-01-25 10:30:00-05:00,2018-02-22 10:30:00-05:00,lower,6864.419096939626,2018-02-02 05:10:00-05:00
18_upper,18,2018-01-26,2018-01-26 10:30:00-05:00,2018-02-23 10:30:00-05:00,upper,7025.141417008701,2018-01-26 15:50:00-05:00
18_lower,18,2018-01-26,2018-01-26 10:30:00-05:00,2018-02-23 10:30:00-05:00,lower,6898.483582991299,2018-02-01 09:14:00-05:00
19_upper,19,2018-01-29,2018-01-29 10:30:00-05:00,2018-02-26 10:30:00-05:00,upper,7077.93109429594,
19_lower,19,2018-01-29,2018-01-29 10:30:00-05:00,2018-02-26 10:30:00-05:00,lower,6943.19390570406,2018-01-29 23:13:00-05:00
20_upper,20,2018-01-30,2018-01-30 10:30:00-05:00,2018-02-27 10:30:00-05:00,upper,7011.678033913937,
20_lower,20,2018-01-30,2018-01-30 10:30:00-05:00,2018-02-27 10:30:00-05:00,lower,6848.571966086063,2018-02-02 06:36:00-05:00
21_upper,21,2018-01-31,2018-01-31 10:30:00-05:00,2018-02-28 10:30:00-05:00,upper,7042.034332113189,
21_lower,21,2018-01-31,2018-01-31 10:30:00-05:00,2018-02-28 10:30:00-05:00,lower,6915.840667886811,2018-02-01 08:49:00-05:00
22_upper,22,2018-02-01,2018-02-01 10:30:00-05:00,2018-03-01 10:30:00-05:00,upper,7008.6357981116635,2018-02-26 20:45:00-05:00
22_lower,22,2018-02-01,2018-02-01 10:30:00-05:00,2018-03-01 10:30:00-05:00,lower,6841.8642018883365,2018-02-02 09:54:00-05:00
23_upper,23,2018-02-02,2018-02-02 10:30:00-05:00,2018-03-02 10:30:00-05:00,upper,6979.378442692561,2018-02-26 14:11:00-05:00
23_lower,23,2018-02-02,2018-02-02 10:30:00-05:00,2018-03-02 10:30:00-05:00,lower,6751.246557307439,2018-02-04 18:00:00-05:00
24_upper,24,2018-02-05,2018-02-05 10:30:00-05:00,2018-03-05 10:30:00-05:00,upper,6873.101751588003,2018-02-21 14:07:00-05:00
24_lower,24,2018-02-05,2018-02-05 10:30:00-05:00,2018-03-05 10:30:00-05:00,lower,6582.398248411997,2018-02-05 15:07:00-05:00
25_upper,25,2018-02-06,2018-02-06 10:30:00-05:00,2018-03-06 10:30:00-05:00,upper,6667.003873237232,2018-02-06 15:37:00-05:00
25_lower,25,2018-02-06,2018-02-06 10:30:00-05:00,2018-03-06 10:30:00-05:00,lower,6228.746126762768,2018-02-09 12:16:00-05:00
26_upper,26,2018-02-07,2018-02-07 10:30:00-05:00,2018-03-07 10:30:00-05:00,upper,6754.570599639717,2018-02-15 12:39:00-05:00
26_lower,26,2018-02-07,2018-02-07 10:30:00-05:00,2018-03-07 10:30:00-05:00,lower,6547.554400360283,2018-02-07 16:31:00-05:00
27_upper,27,2018-02-08,2018-02-08 10:30:00-05:00,2018-03-08 10:30:00-05:00,upper,6686.59551084505,2018-02-14 15:19:00-05:00
27_lower,27,2018-02-08,2018-02-08 10:30:00-05:00,2018-03-08 10:30:00-05:00,lower,6484.40448915495,2018-02-08 10:55:00-05:00
28_upper,28,2018-02-09,2018-02-09 10:30:00-05:00,2018-03-09 10:30:00-05:00,upper,6502.481385858902,2018-02-12 09:34:00-05:00
28_lower,28,2018-02-09,2018-02-09 10:30:00-05:00,2018-03-09 10:30:00-05:00,lower,6276.393614141098,2018-02-09 12:05:00-05:00
29_upper,29,2018-02-12,2018-02-12 10:30:00-05:00,2018-03-12 10:30:00-04:00,upper,6602.096355091284,2018-02-14 02:41:00-05:00
29_lower,29,2018-02-12,2018-02-12 10:30:00-05:00,2018-03-12 10:30:00-04:00,lower,6343.778644908716,
30_upper,30,2018-02-13,2018-02-13 10:30:00-05:00,2018-03-13 10:30:00-04:00,upper,6602.011260367197,2018-02-14 02:41:00-05:00
30_lower,30,2018-02-13,2018-02-13 10:30:00-05:00,2018-03-13 10:30:00-04:00,lower,6391.363739632803,
31_upper,31,2018-02-14,2018-02-14 10:30:00-05:00,2018-03-14 10:30:00-04:00,upper,6679.3863947735135,2018-02-14 15:04:00-05:00
31_lower,31,2018-02-14,2018-02-14 10:30:00-05:00,2018-03-14 10:30:00-04:00,lower,6406.3636052264865,
32_upper,32,2018-02-15,2018-02-15 10:30:00-05:00,2018-03-15 10:30:00-04:00,upper,6830.065931174328,2018-02-15 20:00:00-05:00
32_lower,32,2018-02-15,2018-02-15 10:30:00-05:00,2018-03-15 10:30:00-04:00,lower,6636.809068825672,
33_upper,33,2018-02-16,2018-02-16 10:30:00-05:00,2018-03-16 10:30:00-04:00,upper,6885.385348680639,2018-02-21 14:25:00-05:00
33_lower,33,2018-02-16,2018-02-16 10:30:00-05:00,2018-03-16 10:30:00-04:00,lower,6703.239651319361,2018-02-21 20:26:00-05:00
34_upper,34,2018-02-19,2018-02-19 10:30:00-05:00,2018-03-19 10:30:00-04:00,upper,6883.0190986489815,2018-02-21 14:24:00-05:00
34_lower,34,2018-02-19,2018-02-19 10:30:00-05:00,2018-03-19 10:30:00-04:00,lower,6710.3559013510185,2018-02-21 20:26:00-05:00
35_upper,35,2018-02-20,2018-02-20 10:30:00-05:00,2018-03-20 10:30:00-04:00,upper,6868.525574553139,2018-02-21 14:00:00-05:00
35_lower,35,2018-02-20,2018-02-20 10:30:00-05:00,2018-03-20 10:30:00-04:00,lower,6657.349425446861,2018-03-02 09:44:00-05:00
36_upper,36,2018-02-21,2018-02-21 10:30:00-05:00,2018-03-21 10:30:00-04:00,upper,6903.39810578006,2018-02-23 16:08:00-05:00
36_lower,36,2018-02-21,2018-02-21 10:30:00-05:00,2018-03-21 10:30:00-04:00,lower,6736.60189421994,2018-02-21 18:41:00-05:00
37_upper,37,2018-02-22,2018-02-22 10:30:00-05:00,2018-03-22 10:30:00-04:00,upper,6883.789983278564,2018-02-23 15:02:00-05:00
37_lower,37,2018-02-22,2018-02-22 10:30:00-05:00,2018-03-22 10:30:00-04:00,lower,6711.210016721436,2018-03-01 14:01:00-05:00
38_upper,38,2018-02-23,2018-02-23 10:30:00-05:00,2018-03-23 10:30:00-04:00,upper,6889.547316692168,2018-02-23 15:22:00-05:00
38_lower,38,2018-02-23,2018-02-23 10:30:00-05:00,2018-03-23 10:30:00-04:00,lower,6736.702683307832,2018-03-01 13:48:00-05:00
39_upper,39,2018-02-26,2018-02-26 10:30:00-05:00,2018-03-26 10:30:00-04:00,upper,7019.402844879599,2018-03-09 08:30:00-05:00
39_lower,39,2018-02-26,2018-02-26 10:30:00-05:00,2018-03-26 10:30:00-04:00,lower,6862.347155120401,2018-02-28 15:59:00-05:00
40_upper,40,2018-02-27,2018-02-27 10:30:00-05:00,2018-03-27 10:30:00-04:00,upper,7074.474973836379,2018-03-09 10:37:00-05:00
40_lower,40,2018-02-27,2018-02-27 10:30:00-05:00,2018-03-27 10:30:00-04:00,lower,6909.525026163621,2018-02-27 15:59:00-05:00
41_upper,41,2018-02-28,2018-02-28 10:30:00-05:00,2018-03-28 10:30:00-04:00,upper,7026.278865264034,2018-03-09 08:31:00-05:00
41_lower,41,2018-02-28,2018-02-28 10:30:00-05:00,2018-03-28 10:30:00-04:00,lower,6863.971134735966,2018-02-28 15:59:00-05:00
42_upper,42,2018-03-01,2018-03-01 10:30:00-05:00,2018-03-29 10:30:00-04:00,upper,6980.513094278075,2018-03-08 18:41:00-05:00
42_lower,42,2018-03-01,2018-03-01 10:30:00-05:00,2018-03-29 10:30:00-04:00,lower,6727.736905721925,2018-03-01 13:57:00-05:00
43_upper,43,2018-03-02,2018-03-02 10:30:00-05:00,2018-04-02 10:30:00-04:00,upper,6772.627807486705,2018-03-02 12:48:00-05:00
43_lower,43,2018-03-02,2018-03-02 10:30:00-05:00,2018-04-02 10:30:00-04:00,lower,6574.997192513295,2018-03-23 15:02:00-04:00
44_upper,44,2018-03-05,2018-03-05 10:30:00-05:00,2018-04-03 10:30:00-04:00,upper,6869.944575862053,2018-03-05 11:51:00-05:00
44_lower,44,2018-03-05,2018-03-05 10:30:00-05:00,2018-04-03 10:30:00-04:00,lower,6689.055424137947,2018-03-22 16:02:00-04:00
45_upper,45,2018-03-06,2018-03-06 10:30:00-05:00,2018-04-04 10:30:00-04:00,upper,7005.133480519278,2018-03-08 19:50:00-05:00
45_lower,45,2018-03-06,2018-03-06 10:30:00-05:00,2018-04-04 10:30:00-04:00,lower,6831.491519480722,2018-03-06 18:00:00-05:00
46_upper,46,2018-03-07,2018-03-07 10:30:00-05:00,2018-04-05 10:30:00-04:00,upper,6959.034920631803,2018-03-08 07:12:00-05:00
46_lower,46,2018-03-07,2018-03-07 10:30:00-05:00,2018-04-05 10:30:00-04:00,lower,6783.090079368197,2018-03-22 08:42:00-04:00
47_upper,47,2018-03-08,2018-03-08 10:30:00-05:00,2018-04-06 10:30:00-04:00,upper,7035.154704533702,2018-03-09 08:32:00-05:00
47_lower,47,2018-03-08,2018-03-08 10:30:00-05:00,2018-04-06 10:30:00-04:00,lower,6878.220295466298,2018-03-19 11:40:00-04:00
48_upper,48,2018-03-09,2018-03-09 10:30:00-05:00,2018-04-09 10:30:00-04:00,upper,7133.695501693427,2018-03-11 18:05:00-04:00
48_lower,48,2018-03-09,2018-03-09 10:30:00-05:00,2018-04-09 10:30:00-04:00,lower,6964.929498306573,2018-03-19 04:23:00-04:00
49_upper,49,2018-03-12,2018-03-12 10:30:00-04:00,2018-04-10 10:30:00-04:00,upper,7236.34128813574,
49_lower,49,2018-03-12,2018-03-12 10:30:00-04:00,2018-04-10 10:30:00-04:00,lower,7071.78371186426,2018-03-13 15:12:00-04:00
50_upper,50,2018-03-13,2018-03-13 10:30:00-04:00,2018-04-11 10:30:00-04:00,upper,7271.564293100879,
50_lower,50,2018-03-13,2018-03-13 10:30:00-04:00,2018-04-11 10:30:00-04:00,lower,7126.810706899121,2018-03-13 11:17:00-04:00
51_upper,51,2018-03-14,2018-03-14 10:30:00-04:00,2018-04-12 10:30:00-04:00,upper,7185.334445658484,
51_lower,51,2018-03-14,2018-03-14 10:30:00-04:00,2018-04-12 10:30:00-04:00,lower,7010.415554341516,2018-03-18 21:04:00-04:00
52_upper,52,2018-03-15,2018-03-15 10:30:00-04:00,2018-04-13 10:30:00-04:00,upper,7152.810724023868,
52_lower,52,2018-03-15,2018-03-15 10:30:00-04:00,2018-04-13 10:30:00-04:00,lower,6978.689275976132,2018-03-19 01:09:00-04:00
53_upper,53,2018-03-16,2018-03-16 10:30:00-04:00,2018-04-16 10:30:00-04:00,upper,7140.633944061174,
53_lower,53,2018-03-16,2018-03-16 10:30:00-04:00,2018-04-16 10:30:00-04:00,lower,7001.116055938826,2018-03-19 01:00:00-04:00
54_upper,54,2018-03-19,2018-03-19 10:30:00-04:00,2018-04-17 10:30:00-04:00,upper,7043.58404014768,
54_lower,54,2018-03-19,2018-03-19 10:30:00-04:00,2018-04-17 10:30:00-04:00,lower,6882.66595985232,2018-03-19 11:32:00-04:00
55_upper,55,2018-03-20,2018-03-20 10:30:00-04:00,2018-04-18 10:30:00-04:00,upper,6974.894383980596,
55_lower,55,2018-03-20,2018-03-20 10:30:00-04:00,2018-04-18 10:30:00-04:00,lower,6807.105616019404,2018-03-22 05:27:00-04:00
56_upper,56,2018-03-21,2018-03-21 10:30:00-04:00,2018-04-19 10:30:00-04:00,upper,6976.103475170146,
56_lower,56,2018-03-21,2018-03-21 10:30:00-04:00,2018-04-19 10:30:00-04:00,lower,6809.646524829854,2018-03-22 05:16:00-04:00
57_upper,57,2018-03-22,2018-03-22 10:30:00-04:00,2018-04-20 10:30:00-04:00,upper,6884.392703438747,
57_lower,57,2018-03-22,2018-03-22 10:30:00-04:00,2018-04-20 10:30:00-04:00,lower,6690.357296561253,2018-03-22 16:01:00-04:00
58_upper,58,2018-03-23,2018-03-23 10:30:00-04:00,2018-04-23 10:30:00-04:00,upper,6795.6188382779255,2018-03-26 20:01:00-04:00
58_lower,58,2018-03-23,2018-03-23 10:30:00-04:00,2018-04-23 10:30:00-04:00,lower,6583.0061617220745,2018-03-23 15:00:00-04:00
59_upper,59,2018-03-26,2018-03-26 10:30:00-04:00,2018-04-24 10:30:00-04:00,upper,6750.839321360305,2018-03-26 15:41:00-04:00
59_lower,59,2018-03-26,2018-03-26 10:30:00-04:00,2018-04-24 10:30:00-04:00,lower,6557.660678639695,2018-03-26 11:19:00-04:00
60_upper,60,2018-03-27,2018-03-27 10:30:00-04:00,2018-04-25 10:30:00-04:00,upper,6907.268837745392,
60_lower,60,2018-03-27,2018-03-27 10:30:00-04:00,2018-04-25 10:30:00-04:00,lower,6702.231162254608,2018-03-27 13:49:00-04:00
61_upper,61,2018-03-28,2018-03-28 10:30:00-04:00,2018-04-26 10:30:00-04:00,upper,6647.8234596549,2018-03-29 15:05:00-04:00
61_lower,61,2018-03-28,2018-03-28 10:30:00-04:00,2018-04-26 10:30:00-04:00,lower,6366.0515403451,2018-04-02 13:42:00-04:00
62_upper,62,2018-03-29,2018-03-29 10:30:00-04:00,2018-04-27 10:30:00-04:00,upper,6609.184867642956,2018-03-29 13:56:00-04:00
62_lower,62,2018-03-29,2018-03-29 10:30:00-04:00,2018-04-27 10:30:00-04:00,lower,6381.065132357044,2018-04-02 11:37:00-04:00
63_upper,63,2018-04-02,2018-04-02 10:30:00-04:00,2018-04-30 10:30:00-04:00,upper,6656.792445732723,2018-04-11 12:03:00-04:00
63_lower,63,2018-04-02,2018-04-02 10:30:00-04:00,2018-04-30 10:30:00-04:00,lower,6399.082554267277,2018-04-02 11:36:00-04:00
64_upper,64,2018-04-03,2018-04-03 10:30:00-04:00,2018-05-01 10:30:00-04:00,upper,6574.234188248591,2018-04-04 15:50:00-04:00
64_lower,64,2018-04-03,2018-04-03 10:30:00-04:00,2018-05-01 10:30:00-04:00,lower,6291.765811751409,
65_upper,65,2018-04-04,2018-04-04 10:30:00-04:00,2018-05-02 10:30:00-04:00,upper,6465.0385624218325,2018-04-04 11:31:00-04:00
65_lower,65,2018-04-04,2018-04-04 10:30:00-04:00,2018-05-02 10:30:00-04:00,lower,6252.7114375781675,
66_upper,66,2018-04-05,2018-04-05 10:30:00-04:00,2018-05-03 10:30:00-04:00,upper,6720.873820412928,2018-04-16 16:10:00-04:00
66_lower,66,2018-04-05,2018-04-05 10:30:00-04:00,2018-05-03 10:30:00-04:00,lower,6533.501179587072,2018-04-05 18:55:00-04:00
67_upper,67,2018-04-06,2018-04-06 10:30:00-04:00,2018-05-04 10:30:00-04:00,upper,6652.114651656152,2018-04-11 12:03:00-04:00
67_lower,67,2018-04-06,2018-04-06 10:30:00-04:00,2018-05-04 10:30:00-04:00,lower,6446.010348343848,2018-04-06 14:34:00-04:00
68_upper,68,2018-04-09,2018-04-09 10:30:00-04:00,2018-05-07 10:30:00-04:00,upper,6611.776115811777,2018-04-09 12:11:00-04:00
68_lower,68,2018-04-09,2018-04-09 10:30:00-04:00,2018-05-07 10:30:00-04:00,lower,6402.973884188223,
69_upper,69,2018-04-10,2018-04-10 10:30:00-04:00,2018-05-08 10:30:00-04:00,upper,6670.7242654627025,2018-04-12 09:57:00-04:00
69_lower,69,2018-04-10,2018-04-10 10:30:00-04:00,2018-05-08 10:30:00-04:00,lower,6485.6507345372975,2018-04-24 14:02:00-04:00
70_upper,70,2018-04-11,2018-04-11 10:30:00-04:00,2018-05-09 10:30:00-04:00,upper,6697.777649847416,2018-04-13 08:20:00-04:00
70_lower,70,2018-04-11,2018-04-11 10:30:00-04:00,2018-05-09 10:30:00-04:00,lower,6504.972350152584,2018-04-24 13:52:00-04:00
71_upper,71,2018-04-12,2018-04-12 10:30:00-04:00,2018-05-10 10:30:00-04:00,upper,6754.577383659078,2018-04-17 08:04:00-04:00
71_lower,71,2018-04-12,2018-04-12 10:30:00-04:00,2018-05-10 10:30:00-04:00,lower,6537.172616340922,2018-04-24 12:29:00-04:00
72_upper,72,2018-04-13,2018-04-13 10:30:00-04:00,2018-05-11 10:30:00-04:00,upper,6806.814486116972,2018-04-17 11:21:00-04:00
72_lower,72,2018-04-13,2018-04-13 10:30:00-04:00,2018-05-11 10:30:00-04:00,lower,6569.685513883028,2018-04-24 11:16:00-04:00
73_upper,73,2018-04-16,2018-04-16 10:30:00-04:00,2018-05-14 10:30:00-04:00,upper,6764.277329824936,2018-04-17 09:40:00-04:00
73_lower,73,2018-04-16,2018-04-16 10:30:00-04:00,2018-05-14 10:30:00-04:00,lower,6583.097670175064,2018-04-24 11:05:00-04:00
74_upper,74,2018-04-17,2018-04-17 10:30:00-04:00,2018-05-15 10:30:00-04:00,upper,6848.28330164579,2018-04-18 04:02:00-04:00
74_lower,74,2018-04-17,2018-04-17 10:30:00-04:00,2018-05-15 10:30:00-04:00,lower,6663.84169835421,2018-04-20 12:30:00-04:00
75_upper,75,2018-04-18,2018-04-18 10:30:00-04:00,2018-05-16 10:30:00-04:00,upper,6918.234706456345,2018-05-09 22:22:00-04:00
75_lower,75,2018-04-18,2018-04-18 10:30:00-04:00,2018-05-16 10:30:00-04:00,lower,6732.265293543655,2018-04-20 09:45:00-04:00
76_upper,76,2018-04-19,2018-04-19 10:30:00-04:00,2018-05-17 10:30:00-04:00,upper,6898.136268351762,2018-05-09 14:11:00-04:00
76_lower,76,2018-04-19,2018-04-19 10:30:00-04:00,2018-05-17 10:30:00-04:00,lower,6717.863731648238,2018-04-20 10:04:00-04:00
77_upper,77,2018-04-20,2018-04-20 10:30:00-04:00,2018-05-18 10:30:00-04:00,upper,6852.653194444971,2018-05-09 12:24:00-04:00
77_lower,77,2018-04-20,2018-04-20 10:30:00-04:00,2018-05-18 10:30:00-04:00,lower,6648.346805555029,2018-04-20 15:09:00-04:00
78_upper,78,2018-04-23,2018-04-23 10:30:00-04:00,2018-05-21 10:30:00-04:00,upper,6787.364176324073,2018-05-04 14:43:00-04:00
78_lower,78,2018-04-23,2018-04-23 10:30:00-04:00,2018-05-21 10:30:00-04:00,lower,6596.135823675927,2018-04-24 11:01:00-04:00
79_upper,79,2018-04-24,2018-04-24 10:30:00-04:00,2018-05-22 10:30:00-04:00,upper,6790.614655793525,2018-05-06 18:04:00-04:00
79_lower,79,2018-04-24,2018-04-24 10:30:00-04:00,2018-05-22 10:30:00-04:00,lower,6549.260344206475,2018-04-24 12:25:00-04:00
80_upper,80,2018-04-25,2018-04-25 10:30:00-04:00,2018-05-23 10:30:00-04:00,upper,6632.632818455241,2018-04-26 10:09:00-04:00
80_lower,80,2018-04-25,2018-04-25 10:30:00-04:00,2018-05-23 10:30:00-04:00,lower,6369.617181544759,
81_upper,81,2018-04-26,2018-04-26 10:30:00-04:00,2018-05-24 10:30:00-04:00,upper,6712.726585024492,2018-04-26 16:03:00-04:00
81_lower,81,2018-04-26,2018-04-26 10:30:00-04:00,2018-05-24 10:30:00-04:00,lower,6504.773414975508,
82_upper,82,2018-04-27,2018-04-27 10:30:00-04:00,2018-05-25 10:30:00-04:00,upper,6865.674434668665,2018-05-09 12:48:00-04:00
82_lower,82,2018-04-27,2018-04-27 10:30:00-04:00,2018-05-25 10:30:00-04:00,lower,6590.075565331335,2018-05-01 09:28:00-04:00
83_upper,83,2018-04-30,2018-04-30 10:30:00-04:00,2018-05-28 10:30:00-04:00,upper,6771.636470968862,2018-05-04 14:05:00-04:00
83_lower,83,2018-04-30,2018-04-30 10:30:00-04:00,2018-05-28 10:30:00-04:00,lower,6599.238529031138,2018-04-30 12:17:00-04:00
84_upper,84,2018-05-01,2018-05-01 10:30:00-04:00,2018-05-29 10:30:00-04:00,upper,6698.555071647648,2018-05-01 16:30:00-04:00
84_lower,84,2018-05-01,2018-05-01 10:30:00-04:00,2018-05-29 10:30:00-04:00,lower,6502.194928352352,
85_upper,85,2018-05-02,2018-05-02 10:30:00-04:00,2018-05-30 10:30:00-04:00,upper,6783.8034974702505,2018-05-04 14:41:00-04:00
85_lower,85,2018-05-02,2018-05-02 10:30:00-04:00,2018-05-30 10:30:00-04:00,lower,6603.4465025297495,2018-05-03 07:56:00-04:00
86_upper,86,2018-05-03,2018-05-03 10:30:00-04:00,2018-05-31 10:30:00-04:00,upper,6712.524831667633,2018-05-04 10:38:00-04:00
86_lower,86,2018-05-03,2018-05-03 10:30:00-04:00,2018-05-31 10:30:00-04:00,lower,6510.225168332367,
87_upper,87,2018-05-04,2018-05-04 10:30:00-04:00,2018-06-01 10:30:00-04:00,upper,6761.022249715647,2018-05-04 13:50:00-04:00
87_lower,87,2018-05-04,2018-05-04 10:30:00-04:00,2018-06-01 10:30:00-04:00,lower,6512.477750284353,
88_upper,88,2018-05-07,2018-05-07 10:30:00-04:00,2018-06-04 10:30:00-04:00,upper,6899.099651473683,2018-05-09 14:50:00-04:00
88_lower,88,2018-05-07,2018-05-07 10:30:00-04:00,2018-06-04 10:30:00-04:00,lower,6724.025348526317,
89_upper,89,2018-05-08,2018-05-08 10:30:00-04:00,2018-06-05 10:30:00-04:00,upper,6900.040941274761,2018-05-09 14:50:00-04:00
89_lower,89,2018-05-08,2018-05-08 10:30:00-04:00,2018-06-05 10:30:00-04:00,lower,6715.959058725239,
90_upper,90,2018-05-09,2018-05-09 10:30:00-04:00,2018-06-06 10:30:00-04:00,upper,6909.746113808351,2018-05-09 21:22:00-04:00
90_lower,90,2018-05-09,2018-05-09 10:30:00-04:00,2018-06-06 10:30:00-04:00,lower,6755.253886191649,
91_upper,91,2018-05-10,2018-05-10 10:30:00-04:00,2018-06-07 10:30:00-04:00,upper,6994.239684103528,2018-05-14 00:43:00-04:00
91_lower,91,2018-05-10,2018-05-10 10:30:00-04:00,2018-06-07 10:30:00-04:00,lower,6845.760315896472,2018-05-23 03:30:00-04:00
92_upper,92,2018-05-11,2018-05-11 10:30:00-04:00,2018-06-08 10:30:00-04:00,upper,7035.360229179074,2018-06-01 09:55:00-04:00
92_lower,92,2018-05-11,2018-05-11 10:30:00-04:00,2018-06-08 10:30:00-04:00,lower,6872.764770820926,2018-05-15 09:49:00-04:00
93_upper,93,2018-05-14,2018-05-14 10:30:00-04:00,2018-06-11 10:30:00-04:00,upper,7062.80578563089,2018-06-01 10:50:00-04:00
93_lower,93,2018-05-14,2018-05-14 10:30:00-04:00,2018-06-11 10:30:00-04:00,lower,6902.31921436911,2018-05-15 09:32:00-04:00
94_upper,94,2018-05-15,2018-05-15 10:30:00-04:00,2018-06-12 10:30:00-04:00,upper,6998.574664230831,2018-05-24 21:33:00-04:00
94_lower,94,2018-05-15,2018-05-15 10:30:00-04:00,2018-06-12 10:30:00-04:00,lower,6803.050335769169,
