touched_at,year,side,z_gate,gate_pass,cap_5min,cap_30min,cap_1h,cap_4h,entry,sign
2023-12-19 10:22:00-05:00,2023,upper,2.781981256992889,False,2.099999999999909,12.599999999999909,13.5,,2058.6655546014695,-1.0
2024-01-17 09:59:00-05:00,2024,lower,-2.334972153562984,False,2.2000000000000455,7.800000000000182,10.099999999999909,,2015.6844453985302,1.0
2023-12-22 07:29:00-05:00,2023,upper,1.7638693117276305,False,1.900000000000091,5.599999999999909,8.0,,2075.5568177961763,-1.0
2024-01-11 11:36:00-05:00,2024,lower,-3.4050122877666826,False,2.800000000000182,14.099999999999909,8.399999999999864,,2019.0431822038236,1.0
2023-12-22 06:24:00-05:00,2023,upper,1.618865934006525,False,1.0,1.400000000000091,4.0,,2071.9123229710417,-1.0
2024-01-08 06:18:00-05:00,2024,lower,-0.8838430799216387,False,0.900000000000091,1.7000000000000455,2.5,,2026.7376770289584,1.0
2023-12-22 08:48:00-05:00,2023,upper,1.8586826702778703,False,2.5,5.099999999999909,6.899999999999636,,2078.5088261035594,-1.0
2024-01-08 06:18:00-05:00,2024,lower,-0.8838430799216387,False,0.900000000000091,1.7000000000000455,2.5,,2030.5911738964403,1.0
2024-01-03 06:58:00-05:00,2024,lower,-1.5745565784958802,False,1.900000000000091,4.100000000000364,4.800000000000182,,2055.0442706504496,1.0
2023-12-27 20:54:00-05:00,2023,upper,1.2091066243408108,False,0.6999999999998181,4.199999999999818,1.900000000000091,,2096.0566384207614,-1.0
2024-01-03 09:11:00-05:00,2024,lower,-2.3061784551510356,False,2.3999999999998636,6.400000000000091,9.5,,2045.0433615792383,1.0
2024-01-03 06:58:00-05:00,2024,lower,-1.5745565784958802,False,1.900000000000091,4.100000000000364,4.800000000000182,,2055.454314543892,1.0
2024-01-03 05:29:00-05:00,2024,lower,-1.8066299177513894,False,2.0,4.899999999999636,6.5,,2060.950524573895,1.0
2024-01-03 09:06:00-05:00,2024,lower,-1.6431282258670163,False,2.300000000000182,6.400000000000091,9.5,,2045.971677872017,1.0
2024-01-03 08:45:00-05:00,2024,lower,-1.9913926003323168,False,2.799999999999727,6.799999999999727,6.5,,2049.0704539777976,1.0
2024-01-17 09:59:00-05:00,2024,lower,-2.334972153562984,False,2.2000000000000455,7.800000000000182,10.099999999999909,,2014.802848979242,1.0
2024-01-31 09:46:00-05:00,2024,upper,4.367652250972761,False,4.400000000000091,4.199999999999818,7.400000000000091,,2071.6849719488023,-1.0
2024-01-11 11:24:00-05:00,2024,lower,-1.495136175298045,False,2.5,4.899999999999864,8.399999999999864,,2021.715028051198,1.0
2024-01-08 06:18:00-05:00,2024,lower,-0.8838430799216387,False,0.900000000000091,1.7000000000000455,2.5,,2023.0050228887633,1.0
2024-01-11 08:30:00-05:00,2024,upper,2.3199243817983235,False,2.400000000000091,7.5,3.5,,2054.6683105039574,-1.0
2024-01-12 09:32:00-05:00,2024,upper,2.1513787461697897,False,2.100000000000364,6.0,12.599999999999909,,2065.2095034086774,-1.0
2024-01-11 11:36:00-05:00,2024,lower,-3.4050122877666826,False,2.800000000000182,14.099999999999909,8.399999999999864,,2019.2904965913224,1.0
2024-01-12 08:54:00-05:00,2024,upper,1.0973169345965061,False,2.899999999999636,5.0,8.5,,2061.278249210523,-1.0
2024-01-17 10:31:00-05:00,2024,lower,-2.8685689902231584,False,2.599999999999909,5.699999999999818,11.900000000000091,,2010.5217507894768,1.0
2024-01-12 08:31:00-05:00,2024,upper,1.5630156962150583,False,2.0,5.0,8.5,,2060.418969429061,-1.0
2024-01-17 10:34:00-05:00,2024,lower,-2.8685689902231584,False,2.599999999999909,5.699999999999818,11.900000000000091,,2009.2810305709397,1.0
2024-01-16 08:14:00-05:00,2024,lower,-0.26830448661626816,False,1.900000000000091,3.1000000000001364,4.7000000000000455,,2037.8459226087127,1.0
2024-02-01 11:12:00-05:00,2024,upper,2.204277426017568,False,2.899999999999636,5.400000000000091,14.0,,2077.511041019574,-1.0
2024-01-16 08:14:00-05:00,2024,lower,-0.26830448661626816,False,1.900000000000091,3.1000000000001364,4.7000000000000455,,2035.0889589804265,1.0
2024-01-31 09:42:00-05:00,2024,upper,4.198372617840646,False,4.0,4.199999999999818,7.400000000000091,,2068.354639932516,-1.0
2024-01-17 09:11:00-05:00,2024,lower,-2.0895089613824367,False,2.0,7.0,10.099999999999909,,2020.2953600674841,1.0
2024-01-29 08:41:00-05:00,2024,upper,2.3983664493451418,False,2.200000000000273,3.800000000000182,2.199999999999818,,2052.769798726058,-1.0
2024-01-19 08:13:00-05:00,2024,upper,1.3635340571097878,False,2.0,2.5,3.7000000000000455,,2037.9213098036448,-1.0
2024-01-30 09:12:00-05:00,2024,upper,3.9259784423931103,False,3.400000000000091,3.299999999999727,4.699999999999818,,2059.661462459534,-1.0
2024-01-25 08:30:00-05:00,2024,lower,0.4084282819468126,False,1.0,4.2000000000000455,4.2999999999999545,,2006.6885375404659,1.0
2024-01-29 02:10:00-05:00,2024,upper,0.687041922839615,False,1.099999999999909,2.2999999999999545,4.2000000000000455,,2048.892050678212,-1.0
2024-01-29 02:06:00-05:00,2024,upper,0.5657179451203215,False,1.400000000000091,2.2999999999999545,4.2000000000000455,,2047.9815842675102,-1.0
2024-02-13 20:15:00-05:00,2024,lower,-1.827123416336545,False,1.6000000000001364,1.2999999999999545,2.5,,2001.3184157324895,1.0
2024-01-30 02:35:00-05:00,2024,upper,3.522821597002247,False,1.900000000000091,2.199999999999818,4.0,,2058.809066254521,-1.0
2024-01-25 08:30:00-05:00,2024,lower,0.4084282819468126,False,1.0,4.2000000000000455,4.2999999999999545,,2004.3409337454793,1.0
2024-01-29 01:57:00-05:00,2024,upper,-0.04237511033635407,False,1.0,3.0,2.300000000000182,,2046.878354807697,-1.0
2024-02-14 10:01:00-05:00,2024,lower,-2.866110806432411,False,3.099999999999909,6.2999999999999545,6.2999999999999545,,1998.121645192303,1.0
2024-01-28 23:28:00-05:00,2024,upper,0.2093375314672133,False,0.40000000000009095,1.5,2.2000000000000455,,2044.369975054227,-1.0
2024-02-14 10:11:00-05:00,2024,lower,-3.6065707118103707,False,3.2999999999999545,6.2999999999999545,6.2999999999999545,,1997.330024945773,1.0
2024-02-01 11:15:00-05:00,2024,upper,3.259305800813539,False,4.599999999999909,5.400000000000091,14.0,,2077.7485958787324,-1.0
2024-02-13 08:47:00-05:00,2024,lower,-5.003997267313385,False,5.099999999999909,2.800000000000182,1.7000000000000455,,2019.5514041212675,1.0
2024-02-05 04:32:00-05:00,2024,lower,-1.8027820736212221,False,1.400000000000091,3.0,6.5,,2037.1782397803465,1.0
2024-02-05 08:23:00-05:00,2024,lower,-1.2240263508985747,False,1.2000000000000455,2.6000000000001364,5.5,,2035.7973389149934,1.0
2024-02-05 08:24:00-05:00,2024,lower,-1.2240263508985747,False,1.2000000000000455,2.6000000000001364,5.5,,2033.309102447886,1.0
2024-02-13 08:47:00-05:00,2024,lower,-5.003997267313385,False,5.099999999999909,2.800000000000182,1.7000000000000455,,2020.7909065584802,1.0
2024-02-07 09:48:00-05:00,2024,upper,5.192000069320266,False,5.799999999999727,3.599999999999909,4.5,,2060.643869508624,-1.0
2024-02-13 09:32:00-05:00,2024,lower,-1.9243228763070126,False,3.5,5.899999999999864,31.09999999999991,,2009.2561304913756,1.0
2024-03-01 10:27:00-05:00,2024,upper,3.3967428591853595,False,3.799999999999727,12.400000000000091,14.199999999999818,,2071.274465327716,-1.0
2024-02-13 08:47:00-05:00,2024,lower,-5.003997267313385,False,5.099999999999909,2.800000000000182,1.7000000000000455,,2020.025534672284,1.0
2024-03-01 11:12:00-05:00,2024,upper,2.4854255846667077,False,3.5,9.400000000000091,25.100000000000364,,2082.8714812624953,-1.0
2024-02-13 08:47:00-05:00,2024,lower,-5.003997267313385,False,5.099999999999909,2.800000000000182,1.7000000000000455,,2022.6785187375044,1.0
2024-03-01 10:23:00-05:00,2024,upper,2.838262161859376,False,4.699999999999818,12.400000000000091,14.199999999999818,,2069.409119080671,-1.0
2024-02-13 08:47:00-05:00,2024,lower,-5.003997267313385,False,5.099999999999909,2.800000000000182,1.7000000000000455,,2019.6908809193292,1.0
2024-03-01 05:37:00-05:00,2024,upper,3.0961183578441567,False,2.299999999999727,6.0,8.5,,2061.74348354621,-1.0
2024-02-13 08:58:00-05:00,2024,lower,-3.8499611790619457,False,2.5,2.800000000000182,1.7000000000000455,,2016.55651645379,1.0
2024-02-23 13:50:00-05:00,2024,upper,1.1499630001988945,False,0.8000000000001819,2.199999999999818,3.400000000000091,,2053.069776136565,-1.0
2024-02-13 10:05:00-05:00,2024,lower,-2.1561100129452906,False,3.5,9.0,13.799999999999955,,2004.880223863435,1.0
2024-02-20 08:29:00-05:00,2024,upper,0.6833509592637325,False,1.2000000000000455,1.2999999999999545,1.7999999999999545,,2039.917878176086,-1.0
2024-02-18 19:26:00-05:00,2024,upper,1.1165395261342268,False,0.3999999999998636,1.2000000000000455,4.099999999999909,,2029.466663597108,-1.0
2024-02-20 08:45:00-05:00,2024,upper,2.033605630655359,False,1.5,2.599999999999909,1.7999999999999545,,2042.530089870769,-1.0
2024-02-18 21:55:00-05:00,2024,upper,1.7927334061993787,False,1.0,2.099999999999909,4.5,,2034.0859831516632,-1.0
2024-02-23 13:50:00-05:00,2024,upper,1.1499630001988945,False,0.8000000000001819,2.199999999999818,3.400000000000091,,2051.5652331171573,-1.0
2024-03-01 06:36:00-05:00,2024,upper,1.5767530953729416,False,0.7000000000002728,2.299999999999727,9.599999999999909,,2065.101055409248,-1.0
2024-03-01 06:38:00-05:00,2024,upper,1.5767530953729416,False,0.7000000000002728,2.299999999999727,9.599999999999909,,2065.3330655293357,-1.0
2024-03-01 05:35:00-05:00,2024,upper,3.0961183578441567,False,2.299999999999727,6.0,8.5,,2061.06802508975,-1.0
2024-03-01 05:34:00-05:00,2024,upper,2.2167774405892904,False,2.0,6.0,8.5,,2060.5365766089703,-1.0
2024-03-01 05:35:00-05:00,2024,upper,3.0961183578441567,False,2.299999999999727,6.0,8.5,,2060.799560042619,-1.0
2024-03-01 10:24:00-05:00,2024,upper,2.838262161859376,False,4.699999999999818,12.400000000000091,14.199999999999818,,2069.7398583306385,-1.0
2024-03-01 06:42:00-05:00,2024,upper,1.99780344914215,False,1.5,2.299999999999727,9.599999999999909,,2065.7159410639506,-1.0
2024-03-01 11:07:00-05:00,2024,upper,2.3025915451989696,False,2.099999999999909,9.400000000000091,25.100000000000364,,2081.336180484575,-1.0
2024-03-01 11:56:00-05:00,2024,upper,2.267819872331835,False,2.900000000000091,7.400000000000091,25.100000000000364,,2090.1803061216183,-1.0
2024-03-05 04:27:00-05:00,2024,upper,2.2273258073319058,False,1.099999999999909,4.400000000000091,9.400000000000091,,2132.58302621906,-1.0
2024-03-08 03:29:00-05:00,2024,upper,0.8655822930372368,False,0.8000000000001819,2.5,2.900000000000091,,2172.2310631377254,-1.0
2024-03-08 08:31:00-05:00,2024,upper,-0.9984340496815125,False,5.800000000000182,5.800000000000182,3.300000000000182,,2180.522695505464,-1.0
2024-03-08 08:32:00-05:00,2024,upper,-0.9984340496815125,False,5.800000000000182,5.800000000000182,3.300000000000182,,2190.381277096275,-1.0
2024-03-20 14:58:00-04:00,2024,upper,3.2289800714425905,False,7.800000000000182,18.800000000000182,2.899999999999636,15.899999999999636,2186.3475029411766,-1.0
2024-03-20 14:58:00-04:00,2024,upper,3.2289800714425905,False,7.800000000000182,18.800000000000182,2.899999999999636,15.899999999999636,2186.4762806674607,-1.0
2024-03-20 14:55:00-04:00,2024,upper,3.2289800714425905,False,7.800000000000182,18.800000000000182,2.899999999999636,15.899999999999636,2185.4927576047544,-1.0
2024-03-28 06:46:00-04:00,2024,upper,3.4727989752719726,False,2.5,11.400000000000091,5.699999999999818,9.199999999999818,2233.0199871595087,-1.0
2024-03-21 11:27:00-04:00,2024,lower,-1.930077273996852,False,2.199999999999818,6.0,16.799999999999727,15.400000000000091,2169.4300128404916,1.0
2024-03-26 05:13:00-04:00,2024,upper,2.242810934389711,False,0.900000000000091,2.400000000000091,7.799999999999727,4.800000000000182,2204.418768866857,-1.0
2024-03-26 05:13:00-04:00,2024,upper,2.242810934389711,False,0.900000000000091,2.400000000000091,7.799999999999727,4.800000000000182,2204.021217046965,-1.0
2024-03-28 12:27:00-04:00,2024,upper,1.2436803187664254,False,2.5,3.100000000000364,4.800000000000182,16.299999999999727,2239.9320875857884,-1.0
2024-03-28 08:17:00-04:00,2024,upper,1.5523480368067974,False,1.699999999999818,6.099999999999909,6.199999999999818,23.200000000000273,2236.91493758827,-1.0
2024-04-03 12:23:00-04:00,2024,upper,1.5868171590319577,False,3.400000000000091,6.399999999999636,8.299999999999727,23.5,2311.3909353979416,-1.0
2024-04-05 10:26:00-04:00,2024,upper,2.9710018190588627,False,6.899999999999636,11.400000000000091,16.90000000000009,11.5,2329.379382697963,-1.0
2024-04-05 10:33:00-04:00,2024,upper,3.842186069784372,False,7.0,16.199999999999818,16.90000000000009,11.5,2336.94373567211,-1.0
2024-04-07 22:15:00-04:00,2024,upper,2.391386083757837,False,3.800000000000182,11.600000000000364,22.600000000000364,25.0,2351.4658764495466,-1.0
2024-04-22 21:52:00-04:00,2024,lower,-3.5182416518539132,False,5.900000000000091,4.800000000000182,4.300000000000182,8.099999999999909,2315.0411026409242,1.0
2024-04-11 21:01:00-04:00,2024,upper,0.7206841245403927,False,2.300000000000182,3.800000000000182,4.400000000000091,8.599999999999909,2405.5473424709753,-1.0
2024-04-10 09:13:00-04:00,2024,lower,-2.173726001033721,False,7.900000000000091,22.5,23.300000000000182,11.300000000000182,2341.5026575290244,1.0
2024-04-23 05:17:00-04:00,2024,lower,-1.3558799740349672,False,5.0,6.0,7.900000000000091,16.09999999999991,2306.9817031022208,1.0
2024-04-22 21:38:00-04:00,2024,lower,-2.1346119216628536,False,3.099999999999909,4.800000000000182,4.300000000000182,8.099999999999909,2330.5246551199743,1.0
2024-04-12 12:47:00-04:00,2024,lower,-1.836920957321192,False,4.599999999999909,22.90000000000009,49.600000000000364,49.600000000000364,2379.561178301205,1.0
2024-04-22 21:38:00-04:00,2024,lower,-2.1346119216628536,False,3.099999999999909,4.800000000000182,4.300000000000182,8.099999999999909,2330.8820520780973,1.0
2024-04-18 21:46:00-04:00,2024,upper,4.400015933232288,False,8.600000000000364,18.700000000000273,6.199999999999818,4.400000000000091,2433.049536262623,-1.0
2024-04-22 08:51:00-04:00,2024,lower,-2.0578546045122432,False,2.300000000000182,10.800000000000182,18.59999999999991,24.699999999999818,2350.0004637373772,1.0
2024-04-22 02:46:00-04:00,2024,lower,-2.7309483902717586,False,4.799999999999727,4.599999999999909,9.599999999999909,26.699999999999818,2369.585063665636,1.0
2024-04-22 07:18:00-04:00,2024,lower,-2.965102808688883,False,2.900000000000091,3.900000000000091,5.400000000000091,21.5,2358.4332507014487,1.0
2024-04-22 07:18:00-04:00,2024,lower,-2.965102808688883,False,2.900000000000091,3.900000000000091,5.400000000000091,21.5,2359.790856815362,1.0
2024-05-15 11:16:00-04:00,2024,upper,2.643588246649366,False,5.300000000000182,7.599999999999909,20.799999999999727,12.5,2389.022300765576,-1.0
2024-04-22 21:53:00-04:00,2024,lower,-3.5182416518539132,False,5.900000000000091,4.800000000000182,4.300000000000182,8.099999999999909,2311.7776992344234,1.0
2024-05-10 02:51:00-04:00,2024,upper,1.5248311146462354,False,2.199999999999818,6.5,5.200000000000273,10.0,2374.8506469655367,-1.0
2024-05-03 09:35:00-04:00,2024,lower,-6.42559795096328,False,24.90000000000009,8.799999999999727,27.5,7.0,2285.6993530344635,1.0
2024-05-10 02:17:00-04:00,2024,upper,2.514068852590681,False,2.599999999999909,5.200000000000273,5.200000000000273,10.0,2368.376411480568,-1.0
2024-05-10 01:44:00-04:00,2024,upper,0.13310515740936354,False,1.300000000000182,2.700000000000273,3.300000000000182,10.0,2365.3708923905947,-1.0
2024-04-30 23:21:00-04:00,2024,lower,-0.9571293422994049,False,1.5,2.0,2.0,8.600000000000364,2295.6791076094055,1.0
2024-05-15 11:13:00-04:00,2024,upper,2.3242990553581366,False,4.400000000000091,7.599999999999909,20.799999999999727,12.5,2386.6421381053215,-1.0
2024-04-30 08:24:00-04:00,2024,lower,-1.160311855448011,False,2.400000000000091,4.600000000000364,6.400000000000091,9.200000000000273,2319.8078618946784,1.0
2024-05-10 04:56:00-04:00,2024,upper,1.4218729507599503,False,2.199999999999818,3.699999999999818,5.799999999999727,19.199999999999818,2378.5234928644268,-1.0
2024-04-30 10:35:00-04:00,2024,lower,-2.5058112420265646,False,3.300000000000182,12.299999999999727,11.300000000000182,9.200000000000273,2309.176507135573,1.0
2024-05-09 10:21:00-04:00,2024,upper,2.973297789221282,False,3.700000000000273,8.0,15.599999999999909,10.5,2344.2934598659867,-1.0
2024-05-06 08:44:00-04:00,2024,upper,2.521737837423656,False,3.599999999999909,5.099999999999909,6.599999999999909,7.5,2333.7959322151396,-1.0
2024-05-10 02:12:00-04:00,2024,upper,1.7975457877054524,False,1.900000000000091,5.200000000000273,5.200000000000273,10.0,2366.734253720112,-1.0
2024-05-09 10:21:00-04:00,2024,upper,2.973297789221282,False,3.700000000000273,8.0,15.599999999999909,10.5,2343.846085735785,-1.0
2024-05-09 19:16:00-04:00,2024,upper,0.5556728670615967,False,0.599999999999909,1.599999999999909,2.800000000000182,15.399999999999636,2354.8312053708214,-1.0
2024-05-15 21:00:00-04:00,2024,upper,1.0591858242861352,False,1.0,2.800000000000182,5.0,6.700000000000273,2401.447830189972,-1.0
2024-05-13 05:27:00-04:00,2024,lower,-1.4599938765237421,False,1.599999999999909,3.5,9.0,11.099999999999909,2346.852169810028,1.0
2024-05-15 04:49:00-04:00,2024,upper,4.056766717052026,False,3.0,6.699999999999818,7.900000000000091,10.800000000000182,2379.3836160584874,-1.0
2024-06-07 09:56:00-04:00,2024,lower,-2.3549341576827465,False,5.799999999999727,10.899999999999636,26.90000000000009,43.69999999999982,2322.5163839415122,1.0
2024-05-15 11:13:00-04:00,2024,upper,2.3242990553581366,False,4.400000000000091,7.599999999999909,20.799999999999727,12.5,2386.7919860136394,-1.0
2024-06-07 09:56:00-04:00,2024,lower,-2.3549341576827465,False,5.799999999999727,10.899999999999636,26.90000000000009,43.69999999999982,2323.4080139863604,1.0
2024-05-17 09:17:00-04:00,2024,upper,5.5848581376904765,False,5.599999999999909,7.700000000000273,7.700000000000273,8.900000000000091,2407.7732629672446,-1.0
2024-05-17 10:26:00-04:00,2024,upper,1.6329065848511655,False,2.300000000000182,8.0,12.0,8.900000000000091,2409.972153238515,-1.0
2024-05-23 09:50:00-04:00,2024,lower,-4.557092221379277,False,11.200000000000273,10.0,8.900000000000091,14.599999999999909,2353.427846761485,1.0
2024-05-19 21:00:00-04:00,2024,upper,1.1862837966395272,False,1.900000000000091,5.699999999999818,10.0,8.600000000000364,2433.4689559950048,-1.0
2024-05-22 21:20:00-04:00,2024,lower,-2.350335801181314,False,3.200000000000273,4.599999999999909,5.299999999999727,4.0,2376.1310440049947,1.0
2024-05-22 10:23:00-04:00,2024,lower,-4.989629966099698,False,7.0,7.199999999999818,7.800000000000182,14.900000000000091,2390.3964886801205,1.0
2024-05-22 10:07:00-04:00,2024,lower,-1.518479087898378,False,3.900000000000091,7.199999999999818,7.800000000000182,14.900000000000091,2405.252254425332,1.0
2024-05-22 10:31:00-04:00,2024,lower,-3.31698256532093,False,5.199999999999818,28.0,7.800000000000182,14.900000000000091,2386.348457906008,1.0
2024-06-07 00:20:00-04:00,2024,upper,1.3963622966284501,False,0.6999999999998181,4.5,6.599999999999909,12.299999999999727,2401.2415585856406,-1.0
2024-05-23 22:29:00-04:00,2024,lower,-0.7132029145489043,False,1.7000000000002728,2.800000000000182,8.900000000000091,6.800000000000182,2327.0084414143594,1.0
2024-05-28 20:00:00-04:00,2024,upper,0.39106730913150567,False,1.0,2.5,2.5,5.099999999999909,2375.4801958731205,-1.0
2024-05-28 20:00:00-04:00,2024,upper,0.39106730913150567,False,1.0,2.5,2.5,5.099999999999909,2380.6960060337196,-1.0
2024-06-07 09:51:00-04:00,2024,lower,-2.102079104408793,False,6.200000000000273,10.899999999999636,26.90000000000009,43.69999999999982,2325.70399396628,1.0
2024-06-05 21:31:00-04:00,2024,upper,4.01742353880672,False,3.5,12.699999999999818,1.5,4.199999999999818,2390.2349477255275,-1.0
2024-06-07 09:49:00-04:00,2024,lower,-1.5722285755822865,False,5.5,10.899999999999636,26.90000000000009,43.69999999999982,2329.365052274473,1.0
2024-06-06 11:30:00-04:00,2024,upper,3.441136822604383,False,3.100000000000364,11.100000000000364,8.599999999999909,5.400000000000091,2395.2843059697243,-1.0
2024-06-03 01:43:00-04:00,2024,lower,-1.9572275443235887,False,3.0,3.300000000000182,2.599999999999909,10.900000000000091,2338.415694030276,1.0
2024-06-06 11:31:00-04:00,2024,upper,3.441136822604383,False,3.100000000000364,11.100000000000364,8.599999999999909,5.400000000000091,2396.569192986844,-1.0
2024-06-03 01:44:00-04:00,2024,lower,-1.9572275443235887,False,3.0,3.300000000000182,2.599999999999909,10.900000000000091,2336.1808070131556,1.0
2024-06-03 01:42:00-04:00,2024,lower,-1.9572275443235887,False,3.0,3.300000000000182,2.599999999999909,10.900000000000091,2339.2389452025045,1.0
2024-06-05 21:31:00-04:00,2024,upper,4.01742353880672,False,3.5,12.699999999999818,1.5,4.199999999999818,2388.735882344789,-1.0
2024-06-07 09:56:00-04:00,2024,lower,-2.3549341576827465,False,5.799999999999727,10.899999999999636,26.90000000000009,43.69999999999982,2322.764117655211,1.0
2024-06-05 21:31:00-04:00,2024,upper,4.01742353880672,False,3.5,12.699999999999818,1.5,4.199999999999818,2388.224486607475,-1.0
2024-06-07 14:37:00-04:00,2024,lower,-0.9019485594961791,False,3.400000000000091,3.699999999999818,8.900000000000091,35.40000000000009,2318.6755133925258,1.0
2024-06-05 21:31:00-04:00,2024,upper,4.01742353880672,False,3.5,12.699999999999818,1.5,4.199999999999818,2391.48138197091,-1.0
2024-06-07 08:30:00-04:00,2024,lower,-0.5581949005065937,False,5.200000000000273,9.400000000000091,8.800000000000182,43.69999999999982,2332.56861802909,1.0
2024-06-07 06:24:00-04:00,2024,lower,-1.0457298291605448,False,1.2000000000002728,4.5,10.700000000000273,15.199999999999818,2352.3609732101104,1.0
2024-06-20 10:55:00-04:00,2024,upper,2.366402754603735,False,1.5,10.300000000000182,13.300000000000182,9.700000000000273,2377.1636981606457,-1.0
2024-06-12 08:39:00-04:00,2024,upper,8.292944186811935,False,13.299999999999727,4.800000000000182,2.599999999999909,4.900000000000091,2347.162428397666,-1.0
2024-06-12 09:10:00-04:00,2024,upper,3.4132649615680974,False,4.200000000000273,21.899999999999636,26.5,4.900000000000091,2357.404529909628,-1.0
2024-07-05 09:12:00-04:00,2024,upper,4.21324657144541,False,4.899999999999636,29.199999999999818,29.199999999999818,6.600000000000364,2387.7800245925832,-1.0
2024-06-13 07:45:00-04:00,2024,lower,-3.1243445009002073,False,2.599999999999909,7.100000000000364,5.199999999999818,9.799999999999727,2319.9199754074166,1.0
2024-06-20 10:01:00-04:00,2024,upper,3.039455599126705,False,2.200000000000273,12.400000000000091,13.300000000000182,9.700000000000273,2364.2365775074018,-1.0
2024-06-20 10:20:00-04:00,2024,upper,3.1821643437274805,False,4.400000000000091,12.400000000000091,13.300000000000182,9.700000000000273,2370.853915520556,-1.0
2024-06-26 07:26:00-04:00,2024,lower,-2.1391410908731605,False,2.199999999999818,3.399999999999636,9.599999999999909,8.5,2316.1960844794444,1.0
2024-06-20 10:02:00-04:00,2024,upper,3.039455599126705,False,2.200000000000273,12.400000000000091,13.300000000000182,9.700000000000273,2364.9029678709876,-1.0
2024-06-26 09:26:00-04:00,2024,lower,-3.193307011866725,False,3.099999999999909,8.0,8.0,14.400000000000091,2311.0470321290127,1.0
2024-06-20 10:07:00-04:00,2024,upper,3.402797810256677,False,3.700000000000273,12.400000000000091,13.300000000000182,9.700000000000273,2367.0467230481936,-1.0
2024-06-20 10:20:00-04:00,2024,upper,3.1821643437274805,False,4.400000000000091,12.400000000000091,13.300000000000182,9.700000000000273,2369.440066078717,-1.0
2024-06-26 07:00:00-04:00,2024,lower,-1.8011169426235334,False,1.099999999999909,3.399999999999636,9.599999999999909,8.5,2318.059933921283,1.0
2024-07-05 09:12:00-04:00,2024,upper,4.21324657144541,False,4.899999999999636,29.199999999999818,29.199999999999818,6.600000000000364,2387.6742682519316,-1.0
2024-06-25 21:41:00-04:00,2024,lower,-5.1666287996830915,False,6.799999999999727,4.199999999999818,6.300000000000182,3.199999999999818,2322.775731748068,1.0
2024-07-11 08:32:00-04:00,2024,upper,-0.32130565524278865,False,4.700000000000273,4.700000000000273,4.5,5.699999999999818,2403.4410007511788,-1.0
2024-06-25 21:41:00-04:00,2024,lower,-5.1666287996830915,False,6.799999999999727,4.199999999999818,6.300000000000182,3.199999999999818,2323.5089992488215,1.0
2024-07-03 10:00:00-04:00,2024,upper,0.777079983717059,False,2.300000000000182,9.099999999999909,11.199999999999818,7.400000000000091,2371.3669674248595,-1.0
2024-06-26 09:11:00-04:00,2024,lower,-2.9734980885494244,False,5.900000000000091,8.0,8.0,14.400000000000091,2314.6830325751403,1.0
2024-07-03 08:37:00-04:00,2024,upper,3.5065372321643227,False,5.400000000000091,5.200000000000273,4.699999999999818,7.400000000000091,2364.0448236757425,-1.0
2024-06-26 09:29:00-04:00,2024,lower,-3.193307011866725,False,3.099999999999909,8.0,8.0,14.400000000000091,2307.905176324258,1.0
2024-06-27 08:40:00-04:00,2024,upper,4.213562551581745,False,6.0,3.400000000000091,4.800000000000182,16.09999999999991,2335.4368040876434,-1.0
2024-07-03 08:30:00-04:00,2024,upper,1.4965092040779047,False,1.5,5.200000000000273,4.699999999999818,7.400000000000091,2359.4074027226893,-1.0
2024-07-03 09:50:00-04:00,2024,upper,1.918770299742799,False,2.5,5.699999999999818,11.5,7.400000000000091,2367.861290975538,-1.0
2024-07-03 10:00:00-04:00,2024,upper,0.777079983717059,False,2.300000000000182,9.099999999999909,11.199999999999818,7.400000000000091,2368.801068557041,-1.0
2024-07-03 10:00:00-04:00,2024,upper,0.777079983717059,False,2.300000000000182,9.099999999999909,11.199999999999818,7.400000000000091,2368.685241373776,-1.0
2024-07-05 11:33:00-04:00,2024,upper,1.1581090837545485,False,1.400000000000091,8.100000000000364,10.0,6.600000000000364,2395.071928900851,-1.0
2024-07-05 09:41:00-04:00,2024,upper,2.639329988734262,False,2.600000000000364,9.700000000000273,29.199999999999818,6.600000000000364,2390.7213266658405,-1.0
2024-07-11 09:25:00-04:00,2024,upper,2.3479678422947012,False,3.599999999999909,32.40000000000009,32.40000000000009,5.699999999999818,2416.128891191717,-1.0
2024-07-25 13:28:00-04:00,2024,lower,-1.3316183486661173,False,3.099999999999909,3.700000000000273,7.200000000000273,19.800000000000182,2354.371108808283,1.0
2024-07-11 08:41:00-04:00,2024,upper,4.2341682659462725,False,4.899999999999636,4.700000000000273,4.5,5.699999999999818,2410.2426301406767,-1.0
2024-07-25 13:28:00-04:00,2024,lower,-1.3316183486661173,False,3.099999999999909,3.700000000000273,7.200000000000273,19.800000000000182,2353.607369859323,1.0
2024-07-11 08:30:00-04:00,2024,upper,-0.32130565524278865,False,4.700000000000273,4.700000000000273,4.5,5.699999999999818,2402.196030673882,-1.0
2024-07-11 09:25:00-04:00,2024,upper,2.3479678422947012,False,3.599999999999909,32.40000000000009,32.40000000000009,5.699999999999818,2418.1460323935166,-1.0
2024-07-25 10:15:00-04:00,2024,lower,-1.6271787004569225,False,1.7999999999997272,10.199999999999818,14.699999999999818,14.899999999999636,2358.0039676064835,1.0
