touched_at,year,side,z_gate,cap,outcome,pnl
2024-04-18 21:46:00-04:00,2024,upper,4.400015933232288,20.200000000000273,TP,10.100000000000136
2024-04-22 21:53:00-04:00,2024,lower,-3.5182416518539132,25.5,TP,12.75
2024-05-03 09:35:00-04:00,2024,lower,-6.42559795096328,5.699999999999818,TP,2.849999999999909
2024-05-15 04:49:00-04:00,2024,upper,4.056766717052026,4.200000000000273,TP,2.1000000000001364
2024-05-17 09:17:00-04:00,2024,upper,5.5848581376904765,9.799999999999727,TP,4.899999999999864
2024-05-23 09:50:00-04:00,2024,lower,-4.557092221379277,7.400000000000091,TP,3.7000000000000455
2024-05-22 10:23:00-04:00,2024,lower,-4.989629966099698,18.40000000000009,mtm_cutoff,-9.696488680120638
2024-05-22 10:31:00-04:00,2024,lower,-3.31698256532093,11.800000000000182,TP,5.900000000000091
2024-06-05 21:31:00-04:00,2024,upper,4.01742353880672,7.199999999999818,TP,3.599999999999909
2024-06-06 11:30:00-04:00,2024,upper,3.441136822604383,5.600000000000364,TP,2.800000000000182
2024-06-06 11:31:00-04:00,2024,upper,3.441136822604383,5.600000000000364,TP,2.800000000000182
2024-06-05 21:31:00-04:00,2024,upper,4.01742353880672,7.199999999999818,TP,3.599999999999909
2024-06-05 21:31:00-04:00,2024,upper,4.01742353880672,7.199999999999818,TP,3.599999999999909
2024-06-05 21:31:00-04:00,2024,upper,4.01742353880672,7.199999999999818,TP,3.599999999999909
2024-06-12 08:39:00-04:00,2024,upper,8.292944186811935,3.5,TP,1.75
2024-06-12 09:10:00-04:00,2024,upper,3.4132649615680974,8.599999999999909,TP,4.2999999999999545
2024-07-05 09:12:00-04:00,2024,upper,4.21324657144541,7.0,TP,3.5
2024-06-13 07:45:00-04:00,2024,lower,-3.1243445009002073,5.599999999999909,TP,2.7999999999999545
2024-06-20 10:01:00-04:00,2024,upper,3.039455599126705,6.600000000000364,SL,-6.600000000000364
2024-06-20 10:20:00-04:00,2024,upper,3.1821643437274805,5.0,TP,2.5
2024-06-20 10:02:00-04:00,2024,upper,3.039455599126705,6.600000000000364,SL,-6.600000000000364
2024-06-26 09:26:00-04:00,2024,lower,-3.193307011866725,9.300000000000182,mtm_cutoff,-0.5470321290126776
2024-06-20 10:07:00-04:00,2024,upper,3.402797810256677,6.600000000000364,TP,3.300000000000182
2024-06-20 10:20:00-04:00,2024,upper,3.1821643437274805,5.0,SL,-5.0
2024-07-05 09:12:00-04:00,2024,upper,4.21324657144541,7.0,TP,3.5
2024-06-25 21:41:00-04:00,2024,lower,-5.1666287996830915,2.0,TP,1.0
2024-06-25 21:41:00-04:00,2024,lower,-5.1666287996830915,2.0,TP,1.0
2024-07-03 08:37:00-04:00,2024,upper,3.5065372321643227,4.900000000000091,TP,2.4500000000000455
2024-06-26 09:29:00-04:00,2024,lower,-3.193307011866725,9.300000000000182,TP,4.650000000000091
2024-06-27 08:40:00-04:00,2024,upper,4.213562551581745,2.5,TP,1.25
2024-07-11 08:41:00-04:00,2024,upper,4.2341682659462725,4.700000000000273,SL,-4.700000000000273
2024-07-24 21:40:00-04:00,2024,lower,-5.037628063352255,13.0,SL,-13.0
2024-07-15 11:00:00-04:00,2024,upper,3.374423548607811,8.5,TP,4.25
2024-07-24 21:40:00-04:00,2024,lower,-5.037628063352255,13.0,SL,-13.0
2024-07-16 09:42:00-04:00,2024,upper,3.109336385970375,3.700000000000273,TP,1.8500000000001364
2024-07-24 21:42:00-04:00,2024,lower,-5.037628063352255,13.0,TP,6.5
2024-07-30 13:01:00-04:00,2024,upper,3.8028232192063443,8.299999999999727,TP,4.149999999999864
2024-07-24 21:27:00-04:00,2024,lower,-3.335761945911045,5.5,TP,2.75
2024-07-31 14:49:00-04:00,2024,upper,3.69693383024962,8.0,mtm_cutoff,-1.5702700203032691
2024-08-02 11:13:00-04:00,2024,lower,-3.0911489059682626,12.099999999999909,TP,6.0499999999999545
2024-08-12 09:39:00-04:00,2024,upper,4.626175160561166,2.800000000000182,SL,-2.800000000000182
2024-08-12 09:55:00-04:00,2024,upper,4.218563967099396,9.300000000000182,TP,4.650000000000091
2024-08-20 03:45:00-04:00,2024,upper,4.886403633225091,8.699999999999818,SL,-8.699999999999818
2024-08-16 08:55:00-04:00,2024,upper,5.728287072552082,3.400000000000091,TP,1.7000000000000455
2024-09-03 07:49:00-04:00,2024,lower,-3.2067865042490844,4.299999999999727,TP,2.1499999999998636
2024-09-03 10:20:00-04:00,2024,lower,-3.1628992654053874,11.0,TP,5.5
2024-09-03 10:20:00-04:00,2024,lower,-3.1628992654053874,11.0,TP,5.5
2024-09-03 09:40:00-04:00,2024,lower,-3.830767365842891,3.5,TP,1.75
2024-09-12 08:46:00-04:00,2024,upper,3.7327314449428557,12.800000000000182,TP,6.400000000000091
2024-09-12 08:46:00-04:00,2024,upper,3.7327314449428557,12.800000000000182,TP,6.400000000000091
2024-09-12 08:46:00-04:00,2024,upper,3.7327314449428557,12.800000000000182,TP,6.400000000000091
2024-09-12 09:45:00-04:00,2024,upper,3.859404961946226,11.899999999999636,TP,5.949999999999818
2024-09-12 09:42:00-04:00,2024,upper,4.028724261567966,9.0,TP,4.5
2024-09-30 09:45:00-04:00,2024,lower,-3.2047077399792285,9.699999999999818,TP,4.849999999999909
2024-10-17 21:35:00-04:00,2024,upper,3.9534747150700205,4.400000000000091,SL,-4.400000000000091
2024-10-08 10:36:00-04:00,2024,lower,-3.329074934669651,10.599999999999909,TP,5.2999999999999545
2024-10-14 02:28:00-04:00,2024,upper,3.4813736405753812,2.0,TP,1.0
2024-11-11 08:35:00-05:00,2024,lower,-5.895001532707989,6.300000000000182,SL,-6.300000000000182
2024-11-06 20:20:00-05:00,2024,lower,-5.968260679770864,8.099999999999909,TP,4.0499999999999545
2024-11-06 01:37:00-05:00,2024,lower,-5.395358630538331,20.40000000000009,TP,10.200000000000045
2024-11-06 01:37:00-05:00,2024,lower,-5.395358630538331,20.40000000000009,TP,10.200000000000045
2024-11-06 01:37:00-05:00,2024,lower,-5.395358630538331,20.40000000000009,TP,10.200000000000045
2024-11-06 01:33:00-05:00,2024,lower,-5.555961454910147,20.40000000000009,TP,10.200000000000045
2024-11-06 01:29:00-05:00,2024,lower,-3.1034162939165095,8.0,SL,-8.0
2024-11-06 01:34:00-05:00,2024,lower,-5.555961454910147,20.40000000000009,TP,10.200000000000045
2024-11-06 01:38:00-05:00,2024,lower,-5.395358630538331,20.40000000000009,TP,10.200000000000045
2024-11-17 20:30:00-05:00,2024,upper,4.316297417555593,14.5,TP,7.25
2024-11-22 04:42:00-05:00,2024,upper,3.2946087190215803,2.5,TP,1.25
2024-12-10 19:48:00-05:00,2024,upper,3.3884989295845847,4.0,TP,2.0
2024-11-25 09:20:00-05:00,2024,lower,-5.2229919192246825,19.299999999999727,SL,-19.299999999999727
2024-11-27 20:21:00-05:00,2024,lower,-5.121996265174831,13.099999999999909,TP,6.5499999999999545
2024-12-05 20:10:00-05:00,2024,lower,-5.145011911186489,3.900000000000091,TP,1.9500000000000455
2024-12-05 20:10:00-05:00,2024,lower,-5.145011911186489,3.900000000000091,SL,-3.900000000000091
2024-12-05 20:10:00-05:00,2024,lower,-5.145011911186489,3.900000000000091,SL,-3.900000000000091
2024-12-05 20:10:00-05:00,2024,lower,-5.145011911186489,3.900000000000091,TP,1.9500000000000455
2024-12-09 08:35:00-05:00,2024,upper,3.1753617080100054,3.600000000000364,SL,-3.600000000000364
2024-12-18 14:57:00-05:00,2024,lower,-3.1200306754946903,10.599999999999909,mtm_cutoff,2.1584539682062314
2024-12-11 10:00:00-05:00,2024,upper,3.3409579938468883,9.099999999999909,SL,-9.099999999999909
2024-12-18 14:56:00-05:00,2024,lower,-3.1200306754946903,10.599999999999909,mtm_cutoff,0.708820017578546
2025-01-02 09:15:00-05:00,2025,upper,3.1968380627906776,7.100000000000364,SL,-7.100000000000364
2025-01-02 05:21:00-05:00,2025,upper,5.378890230554171,6.700000000000273,TP,3.3500000000001364
2025-01-02 09:15:00-05:00,2025,upper,3.1968380627906776,7.100000000000364,SL,-7.100000000000364
2025-01-10 09:28:00-05:00,2025,upper,3.048420771999972,8.400000000000091,TP,4.2000000000000455
2025-02-03 09:55:00-05:00,2025,upper,4.054765940097785,4.400000000000091,TP,2.2000000000000455
2025-03-13 10:50:00-04:00,2025,upper,4.818097123797979,15.899999999999636,mtm_cutoff,-13.017850287763395
2025-03-13 10:44:00-04:00,2025,upper,3.0842990163999424,2.900000000000091,TP,1.4500000000000455
2025-03-13 10:49:00-04:00,2025,upper,5.278611297595587,15.899999999999636,SL,-15.899999999999636
2025-03-13 10:41:00-04:00,2025,upper,3.0842990163999424,2.900000000000091,SL,-2.900000000000091
2025-03-13 10:40:00-04:00,2025,upper,3.0842990163999424,2.900000000000091,TP,1.4500000000000455
2025-03-13 10:50:00-04:00,2025,upper,4.818097123797979,15.899999999999636,mtm_cutoff,-14.546315361452343
2025-03-13 10:46:00-04:00,2025,upper,5.278611297595587,15.899999999999636,SL,-15.899999999999636
2025-03-13 10:43:00-04:00,2025,upper,3.0842990163999424,2.900000000000091,SL,-2.900000000000091
2025-03-27 06:35:00-04:00,2025,upper,3.4417963023715346,5.800000000000182,TP,2.900000000000091
2025-04-03 08:35:00-04:00,2025,lower,-3.9802119149599156,18.200000000000273,TP,9.100000000000136
2025-05-01 07:53:00-04:00,2025,lower,-3.425134676324921,10.800000000000182,TP,5.400000000000091
2025-05-05 21:41:00-04:00,2025,upper,3.0759326617904224,8.599999999999909,TP,4.2999999999999545
2025-05-05 21:41:00-04:00,2025,upper,3.0759326617904224,8.599999999999909,SL,-8.599999999999909
2025-05-08 02:17:00-04:00,2025,lower,-3.8402514785858566,19.90000000000009,TP,9.950000000000045
2025-05-14 09:07:00-04:00,2025,lower,-3.2483403161671345,18.0,TP,9.0
2025-05-14 08:58:00-04:00,2025,lower,-4.457165759470135,17.300000000000182,TP,8.650000000000091
2025-05-20 10:08:00-04:00,2025,upper,4.913031867896469,21.200000000000273,mtm_cutoff,-9.358521901040604
2025-06-02 09:46:00-04:00,2025,upper,3.0819093174549903,17.699999999999818,mtm_cutoff,-9.096390355313815
2025-06-12 20:08:00-04:00,2025,upper,5.154480654239173,9.699999999999818,TP,4.849999999999909
2025-06-12 20:07:00-04:00,2025,upper,5.154480654239173,9.699999999999818,TP,4.849999999999909
2025-06-08 20:45:00-04:00,2025,lower,-3.1847978857826322,10.700000000000273,TP,5.350000000000136
2025-06-24 08:35:00-04:00,2025,lower,-3.250695858142474,8.0,TP,4.0
2025-06-24 08:35:00-04:00,2025,lower,-3.250695858142474,8.0,TP,4.0
2025-07-11 01:26:00-04:00,2025,upper,4.115714776803278,2.300000000000182,TP,1.150000000000091
2025-08-07 03:32:00-04:00,2025,upper,3.033086446919555,6.0,SL,-6.0
2025-08-12 10:19:00-04:00,2025,lower,-3.0147950549029856,11.400000000000091,TP,5.7000000000000455
2025-08-12 10:19:00-04:00,2025,lower,-3.0147950549029856,11.400000000000091,TP,5.7000000000000455
2025-08-31 22:08:00-04:00,2025,upper,3.852834292655852,13.699999999999818,TP,6.849999999999909
2025-08-19 10:52:00-04:00,2025,lower,-3.6911815339857976,11.900000000000091,TP,5.9500000000000455
2025-08-17 19:21:00-04:00,2025,lower,-5.506333226882219,4.300000000000182,TP,2.150000000000091
2025-08-25 20:47:00-04:00,2025,upper,3.208313796868085,7.0,TP,3.5
2025-08-25 20:32:00-04:00,2025,upper,3.0017892012427168,12.5,TP,6.25
2025-08-22 10:35:00-04:00,2025,upper,4.220088381006994,11.699999999999818,TP,5.849999999999909
2025-08-28 07:30:00-04:00,2025,upper,3.6623152399732977,7.300000000000182,TP,3.650000000000091
2025-09-08 22:11:00-04:00,2025,upper,4.383459002346385,4.199999999999818,TP,2.099999999999909
2025-09-15 11:54:00-04:00,2025,upper,3.1165263485636445,3.099999999999909,TP,1.5499999999999545
2025-09-18 09:44:00-04:00,2025,lower,-3.3458989025197625,9.800000000000182,TP,4.900000000000091
2025-09-22 02:34:00-04:00,2025,upper,3.1591616852954645,5.199999999999818,TP,2.599999999999909
2025-09-28 22:21:00-04:00,2025,upper,3.0397594346132712,9.699999999999818,TP,4.849999999999909
2025-10-02 10:53:00-04:00,2025,lower,-4.500881952166384,29.90000000000009,TP,14.950000000000045
2025-10-09 12:40:00-04:00,2025,lower,-3.6538566451112278,7.599999999999909,TP,3.7999999999999545
2025-10-09 12:55:00-04:00,2025,lower,-3.816659584635207,37.09999999999991,mtm_cutoff,-10.174446648899448
2025-10-21 20:10:00-04:00,2025,lower,-5.278445419818022,33.600000000000364,TP,16.800000000000182
2025-10-14 21:13:00-04:00,2025,upper,3.0769284649287063,8.800000000000182,TP,4.400000000000091
2025-10-21 20:06:00-04:00,2025,lower,-5.542833875437221,33.600000000000364,SL,-33.600000000000364
2025-10-21 10:30:00-04:00,2025,lower,-3.0560047357164835,53.5,mtm_cutoff,-5.7637715948139885
2025-10-21 10:43:00-04:00,2025,lower,-3.054063932323119,53.5,TP,26.75
2025-11-04 09:33:00-05:00,2025,lower,-5.520691220050534,26.90000000000009,TP,13.450000000000045
2025-11-07 11:37:00-05:00,2025,upper,4.457891029698219,14.400000000000091,TP,7.2000000000000455
2025-11-09 20:26:00-05:00,2025,upper,4.257493191743206,10.899999999999636,TP,5.449999999999818
2025-11-17 14:42:00-05:00,2025,lower,-4.108257563384339,11.699999999999818,TP,5.849999999999909
2025-11-14 08:23:00-05:00,2025,lower,-3.8933795462697796,35.30000000000018,SL,-35.30000000000018
2025-11-14 08:23:00-05:00,2025,lower,-3.8933795462697796,35.30000000000018,SL,-35.30000000000018
2025-12-02 10:58:00-05:00,2025,lower,-3.8169166877491594,12.5,TP,6.25
2025-12-12 03:49:00-05:00,2025,upper,3.492880929819108,10.300000000000182,SL,-10.300000000000182
2025-12-09 01:10:00-05:00,2025,lower,-3.4731749306699085,4.900000000000546,TP,2.450000000000273
2025-12-12 11:02:00-05:00,2025,lower,-3.8788523470484764,41.30000000000018,TP,20.65000000000009
2025-12-31 00:53:00-05:00,2025,lower,-3.955931937471075,28.300000000000182,TP,14.150000000000091
2025-12-31 00:53:00-05:00,2025,lower,-3.955931937471075,28.300000000000182,TP,14.150000000000091
2025-12-31 00:53:00-05:00,2025,lower,-3.955931937471075,28.300000000000182,TP,14.150000000000091
2025-12-31 00:53:00-05:00,2025,lower,-3.955931937471075,28.300000000000182,TP,14.150000000000091
2025-12-22 20:10:00-05:00,2025,upper,3.432524785204398,3.699999999999818,TP,1.849999999999909
2025-12-26 10:37:00-05:00,2025,upper,3.2507249877440985,9.699999999999818,TP,4.849999999999909
2025-12-29 08:47:00-05:00,2025,lower,-3.7361326598072826,30.5,SL,-30.5
2025-12-28 19:30:00-05:00,2025,lower,-4.160747377781815,46.400000000000546,TP,23.200000000000273
2026-01-16 10:31:00-05:00,2026,lower,-6.477781259229185,54.80000000000018,TP,27.40000000000009
2026-01-16 10:31:00-05:00,2026,lower,-6.477781259229185,54.80000000000018,TP,27.40000000000009
2026-01-16 10:34:00-05:00,2026,lower,-6.477781259229185,54.80000000000018,TP,27.40000000000009
2026-02-01 20:10:00-05:00,2026,lower,-3.471585472700029,49.69999999999982,TP,24.84999999999991
2026-01-20 20:27:00-05:00,2026,upper,3.509466280311594,25.899999999999636,SL,-25.899999999999636
2026-01-21 14:40:00-05:00,2026,lower,-4.768426339747982,50.099999999999454,mtm_cutoff,12.91424789814846
2026-01-30 13:20:00-05:00,2026,lower,-3.329899553560272,107.0,TP,53.5
2026-01-29 10:27:00-05:00,2026,lower,-5.114588081188575,134.40000000000055,TP,67.20000000000027
2026-01-29 10:08:00-05:00,2026,lower,-4.754712480495752,33.099999999999454,TP,16.549999999999727
2026-02-04 10:36:00-05:00,2026,lower,-4.88340089514234,46.600000000000364,TP,23.300000000000182
2026-02-12 11:17:00-05:00,2026,lower,-9.158338299823328,126.30000000000018,mtm_cutoff,12.9189379155996
2026-02-12 11:14:00-05:00,2026,lower,-3.2581193466282596,15.199999999999818,TP,7.599999999999909
2026-02-12 11:14:00-05:00,2026,lower,-3.2581193466282596,15.199999999999818,SL,-15.199999999999818
2026-02-12 11:14:00-05:00,2026,lower,-3.2581193466282596,15.199999999999818,SL,-15.199999999999818
2026-02-17 00:17:00-05:00,2026,lower,-3.425268545105861,27.100000000000364,SL,-27.100000000000364
2026-03-18 08:38:00-04:00,2026,lower,-3.2714971484785544,18.5,TP,9.25
2026-03-03 06:31:00-05:00,2026,lower,-5.2076806646364435,97.19999999999982,TP,48.59999999999991
2026-02-27 08:15:00-05:00,2026,upper,3.8156601333561513,31.5,SL,-31.5
2026-03-03 06:31:00-05:00,2026,lower,-5.2076806646364435,97.19999999999982,TP,48.59999999999991
2026-03-03 06:33:00-05:00,2026,lower,-5.2076806646364435,97.19999999999982,TP,48.59999999999991
2026-03-08 19:42:00-04:00,2026,lower,-4.428468660038942,12.799999999999272,TP,6.399999999999636
2026-03-10 09:26:00-04:00,2026,upper,3.685260802935795,18.5,TP,9.25
2026-03-10 09:21:00-04:00,2026,upper,4.049558228754816,18.5,TP,9.25
2026-03-19 02:47:00-04:00,2026,lower,-4.111289117008131,39.100000000000364,SL,-39.100000000000364
2026-03-26 01:56:00-04:00,2026,lower,-3.3110920003446114,15.800000000000182,SL,-15.800000000000182
2026-03-27 10:58:00-04:00,2026,upper,3.992030819194191,12.399999999999636,TP,6.199999999999818
2026-04-17 09:13:00-04:00,2026,upper,4.757068764476515,26.5,TP,13.25
2026-04-14 21:16:00-04:00,2026,upper,3.2522849907084805,24.800000000000182,TP,12.400000000000091
2026-04-28 01:45:00-04:00,2026,lower,-4.854708361874376,33.599999999999454,TP,16.799999999999727
2026-05-04 06:06:00-04:00,2026,lower,-4.415427534314783,11.5,TP,5.75
2026-05-15 09:45:00-04:00,2026,lower,-3.0923208932599837,31.5,TP,15.75
2026-05-19 09:29:00-04:00,2026,lower,-4.48088339781507,24.699999999999818,SL,-24.699999999999818
