level_id,session_date,year,side,entry_time,exit_time,entry_price,exit_price,level,anchor,cap,exit_reason,pnl,gap_through
2_upper,2018-01-05,2018,upper,2018-01-05 10:56:00-05:00,2018-01-05 15:00:00-05:00,6640.6989992394265,6650.25,6640.6989992394265,17.5,26.25,cutoff,-9.551000760573515,False
4_upper,2018-01-09,2018,upper,2018-01-09 04:01:00-05:00,2018-01-09 04:56:00-05:00,6695.030708775079,6695.030708775079,6695.030708775079,4.75,7.125,BE,-0.0,False
5_lower,2018-01-10,2018,lower,2018-01-10 05:49:00-05:00,2018-01-10 06:35:00-05:00,6651.35605438486,6651.35605438486,6651.35605438486,7.0,10.5,BE,0.0,False
4_lower,2018-01-10,2018,lower,2018-01-10 09:54:00-05:00,2018-01-10 10:15:00-05:00,6635.594291224921,6653.969291224921,6635.594291224921,12.25,18.375,TP,18.375,False
6_upper,2018-01-11,2018,upper,2018-01-11 07:28:00-05:00,2018-01-11 08:33:00-05:00,6695.905022365327,6687.655022365327,6695.905022365327,5.5,8.25,TP,8.25,False
5_upper,2018-01-12,2018,upper,2018-01-12 01:43:00-05:00,2018-01-12 02:00:00-05:00,6734.76894561514,6728.39394561514,6734.76894561514,4.25,6.375,TP,6.375,False
8_upper,2018-01-12,2018,upper,2018-01-12 10:52:00-05:00,2018-01-12 11:49:00-05:00,6757.577125878066,6757.577125878066,6757.577125878066,24.25,36.375,BE,-0.0,False
9_upper,2018-01-16,2018,upper,2018-01-16 03:20:00-05:00,2018-01-16 04:07:00-05:00,6801.895414405581,6801.895414405581,6801.895414405581,4.75,7.125,BE,-0.0,False
12_upper,2018-01-19,2018,upper,2018-01-19 05:19:00-05:00,2018-01-19 09:38:00-05:00,6850.695296609709,6850.695296609709,6850.695296609709,21.75,32.625,BE,-0.0,False
10_upper,2018-01-22,2018,upper,2018-01-22 10:09:00-05:00,2018-01-22 12:05:00-05:00,6861.278087809867,6896.903087809867,6861.278087809867,23.75,35.625,SL,-35.625,False
15_upper,2018-01-24,2018,upper,2018-01-24 05:37:00-05:00,2018-01-24 05:55:00-05:00,6985.605969835811,6975.855969835811,6985.605969835811,6.5,9.75,TP,9.75,False
19_lower,2018-01-30,2018,lower,2018-01-29 22:45:00-05:00,2018-01-29 22:49:00-05:00,6968.9044143579495,6960.6544143579495,6968.9044143579495,5.5,8.25,SL,-8.25,False
20_upper,2018-01-31,2018,upper,2018-01-31 09:30:00-05:00,2018-01-31 10:03:00-05:00,6985.797578062457,6970.047578062457,6985.797578062457,10.5,15.75,TP,15.75,False
