level_id,level_idx,session_date,created_at,expiry_at,side,level,touched_at
228_lower,228,2018-11-19,2018-11-19 10:30:00-05:00,2018-12-18 10:30:00-05:00,lower,6713.899480446,2018-11-19 11:33:00-05:00
229_upper,229,2018-11-20,2018-11-20 10:30:00-05:00,2018-12-19 10:30:00-05:00,upper,6600.425743528498,2018-11-20 10:55:00-05:00
229_lower,229,2018-11-20,2018-11-20 10:30:00-05:00,2018-12-19 10:30:00-05:00,lower,6404.824256471502,
230_upper,230,2018-11-21,2018-11-21 10:30:00-05:00,2018-12-20 10:30:00-05:00,upper,6686.418579548943,2018-11-26 15:55:00-05:00
230_lower,230,2018-11-21,2018-11-21 10:30:00-05:00,2018-12-20 10:30:00-05:00,lower,6541.456420451057,2018-11-22 04:11:00-05:00
231_upper,231,2018-11-22,2018-11-22 10:30:00-05:00,2018-12-21 10:30:00-05:00,upper,6585.621948987331,2018-11-23 09:46:00-05:00
231_lower,231,2018-11-22,2018-11-22 10:30:00-05:00,2018-12-21 10:30:00-05:00,lower,6498.753051012669,2018-11-23 08:43:00-05:00
232_upper,232,2018-11-23,2018-11-23 10:30:00-05:00,2018-12-24 10:30:00-05:00,upper,6617.284863610472,2018-11-26 03:02:00-05:00
232_lower,232,2018-11-23,2018-11-23 10:30:00-05:00,2018-12-24 10:30:00-05:00,lower,6478.090136389528,2018-12-17 15:03:00-05:00
233_upper,233,2018-11-26,2018-11-26 10:30:00-05:00,2018-12-26 10:30:00-05:00,upper,6694.557444833343,2018-11-26 16:01:00-05:00
233_lower,233,2018-11-26,2018-11-26 10:30:00-05:00,2018-12-26 10:30:00-05:00,lower,6562.067555166657,2018-12-09 18:47:00-05:00
234_upper,234,2018-11-27,2018-11-27 10:30:00-05:00,2018-12-27 10:30:00-05:00,upper,6743.831902594161,2018-11-28 06:59:00-05:00
234_lower,234,2018-11-27,2018-11-27 10:30:00-05:00,2018-12-27 10:30:00-05:00,lower,6565.293097405839,2018-12-09 18:47:00-05:00
235_upper,235,2018-11-28,2018-11-28 10:30:00-05:00,2018-12-28 10:30:00-05:00,upper,6794.061242009332,2018-11-28 12:04:00-05:00
235_lower,235,2018-11-28,2018-11-28 10:30:00-05:00,2018-12-28 10:30:00-05:00,lower,6706.563757990668,2018-12-05 18:01:00-05:00
236_upper,236,2018-11-29,2018-11-29 10:30:00-05:00,2018-12-31 10:30:00-05:00,upper,6941.893336585263,2018-11-29 14:59:00-05:00
236_lower,236,2018-11-29,2018-11-29 10:30:00-05:00,2018-12-31 10:30:00-05:00,lower,6837.481663414737,2018-12-04 13:38:00-05:00
237_upper,237,2018-11-30,2018-11-30 10:30:00-05:00,2019-01-02 10:30:00-05:00,upper,6946.847567449859,2018-11-30 15:30:00-05:00
237_lower,237,2018-11-30,2018-11-30 10:30:00-05:00,2019-01-02 10:30:00-05:00,lower,6853.402432550141,2018-12-04 13:28:00-05:00
238_upper,238,2018-12-03,2018-12-03 10:30:00-05:00,2019-01-03 10:30:00-05:00,upper,7155.84634570753,
238_lower,238,2018-12-03,2018-12-03 10:30:00-05:00,2019-01-03 10:30:00-05:00,lower,7014.15365429247,2018-12-03 23:23:00-05:00
239_upper,239,2018-12-04,2018-12-04 10:30:00-05:00,2019-01-04 10:30:00-05:00,upper,7076.159912824596,
239_lower,239,2018-12-04,2018-12-04 10:30:00-05:00,2019-01-04 10:30:00-05:00,lower,6984.215087175404,2018-12-04 12:04:00-05:00
240_upper,240,2018-12-06,2018-12-06 10:30:00-05:00,2019-01-07 10:30:00-05:00,upper,6754.87722314452,2018-12-06 12:23:00-05:00
240_lower,240,2018-12-06,2018-12-06 10:30:00-05:00,2019-01-07 10:30:00-05:00,lower,6594.12277685548,2018-12-09 18:00:00-05:00
241_upper,241,2018-12-07,2018-12-07 10:30:00-05:00,2019-01-08 10:30:00-05:00,upper,6899.634277187358,
241_lower,241,2018-12-07,2018-12-07 10:30:00-05:00,2019-01-08 10:30:00-05:00,lower,6710.990722812642,2018-12-07 11:12:00-05:00
242_upper,242,2018-12-10,2018-12-10 10:30:00-05:00,2019-01-09 10:30:00-05:00,upper,6700.153998945736,2018-12-10 15:32:00-05:00
242_lower,242,2018-12-10,2018-12-10 10:30:00-05:00,2019-01-09 10:30:00-05:00,lower,6532.346001054264,2018-12-17 09:48:00-05:00
243_upper,243,2018-12-11,2018-12-11 10:30:00-05:00,2019-01-10 10:30:00-05:00,upper,6836.946147704345,2018-12-12 10:23:00-05:00
243_lower,243,2018-12-11,2018-12-11 10:30:00-05:00,2019-01-10 10:30:00-05:00,lower,6724.553852295655,2018-12-11 11:34:00-05:00
244_upper,244,2018-12-12,2018-12-12 10:30:00-05:00,2019-01-11 10:30:00-05:00,upper,6866.341233715972,2018-12-12 12:00:00-05:00
244_lower,244,2018-12-12,2018-12-12 10:30:00-05:00,2019-01-11 10:30:00-05:00,lower,6749.408766284028,2018-12-12 16:01:00-05:00
245_upper,245,2018-12-13,2018-12-13 10:30:00-05:00,2019-01-14 10:30:00-05:00,upper,6866.882249014757,
245_lower,245,2018-12-13,2018-12-13 10:30:00-05:00,2019-01-14 10:30:00-05:00,lower,6748.992750985243,2018-12-13 10:53:00-05:00
246_upper,246,2018-12-14,2018-12-14 10:30:00-05:00,2019-01-15 10:30:00-05:00,upper,6766.131776565955,
246_lower,246,2018-12-14,2018-12-14 10:30:00-05:00,2019-01-15 10:30:00-05:00,lower,6655.618223434045,2018-12-14 13:33:00-05:00
247_upper,247,2018-12-17,2018-12-17 10:30:00-05:00,2019-01-16 10:30:00-05:00,upper,6654.962585359253,2019-01-15 10:00:00-05:00
247_lower,247,2018-12-17,2018-12-17 10:30:00-05:00,2019-01-16 10:30:00-05:00,lower,6504.537414640747,2018-12-17 14:03:00-05:00
248_upper,248,2018-12-18,2018-12-18 10:30:00-05:00,2019-01-17 10:30:00-05:00,upper,6572.68663954236,2018-12-18 12:22:00-05:00
248_lower,248,2018-12-18,2018-12-18 10:30:00-05:00,2019-01-17 10:30:00-05:00,lower,6481.18836045764,2018-12-18 14:58:00-05:00
249_upper,249,2018-12-19,2018-12-19 10:30:00-05:00,2019-01-18 10:30:00-05:00,upper,6617.199030178987,2019-01-09 11:52:00-05:00
249_lower,249,2018-12-19,2018-12-19 10:30:00-05:00,2019-01-18 10:30:00-05:00,lower,6432.925969821013,2018-12-19 14:52:00-05:00
250_upper,250,2018-12-20,2018-12-20 10:30:00-05:00,2019-01-21 10:30:00-05:00,upper,6424.300704046893,2019-01-04 12:17:00-05:00
250_lower,250,2018-12-20,2018-12-20 10:30:00-05:00,2019-01-21 10:30:00-05:00,lower,6270.699295953107,2018-12-20 11:42:00-05:00
251_upper,251,2018-12-21,2018-12-21 10:30:00-05:00,2019-01-22 10:30:00-05:00,upper,6377.56960699934,2018-12-28 06:35:00-05:00
251_lower,251,2018-12-21,2018-12-21 10:30:00-05:00,2019-01-22 10:30:00-05:00,lower,6188.05539300066,2018-12-21 11:48:00-05:00
252_upper,252,2018-12-24,2018-12-24 10:30:00-05:00,2019-01-23 10:30:00-05:00,upper,6119.881325702636,2018-12-26 12:45:00-05:00
252_lower,252,2018-12-24,2018-12-24 10:30:00-05:00,2019-01-23 10:30:00-05:00,lower,5906.368674297364,2018-12-24 13:03:00-05:00
253_upper,253,2018-12-26,2018-12-26 10:30:00-05:00,2019-01-24 10:30:00-05:00,upper,6085.448323636413,2018-12-26 12:07:00-05:00
253_lower,253,2018-12-26,2018-12-26 10:30:00-05:00,2019-01-24 10:30:00-05:00,lower,5890.176676363587,
254_upper,254,2018-12-27,2018-12-27 10:30:00-05:00,2019-01-25 10:30:00-05:00,upper,6293.432324861186,2018-12-27 15:44:00-05:00
254_lower,254,2018-12-27,2018-12-27 10:30:00-05:00,2019-01-25 10:30:00-05:00,lower,6071.317675138814,2018-12-27 13:51:00-05:00
255_upper,255,2018-12-28,2018-12-28 10:30:00-05:00,2019-01-28 10:30:00-05:00,upper,6410.3884225931515,2019-01-04 11:52:00-05:00
255_lower,255,2018-12-28,2018-12-28 10:30:00-05:00,2019-01-28 10:30:00-05:00,lower,6233.7365774068485,2019-01-02 03:13:00-05:00
256_upper,256,2018-12-31,2018-12-31 10:30:00-05:00,2019-01-29 10:30:00-05:00,upper,6416.059090106481,2019-01-04 11:54:00-05:00
256_lower,256,2018-12-31,2018-12-31 10:30:00-05:00,2019-01-29 10:30:00-05:00,lower,6287.315909893519,2018-12-31 11:33:00-05:00
257_upper,257,2019-01-02,2019-01-02 10:30:00-05:00,2019-01-30 10:30:00-05:00,upper,6338.334356403599,2019-01-02 11:06:00-05:00
257_lower,257,2019-01-02,2019-01-02 10:30:00-05:00,2019-01-30 10:30:00-05:00,lower,6134.040643596401,
258_upper,258,2019-01-03,2019-01-03 10:30:00-05:00,2019-01-31 10:30:00-05:00,upper,6366.951106333662,2019-01-04 10:30:00-05:00
258_lower,258,2019-01-03,2019-01-03 10:30:00-05:00,2019-01-31 10:30:00-05:00,lower,6155.923893666338,2019-01-03 15:59:00-05:00
259_upper,259,2019-01-04,2019-01-04 10:30:00-05:00,2019-02-01 10:30:00-05:00,upper,6400.438138714886,2019-01-04 11:03:00-05:00
259_lower,259,2019-01-04,2019-01-04 10:30:00-05:00,2019-02-01 10:30:00-05:00,lower,6166.811861285114,
260_upper,260,2019-01-07,2019-01-07 10:30:00-05:00,2019-02-04 10:30:00-05:00,upper,6492.283485924707,2019-01-07 11:38:00-05:00
260_lower,260,2019-01-07,2019-01-07 10:30:00-05:00,2019-02-04 10:30:00-05:00,lower,6394.091514075293,
261_upper,261,2019-01-08,2019-01-08 10:30:00-05:00,2019-02-05 10:30:00-05:00,upper,6628.510607448527,2019-01-09 12:34:00-05:00
261_lower,261,2019-01-08,2019-01-08 10:30:00-05:00,2019-02-05 10:30:00-05:00,lower,6483.489392551473,2019-01-08 10:51:00-05:00
262_upper,262,2019-01-09,2019-01-09 10:30:00-05:00,2019-02-06 10:30:00-05:00,upper,6635.8073181774025,2019-01-09 14:00:00-05:00
262_lower,262,2019-01-09,2019-01-09 10:30:00-05:00,2019-02-06 10:30:00-05:00,lower,6540.8176818225975,2019-01-10 03:18:00-05:00
263_upper,263,2019-01-10,2019-01-10 10:30:00-05:00,2019-02-07 10:30:00-05:00,upper,6620.334691438084,2019-01-10 12:49:00-05:00
263_lower,263,2019-01-10,2019-01-10 10:30:00-05:00,2019-02-07 10:30:00-05:00,lower,6501.040308561916,
264_upper,264,2019-01-11,2019-01-11 10:30:00-05:00,2019-02-08 10:30:00-05:00,upper,6629.677771040104,2019-01-15 09:39:00-05:00
264_lower,264,2019-01-11,2019-01-11 10:30:00-05:00,2019-02-08 10:30:00-05:00,lower,6553.322228959896,2019-01-13 20:50:00-05:00
265_upper,265,2019-01-14,2019-01-14 10:30:00-05:00,2019-02-11 10:30:00-05:00,upper,6588.249600100438,2019-01-14 20:11:00-05:00
265_lower,265,2019-01-14,2019-01-14 10:30:00-05:00,2019-02-11 10:30:00-05:00,lower,6504.500399899562,
266_upper,266,2019-01-15,2019-01-15 10:30:00-05:00,2019-02-12 10:30:00-05:00,upper,6682.893675371051,2019-01-15 12:03:00-05:00
266_lower,266,2019-01-15,2019-01-15 10:30:00-05:00,2019-02-12 10:30:00-05:00,lower,6517.606324628949,
267_upper,267,2019-01-16,2019-01-16 10:30:00-05:00,2019-02-13 10:30:00-05:00,upper,6752.378109680116,2019-01-17 14:47:00-05:00
267_lower,267,2019-01-16,2019-01-16 10:30:00-05:00,2019-02-13 10:30:00-05:00,lower,6648.371890319884,2019-01-16 20:35:00-05:00
268_upper,268,2019-01-17,2019-01-17 10:30:00-05:00,2019-02-14 10:30:00-05:00,upper,6714.7824630142295,2019-01-17 14:40:00-05:00
268_lower,268,2019-01-17,2019-01-17 10:30:00-05:00,2019-02-14 10:30:00-05:00,lower,6610.5925369857705,2019-01-23 11:54:00-05:00
269_upper,269,2019-01-18,2019-01-18 10:30:00-05:00,2019-02-15 10:30:00-05:00,upper,6820.966886116221,2019-01-18 12:01:00-05:00
269_lower,269,2019-01-18,2019-01-18 10:30:00-05:00,2019-02-15 10:30:00-05:00,lower,6719.283113883779,2019-01-22 09:50:00-05:00
270_upper,270,2019-01-21,2019-01-21 10:30:00-05:00,2019-02-18 10:30:00-05:00,upper,6796.381997348151,2019-01-25 11:44:00-05:00
270_lower,270,2019-01-21,2019-01-21 10:30:00-05:00,2019-02-18 10:30:00-05:00,lower,6726.993002651849,2019-01-22 00:22:00-05:00
271_upper,271,2019-01-22,2019-01-22 10:30:00-05:00,2019-02-19 10:30:00-05:00,upper,6781.404112268894,2019-01-25 10:09:00-05:00
271_lower,271,2019-01-22,2019-01-22 10:30:00-05:00,2019-02-19 10:30:00-05:00,lower,6691.220887731106,2019-01-22 11:54:00-05:00
272_upper,272,2019-01-23,2019-01-23 10:30:00-05:00,2019-02-20 10:30:00-05:00,upper,6744.62919374678,2019-01-24 22:40:00-05:00
272_lower,272,2019-01-23,2019-01-23 10:30:00-05:00,2019-02-20 10:30:00-05:00,lower,6648.87080625322,2019-01-23 11:18:00-05:00
273_upper,273,2019-01-24,2019-01-24 10:30:00-05:00,2019-02-21 10:30:00-05:00,upper,6737.556482032829,2019-01-24 22:40:00-05:00
273_lower,273,2019-01-24,2019-01-24 10:30:00-05:00,2019-02-21 10:30:00-05:00,lower,6644.568517967171,2019-01-29 10:51:00-05:00
274_upper,274,2019-01-25,2019-01-25 10:30:00-05:00,2019-02-22 10:30:00-05:00,upper,6807.353836048854,2019-01-25 12:39:00-05:00
274_lower,274,2019-01-25,2019-01-25 10:30:00-05:00,2019-02-22 10:30:00-05:00,lower,6715.396163951146,2019-01-28 09:10:00-05:00
275_upper,275,2019-01-28,2019-01-28 10:30:00-05:00,2019-02-25 10:30:00-05:00,upper,6741.585381853697,2019-01-30 12:12:00-05:00
275_lower,275,2019-01-28,2019-01-28 10:30:00-05:00,2019-02-25 10:30:00-05:00,lower,6636.789618146303,2019-01-29 10:53:00-05:00
276_upper,276,2019-01-29,2019-01-29 10:30:00-05:00,2019-02-26 10:30:00-05:00,upper,6742.654762081158,2019-01-30 12:14:00-05:00
276_lower,276,2019-01-29,2019-01-29 10:30:00-05:00,2019-02-26 10:30:00-05:00,lower,6653.970237918842,2019-01-29 10:48:00-05:00
277_upper,277,2019-01-30,2019-01-30 10:30:00-05:00,2019-02-27 10:30:00-05:00,upper,6760.992555893636,2019-01-30 14:00:00-05:00
277_lower,277,2019-01-30,2019-01-30 10:30:00-05:00,2019-02-27 10:30:00-05:00,lower,6669.632444106364,
278_upper,278,2019-01-31,2019-01-31 10:30:00-05:00,2019-02-28 10:30:00-05:00,upper,6923.4122658172055,2019-01-31 11:46:00-05:00
278_lower,278,2019-01-31,2019-01-31 10:30:00-05:00,2019-02-28 10:30:00-05:00,lower,6797.7127341827945,
279_upper,279,2019-02-01,2019-02-01 10:30:00-05:00,2019-03-01 10:30:00-05:00,upper,6943.578182935509,2019-02-04 11:17:00-05:00
279_lower,279,2019-02-01,2019-02-01 10:30:00-05:00,2019-03-01 10:30:00-05:00,lower,6832.546817064491,
280_upper,280,2019-02-04,2019-02-04 10:30:00-05:00,2019-03-04 10:30:00-05:00,upper,6939.916487721269,2019-02-04 11:04:00-05:00
280_lower,280,2019-02-04,2019-02-04 10:30:00-05:00,2019-03-04 10:30:00-05:00,lower,6840.083512278731,
281_upper,281,2019-02-05,2019-02-05 10:30:00-05:00,2019-03-05 10:30:00-05:00,upper,7032.253606439848,2019-02-05 15:26:00-05:00
281_lower,281,2019-02-05,2019-02-05 10:30:00-05:00,2019-03-05 10:30:00-05:00,lower,6934.371393560152,2019-02-07 09:30:00-05:00
282_upper,282,2019-02-06,2019-02-06 10:30:00-05:00,2019-03-06 10:30:00-05:00,upper,7078.0505447789565,2019-02-15 09:28:00-05:00
282_lower,282,2019-02-06,2019-02-06 10:30:00-05:00,2019-03-06 10:30:00-05:00,lower,6953.6994552210435,2019-02-07 05:28:00-05:00
283_upper,283,2019-02-07,2019-02-07 10:30:00-05:00,2019-03-07 10:30:00-05:00,upper,6984.673677292168,2019-02-12 09:45:00-05:00
283_lower,283,2019-02-07,2019-02-07 10:30:00-05:00,2019-03-07 10:30:00-05:00,lower,6892.701322707832,2019-02-07 11:30:00-05:00
284_upper,284,2019-02-08,2019-02-08 10:30:00-05:00,2019-03-08 10:30:00-05:00,upper,6891.3344148682845,2019-02-08 13:57:00-05:00
284_lower,284,2019-02-08,2019-02-08 10:30:00-05:00,2019-03-08 10:30:00-05:00,lower,6816.4155851317155,
285_upper,285,2019-02-11,2019-02-11 10:30:00-05:00,2019-03-11 10:30:00-04:00,upper,6988.4234310357215,2019-02-12 09:45:00-05:00
285_lower,285,2019-02-11,2019-02-11 10:30:00-05:00,2019-03-11 10:30:00-04:00,lower,6900.9515689642785,2019-02-11 14:48:00-05:00
286_upper,286,2019-02-12,2019-02-12 10:30:00-05:00,2019-03-12 10:30:00-04:00,upper,7016.161699923509,2019-02-12 11:00:00-05:00
286_lower,286,2019-02-12,2019-02-12 10:30:00-05:00,2019-03-12 10:30:00-04:00,lower,6924.338300076491,
287_upper,287,2019-02-13,2019-02-13 10:30:00-05:00,2019-03-13 10:30:00-04:00,upper,7091.330163931283,2019-02-15 09:28:00-05:00
287_lower,287,2019-02-13,2019-02-13 10:30:00-05:00,2019-03-13 10:30:00-04:00,lower,7005.294836068717,2019-02-13 19:29:00-05:00
288_upper,288,2019-02-14,2019-02-14 10:30:00-05:00,2019-03-14 10:30:00-04:00,upper,7045.923093798482,2019-02-14 12:24:00-05:00
288_lower,288,2019-02-14,2019-02-14 10:30:00-05:00,2019-03-14 10:30:00-04:00,lower,6946.451906201518,
289_upper,289,2019-02-15,2019-02-15 10:30:00-05:00,2019-03-15 10:30:00-04:00,upper,7119.413597744018,2019-02-24 18:01:00-05:00
289_lower,289,2019-02-15,2019-02-15 10:30:00-05:00,2019-03-15 10:30:00-04:00,lower,7023.961402255982,2019-02-21 09:48:00-05:00
290_upper,290,2019-02-18,2019-02-18 10:30:00-05:00,2019-03-18 10:30:00-04:00,upper,7089.395876412506,2019-02-19 11:59:00-05:00
290_lower,290,2019-02-18,2019-02-18 10:30:00-05:00,2019-03-18 10:30:00-04:00,lower,7047.479123587494,2019-02-19 06:17:00-05:00
291_upper,291,2019-02-19,2019-02-19 10:30:00-05:00,2019-03-19 10:30:00-04:00,upper,7090.393872475315,2019-02-19 11:59:00-05:00
291_lower,291,2019-02-19,2019-02-19 10:30:00-05:00,2019-03-19 10:30:00-04:00,lower,7002.231127524685,2019-03-08 08:30:00-05:00
292_upper,292,2019-02-20,2019-02-20 10:30:00-05:00,2019-03-20 10:30:00-04:00,upper,7118.614398308646,2019-02-24 18:01:00-05:00
292_lower,292,2019-02-20,2019-02-20 10:30:00-05:00,2019-03-20 10:30:00-04:00,lower,7047.260601691354,2019-02-20 12:29:00-05:00
293_upper,293,2019-02-21,2019-02-21 10:30:00-05:00,2019-03-21 10:30:00-04:00,upper,7104.236593165515,2019-02-24 18:00:00-05:00
293_lower,293,2019-02-21,2019-02-21 10:30:00-05:00,2019-03-21 10:30:00-04:00,lower,6980.638406834485,2019-03-08 09:00:00-05:00
294_upper,294,2019-02-22,2019-02-22 10:30:00-05:00,2019-03-22 10:30:00-04:00,upper,7096.96709700044,2019-02-22 11:19:00-05:00
294_lower,294,2019-02-22,2019-02-22 10:30:00-05:00,2019-03-22 10:30:00-04:00,lower,7028.90790299956,2019-03-07 10:17:00-05:00
295_upper,295,2019-02-25,2019-02-25 10:30:00-05:00,2019-03-25 10:30:00-04:00,upper,7183.703821184152,2019-03-03 18:00:00-05:00
295_lower,295,2019-02-25,2019-02-25 10:30:00-05:00,2019-03-25 10:30:00-04:00,lower,7120.546178815848,2019-02-25 12:55:00-05:00
296_upper,296,2019-02-26,2019-02-26 10:30:00-05:00,2019-03-26 10:30:00-04:00,upper,7153.203990728506,2019-03-01 03:48:00-05:00
296_lower,296,2019-02-26,2019-02-26 10:30:00-05:00,2019-03-26 10:30:00-04:00,lower,7061.046009271494,2019-02-27 10:12:00-05:00
297_upper,297,2019-02-27,2019-02-27 10:30:00-05:00,2019-03-27 10:30:00-04:00,upper,7154.544802722726,2019-03-01 03:49:00-05:00
297_lower,297,2019-02-27,2019-02-27 10:30:00-05:00,2019-03-27 10:30:00-04:00,lower,7024.455197277274,2019-03-07 14:38:00-05:00
298_upper,298,2019-02-28,2019-02-28 10:30:00-05:00,2019-03-28 10:30:00-04:00,upper,7140.919007608307,2019-02-28 22:02:00-05:00
298_lower,298,2019-02-28,2019-02-28 10:30:00-05:00,2019-03-28 10:30:00-04:00,lower,7061.830992391693,2019-03-07 09:45:00-05:00
299_upper,299,2019-03-01,2019-03-01 10:30:00-05:00,2019-03-29 10:30:00-04:00,upper,7190.942996726779,2019-03-03 18:04:00-05:00
299_lower,299,2019-03-01,2019-03-01 10:30:00-05:00,2019-03-29 10:30:00-04:00,lower,7104.682003273221,2019-03-01 11:53:00-05:00
300_upper,300,2019-03-04,2019-03-04 10:30:00-05:00,2019-04-01 10:30:00-04:00,upper,7229.890186950051,2019-03-12 10:40:00-04:00
300_lower,300,2019-03-04,2019-03-04 10:30:00-05:00,2019-04-01 10:30:00-04:00,lower,7161.609813049949,2019-03-04 11:07:00-05:00
301_upper,301,2019-03-05,2019-03-05 10:30:00-05:00,2019-04-02 10:30:00-04:00,upper,7192.413697521411,2019-03-11 15:19:00-04:00
301_lower,301,2019-03-05,2019-03-05 10:30:00-05:00,2019-04-02 10:30:00-04:00,lower,7108.711302478589,2019-03-06 13:06:00-05:00
302_upper,302,2019-03-06,2019-03-06 10:30:00-05:00,2019-04-03 10:30:00-04:00,upper,7197.6176254128295,2019-03-11 16:30:00-04:00
302_lower,302,2019-03-06,2019-03-06 10:30:00-05:00,2019-04-03 10:30:00-04:00,lower,7117.3823745871705,2019-03-06 11:41:00-05:00
303_upper,303,2019-03-07,2019-03-07 10:30:00-05:00,2019-04-04 10:30:00-04:00,upper,7150.935040028175,2019-03-11 11:01:00-04:00
303_lower,303,2019-03-07,2019-03-07 10:30:00-05:00,2019-04-04 10:30:00-04:00,lower,7010.689959971825,2019-03-07 14:48:00-05:00
304_upper,304,2019-03-08,2019-03-08 10:30:00-05:00,2019-04-05 10:30:00-04:00,upper,7024.2123311666055,2019-03-08 10:48:00-05:00
304_lower,304,2019-03-08,2019-03-08 10:30:00-05:00,2019-04-05 10:30:00-04:00,lower,6942.1626688333945,
305_upper,305,2019-03-11,2019-03-11 10:30:00-04:00,2019-04-08 10:30:00-04:00,upper,7149.515464331886,2019-03-11 11:01:00-04:00
305_lower,305,2019-03-11,2019-03-11 10:30:00-04:00,2019-04-08 10:30:00-04:00,lower,7027.234535668114,
306_upper,306,2019-03-12,2019-03-12 10:30:00-04:00,2019-04-09 10:30:00-04:00,upper,7245.265653499948,2019-03-12 11:57:00-04:00
306_lower,306,2019-03-12,2019-03-12 10:30:00-04:00,2019-04-09 10:30:00-04:00,lower,7170.984346500052,
307_upper,307,2019-03-13,2019-03-13 10:30:00-04:00,2019-04-10 10:30:00-04:00,upper,7301.591996479743,2019-03-13 11:09:00-04:00
307_lower,307,2019-03-13,2019-03-13 10:30:00-04:00,2019-04-10 10:30:00-04:00,lower,7236.783003520257,
308_upper,308,2019-03-14,2019-03-14 10:30:00-04:00,2019-04-11 10:30:00-04:00,upper,7317.219518087577,2019-03-15 09:45:00-04:00
308_lower,308,2019-03-14,2019-03-14 10:30:00-04:00,2019-04-11 10:30:00-04:00,lower,7252.280481912423,
309_upper,309,2019-03-15,2019-03-15 10:30:00-04:00,2019-04-12 10:30:00-04:00,upper,7348.2170082291905,2019-03-15 12:09:00-04:00
309_lower,309,2019-03-15,2019-03-15 10:30:00-04:00,2019-04-12 10:30:00-04:00,lower,7264.0329917708095,
310_upper,310,2019-03-18,2019-03-18 10:30:00-04:00,2019-04-15 10:30:00-04:00,upper,7389.408712130642,2019-03-19 06:55:00-04:00
310_lower,310,2019-03-18,2019-03-18 10:30:00-04:00,2019-04-15 10:30:00-04:00,lower,7301.591287869358,2019-03-24 21:00:00-04:00
311_upper,311,2019-03-19,2019-03-19 10:30:00-04:00,2019-04-16 10:30:00-04:00,upper,7417.094932780212,2019-03-19 12:01:00-04:00
311_lower,311,2019-03-19,2019-03-19 10:30:00-04:00,2019-04-16 10:30:00-04:00,lower,7356.405067219788,2019-03-19 15:40:00-04:00
312_upper,312,2019-03-20,2019-03-20 10:30:00-04:00,2019-04-17 10:30:00-04:00,upper,7412.917676177029,2019-03-20 14:02:00-04:00
312_lower,312,2019-03-20,2019-03-20 10:30:00-04:00,2019-04-17 10:30:00-04:00,lower,7343.457323822971,2019-03-24 20:16:00-04:00
313_upper,313,2019-03-21,2019-03-21 10:30:00-04:00,2019-04-18 10:30:00-04:00,upper,7471.149827687251,2019-03-21 11:02:00-04:00
313_lower,313,2019-03-21,2019-03-21 10:30:00-04:00,2019-04-18 10:30:00-04:00,lower,7338.975172312749,2019-03-24 20:24:00-04:00
314_upper,314,2019-03-22,2019-03-22 10:30:00-04:00,2019-04-22 10:30:00-04:00,upper,7553.086916962717,2019-04-02 20:57:00-04:00
314_lower,314,2019-03-22,2019-03-22 10:30:00-04:00,2019-04-22 10:30:00-04:00,lower,7416.038083037283,2019-03-22 11:41:00-04:00
315_upper,315,2019-03-25,2019-03-25 10:30:00-04:00,2019-04-23 10:30:00-04:00,upper,7406.022062713875,2019-03-26 09:30:00-04:00
315_lower,315,2019-03-25,2019-03-25 10:30:00-04:00,2019-04-23 10:30:00-04:00,lower,7260.977937286125,
316_upper,316,2019-03-26,2019-03-26 10:30:00-04:00,2019-04-24 10:30:00-04:00,upper,7463.381318310334,2019-03-31 20:07:00-04:00
316_lower,316,2019-03-26,2019-03-26 10:30:00-04:00,2019-04-24 10:30:00-04:00,lower,7361.243681689666,2019-03-26 13:58:00-04:00
317_upper,317,2019-03-27,2019-03-27 10:30:00-04:00,2019-04-25 10:30:00-04:00,upper,7431.230079190839,2019-03-31 18:00:00-04:00
317_lower,317,2019-03-27,2019-03-27 10:30:00-04:00,2019-04-25 10:30:00-04:00,lower,7338.269920809161,2019-03-27 11:13:00-04:00
318_upper,318,2019-03-28,2019-03-28 10:30:00-04:00,2019-04-26 10:30:00-04:00,upper,7399.21947237699,2019-03-29 09:30:00-04:00
318_lower,318,2019-03-28,2019-03-28 10:30:00-04:00,2019-04-26 10:30:00-04:00,lower,7295.78052762301,
319_upper,319,2019-03-29,2019-03-29 10:30:00-04:00,2019-04-29 10:30:00-04:00,upper,7431.390215859106,2019-03-31 18:00:00-04:00
319_lower,319,2019-03-29,2019-03-29 10:30:00-04:00,2019-04-29 10:30:00-04:00,lower,7352.359784140894,
320_upper,320,2019-04-01,2019-04-01 10:30:00-04:00,2019-04-30 10:30:00-04:00,upper,7509.361833523055,2019-04-02 08:06:00-04:00
320_lower,320,2019-04-01,2019-04-01 10:30:00-04:00,2019-04-30 10:30:00-04:00,lower,7425.388166476945,
321_upper,321,2019-04-02,2019-04-02 10:30:00-04:00,2019-05-01 10:30:00-04:00,upper,7538.429294950365,2019-04-02 20:47:00-04:00
321_lower,321,2019-04-02,2019-04-02 10:30:00-04:00,2019-05-01 10:30:00-04:00,lower,7466.570705049635,
322_upper,322,2019-04-03,2019-04-03 10:30:00-04:00,2019-05-02 10:30:00-04:00,upper,7603.103140340176,2019-04-03 11:03:00-04:00
322_lower,322,2019-04-03,2019-04-03 10:30:00-04:00,2019-05-02 10:30:00-04:00,lower,7532.271859659824,2019-04-04 12:34:00-04:00
323_upper,323,2019-04-04,2019-04-04 10:30:00-04:00,2019-05-03 10:30:00-04:00,upper,7621.876332189838,2019-04-08 15:41:00-04:00
