rr_config_id,config,config_label,trade_packet_id,source_year,source_month,source_session_date,source_ledger_id,source_block_id,chronological_block_id,entry_time,exit_time,holding_duration,direction,exit_reason,effective_exit_reason,pnl_points,historical_unfiltered_pnl_points,raw_stop_points,effective_stop_points,target_points,mae_points,mfe_points,pnl_R,historical_unfiltered_pnl_R,effective_stop_R,target_R,mae_R,mfe_R,rolling_pf_window_trades,rolling_pf_threshold,rolling_pf_reentry,rolling_pf_is_flat,rolling_pf_switch_state,rolling_pf_switch_mechanism,volatility_proxy_anchor_points,volatility_proxy_raw_stop_points,strategy_scale_field,raw_stop_percentile_rank,volatility_regime_by_stop,seasonality_month,seasonality_bucket,is_july_august_evidence,forecast_start_date,forecast_end_date,mae_mfe_status,mae_mfe_resolution,intratrade_bar_count,gap_through
1rr,operational_100r,OG_OPERATIONAL_100R,1rr|external_2013_2015|28_upper|2013-02-13 09:59:00-05:00,2013,2,2013-02-13,external_2013_2015,1rr|external_2013_2015|2013-02,1rr|external_2013_2015|2013-02,2013-02-13 09:59:00-05:00,2013-02-13 11:18:00-05:00,79.0,short,TP,TP,5.625,5.625,5.625,5.625,5.625,5.48962343868061,6.76037656131939,1.0,1.0,1.0,1.0,0.9759330557654418,1.201844722012336,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,3.75,5.625,raw_stop_points_cap_min_1_5x_anchor_200,0.05387453874538745,low_stop_scale,2,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,80,False
1rr,operational_100r,OG_OPERATIONAL_100R,1rr|external_2013_2015|29_lower|2013-02-14 05:31:00-05:00,2013,2,2013-02-14,external_2013_2015,1rr|external_2013_2015|2013-02,1rr|external_2013_2015|2013-02,2013-02-14 05:31:00-05:00,2013-02-14 09:42:00-05:00,251.0,long,TP,TP,6.0,6.0,6.0,6.0,6.0,3.1319600328370143,6.118039967162986,1.0,1.0,1.0,1.0,0.521993338806169,1.0196733278604977,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,4.0,6.0,raw_stop_points_cap_min_1_5x_anchor_200,0.06309963099630997,low_stop_scale,2,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,252,False
1rr,operational_100r,OG_OPERATIONAL_100R,1rr|external_2013_2015|34_upper|2013-02-25 03:12:00-05:00,2013,2,2013-02-25,external_2013_2015,1rr|external_2013_2015|2013-02,1rr|external_2013_2015|2013-02,2013-02-25 03:12:00-05:00,2013-02-25 04:14:00-05:00,62.0,short,BE,BE,-0.0,-0.0,4.125,4.125,4.125,1.8249947529343444,1.9250052470656556,-0.0,-0.0,1.0,1.0,0.4424229704083259,0.46666793868258316,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,2.75,4.125,raw_stop_points_cap_min_1_5x_anchor_200,0.01918819188191882,low_stop_scale,2,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,63,False
1rr,operational_100r,OG_OPERATIONAL_100R,1rr|external_2013_2015|39_lower|2013-03-01 06:20:00-05:00,2013,3,2013-03-01,external_2013_2015,1rr|external_2013_2015|2013-03,1rr|external_2013_2015|2013-03,2013-03-01 06:20:00-05:00,2013-03-01 07:11:00-05:00,51.0,long,BE,BE,0.0,0.0,6.75,6.75,6.75,1.991406104928501,2.758593895071499,0.0,0.0,1.0,1.0,0.2950231266560742,0.4086805770476295,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,4.5,6.75,raw_stop_points_cap_min_1_5x_anchor_200,0.08339483394833948,low_stop_scale,3,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,52,False
1rr,operational_100r,OG_OPERATIONAL_100R,1rr|external_2013_2015|36_upper|2013-03-05 04:02:00-05:00,2013,3,2013-03-05,external_2013_2015,1rr|external_2013_2015|2013-03,1rr|external_2013_2015|2013-03,2013-03-05 04:02:00-05:00,2013-03-05 08:15:00-05:00,253.0,short,SL,SL,-5.25,-5.25,5.25,5.25,5.25,5.3610552356472,1.6389447643528001,-1.0,-1.0,1.0,1.0,1.0211533782185143,0.31217995511481905,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,3.5,5.25,raw_stop_points_cap_min_1_5x_anchor_200,0.043542435424354244,low_stop_scale,3,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,251,False
1rr,operational_100r,OG_OPERATIONAL_100R,1rr|external_2013_2015|33_upper|2013-03-05 09:39:00-05:00,2013,3,2013-03-05,external_2013_2015,1rr|external_2013_2015|2013-03,1rr|external_2013_2015|2013-03,2013-03-05 09:39:00-05:00,2013-03-05 10:32:00-05:00,53.0,short,SL,SL,-7.125,-7.125,7.125,7.125,7.125,7.799624989061158,4.700375010938842,-1.0,-1.0,1.0,1.0,1.0946842089910398,0.659701755921241,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,4.75,7.125,raw_stop_points_cap_min_1_5x_anchor_200,0.09225092250922509,low_stop_scale,3,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,54,False
1rr,operational_100r,OG_OPERATIONAL_100R,1rr|external_2013_2015|43_upper|2013-03-08 08:30:00-05:00,2013,3,2013-03-08,external_2013_2015,1rr|external_2013_2015|2013-03,1rr|external_2013_2015|2013-03,2013-03-08 08:30:00-05:00,2013-03-08 08:31:00-05:00,1.0,short,TP,TP,5.625,5.625,5.625,5.625,5.625,0.3590271801408562,20.890972819859144,1.0,1.0,1.0,1.0,0.06382705424726333,3.7139507235305143,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,3.75,5.625,raw_stop_points_cap_min_1_5x_anchor_200,0.05387453874538745,low_stop_scale,3,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,2,False
1rr,operational_100r,OG_OPERATIONAL_100R,1rr|external_2013_2015|47_upper|2013-03-14 08:17:00-04:00,2013,3,2013-03-14,external_2013_2015,1rr|external_2013_2015|2013-03,1rr|external_2013_2015|2013-03,2013-03-14 08:17:00-04:00,2013-03-14 09:35:00-04:00,78.0,short,BE,BE,-0.0,-0.0,7.5,7.5,7.5,1.4479254127159038,4.302074587284096,-0.0,-0.0,1.0,1.0,0.19305672169545385,0.5736099449712129,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,5.0,7.5,raw_stop_points_cap_min_1_5x_anchor_200,0.1011070110701107,low_stop_scale,3,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,79,False
1rr,operational_100r,OG_OPERATIONAL_100R,1rr|external_2013_2015|49_lower|2013-03-15 09:54:00-04:00,2013,3,2013-03-15,external_2013_2015,1rr|external_2013_2015|2013-03,1rr|external_2013_2015|2013-03,2013-03-15 09:54:00-04:00,2013-03-15 10:00:00-04:00,6.0,long,SL,SL,-4.5,-4.5,4.5,4.5,4.5,7.2947248592145115,3.4552751407854885,-1.0,-1.0,1.0,1.0,1.6210499687143358,0.767838920174553,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,3.0,4.5,raw_stop_points_cap_min_1_5x_anchor_200,0.026937269372693726,low_stop_scale,3,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,7,False
1rr,operational_100r,OG_OPERATIONAL_100R,1rr|external_2013_2015|52_upper|2013-03-20 08:15:00-04:00,2013,3,2013-03-20,external_2013_2015,1rr|external_2013_2015|2013-03,1rr|external_2013_2015|2013-03,2013-03-20 08:15:00-04:00,2013-03-20 09:30:00-04:00,75.0,short,BE,BE,-0.0,-0.0,6.375,6.375,6.375,3.6945755965102762,5.805424403489724,-0.0,-0.0,1.0,1.0,0.5795412700408277,0.9106548083905449,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,4.25,6.375,raw_stop_points_cap_min_1_5x_anchor_200,0.07269372693726937,low_stop_scale,3,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,76,False
1rr,operational_100r,OG_OPERATIONAL_100R,1rr|external_2013_2015|54_upper|2013-03-22 09:33:00-04:00,2013,3,2013-03-22,external_2013_2015,1rr|external_2013_2015|2013-03,1rr|external_2013_2015|2013-03,2013-03-22 09:33:00-04:00,2013-03-22 09:40:00-04:00,7.0,short,TP,TP,3.375,3.375,3.375,3.375,3.375,0.5905731088682842,3.909426891131716,1.0,1.0,1.0,1.0,0.174984624849862,1.1583487084834714,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,2.25,3.375,raw_stop_points_cap_min_1_5x_anchor_200,0.008856088560885609,low_stop_scale,3,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,8,False
1rr,operational_100r,OG_OPERATIONAL_100R,1rr|external_2013_2015|49_upper|2013-03-24 19:48:00-04:00,2013,3,2013-03-25,external_2013_2015,1rr|external_2013_2015|2013-03,1rr|external_2013_2015|2013-03,2013-03-24 19:48:00-04:00,2013-03-24 21:02:00-04:00,74.0,short,BE,BE,-0.0,-0.0,7.125,7.125,7.125,0.7947248592149663,4.455275140785034,-0.0,-0.0,1.0,1.0,0.11154033111789001,0.6253017741452679,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,4.75,7.125,raw_stop_points_cap_min_1_5x_anchor_200,0.09225092250922509,low_stop_scale,3,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,71,False
1rr,operational_100r,OG_OPERATIONAL_100R,1rr|external_2013_2015|53_upper|2013-03-25 06:08:00-04:00,2013,3,2013-03-25,external_2013_2015,1rr|external_2013_2015|2013-03,1rr|external_2013_2015|2013-03,2013-03-25 06:08:00-04:00,2013-03-25 09:01:00-04:00,173.0,short,TP,TP,7.5,7.5,7.5,7.5,7.5,0.8132608737009832,7.936739126299017,1.0,1.0,1.0,1.0,0.1084347831601311,1.0582318835065356,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,5.0,7.5,raw_stop_points_cap_min_1_5x_anchor_200,0.1011070110701107,low_stop_scale,3,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,174,False
1rr,operational_100r,OG_OPERATIONAL_100R,1rr|external_2013_2015|51_lower|2013-04-05 08:30:00-04:00,2013,4,2013-04-05,external_2013_2015,1rr|external_2013_2015|2013-04,1rr|external_2013_2015|2013-04,2013-04-05 08:30:00-04:00,2013-04-05 09:29:00-04:00,59.0,long,SL,SL,-9.375,-9.375,9.375,9.375,9.375,11.520655766093114,11.979344233906886,-1.0,-1.0,1.0,1.0,1.2288699483832655,1.2777967182834011,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,6.25,9.375,raw_stop_points_cap_min_1_5x_anchor_200,0.13579335793357933,low_stop_scale,4,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,60,False
1rr,operational_100r,OG_OPERATIONAL_100R,1rr|external_2013_2015|68_lower|2013-04-12 08:15:00-04:00,2013,4,2013-04-12,external_2013_2015,1rr|external_2013_2015|2013-04,1rr|external_2013_2015|2013-04,2013-04-12 08:15:00-04:00,2013-04-12 09:05:00-04:00,50.0,long,BE,BE,0.0,0.0,6.375,6.375,6.375,3.7614971482730652,2.9885028517269348,0.0,0.0,1.0,1.0,0.5900387683565592,0.46878476105520545,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,4.25,6.375,raw_stop_points_cap_min_1_5x_anchor_200,0.07269372693726937,low_stop_scale,4,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,51,False
1rr,operational_100r,OG_OPERATIONAL_100R,1rr|external_2013_2015|71_lower|2013-04-17 09:38:00-04:00,2013,4,2013-04-17,external_2013_2015,1rr|external_2013_2015|2013-04,1rr|external_2013_2015|2013-04,2013-04-17 09:38:00-04:00,2013-04-17 10:17:00-04:00,39.0,long,SL,SL,-12.75,-12.75,12.75,12.75,12.75,13.638627947599161,7.111372052400839,-1.0,-1.0,1.0,1.0,1.0696963096156205,0.5577546707765364,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,8.5,12.75,raw_stop_points_cap_min_1_5x_anchor_200,0.1974169741697417,low_stop_scale,4,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,40,False
1rr,operational_100r,OG_OPERATIONAL_100R,1rr|external_2013_2015|72_upper|2013-04-23 09:31:00-04:00,2013,4,2013-04-23,external_2013_2015,1rr|external_2013_2015|2013-04,1rr|external_2013_2015|2013-04,2013-04-23 09:31:00-04:00,2013-04-23 10:01:00-04:00,30.0,short,SL,SL,-10.5,-10.5,10.5,10.5,10.5,10.519024947483558,2.730975052516442,-1.0,-1.0,1.0,1.0,1.001811899760339,0.260092862144423,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,7.0,10.5,raw_stop_points_cap_min_1_5x_anchor_200,0.15424354243542435,low_stop_scale,4,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,31,False
1rr,operational_100r,OG_OPERATIONAL_100R,1rr|external_2013_2015|77_upper|2013-04-25 08:30:00-04:00,2013,4,2013-04-25,external_2013_2015,1rr|external_2013_2015|2013-04,1rr|external_2013_2015|2013-04,2013-04-25 08:30:00-04:00,2013-04-25 09:16:00-04:00,46.0,short,TP,TP,5.625,5.625,5.625,5.625,5.625,1.287261795248014,5.962738204751986,1.0,1.0,1.0,1.0,0.22884654137742472,1.0600423475114642,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,3.75,5.625,raw_stop_points_cap_min_1_5x_anchor_200,0.05387453874538745,low_stop_scale,4,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,47,False
1rr,operational_100r,OG_OPERATIONAL_100R,1rr|external_2013_2015|79_upper|2013-04-29 09:47:00-04:00,2013,4,2013-04-29,external_2013_2015,1rr|external_2013_2015|2013-04,1rr|external_2013_2015|2013-04,2013-04-29 09:47:00-04:00,2013-04-29 09:52:00-04:00,5.0,short,SL,SL,-4.875,-4.875,4.875,4.875,4.875,5.639623112340814,0.6103768876591857,-1.0,-1.0,1.0,1.0,1.1568457666340133,0.12520551541726888,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,3.25,4.875,raw_stop_points_cap_min_1_5x_anchor_200,0.035424354243542434,low_stop_scale,4,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,6,False
1rr,operational_100r,OG_OPERATIONAL_100R,1rr|external_2013_2015|84_upper|2013-05-06 09:34:00-04:00,2013,5,2013-05-06,external_2013_2015,1rr|external_2013_2015|2013-05,1rr|external_2013_2015|2013-05,2013-05-06 09:34:00-04:00,2013-05-06 10:22:00-04:00,48.0,short,BE,BE,-0.0,-0.0,8.625,8.625,8.625,1.3476485717305877,5.152351428269412,-0.0,-0.0,1.0,1.0,0.15624910976586523,0.5973740786399319,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,5.75,8.625,raw_stop_points_cap_min_1_5x_anchor_200,0.12103321033210332,low_stop_scale,5,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,49,False
1rr,operational_100r,OG_OPERATIONAL_100R,1rr|external_2013_2015|86_upper|2013-05-08 21:26:00-04:00,2013,5,2013-05-09,external_2013_2015,1rr|external_2013_2015|2013-05,1rr|external_2013_2015|2013-05,2013-05-08 21:26:00-04:00,2013-05-08 22:26:00-04:00,60.0,short,BE,BE,-0.0,-0.0,1.5,1.5,1.5,1.2712256172867455,0.9787743827132545,-0.0,-0.0,1.0,1.0,0.8474837448578304,0.6525162551421696,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,1.0,1.5,raw_stop_points_cap_min_1_5x_anchor_200,0.0007380073800738007,low_stop_scale,5,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,50,False
1rr,operational_100r,OG_OPERATIONAL_100R,1rr|external_2013_2015|92_lower|2013-05-23 02:17:00-04:00,2013,5,2013-05-23,external_2013_2015,1rr|external_2013_2015|2013-05,1rr|external_2013_2015|2013-05,2013-05-23 02:17:00-04:00,2013-05-23 02:30:00-04:00,13.0,long,SL,SL,-12.0,-12.0,12.0,12.0,12.0,12.353866222226316,0.3961337777736844,-1.0,-1.0,1.0,1.0,1.029488851852193,0.033011148147807035,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,8.0,12.0,raw_stop_points_cap_min_1_5x_anchor_200,0.17822878228782288,low_stop_scale,5,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,14,False
1rr,operational_100r,OG_OPERATIONAL_100R,1rr|external_2013_2015|90_lower|2013-05-23 04:30:00-04:00,2013,5,2013-05-23,external_2013_2015,1rr|external_2013_2015|2013-05,1rr|external_2013_2015|2013-05,2013-05-23 04:30:00-04:00,2013-05-23 10:10:00-04:00,340.0,long,TP,TP,22.875,22.875,22.875,22.875,22.875,0.7261965384259383,24.52380346157406,1.0,1.0,1.0,1.0,0.03174629676178965,1.0720788398502321,100,1.1,symmetric,False,ON,rolling_points_pf_w100_threshold_1_10_symmetric,15.25,22.875,raw_stop_points_cap_min_1_5x_anchor_200,0.3169741697416974,mid_low_stop_scale,5,broader_pool,False,2026-07-08,2026-08-31,computed_from_1m_ohlc_entry_to_exit_inclusive,1m_ohlc_bar_extrema,341,False
