entry_time,year,pnl_pts,r_multiple,cum_pts,cum_R
2019-01-15 14:36:00+00:00,2019,-26.75,-1.0,-26.75,-1.0
2019-01-15 15:02:00+00:00,2019,26.25,0.7835820895522388,-0.5,-0.21641791044776115
2019-01-16 14:46:00+00:00,2019,37.25,1.0067567567567568,36.75,0.7903388463089956
2019-01-25 15:02:00+00:00,2019,-26.75,-1.0,10.0,-0.20966115369100435
2019-01-28 14:33:00+00:00,2019,23.777878733804755,0.6216438884654838,33.777878733804755,0.41198273477447944
2019-01-29 15:57:00+00:00,2019,38.25,0.9386503067484663,72.02787873380476,1.3506330415229457
2019-02-12 15:58:00+00:00,2019,-6.8013951186203485,-0.25190352291186474,65.2264836151844,1.098729518611081
2019-02-14 14:31:00+00:00,2019,25.5,0.816,90.7264836151844,1.914729518611081
2019-02-15 14:28:00+00:00,2019,30.25,0.8705035971223022,120.9764836151844,2.785233115733383
2019-02-20 15:40:00+00:00,2019,17.5,0.7608695652173914,138.4764836151844,3.5461026809507743
2019-02-21 14:45:00+00:00,2019,24.75,0.825,163.2264836151844,4.3711026809507745
2019-02-25 13:47:00+00:00,2019,21.5,0.8514851485148515,184.7264836151844,5.222587829465626
2019-03-07 14:52:00+00:00,2019,25.5,0.8225806451612904,210.2264836151844,6.045168474626916
2019-03-08 14:00:00+00:00,2019,43.5,0.9508196721311475,253.7264836151844,6.995988146758063
2019-03-15 13:56:00+00:00,2019,18.5,0.7551020408163265,272.2264836151844,7.751090187574389
2019-03-18 13:58:00+00:00,2019,24.0,0.8727272727272727,296.2264836151844,8.623817460301662
2019-03-26 13:57:00+00:00,2019,3.600000000000364,0.10000000000001011,299.82648361518477,8.723817460301673
2019-04-15 14:43:00+00:00,2019,16.0,0.7111111111111111,315.82648361518477,9.434928571412783
2019-04-17 13:23:00+00:00,2019,15.25,0.7439024390243902,331.07648361518477,10.178831010437174
2019-04-23 13:44:00+00:00,2019,-28.75,-1.0,302.32648361518477,9.178831010437174
2019-04-26 13:43:00+00:00,2019,34.5,0.9019607843137255,336.82648361518477,10.0807917947509
2019-05-09 12:49:00+00:00,2019,-39.75,-1.0,297.07648361518477,9.0807917947509
2019-05-13 12:14:00+00:00,2019,-66.75,-1.0,230.32648361518477,8.0807917947509
2019-05-15 14:42:00+00:00,2019,-52.0,-1.0,178.32648361518477,7.080791794750899
2019-05-20 10:14:00+00:00,2019,-43.75,-1.0,134.57648361518477,6.080791794750899
2019-05-23 13:45:00+00:00,2019,3.0,0.1,137.57648361518477,6.180791794750899
2019-05-28 13:39:00+00:00,2019,14.5,0.7160493827160493,152.07648361518477,6.896841177466948
2019-06-05 09:31:00+00:00,2019,52.25,1.050251256281407,204.32648361518477,7.947092433748355
2019-06-07 10:59:00+00:00,2019,26.25,0.9210526315789473,230.57648361518477,8.868145065327303
2019-06-07 12:50:00+00:00,2019,2.824999999999818,0.09999999999999357,233.4014836151846,8.968145065327297
2019-06-07 14:34:00+00:00,2019,-39.0,-1.0,194.4014836151846,7.968145065327297
2019-06-10 13:33:00+00:00,2019,-42.5,-1.0,151.9014836151846,6.968145065327297
2019-06-11 12:35:00+00:00,2019,3.425000000000182,0.1000000000000053,155.32648361518477,7.068145065327302
2019-06-17 13:53:00+00:00,2019,4.9113085016415425,0.23112040007724907,160.2377921168263,7.2992654654045515
2019-06-18 10:40:00+00:00,2019,-24.5,-1.0,135.7377921168263,6.2992654654045515
2019-06-18 13:40:00+00:00,2019,-27.0,-1.0,108.73779211682631,5.2992654654045515
2019-06-25 14:22:00+00:00,2019,-25.25,-1.0,83.48779211682631,4.2992654654045515
2019-07-05 12:30:00+00:00,2019,8.5,0.6071428571428571,91.98779211682631,4.906408322547408
2019-07-08 13:37:00+00:00,2019,19.42354045527918,0.64210051091832,111.4113325721055,5.548508833465728
2019-07-10 12:33:00+00:00,2019,-37.25,-1.0,74.1613325721055,4.548508833465728
2019-07-10 13:32:00+00:00,2019,-14.143282055671989,-0.27731925599356844,60.018050516433505,4.27118957747216
2019-07-30 11:31:00+00:00,2019,27.5,0.859375,87.5180505164335,5.13056457747216
2019-08-02 14:08:00+00:00,2019,-3.7551585773107945,-0.05462048839724792,83.76289193912271,5.075944089074913
2019-08-08 13:05:00+00:00,2019,4.800000000000182,0.1000000000000038,88.56289193912289,5.175944089074917
2019-08-13 09:30:00+00:00,2019,56.5,1.036697247706422,145.0628919391229,6.2126413367813385
2019-08-13 13:46:00+00:00,2019,-54.0,-1.0,91.06289193912289,5.2126413367813385
2019-08-16 14:59:00+00:00,2019,12.434694968692384,0.2631681474855531,103.49758690781528,5.475809484266891
2019-08-22 14:35:00+00:00,2019,29.75,0.8439716312056738,133.24758690781528,6.319781115472566
2019-08-23 12:25:00+00:00,2019,3.625,0.1,136.87258690781528,6.419781115472565
2019-08-23 13:50:00+00:00,2019,56.0,1.0228310502283104,192.87258690781528,7.442612165700876
2019-08-30 09:30:00+00:00,2019,48.25,1.0903954802259888,241.12258690781528,8.533007645926865
2019-09-05 13:52:00+00:00,2019,-33.0,-1.0,208.12258690781528,7.533007645926865
2019-09-11 14:33:00+00:00,2019,-19.636779676393417,-0.5067556045520881,188.48580723142186,7.026252041374777
2019-09-19 13:32:00+00:00,2019,3.899999999999636,0.09999999999999067,192.3858072314215,7.126252041374768
2019-10-02 13:38:00+00:00,2019,-48.25,-1.0,144.1358072314215,6.126252041374768
2019-10-04 12:31:00+00:00,2019,-50.75,-1.0,93.3858072314215,5.126252041374768
2019-10-10 14:54:00+00:00,2019,40.25,0.9640718562874252,133.6358072314215,6.090323897662193
2019-10-11 13:49:00+00:00,2019,5.175000000000182,0.10000000000000352,138.81080723142168,6.190323897662196
2019-10-15 14:27:00+00:00,2019,-30.25,-1.0,108.56080723142168,5.190323897662196
2019-10-17 09:31:00+00:00,2019,17.0,0.7391304347826086,125.56080723142168,5.929454332444805
2019-10-18 14:35:00+00:00,2019,-28.25,-1.0,97.31080723142168,4.929454332444805
2019-10-25 14:50:00+00:00,2019,-28.5,-1.0,68.81080723142168,3.929454332444805
2019-10-30 14:03:00+00:00,2019,21.5,0.7747747747747747,90.31080723142168,4.70422910721958
2019-11-07 15:16:00+00:00,2019,21.25,0.7798165137614679,111.56080723142168,5.484045620981048
2019-11-12 15:19:00+00:00,2019,17.5,0.7446808510638298,129.06080723142168,6.228726472044878
2019-11-25 15:06:00+00:00,2019,-22.158620573092776,-0.7090758583389688,106.9021866583289,5.519650613705909
2019-12-02 14:30:00+00:00,2019,-22.5,-1.0,84.4021866583289,4.519650613705909
2019-12-02 14:40:00+00:00,2019,-22.5,-1.0,61.9021866583289,3.5196506137059087
2019-12-03 12:45:00+00:00,2019,-58.5,-1.0,3.402186658328901,2.5196506137059087
2019-12-03 14:31:00+00:00,2019,69.97478754548138,1.0290409933159026,73.37697420381028,3.5486916070218113
2019-12-06 13:41:00+00:00,2019,-26.0,-1.0,47.37697420381028,2.5486916070218113
2019-12-10 11:27:00+00:00,2019,30.5,0.9172932330827067,77.87697420381028,3.465984840104518
2019-12-12 14:38:00+00:00,2019,-33.5,-1.0,44.37697420381028,2.465984840104518
2019-12-12 15:01:00+00:00,2019,25.5,0.7555555555555555,69.87697420381028,3.2215403956600737
2019-12-16 14:45:00+00:00,2019,-6.596940473154973,-0.24433112863536938,63.280033730655305,2.9772092670247043
2019-12-30 14:38:00+00:00,2019,-27.25,-1.0,36.030033730655305,1.9772092670247043
2021-01-07 15:04:00+00:00,2021,-78.75,-1.0,-42.719966269344695,0.9772092670247043
2021-01-08 14:28:00+00:00,2021,7.475000000000364,0.10000000000000486,-35.24496626934433,1.0772092670247093
2021-01-15 15:07:00+00:00,2021,-44.75,-1.0,-79.99496626934433,0.07720926702470932
2021-01-20 13:00:00+00:00,2021,-52.75,-1.0,-132.74496626934433,-0.9227907329752907
2021-01-20 15:10:00+00:00,2021,-58.0,-1.0,-190.74496626934433,-1.9227907329752907
2021-01-25 14:34:00+00:00,2021,36.25,0.9354838709677419,-154.49496626934433,-0.9873068620075488
2021-01-27 14:32:00+00:00,2021,-66.0,-1.0,-220.49496626934433,-1.9873068620075487
2021-01-27 14:51:00+00:00,2021,73.75,1.1174242424242424,-146.74496626934433,-0.8698826195833063
2021-02-08 15:08:00+00:00,2021,33.75,0.8940397350993378,-112.99496626934433,0.024157115516031502
2021-02-17 13:52:00+00:00,2021,-47.75,-1.0,-160.74496626934433,-0.9758428844839685
2021-02-18 14:04:00+00:00,2021,-64.25,-1.0,-224.99496626934433,-1.9758428844839684
2021-02-22 15:38:00+00:00,2021,5.475000000000364,0.10000000000000664,-219.51996626934397,-1.8758428844839616
2021-02-23 14:50:00+00:00,2021,122.75,1.3058510638297873,-96.76996626934397,-0.5699918206541743
2021-02-24 12:56:00+00:00,2021,158.75,1.3804347826086956,61.98003373065603,0.8104429619545213
2021-03-03 13:34:00+00:00,2021,-71.25,-1.0,-9.269966269343968,-0.18955703804547874
2021-03-03 15:13:00+00:00,2021,76.5,1.0662020905923344,67.23003373065603,0.8766450525468557
2021-03-10 13:35:00+00:00,2021,-95.75,-1.0,-28.519966269343968,-0.12335494745314435
2021-03-16 13:32:00+00:00,2021,-43.5,-1.0,-72.01996626934397,-1.1233549474531443
2021-03-16 13:56:00+00:00,2021,-43.5,-1.0,-115.51996626934397,-2.1233549474531443
2021-03-16 14:52:00+00:00,2021,51.75,1.035,-63.76996626934397,-1.0883549474531444
2021-03-17 13:39:00+00:00,2021,61.0,1.1192660550458715,-2.7699662693439677,0.030911107592727083
2021-03-22 14:00:00+00:00,2021,-54.75,-1.0,-57.51996626934397,-0.9690888924072729
2021-03-24 14:17:00+00:00,2021,51.75,0.9583333333333334,-5.769966269343968,-0.010755559073939547
2021-03-25 11:53:00+00:00,2021,6.450000000000728,0.10000000000001127,0.6800337306567599,0.08924444092607173
2021-03-25 14:55:00+00:00,2021,7.875,0.1,8.55503373065676,0.18924444092607173
2021-03-31 14:00:00+00:00,2021,-53.5,-1.0,-44.94496626934324,-0.8107555590739283
2021-04-01 13:36:00+00:00,2021,-34.53336670163844,-0.613926519140239,-79.47833297098168,-1.4246820782141674
2021-04-05 12:40:00+00:00,2021,-23.75,-1.0,-103.22833297098168,-2.4246820782141674
2021-04-08 10:27:00+00:00,2021,35.0,0.9210526315789473,-68.22833297098168,-1.50362944663522
2021-04-08 13:57:00+00:00,2021,34.75,0.9205298013245033,-33.47833297098168,-0.5830996453107167
2021-04-13 12:39:00+00:00,2021,-39.75,-1.0,-73.22833297098168,-1.5830996453107167
2021-04-13 13:48:00+00:00,2021,38.25,0.9216867469879518,-34.97833297098168,-0.6614128983227648
2021-05-04 11:40:00+00:00,2021,-45.5,-1.0,-80.47833297098168,-1.661412898322765
2021-05-04 13:33:00+00:00,2021,-52.5,-1.0,-132.97833297098168,-2.661412898322765
2021-05-04 13:57:00+00:00,2021,-52.5,-1.0,-185.47833297098168,-3.661412898322765
2021-05-06 14:21:00+00:00,2021,56.0,1.0044843049327354,-129.47833297098168,-2.6569285933900293
2021-05-10 14:30:00+00:00,2021,5.850000000000364,0.10000000000000622,-123.62833297098132,-2.556928593390023
2021-05-21 13:28:00+00:00,2021,79.25,1.2334630350194553,-44.37833297098132,-1.3234655583705677
2021-06-03 10:58:00+00:00,2021,-37.0,-1.0,-81.37833297098132,-2.3234655583705677
2021-06-03 12:04:00+00:00,2021,47.0,0.94,-34.37833297098132,-1.3834655583705677
2021-06-04 14:01:00+00:00,2021,-62.75,-1.0,-97.12833297098132,-2.3834655583705677
2021-06-08 11:53:00+00:00,2021,61.0,1.0382978723404255,-36.12833297098132,-1.3451676860301423
2021-06-10 13:46:00+00:00,2021,46.25,0.9585492227979274,10.121667029018681,-0.3866184632322148
2021-07-02 13:01:00+00:00,2021,-55.0,-1.0,-44.87833297098132,-1.3866184632322147
2021-07-08 09:22:00+00:00,2021,-62.5,-1.0,-107.37833297098132,-2.3866184632322147
2021-07-12 12:20:00+00:00,2021,46.5,1.0689655172413792,-60.87833297098132,-1.3176529459908355
2021-07-15 13:38:00+00:00,2021,47.25,1.0271739130434783,-13.628332970981319,-0.2904790329473572
2021-07-19 11:44:00+00:00,2021,6.200000000000728,0.10000000000001173,-7.428332970980591,-0.19047903294734547
2021-07-22 13:42:00+00:00,2021,-43.75,-1.0,-51.17833297098059,-1.1904790329473456
2021-07-27 14:36:00+00:00,2021,-36.5,-1.0,-87.67833297098059,-2.1904790329473456
2021-08-12 13:36:00+00:00,2021,46.5,1.021978021978022,-41.17833297098059,-1.1685010109693237
2021-08-16 14:28:00+00:00,2021,27.75,0.7928571428571428,-13.428332970980591,-0.37564386811218087
2021-08-20 13:46:00+00:00,2021,-68.75,-1.0,-82.17833297098059,-1.375643868112181
2021-08-23 13:37:00+00:00,2021,-49.0,-1.0,-131.1783329709806,-2.375643868112181
2021-08-23 14:05:00+00:00,2021,-58.25,-1.0,-189.4283329709806,-3.375643868112181
2021-08-30 13:33:00+00:00,2021,-42.0,-1.0,-231.4283329709806,-4.375643868112181
2021-08-30 14:06:00+00:00,2021,-49.25,-1.0,-280.6783329709806,-5.375643868112181
2021-09-08 14:38:00+00:00,2021,-33.25,-1.0,-313.9283329709806,-6.375643868112181
2021-09-13 14:01:00+00:00,2021,6.225000000000364,0.10000000000000585,-307.7033329709802,-6.275643868112176
2021-09-20 09:25:00+00:00,2021,-79.25,-1.0,-386.9533329709802,-7.275643868112176
2021-09-23 14:03:00+00:00,2021,17.693855351528327,0.2415543392700113,-369.2594776194519,-7.0340895288421645
2021-09-28 09:55:00+00:00,2021,8.700000000000728,0.10000000000000836,-360.5594776194512,-6.934089528842156
2021-09-28 14:20:00+00:00,2021,-75.0,-1.0,-435.5594776194512,-7.934089528842156
2021-10-07 13:59:00+00:00,2021,80.5,1.1838235294117647,-355.0594776194512,-6.7502659994303915
2021-10-14 12:30:00+00:00,2021,5.0,0.1,-350.0594776194512,-6.650265999430392
2021-10-14 13:52:00+00:00,2021,-54.25,-1.0,-404.3094776194512,-7.650265999430392
2021-10-19 14:58:00+00:00,2021,-25.492267614979937,-0.4376354955361363,-429.8017452344311,-8.087901494966529
2021-11-05 13:33:00+00:00,2021,6.375,0.1,-423.4267452344311,-7.987901494966529
2021-11-09 14:58:00+00:00,2021,-40.0,-1.0,-463.4267452344311,-8.987901494966529
2021-11-10 14:32:00+00:00,2021,83.5,1.176056338028169,-379.9267452344311,-7.81184515693836
2021-11-15 13:20:00+00:00,2021,48.5,1.1022727272727273,-331.4267452344311,-6.7095724296656325
2021-11-18 14:47:00+00:00,2021,36.25,0.9602649006622517,-295.1767452344311,-5.749307529003381
2021-11-19 14:56:00+00:00,2021,5.974999999998545,0.09999999999997565,-289.20174523443256,-5.649307529003405
2021-11-22 15:04:00+00:00,2021,42.25,0.898936170212766,-246.95174523443256,-4.750371358790639
2021-11-23 15:59:00+00:00,2021,9.075000000000728,0.10000000000000801,-237.87674523443184,-4.650371358790632
2021-11-30 15:10:00+00:00,2021,96.75,1.1907692307692308,-141.12674523443184,-3.459602128021401
2021-12-07 14:54:00+00:00,2021,-66.25,-1.0,-207.37674523443184,-4.459602128021401
2021-12-08 11:46:00+00:00,2021,120.5,1.3577464788732394,-86.87674523443184,-3.1018556491481615
2021-12-14 14:30:00+00:00,2021,104.25,1.248502994011976,17.373254765568163,-1.8533526551361854
2021-12-16 11:28:00+00:00,2021,115.25,1.3720238095238095,132.62325476556816,-0.4813288456123759
2021-12-17 14:42:00+00:00,2021,156.75,1.4513888888888888,289.37325476556816,0.970060043276513
2021-12-17 15:22:00+00:00,2021,159.25,1.3438818565400843,448.62325476556816,2.313941899816597
2021-12-22 14:45:00+00:00,2021,7.024999999999636,0.09999999999999482,455.6482547655678,2.413941899816592
2021-12-27 14:32:00+00:00,2021,-42.75,-1.0,412.8982547655678,1.4139418998165918
2021-12-27 15:24:00+00:00,2021,-51.75,-1.0,361.1482547655678,0.4139418998165918
2022-01-04 15:44:00+00:00,2022,-57.5,-1.0,303.6482547655678,-0.5860581001834082
2022-01-05 14:32:00+00:00,2022,106.5,1.2948328267477203,410.1482547655678,0.7087747265643121
2022-01-10 12:31:00+00:00,2022,-90.25,-1.0,319.8982547655678,-0.29122527343568794
2022-01-10 14:31:00+00:00,2022,-83.0,-1.0,236.8982547655678,-1.291225273435688
2022-01-24 10:26:00+00:00,2022,10.225000000000364,0.10000000000000356,247.12325476556816,-1.1912252734356843
2022-01-31 15:02:00+00:00,2022,-100.25,-1.0,146.87325476556816,-2.191225273435684
2022-02-04 13:54:00+00:00,2022,-83.25,-1.0,63.62325476556816,-3.191225273435684
2022-02-09 10:14:00+00:00,2022,-52.0,-1.0,11.623254765568163,-4.191225273435684
2022-02-22 14:53:00+00:00,2022,95.75,1.2236421725239617,107.37325476556816,-2.9675831009117224
2022-03-03 14:02:00+00:00,2022,86.0,1.1582491582491583,193.37325476556816,-1.809333942662564
2022-03-11 11:26:00+00:00,2022,6.450000000000728,0.10000000000001127,199.8232547655689,-1.709333942662553
2022-03-18 14:04:00+00:00,2022,-71.5,-1.0,128.3232547655689,-2.709333942662553
2022-03-21 13:41:00+00:00,2022,89.75,1.2867383512544803,218.0732547655689,-1.4225955914080726
2022-03-31 14:02:00+00:00,2022,63.0,1.037037037037037,281.0732547655689,-0.3855585543710356
2022-04-01 13:50:00+00:00,2022,-67.25,-1.0,213.8232547655689,-1.3855585543710356
2022-04-06 10:40:00+00:00,2022,-86.75,-1.0,127.07325476556889,-2.385558554371036
2022-04-06 13:44:00+00:00,2022,-84.25,-1.0,42.82325476556889,-3.385558554371036
2022-04-11 13:33:00+00:00,2022,7.100000000000364,0.10000000000000513,49.923254765569254,-3.285558554371031
2022-04-11 14:46:00+00:00,2022,7.625,0.1,57.548254765569254,-3.1855585543710307
2022-04-20 11:55:00+00:00,2022,99.5,1.3266666666666667,157.04825476556925,-1.858891887704364
2022-04-22 14:20:00+00:00,2022,-110.0,-1.0,47.048254765569254,-2.858891887704364
2022-05-06 13:35:00+00:00,2022,14.5,0.1,61.548254765569254,-2.758891887704364
2022-05-09 14:39:00+00:00,2022,8.299999999999272,0.09999999999999123,69.84825476556853,-2.658891887704373
2022-05-11 12:55:00+00:00,2022,105.25,1.2418879056047198,175.09825476556853,-1.417003982099653
2022-05-13 13:54:00+00:00,2022,-78.5,-1.0,96.59825476556853,-2.417003982099653
2022-05-24 14:15:00+00:00,2022,70.0,1.048689138576779,166.59825476556853,-1.368314843522874
2022-05-26 13:43:00+00:00,2022,-76.0,-1.0,90.59825476556853,-2.368314843522874
2022-05-26 14:19:00+00:00,2022,-77.75,-1.0,12.848254765568527,-3.368314843522874
2022-05-27 09:51:00+00:00,2022,-90.25,-1.0,-77.40174523443147,-4.3683148435228745
2022-05-27 14:37:00+00:00,2022,8.850000000000364,0.10000000000000411,-68.55174523443111,-4.26831484352287
2022-05-31 13:34:00+00:00,2022,-56.5,-1.0,-125.05174523443111,-5.26831484352287
2022-06-07 12:31:00+00:00,2022,82.25,1.187725631768953,-42.80174523443111,-4.080589211753917
2022-06-08 13:49:00+00:00,2022,74.75,1.16796875,31.94825476556889,-2.9126204617539173
2022-06-10 12:30:00+00:00,2022,-73.25,-1.0,-41.30174523443111,-3.9126204617539173
2022-06-13 14:27:00+00:00,2022,111.5,1.252808988764045,70.19825476556889,-2.6598114729898725
2022-06-16 13:54:00+00:00,2022,-90.5,-1.0,-20.30174523443111,-3.6598114729898725
2022-06-21 13:35:00+00:00,2022,-40.75,-1.0,-61.05174523443111,-4.6598114729898725
2022-06-29 13:45:00+00:00,2022,127.0,1.3619302949061662,65.94825476556889,-3.2978811780837063
2022-06-30 14:02:00+00:00,2022,53.75,0.9388646288209607,119.69825476556889,-2.3590165492627455
2022-07-07 14:52:00+00:00,2022,-57.5,-1.0,62.19825476556889,-3.3590165492627455
2022-07-13 12:30:00+00:00,2022,6.950000000000728,0.10000000000001047,69.14825476556962,-3.259016549262735
2022-07-15 12:48:00+00:00,2022,-61.5,-1.0,7.648254765569618,-4.259016549262736
2022-07-20 14:47:00+00:00,2022,8.149999999999636,0.09999999999999554,15.798254765569254,-4.1590165492627404
2022-07-21 12:43:00+00:00,2022,70.75,1.0926640926640927,86.54825476556925,-3.066352456598648
2022-07-26 13:45:00+00:00,2022,5.25,0.1,91.79825476556925,-2.966352456598648
2022-08-01 14:51:00+00:00,2022,6.424999999999272,0.09999999999998868,98.22325476556853,-2.8663524565986593
2022-08-03 13:56:00+00:00,2022,-59.0,-1.0,39.22325476556853,-3.8663524565986593
2022-08-04 10:04:00+00:00,2022,8.149999999999636,0.09999999999999554,47.37325476556816,-3.7663524565986637
2022-08-09 13:53:00+00:00,2022,-60.25,-1.0,-12.876745234431837,-4.766352456598664
2022-08-11 14:05:00+00:00,2022,96.0,1.238709677419355,83.12325476556816,-3.5276427791793092
2022-08-15 13:54:00+00:00,2022,66.5,1.1319148936170214,149.62325476556816,-2.395727885562288
2022-08-19 10:43:00+00:00,2022,50.25,1.0255102040816326,199.87325476556816,-1.3702176814806553
2022-08-19 13:50:00+00:00,2022,-47.75,-1.0,152.12325476556816,-2.3702176814806553
2022-08-25 14:25:00+00:00,2022,48.25,0.965,200.37325476556816,-1.4052176814806554
2022-08-26 13:03:00+00:00,2022,72.25,1.0743494423791822,272.62325476556816,-0.3308682391014732
2022-08-30 14:46:00+00:00,2022,57.25,0.9913419913419913,329.87325476556816,0.6604737522405181
2022-09-02 12:38:00+00:00,2022,74.5,1.1595330739299612,404.37325476556816,1.8200068261704794
2022-09-06 14:12:00+00:00,2022,35.0,0.8284023668639053,439.37325476556816,2.648409193034385
2022-09-12 14:00:00+00:00,2022,63.25,1.0585774058577406,502.62325476556816,3.706986598892126
2022-09-13 12:38:00+00:00,2022,-52.75,-1.0,449.87325476556816,2.706986598892126
2022-09-23 10:46:00+00:00,2022,7.375,0.1,457.24825476556816,2.806986598892126
2022-10-04 14:01:00+00:00,2022,113.5,1.2506887052341598,570.7482547655682,4.057675304126286
2022-10-07 12:51:00+00:00,2022,4.899999999999636,0.09999999999999258,575.6482547655678,4.157675304126278
2022-10-07 13:44:00+00:00,2022,-72.5,-1.0,503.1482547655678,3.157675304126278
2022-10-07 14:01:00+00:00,2022,63.25,1.012,566.3982547655678,4.169675304126278
