level_id,touched_at,range_15m,range_30m,range_60m,range_120m,prev_session_range,atr14_5m,atr14_15m,atr14_30m,atr14_60m,ewma_vol_hl30m,ewma_vol_hl60m,ewma_vol_hl120m,vxn_prior_close,vxn_prior_pct_change,rvol_30m_hist15,rvol_30m_hist20,rvol_30m_hist30,rvol_60m_hist15,rvol_60m_hist20,rvol_60m_hist30,rvol_120m_hist15,rvol_120m_hist20,rvol_120m_hist30
406_lower,2019-07-31 14:38:00-04:00,23.75,41.5,18.5,25.0,91.75,12.821428571428571,11.571428571428571,11.303571428571429,14.178571428571429,4.599122868797414,3.739906312437494,2.9699326305800713,17.530000686645508,0.07217127080395258,4.4759121649828835,4.920873875527813,5.844744875708678,1.0605523182163668,1.1515501636818795,1.1515501636818795,,,
407_lower,2019-08-01 18:31:00-04:00,13.5,25.5,,47.0,237.75,11.357142857142858,44.0,45.92857142857143,48.910714285714285,3.7345929509571114,4.877091173503508,5.29403597040653,21.059999465942383,0.07130632920923152,2.68625213918996,3.338532435306629,4.230907457322552,,,,,,
408_lower,2019-08-04 21:35:00-04:00,58.5,58.5,19.75,27.25,155.75,9.285714285714286,9.928571428571429,21.696428571428573,40.660714285714285,4.489503591820511,3.749840325667566,3.5162268884156695,21.3700008392334,0.014719913634961834,7.336363636363636,6.596038981452374,6.15669014084507,2.146311970979444,2.2118380062305296,2.305943488145502,,,
409_upper,2019-08-08 09:05:00-04:00,11.0,17.25,21.75,34.75,190.0,8.5,13.767857142857142,19.267857142857142,29.339285714285715,2.7777025546648657,2.5843081443534897,2.4835152510981215,23.46999931335449,-0.032962551681916974,1.0973126356200968,1.3959019004140567,1.4392993979200877,0.9654231119199272,1.1125834127740706,1.4437159821870362,,,
409_lower,2019-08-05 12:55:00-04:00,21.5,24.0,47.0,56.5,155.75,14.267857142857142,27.357142857142858,29.196428571428573,39.75,3.9745581014289653,4.075693058733306,3.970273376606728,21.3700008392334,0.014719913634961834,2.7166193181818183,2.6859907150938245,2.6859907150938245,2.228993035734673,2.2310944776162045,2.2832458666510735,,,
410_upper,2019-08-08 09:05:00-04:00,11.0,17.25,21.75,34.75,190.0,8.5,13.767857142857142,19.267857142857142,29.339285714285715,2.7777025546648657,2.5843081443534897,2.4835152510981215,23.46999931335449,-0.032962551681916974,1.0973126356200968,1.3959019004140567,1.4392993979200877,0.9654231119199272,1.1125834127740706,1.4437159821870362,,,
410_lower,2019-08-25 18:01:00-04:00,,,,,314.25,15.0,24.017857142857142,47.392857142857146,52.67857142857143,14.036282376229217,10.356884017429412,8.083383348442638,23.65999984741211,0.13586173471298535,,,,,,,,,
411_upper,2019-08-07 21:24:00-04:00,15.75,13.5,20.0,34.75,190.0,7.214285714285714,12.125,27.232142857142858,51.25,3.377096771304732,3.055260306237849,3.359060488861373,23.46999931335449,-0.11937587343731149,2.0298730395817772,1.9645825804119985,1.9645825804119985,2.0017921146953404,1.995830851697439,2.0138221153846154,,,
412_upper,2019-08-08 14:42:00-04:00,11.0,17.0,22.5,30.5,190.0,7.964285714285714,14.857142857142858,23.392857142857142,29.392857142857142,2.2608826798936383,2.3164639769735973,2.540462299389821,23.46999931335449,-0.032962551681916974,1.2228725503090885,1.3682351642691586,1.5367768595041322,1.637608214213811,1.6179417688157338,1.6431078453652501,,,
412_lower,2019-08-14 12:50:00-04:00,21.75,23.0,49.5,101.25,275.5,14.964285714285714,28.303571428571427,34.285714285714285,31.839285714285715,4.378513580872803,4.439272697127466,4.267858095827584,21.81999969482422,-0.1334392601123563,2.2160978692668833,3.2741521325907894,3.685648860692969,1.804243571820418,2.6789636870040465,2.7764661029642035,,,
413_upper,2019-09-04 21:37:00-04:00,45.5,45.5,27.25,9.5,121.5,6.964285714285714,7.214285714285714,9.428571428571429,17.660714285714285,4.177629783822957,3.23231730775026,2.5187232843941607,21.440000534057617,0.04376960590887924,2.483162883512098,2.9457020269270604,2.4363680861478216,1.8470381917381138,1.740223976500826,1.5010292953285826,,,
413_lower,2019-08-12 11:13:00-04:00,19.75,33.5,48.0,48.25,127.25,14.696428571428571,23.839285714285715,28.660714285714285,28.339285714285715,3.989043537052929,3.8825803041808,3.558178333296203,21.770000457763672,0.029801375889524362,1.0968146095144082,1.1108803906865856,1.1624650423515683,1.0729658792650918,1.1280070237050044,1.2415240198785202,,,
414_upper,2019-08-13 09:46:00-04:00,75.75,29.0,25.5,48.5,175.25,14.214285714285714,15.339285714285714,23.803571428571427,24.785714285714285,7.67394744334556,5.88829752685077,4.6120466858240885,25.18000030517578,0.15663756434125498,1.0623920138222307,1.6037093385495906,1.6861669713589276,1.824693685202639,1.7925925925925925,2.477719604421175,,,
414_lower,2019-08-13 05:30:00-04:00,19.5,37.25,27.25,52.75,175.25,9.071428571428571,16.607142857142858,16.0,24.392857142857142,2.8866013643976562,2.777859882145199,2.5574144612523226,25.18000030517578,0.15663756434125498,2.6783449109030504,3.968673081226225,4.848551120831055,1.360694027360694,1.6768092105263157,2.3780736709106813,,,
415_upper,2019-09-05 10:00:00-04:00,21.75,44.0,44.0,44.25,121.5,8.321428571428571,8.607142857142858,13.642857142857142,23.071428571428573,2.3481995166741982,2.033128728928108,1.8582303548567816,21.440000534057617,-0.08258452014839934,1.177732829126726,1.184529995798598,1.0583632986920615,1.1497652669276874,1.1201359449712112,1.008512508341607,,,
415_lower,2019-08-25 18:01:00-04:00,,,,,314.25,15.0,24.017857142857142,47.392857142857146,52.67857142857143,14.036282376229217,10.356884017429412,8.083383348442638,23.65999984741211,0.13586173471298535,,,,,,,,,
416_upper,2019-08-19 03:03:00-04:00,10.25,17.5,29.5,17.75,130.0,4.875,5.053571428571429,8.571428571428571,18.589285714285715,1.3721851078034517,1.222522406105239,1.3125076705879044,21.51000022888184,-0.13231143870555728,1.9578358208955224,1.8705882352941177,3.5938356164383563,1.5311805911498377,1.5102797438490057,2.7784839559758177,,,
416_lower,2019-08-14 12:00:00-04:00,19.0,42.5,49.5,101.25,275.5,14.75,28.196428571428573,33.30357142857143,31.839285714285715,4.325974663799015,4.44726421257266,4.2054143678482205,21.81999969482422,-0.1334392601123563,1.835732127988581,2.4111550880116654,2.614654807285049,1.804243571820418,2.6789636870040465,2.7764661029642035,,,
417_upper,2019-08-16 10:59:00-04:00,27.25,43.25,37.0,39.0,184.5,15.910714285714286,18.321428571428573,18.910714285714285,22.553571428571427,3.8142231766678547,3.671217701669172,3.2811886731789257,24.790000915527344,-0.060272869439812804,1.1401786338937991,1.2609968405442002,1.4267954591881402,0.7111935754414587,0.871529537647125,1.0344493369985712,,,
417_lower,2019-08-25 18:01:00-04:00,,,,,314.25,15.0,24.017857142857142,47.392857142857146,52.67857142857143,14.036282376229217,10.356884017429412,8.083383348442638,23.65999984741211,0.13586173471298535,,,,,,,,,
418_upper,2019-08-19 01:18:00-04:00,3.75,4.75,7.5,10.25,130.0,1.8214285714285714,4.410714285714286,11.053571428571429,24.5,0.6441675304125218,0.8337046728045358,1.3110959029079967,21.51000022888184,-0.13231143870555728,0.5829624920534011,0.6462297392529951,1.448657187993681,0.5030874228144296,0.5603619909502262,1.0928344511118955,,,
418_lower,2019-08-23 15:49:00-04:00,12.5,33.0,33.25,64.0,128.25,12.785714285714286,23.821428571428573,51.535714285714285,45.05357142857143,3.220097047370267,3.729709840318024,4.46143701339758,20.82999992370605,0.05148917139131015,2.0419177896661473,2.004120833471802,1.9415969092079846,1.609699272375354,1.4544718475215779,1.5181704472465434,,,
419_upper,2019-09-04 21:51:00-04:00,25.25,45.5,27.25,9.5,121.5,9.196428571428571,10.071428571428571,9.428571428571429,17.660714285714285,4.04120290538561,3.316865637218634,2.6422286470127982,21.440000534057617,0.04376960590887924,2.483162883512098,2.9457020269270604,2.4363680861478216,1.8470381917381138,1.740223976500826,1.5010292953285826,,,
419_lower,2019-08-23 09:50:00-04:00,17.75,24.25,101.5,25.25,128.25,13.553571428571429,21.017857142857142,19.464285714285715,15.446428571428571,4.675324582450372,4.799237444567537,4.318993668807712,20.82999992370605,0.05148917139131015,1.0080845199816262,0.9996811369744454,1.1741479856615484,4.139720417961028,4.126029132362254,4.2006662607013645,,,
420_upper,2019-09-04 21:31:00-04:00,45.5,45.5,27.25,9.5,121.5,4.357142857142857,7.214285714285714,9.428571428571429,17.660714285714285,4.124251260642176,3.115641279245489,2.414415379756256,21.440000534057617,0.04376960590887924,2.483162883512098,2.9457020269270604,2.4363680861478216,1.8470381917381138,1.740223976500826,1.5010292953285826,,,
420_lower,2019-08-23 09:50:00-04:00,17.75,24.25,101.5,25.25,128.25,13.553571428571429,21.017857142857142,19.464285714285715,15.446428571428571,4.675324582450372,4.799237444567537,4.318993668807712,20.82999992370605,0.05148917139131015,1.0080845199816262,0.9996811369744454,1.1741479856615484,4.139720417961028,4.126029132362254,4.2006662607013645,,,
421_upper,2019-09-04 21:59:00-04:00,25.25,45.5,27.25,9.5,121.5,9.767857142857142,10.071428571428571,9.428571428571429,17.660714285714285,4.1132803097622155,3.428607868689533,2.746374450314062,21.440000534057617,0.04376960590887924,2.483162883512098,2.9457020269270604,2.4363680861478216,1.8470381917381138,1.740223976500826,1.5010292953285826,,,
421_lower,2019-08-22 10:35:00-04:00,36.25,61.0,24.0,24.0,113.5,11.714285714285714,13.160714285714286,18.571428571428573,20.553571428571427,4.332951497698075,3.5115733747466837,2.8794200799807634,19.809999465942383,-0.06864132394921418,1.0304922658862876,1.026589444914427,1.119646836718761,0.7836166924265843,0.7815803382663847,0.8539803489071586,,,
422_upper,2019-09-05 09:52:00-04:00,26.75,10.0,16.25,19.25,121.5,6.928571428571429,7.089285714285714,14.375,22.553571428571427,2.2911316337244325,1.967994140164193,1.8147462410547235,21.440000534057617,-0.08258452014839934,1.014625891454128,1.0684146884745116,0.9563087439475932,0.7731262660364618,0.7610220810870689,0.7382598416735322,,,
422_lower,2019-08-23 08:25:00-04:00,90.5,17.5,17.5,25.25,128.25,15.982142857142858,8.196428571428571,10.125,15.214285714285714,6.798127657869494,5.556204553088617,4.308806011995775,20.82999992370605,0.05148917139131015,1.0685061845861086,1.059234106772307,1.157374008038751,0.8461026615969581,0.8290411214082801,0.9974785678265254,,,
423_upper,2019-08-30 05:30:00-04:00,7.0,9.25,22.75,45.25,181.75,4.964285714285714,12.642857142857142,14.089285714285714,17.571428571428573,1.4291117467136245,1.6471868216410266,1.6964848895033642,21.25,-0.08088238630424738,1.4486758590501203,1.3698261589403973,1.4323739450335424,0.9853179684165599,1.0060135959560745,1.0281922237562908,,,
423_lower,2019-08-23 11:10:00-04:00,32.5,55.25,91.75,113.75,128.25,29.339285714285715,31.910714285714285,26.678571428571427,24.160714285714285,9.61054511408016,7.923320955728024,6.472288060289458,20.82999992370605,0.05148917139131015,1.8267160510921112,1.797993219877004,1.8450135477668037,1.7440698570835558,1.735937315547161,1.8900733433480876,,,
424_upper,2019-08-27 09:06:00-04:00,9.25,15.5,35.0,32.25,272.75,7.053571428571429,13.821428571428571,21.571428571428573,22.732142857142858,2.229633953088759,2.4345630020659157,2.6397965603803013,23.239999771118164,-0.01775148262901971,0.958201178069778,1.018543046357616,1.113392563343205,1.2032930107526882,1.259939483498698,1.2827309524662391,,,
425_upper,2019-08-29 09:33:00-04:00,7.5,10.25,13.0,24.5,101.5,4.767857142857143,9.75,22.25,23.428571428571427,2.7353815945822038,2.317494979026479,2.342412342156486,23.1200008392334,-0.041061789550229544,0.6753850359974483,0.7398791993211201,0.6928110685238852,0.895766129032258,0.9148877754135493,0.9148877754135493,,,
425_lower,2019-08-27 12:41:00-04:00,10.25,22.5,51.75,77.5,272.75,12.089285714285714,20.321428571428573,24.964285714285715,26.785714285714285,3.436818635953007,3.4091312885878544,3.294836844014986,23.239999771118164,-0.01775148262901971,1.4902536019297217,1.4756310115550966,1.5497101793159553,1.1706308353154176,1.240589906134196,1.3695850811978236,,,
426_upper,2019-08-29 03:13:00-04:00,6.75,7.0,10.75,26.25,101.5,5.5,6.803571428571429,10.892857142857142,20.232142857142858,4.199052137658589,3.126352988984005,2.413639112677983,23.1200008392334,-0.041061789550229544,0.7221297836938436,0.7401406949477723,0.7191383595691798,0.8617041738795922,0.867040836075092,0.7664670658682635,,,
427_upper,2019-09-04 21:30:00-04:00,45.5,45.5,27.25,9.5,121.5,4.357142857142857,7.214285714285714,9.428571428571429,17.660714285714285,4.146885631915546,3.1169597508243467,2.410608748111803,21.440000534057617,0.04376960590887924,2.483162883512098,2.9457020269270604,2.4363680861478216,1.8470381917381138,1.740223976500826,1.5010292953285826,,,
427_lower,2019-09-01 18:00:00-04:00,,,,,124.5,7.107142857142857,12.625,22.375,27.232142857142858,2.187895552396235,2.2949630304542787,2.3433224971949764,22.38999938964844,0.053647030101103166,,,,,,,,,
428_upper,2019-09-04 22:00:00-04:00,30.0,43.0,88.25,101.0,121.5,10.660714285714286,11.214285714285714,12.178571428571429,17.75,4.116453664491088,3.439156247068405,2.7573833510248695,21.440000534057617,0.04376960590887924,4.007980049875312,4.926283524904215,3.969865382240336,3.302080690180157,3.734146341463415,3.048014990045673,,,
428_lower,2019-08-30 11:25:00-04:00,45.0,19.5,39.25,42.0,181.75,14.767857142857142,12.410714285714286,15.696428571428571,18.732142857142858,3.897500492613299,3.410346892781102,2.8537908027929717,21.25,-0.08088238630424738,0.9186325752224891,0.9094309937942487,0.8525310128967766,0.9877641824249166,0.9392148323275058,0.8811259220347145,,,
429_upper,2019-09-04 20:04:00-04:00,4.0,4.5,7.0,9.5,121.5,2.142857142857143,6.303571428571429,10.267857142857142,18.232142857142858,0.9750800248413738,1.0082569295142148,1.171433721651196,21.440000534057617,0.04376960590887924,0.4286504424778761,0.43320290665176076,0.39410119501652685,0.4597501734906315,0.4796380090497738,0.44358888516906597,,,
429_lower,2019-09-02 11:50:00-04:00,9.0,22.0,25.5,36.0,124.5,5.642857142857143,10.232142857142858,13.410714285714286,19.125,8.476699918147276,6.142004263139758,4.514119982672825,22.38999938964844,0.053647030101103166,0.32139837883534733,0.22910721565430087,0.22910721565430087,0.16249185368380595,0.1600447677672076,0.15124743358427176,,,
430_upper,2019-09-04 21:02:00-04:00,5.75,5.75,27.25,9.5,121.5,5.071428571428571,6.910714285714286,10.678571428571429,17.660714285714285,1.325312904918882,1.3058011050258251,1.318556807800682,21.440000534057617,0.04376960590887924,0.8249876053544869,0.8217283950617283,0.736772193934027,1.8470381917381138,1.740223976500826,1.5010292953285826,,,
431_upper,2019-09-04 21:29:00-04:00,11.25,5.75,27.25,9.5,121.5,4.660714285714286,6.75,10.678571428571429,17.660714285714285,3.75380722205459,2.8433578355221614,2.230559189551228,21.440000534057617,0.04376960590887924,0.8249876053544869,0.8217283950617283,0.736772193934027,1.8470381917381138,1.740223976500826,1.5010292953285826,,,
431_lower,2019-10-02 09:53:00-04:00,48.0,19.5,25.0,25.25,150.5,9.964285714285714,11.696428571428571,17.767857142857142,19.25,3.2759194401435408,2.7962523620119257,2.410811445227473,21.950000762939453,0.09585621619943607,1.7952784950202878,1.8317651486639066,1.646064090640061,1.8357668364459536,2.087790435734054,1.9613035854646592,,,
432_upper,2019-09-11 19:25:00-04:00,4.0,5.25,8.25,19.0,118.5,3.9285714285714284,8.160714285714286,12.375,23.196428571428573,3.3731335036784524,2.629774957308299,2.2137030635551236,18.600000381469727,0.007723976207053562,0.777027027027027,0.8041958041958042,0.6689287445467765,0.6444358278402481,0.7101046784875027,0.6063480481576067,,,
432_lower,2019-09-24 12:54:00-04:00,33.5,68.0,67.5,110.25,89.75,19.017857142857142,22.696428571428573,17.392857142857142,15.464285714285714,5.341408464153142,4.687665113894436,3.85881963105875,18.63999938964844,-0.024594516258075183,3.609972344232959,3.9928924876293297,3.717935829772975,2.443133726548702,2.448682408737183,2.38620016273393,,,
433_upper,2019-09-11 19:25:00-04:00,4.0,5.25,8.25,19.0,118.5,3.9285714285714284,8.160714285714286,12.375,23.196428571428573,3.3731335036784524,2.629774957308299,2.2137030635551236,18.600000381469727,0.007723976207053562,0.777027027027027,0.8041958041958042,0.6689287445467765,0.6444358278402481,0.7101046784875027,0.6063480481576067,,,
433_lower,2019-09-10 03:41:00-04:00,15.5,22.0,14.75,16.5,88.5,5.464285714285714,6.660714285714286,11.625,20.875,1.8084508135930555,1.5841088852283862,1.4502148771220096,19.420000076293945,0.03188099846966175,0.7539057911429579,0.9651127819548873,1.0521311475409836,0.9723214285714286,0.9880911874787343,0.8430423843622992,,,
434_upper,2019-09-11 19:25:00-04:00,4.0,5.25,8.25,19.0,118.5,3.9285714285714284,8.160714285714286,12.375,23.196428571428573,3.3731335036784524,2.629774957308299,2.2137030635551236,18.600000381469727,0.007723976207053562,0.777027027027027,0.8041958041958042,0.6689287445467765,0.6444358278402481,0.7101046784875027,0.6063480481576067,,,
434_lower,2019-09-09 14:30:00-04:00,13.25,21.75,27.25,62.0,56.75,6.803571428571429,14.517857142857142,17.375,17.142857142857142,2.0216638996443446,2.129076184409388,2.0529600688766343,18.81999969482422,-0.054746366697213666,1.63539205759928,1.3142573004249163,1.3328748911199744,1.3208277575989296,1.2980297301740131,1.3092209668632606,,,
435_upper,2019-09-11 10:33:00-04:00,8.25,24.5,42.0,42.0,113.5,12.357142857142858,12.625,17.357142857142858,20.392857142857142,2.9385549745687674,2.7393319485464476,2.4399173655268935,19.56999969482422,0.007723976207053562,1.0697709738169006,1.0470471065657843,1.0249552551547516,1.2858772064205348,1.3656684714325744,1.269305732912158,,,
435_lower,2019-09-25 04:49:00-04:00,9.25,11.5,30.5,40.75,203.0,6.785714285714286,9.660714285714286,11.785714285714286,29.053571428571427,2.059368696457748,1.889655022075925,1.800177518137089,20.450000762939453,0.09710308114581712,3.2133230650750866,3.2089982695635455,2.6708273323731797,2.240734265734266,2.0430381764565233,1.6800367020579368,,,
436_upper,2019-09-11 19:22:00-04:00,4.0,5.25,8.25,19.0,118.5,2.0357142857142856,8.160714285714286,12.375,23.196428571428573,2.5120989885879585,2.0590366861231844,1.879258331632091,18.600000381469727,0.007723976207053562,0.777027027027027,0.8041958041958042,0.6689287445467765,0.6444358278402481,0.7101046784875027,0.6063480481576067,,,
436_lower,2019-09-24 12:23:00-04:00,19.75,52.75,67.5,110.25,89.75,11.732142857142858,17.785714285714285,14.071428571428571,15.464285714285714,4.101935165890272,3.606253380288509,3.0146235881945045,18.63999938964844,-0.024594516258075183,3.2934123085813347,3.2640584171528797,3.130810959280368,2.443133726548702,2.448682408737183,2.38620016273393,,,
437_lower,2019-09-15 18:00:00-04:00,,,,,74.5,6.071428571428571,11.303571428571429,16.839285714285715,22.553571428571427,1.4093062210656568,1.626806300278093,1.822195959531042,18.1299991607666,0.013982103564555315,,,,,,,,,
438_lower,2019-09-15 18:00:00-04:00,,,,,74.5,6.071428571428571,11.303571428571429,16.839285714285715,22.553571428571427,1.4093062210656568,1.626806300278093,1.822195959531042,18.1299991607666,0.013982103564555315,,,,,,,,,
439_upper,2019-09-19 09:32:00-04:00,9.75,15.0,39.25,24.25,116.0,6.428571428571429,8.767857142857142,14.714285714285714,17.607142857142858,1.838088075736257,1.6973003441107934,1.6453701895633963,18.040000915527344,-0.029063455887840317,1.1724494315665142,1.246429132004395,1.1052192066805846,2.012114537444934,2.026481802426343,1.5866261398176291,,,
439_lower,2019-09-24 11:39:00-04:00,8.75,21.5,52.75,27.0,89.75,11.160714285714286,13.267857142857142,13.339285714285714,12.357142857142858,2.9346287382922807,2.7466171817724705,2.355947662097405,18.63999938964844,-0.024594516258075183,1.7111289426578606,1.7352278417626439,1.6404520977572636,1.83199542595769,1.8137849832442714,1.7539357579207813,,,
440_upper,2019-09-19 09:32:00-04:00,9.75,15.0,39.25,24.25,116.0,6.428571428571429,8.767857142857142,14.714285714285714,17.607142857142858,1.838088075736257,1.6973003441107934,1.6453701895633963,18.040000915527344,-0.029063455887840317,1.1724494315665142,1.246429132004395,1.1052192066805846,2.012114537444934,2.026481802426343,1.5866261398176291,,,
440_lower,2019-09-20 13:17:00-04:00,60.25,19.0,27.75,55.5,121.25,5.839285714285714,13.625,13.910714285714286,15.285714285714286,6.813469787410048,5.064650739964793,3.802401085271774,17.549999237060547,-0.027161954190647708,1.7177856547122603,1.7613041154462854,1.6031329052344814,1.4417934635815253,1.4891895661877528,1.3111452256677925,,,
441_upper,2019-09-19 09:36:00-04:00,9.75,15.0,39.25,24.25,116.0,6.767857142857143,8.767857142857142,14.714285714285714,17.607142857142858,2.433481815814164,2.0566831346742047,1.8439303668918376,18.040000915527344,-0.029063455887840317,1.1724494315665142,1.246429132004395,1.1052192066805846,2.012114537444934,2.026481802426343,1.5866261398176291,,,
441_lower,2019-09-18 14:02:00-04:00,8.75,17.75,17.75,32.0,70.75,5.071428571428571,7.785714285714286,10.785714285714286,11.392857142857142,5.162010910437428,3.7669114122665834,2.8107591117747965,18.57999992370605,-0.024159714795294773,0.906981079317737,0.9909368635437882,0.9528985507246377,1.0516196997629708,1.0851428105552083,1.0008522157609785,,,
442_lower,2019-09-20 13:13:00-04:00,8.75,19.0,27.75,55.5,121.25,6.035714285714286,14.375,13.910714285714286,15.285714285714286,1.7412154909891995,1.7918873214400906,1.743826917568678,17.549999237060547,-0.027161954190647708,1.7177856547122603,1.7613041154462854,1.6031329052344814,1.4417934635815253,1.4891895661877528,1.3111452256677925,,,
443_upper,2019-10-17 05:34:00-04:00,16.75,16.75,18.75,26.5,52.75,4.696428571428571,8.178571428571429,8.017857142857142,13.964285714285714,1.8228497247988662,1.5545575959698474,1.337200208203559,17.579999923706055,0.02328286446012262,1.0621220450797142,1.279046673286991,1.5366872141578842,0.9141795378004878,1.0376326369208462,1.053956352925425,,,
443_lower,2019-09-20 12:36:00-04:00,12.75,12.75,36.25,55.5,121.25,6.839285714285714,13.25,13.375,13.553571428571429,1.8079443407702902,1.836836379815795,1.750639530355777,17.549999237060547,-0.027161954190647708,1.504110648998936,1.5323446814800217,1.3027561363826756,1.4353764268737657,1.4841389335963864,1.395573637103336,,,
444_upper,2019-09-23 19:02:00-04:00,2.25,2.5,8.5,30.5,89.75,3.2142857142857144,8.910714285714286,15.732142857142858,25.214285714285715,4.137532689428737,3.078573282664567,2.4835571842120197,18.63999938964844,0.08888897100330007,1.5201729106628241,1.4817415730337078,1.296068796068796,1.6144444444444443,1.5076523994811932,1.3795395205316876,,,
444_lower,2019-09-24 12:23:00-04:00,19.75,52.75,67.5,110.25,89.75,11.732142857142858,17.785714285714285,14.071428571428571,15.464285714285714,4.101935165890272,3.606253380288509,3.0146235881945045,18.63999938964844,-0.024594516258075183,3.2934123085813347,3.2640584171528797,3.130810959280368,2.443133726548702,2.448682408737183,2.38620016273393,,,
445_upper,2019-10-15 10:56:00-04:00,27.0,33.5,30.75,32.0,87.75,8.25,12.178571428571429,13.928571428571429,14.553571428571429,2.302290520014279,2.137261456506073,1.9436084128074291,18.61000061035156,-0.04269546815350922,1.1182799674628412,0.9742152646921454,1.1618169595697685,0.8559203941041392,0.8553160609567144,0.8578144516458983,,,
445_lower,2019-09-24 11:39:00-04:00,8.75,21.5,52.75,27.0,89.75,11.160714285714286,13.267857142857142,13.339285714285714,12.357142857142858,2.9346287382922807,2.7466171817724705,2.355947662097405,18.63999938964844,-0.024594516258075183,1.7111289426578606,1.7352278417626439,1.6404520977572636,1.83199542595769,1.8137849832442714,1.7539357579207813,,,
446_upper,2019-09-25 15:05:00-04:00,9.25,25.0,36.5,35.75,203.0,7.285714285714286,15.267857142857142,25.410714285714285,28.071428571428573,2.279544590325623,2.4760752290784747,2.725947269271225,20.450000762939453,0.09710308114581712,1.996996685998343,2.025737997688833,1.9319707444143874,1.9762465225765034,1.9987555122690257,1.8061803246626247,,,
446_lower,2019-10-02 09:38:00-04:00,19.5,19.5,25.0,25.25,150.5,7.214285714285714,11.160714285714286,17.767857142857142,19.25,2.7661281201742303,2.4112641997771584,2.15857444473886,21.950000762939453,0.09585621619943607,1.7952784950202878,1.8317651486639066,1.646064090640061,1.8357668364459536,2.087790435734054,1.9613035854646592,,,
447_upper,2019-10-11 09:49:00-04:00,24.25,11.5,12.5,26.0,215.5,5.910714285714286,9.142857142857142,14.767857142857142,19.892857142857142,2.4184340858990963,2.1326360760845047,1.964964312246772,21.0,-0.04021934161426033,1.3557727775728514,1.3162041181736794,1.243087849835123,1.1034389871599173,1.2376252580693892,1.3559527750193092,,,
447_lower,2019-09-27 11:38:00-04:00,14.0,14.0,44.75,57.25,108.0,9.232142857142858,15.410714285714286,17.464285714285715,19.232142857142858,5.4516842030669865,4.223859373568622,3.284948377291734,19.40999984741211,0.014106607438540086,1.5138944138205377,1.576424640511273,1.5075547507215212,1.6726815323041737,1.6560547051897474,1.5532359968144411,,,
448_upper,2019-10-11 09:49:00-04:00,24.25,11.5,12.5,26.0,215.5,5.910714285714286,9.142857142857142,14.767857142857142,19.892857142857142,2.4184340858990963,2.1326360760845047,1.964964312246772,21.0,-0.04021934161426033,1.3557727775728514,1.3162041181736794,1.243087849835123,1.1034389871599173,1.2376252580693892,1.3559527750193092,,,
448_lower,2019-09-27 12:59:00-04:00,20.25,31.75,86.0,86.0,108.0,17.25,27.339285714285715,22.267857142857142,21.196428571428573,4.531698143269782,4.4485545874522,3.8924198623441617,19.40999984741211,0.014106607438540086,2.5130144786074506,2.4678488697180287,2.545207397948676,3.0905505550077925,3.162571196094386,2.9712870378864324,,,
449_upper,2019-09-30 21:02:00-04:00,9.0,21.75,25.25,13.5,83.0,5.196428571428571,7.732142857142857,10.964285714285714,20.571428571428573,2.138636154429704,1.874826557675139,1.8231342409864164,20.030000686645508,0.07624933301757109,2.5721616420782554,2.603896103896104,2.451849587282177,1.2624837168910117,1.4296250768285188,1.3403249971188198,,,
449_lower,2019-10-02 04:44:00-04:00,8.5,15.5,51.5,57.0,150.5,8.017857142857142,10.678571428571429,12.464285714285714,19.928571428571427,2.0167405654852986,1.9892104634953767,1.8243435988090182,21.950000762939453,0.09585621619943607,1.3230725783676927,1.8036573628488932,1.7409884801189148,2.263779527559055,2.5671765192228193,2.263449482431841,,,
450_upper,2019-10-11 11:31:00-04:00,9.5,12.5,24.25,56.5,215.5,7.339285714285714,12.5,17.214285714285715,20.482142857142858,2.012597239524011,2.0822227365134887,2.031763686926001,21.0,-0.04021934161426033,1.0143093010456796,1.0606540192793867,1.3596100645501252,0.9828170218363589,1.0100120820906242,1.2785103902632058,,,
450_lower,2019-10-02 03:10:00-04:00,4.75,8.75,17.0,12.0,150.5,4.321428571428571,6.178571428571429,10.107142857142858,21.214285714285715,1.6755057330496372,1.411144380161833,1.344742932003692,21.950000762939453,0.09585621619943607,1.0618247298919568,1.1146817895400125,1.0345029239766081,1.0914983794564947,1.249785897801884,1.0400285069485686,,,
451_upper,2019-10-04 11:38:00-04:00,14.5,26.0,38.75,89.75,187.25,11.464285714285714,22.428571428571427,19.5,21.946428571428573,3.3515148367574703,3.7717675213337993,3.7578189535805264,22.32999992370605,-0.05820325660283754,1.2579956344310526,1.489800505760045,1.489800505760045,1.1103734728280705,1.4093616270348965,1.356878152375896,,,
451_lower,2019-10-02 12:47:00-04:00,19.0,22.5,42.25,74.5,150.5,10.75,23.517857142857142,24.196428571428573,26.339285714285715,2.756851609236668,3.197225473686944,3.2104946809137096,21.950000762939453,0.09585621619943607,1.3974993129980764,1.6248901669462417,1.6248901669462417,1.9291034888856176,2.011821238313094,2.011821238313094,,,
452_upper,2019-10-04 08:31:00-04:00,17.25,17.25,15.75,19.75,187.25,4.928571428571429,9.767857142857142,15.071428571428571,15.553571428571429,7.017960476894252,5.10799446313652,3.8157613523856124,22.32999992370605,-0.05820325660283754,1.851923076923077,2.0152466367713004,1.8503980236069173,1.5498303647158609,1.5496660659387258,1.4747780468119451,,,
