level_id,hmm3_state,hmm3_prob
627_upper,LOW_VOL,0.8051708646207609
627_lower,MID_VOL,0.9967858410199835
628_upper,LOW_VOL,0.9909209015026736
629_upper,MID_VOL,0.9988578426177105
632_upper,LOW_VOL,0.9986162596953996
633_upper,MID_VOL,0.9641256213071927
634_upper,MID_VOL,0.9962889352653175
635_upper,LOW_VOL,0.9986162596953996
636_upper,LOW_VOL,0.9730782482619376
637_upper,MID_VOL,0.5536811517418522
638_upper,LOW_VOL,0.951397972513849
638_lower,HIGH_VOL,0.9993550291072623
640_upper,LOW_VOL,0.9986861657130185
641_upper,LOW_VOL,0.973178589775611
642_upper,MID_VOL,0.9554931332821163
643_upper,LOW_VOL,0.6121133423433283
644_upper,LOW_VOL,0.8880625654526315
644_lower,MID_VOL,0.9510691376337905
645_lower,HIGH_VOL,1.0
646_lower,HIGH_VOL,1.0
647_lower,HIGH_VOL,0.7031234418133525
648_upper,MID_VOL,0.6660607496240603
648_lower,HIGH_VOL,0.9999999979982954
649_upper,LOW_VOL,0.998529550629222
651_lower,LOW_VOL,0.8258823616800299
652_upper,HIGH_VOL,0.8861984851757387
652_lower,MID_VOL,0.9510691376337905
653_lower,HIGH_VOL,0.9474342936725176
654_lower,MID_VOL,0.9842632622135971
656_upper,MID_VOL,0.7465483469031413
657_upper,MID_VOL,0.7465483469031413
663_upper,LOW_VOL,0.9995250956524496
668_upper,LOW_VOL,0.6749560657360644
669_upper,LOW_VOL,0.9401616285731833
670_upper,LOW_VOL,0.9737602639863044
671_upper,MID_VOL,0.7841650665015197
672_upper,LOW_VOL,0.6749560657360644
673_upper,LOW_VOL,0.6749560657360644
675_upper,LOW_VOL,0.9982820866176688
675_lower,HIGH_VOL,1.0
676_upper,MID_VOL,0.9993407417075167
676_lower,HIGH_VOL,1.0
677_upper,LOW_VOL,0.999631029006238
678_upper,LOW_VOL,0.9966585597639639
678_lower,HIGH_VOL,1.0
679_lower,HIGH_VOL,1.0
680_upper,LOW_VOL,0.9971971391727436
680_lower,HIGH_VOL,1.0
681_lower,HIGH_VOL,0.990660838709318
682_upper,LOW_VOL,0.999436092397859
683_upper,LOW_VOL,0.9996314458062849
684_upper,LOW_VOL,0.999436092397859
685_upper,LOW_VOL,0.9938705766279647
685_lower,HIGH_VOL,1.0
686_lower,HIGH_VOL,0.9999999991328034
689_lower,MID_VOL,0.6182262227397836
690_upper,LOW_VOL,0.5880649306409329
691_upper,LOW_VOL,0.5880649306409329
693_upper,LOW_VOL,0.5100582114089278
693_lower,HIGH_VOL,0.9993343388200258
694_upper,LOW_VOL,0.5100582114089278
694_lower,MID_VOL,0.9835847902731147
695_upper,MID_VOL,0.8288268632752409
696_upper,MID_VOL,0.7435291597887072
697_upper,MID_VOL,0.9521341774703967
697_lower,HIGH_VOL,0.9998306591480592
698_upper,MID_VOL,0.9966944177605727
700_upper,LOW_VOL,0.9992986522648213
701_upper,MID_VOL,0.9987982055068594
704_upper,MID_VOL,0.8694825663777438
705_upper,MID_VOL,0.8694825663777438
705_lower,HIGH_VOL,0.9999999678339007
706_upper,LOW_VOL,0.7132935933316694
707_upper,LOW_VOL,0.9991610134647021
707_lower,HIGH_VOL,1.0
708_upper,LOW_VOL,0.6363363640520493
708_lower,HIGH_VOL,0.9999999999987541
709_upper,MID_VOL,0.7942457651785895
710_upper,LOW_VOL,0.573007101546243
711_upper,LOW_VOL,0.7475986883520055
712_upper,LOW_VOL,0.9247714267200409
712_lower,HIGH_VOL,0.9999999802822152
713_upper,LOW_VOL,0.9995504535548582
715_upper,LOW_VOL,0.6176848562724221
715_lower,MID_VOL,0.5563164744182786
716_upper,HIGH_VOL,0.9999999200471618
716_lower,HIGH_VOL,0.9444435820650604
717_upper,HIGH_VOL,0.9918174202585854
717_lower,HIGH_VOL,0.9999999999999993
720_upper,HIGH_VOL,0.9999942181800725
721_upper,HIGH_VOL,0.9999942181800725
722_upper,HIGH_VOL,0.9999942181800725
723_upper,HIGH_VOL,0.999999976341171
725_upper,HIGH_VOL,1.0
725_lower,HIGH_VOL,0.9999999999999442
726_upper,HIGH_VOL,1.0
726_lower,HIGH_VOL,0.9979440724616708
727_upper,HIGH_VOL,0.9999999997725063
728_upper,HIGH_VOL,0.9999999997725063
729_upper,HIGH_VOL,0.9989941988146246
730_upper,HIGH_VOL,0.9999999997725063
731_upper,HIGH_VOL,0.9999999735766298
732_upper,LOW_VOL,0.43590669260204357
732_lower,HIGH_VOL,1.0
733_upper,MID_VOL,0.9593567896250224
733_lower,MID_VOL,0.6839784087377426
735_upper,HIGH_VOL,0.9899997729590884
739_upper,MID_VOL,0.8639558884860367
740_upper,LOW_VOL,0.5932215116529167
740_lower,MID_VOL,0.6512708150380754
744_upper,MID_VOL,0.5265314627680926
746_upper,MID_VOL,0.7252731131594465
748_upper,HIGH_VOL,0.9999740138675532
751_upper,HIGH_VOL,0.9644007500800815
752_lower,LOW_VOL,0.883756357278114
754_upper,LOW_VOL,0.6509608074056659
755_upper,LOW_VOL,0.6477024190476749
756_upper,LOW_VOL,0.5446882797851343
757_upper,LOW_VOL,0.606942025183785
758_upper,HIGH_VOL,1.0
760_upper,LOW_VOL,0.6509608074056659
761_upper,MID_VOL,0.688256472982527
762_upper,MID_VOL,0.6132907162264457
762_lower,HIGH_VOL,0.9999999993916444
763_lower,HIGH_VOL,0.9999999999840964
764_upper,LOW_VOL,0.5644059668777421
765_upper,MID_VOL,0.6132907162264457
766_upper,LOW_VOL,0.624351847410388
1277_upper,HIGH_VOL,0.9998627151650884
1278_upper,LOW_VOL,0.6737070576326587
1282_upper,LOW_VOL,0.721645993126568
1283_upper,LOW_VOL,0.721645993126568
1287_upper,HIGH_VOL,0.999930788667828
1287_lower,HIGH_VOL,0.8579379596079434
1288_upper,LOW_VOL,0.721645993126568
1293_upper,LOW_VOL,0.6152270039617538
1294_upper,LOW_VOL,0.6756497234198512
1295_upper,LOW_VOL,0.6710993019270295
1296_upper,LOW_VOL,0.6756497234198512
1297_upper,HIGH_VOL,1.0
1297_lower,LOW_VOL,0.9910725193198034
1298_upper,HIGH_VOL,0.988713228822794
1302_upper,MID_VOL,0.5922721938590542
1302_lower,MID_VOL,0.545791449179626
1306_lower,LOW_VOL,0.8062355854028085
1308_lower,HIGH_VOL,1.0
1309_lower,LOW_VOL,0.572473656689175
1310_lower,MID_VOL,0.9101564390887273
1311_lower,MID_VOL,0.9101564390887273
1312_lower,MID_VOL,0.9005585782405013
1316_upper,MID_VOL,0.5845656758960182
1316_lower,HIGH_VOL,0.9243723387146305
1318_lower,LOW_VOL,0.9996462368927841
1319_lower,MID_VOL,0.9963789583429844
1321_upper,HIGH_VOL,1.0
1321_lower,MID_VOL,0.9854747341818307
1322_upper,HIGH_VOL,0.9999999797369837
1322_lower,HIGH_VOL,0.9999999999999998
1323_upper,LOW_VOL,0.5024636411014708
1323_lower,HIGH_VOL,0.8586791345031249
1324_upper,HIGH_VOL,0.9999999797369837
1325_upper,HIGH_VOL,0.998999654279318
1326_lower,HIGH_VOL,1.0
1327_lower,MID_VOL,0.9963346317365553
1330_upper,LOW_VOL,0.5024636411014708
1331_lower,HIGH_VOL,1.0
1333_upper,MID_VOL,0.6111557641110882
1334_upper,MID_VOL,0.5328805484885493
1335_upper,MID_VOL,0.6464398745973585
1336_upper,HIGH_VOL,0.9659773505487028
1337_upper,MID_VOL,0.7206094394973382
1341_upper,LOW_VOL,0.9919032515682172
1344_upper,MID_VOL,0.5475761669898359
1344_lower,HIGH_VOL,1.0
1345_upper,LOW_VOL,0.5502728367099846
1346_upper,HIGH_VOL,0.9999999998258667
1346_lower,MID_VOL,0.575286921313284
1348_upper,LOW_VOL,0.5717302983122127
1351_lower,HIGH_VOL,0.9999998834271494
1352_lower,HIGH_VOL,0.9994985523107434
