level_id,session_date,year,side,entry_time,exit_time,entry_price,tp_dist,sl_dist,pnl_pts,r_multiple,exit_reason
1511_upper,2023-11-15,2023,upper,2023-11-15 13:25:00+00:00,2023-11-15 09:53:00-05:00,15999.786834905071,93.0,72.0,93.0,1.2916666666666667,TP
1521_upper,2023-11-29,2023,upper,2023-11-29 09:23:00+00:00,2023-11-29 08:03:00-05:00,16103.147216602609,41.5,44.5,-44.5,-1.0,SL
1521_lower,2023-12-04,2023,lower,2023-12-04 14:24:00+00:00,2023-12-04 10:19:00-05:00,15854.352783397391,50.5,50.0,-50.0,-1.0,SL
1525_upper,2023-12-06,2023,upper,2023-12-06 14:00:00+00:00,2023-12-06 09:35:00-05:00,16019.860859026963,62.0,59.5,62.0,1.0420168067226891,TP
1533_upper,2023-12-19,2023,upper,2023-12-19 12:17:00+00:00,2023-12-19 15:59:00-05:00,16980.404600724352,49.5,45.75,-45.75,-1.0,SL
1537_upper,2023-12-28,2023,upper,2023-12-28 12:34:00+00:00,2023-12-28 09:01:00-05:00,17161.66111147293,19.75,24.25,19.75,0.8144329896907216,TP
2052_upper,2026-01-13,2026,upper,2026-01-13 13:31:00+00:00,2026-01-13 10:02:00-05:00,26021.232009355885,93.5,73.25,93.5,1.2764505119453924,TP
2064_lower,2026-01-19,2026,lower,2026-01-19 07:10:00+00:00,2026-01-19 04:36:00-05:00,25353.252695582774,77.0,65.5,-65.5,-1.0,SL
2059_lower,2026-01-20,2026,lower,2026-01-20 08:31:00+00:00,2026-01-20 04:26:00-05:00,25216.808747005507,86.0,76.25,-76.25,-1.0,SL
2073_upper,2026-01-27,2026,upper,2026-01-27 06:06:00+00:00,2026-01-27 15:59:00-05:00,26026.77634869439,129.75,91.75,-49.223651305608655,-0.5364975619139908,cutoff
2066_upper,2026-01-28,2026,upper,2026-01-28 06:00:00+00:00,2026-01-28 09:36:00-05:00,26295.788974327792,70.75,59.5,70.75,1.1890756302521008,TP
2085_lower,2026-02-13,2026,lower,2026-02-13 11:30:00+00:00,2026-02-13 08:30:00-05:00,24633.391857165167,159.0,112.75,159.0,1.41019955654102,TP
2091_upper,2026-02-25,2026,upper,2026-02-25 13:55:00+00:00,2026-02-25 09:31:00-05:00,25154.51755998832,90.5,70.75,-70.75,-1.0,SL
2097_lower,2026-02-27,2026,lower,2026-02-27 13:30:00+00:00,2026-02-27 10:08:00-05:00,24825.88513501576,141.75,104.0,141.75,1.3629807692307692,TP
2095_lower,2026-03-02,2026,lower,2026-03-02 06:48:00+00:00,2026-03-02 03:00:00-05:00,24588.439612813825,96.0,81.0,-81.0,-1.0,SL
2093_lower,2026-03-03,2026,lower,2026-03-03 09:46:00+00:00,2026-03-03 11:46:00-05:00,24473.331852930038,207.75,139.75,207.75,1.486583184257603,TP
2104_upper,2026-03-10,2026,upper,2026-03-10 08:08:00+00:00,2026-03-10 15:59:00-04:00,25119.94149499076,228.25,139.75,133.44149499075866,0.9548586403632104,cutoff
2108_upper,2026-03-18,2026,upper,2026-03-18 05:27:00+00:00,2026-03-18 08:04:00-04:00,25161.616617122825,85.5,66.75,85.5,1.2808988764044944,TP
2112_lower,2026-03-19,2026,lower,2026-03-19 07:57:00+00:00,2026-03-19 08:30:00-04:00,24550.4725595392,155.0,110.0,-110.0,-1.0,SL
2115_lower,2026-03-26,2026,lower,2026-03-26 12:35:00+00:00,2026-03-26 09:00:00-04:00,24069.165318483185,61.0,57.75,61.0,1.0562770562770563,TP
2122_lower,2026-04-02,2026,lower,2026-04-02 11:28:00+00:00,2026-04-02 09:53:00-04:00,23729.68143980739,101.0,78.75,101.0,1.2825396825396826,TP
2111_upper,2026-04-10,2026,upper,2026-04-10 12:29:00+00:00,2026-04-10 08:30:00-04:00,25378.695918099,66.0,58.0,66.0,1.1379310344827587,TP
2132_upper,2026-04-17,2026,upper,2026-04-17 13:07:00+00:00,2026-04-17 09:33:00-04:00,26750.85865637195,92.5,82.75,92.5,1.1178247734138973,TP
2136_upper,2026-04-24,2026,upper,2026-04-24 11:07:00+00:00,2026-04-24 07:30:00-04:00,27267.134887108085,123.25,89.0,-89.0,-1.0,SL
2139_lower,2026-04-28,2026,lower,2026-04-28 12:23:00+00:00,2026-04-28 08:51:00-04:00,27049.808787510927,85.0,76.0,85.0,1.118421052631579,TP
2151_lower,2026-05-19,2026,lower,2026-05-19 13:20:00+00:00,2026-05-19 09:30:00-04:00,28811.51963438418,127.75,95.5,127.75,1.337696335078534,TP
2155_upper,2026-05-21,2026,upper,2026-05-21 04:59:00+00:00,2026-05-21 02:49:00-04:00,29420.86955887296,127.25,93.25,127.25,1.3646112600536193,TP
2157_upper,2026-05-22,2026,upper,2026-05-22 08:18:00+00:00,2026-05-22 05:01:00-04:00,29642.116120772636,97.75,78.25,97.75,1.2492012779552715,TP
2159_upper,2026-05-27,2026,upper,2026-05-27 11:00:00+00:00,2026-05-27 08:21:00-04:00,30248.50133165292,87.5,70.25,-70.25,-1.0,SL
2166_lower,2026-06-04,2026,lower,2026-06-04 11:36:00+00:00,2026-06-04 08:37:00-04:00,30203.484160153974,99.25,81.25,99.25,1.2215384615384615,TP
