level_id,session_date,year,side,entry_time,exit_time,entry_price,level,anchor,cap,exit_reason,pnl,gap_through
1270_upper,2022-12-09,2022,upper,2022-12-09 08:30:00-05:00,2022-12-09 08:31:00-05:00,11739.750537768581,11739.750537768581,45.75,68.625,TP,68.625,False
1273_upper,2022-12-13,2022,upper,2022-12-13 03:01:00-05:00,2022-12-13 04:27:00-05:00,11855.629740050335,11855.629740050335,23.75,35.625,BE,-0.0,False
1269_upper,2022-12-13,2022,upper,2022-12-13 08:26:00-05:00,2022-12-13 08:27:00-05:00,12005.524176055393,12005.524176055393,48.75,73.125,TP,73.125,False
1267_upper,2022-12-13,2022,upper,2022-12-13 08:29:00-05:00,2022-12-13 08:30:00-05:00,12062.801644800851,12062.801644800851,48.75,73.125,SL,-73.125,False
1273_lower,2022-12-15,2022,lower,2022-12-15 10:04:00-05:00,2022-12-15 10:50:00-05:00,11529.745259949665,11529.745259949665,158.25,200.0,BE,0.0,False
1265_lower,2022-12-16,2022,lower,2022-12-16 03:14:00-05:00,2022-12-16 09:49:00-05:00,11381.964807967212,11381.964807967212,63.0,94.5,TP,94.5,False
1278_lower,2022-12-20,2022,lower,2022-12-19 22:11:00-05:00,2022-12-19 22:43:00-05:00,11121.328961004048,11121.328961004048,19.25,28.875,SL,-28.875,False
1280_lower,2022-12-22,2022,lower,2022-12-22 10:12:00-05:00,2022-12-22 15:00:00-05:00,11036.300929721321,11036.300929721321,115.5,173.25,cutoff,-56.300929721321154,False
1287_lower,2023-01-06,2023,lower,2023-01-06 04:35:00-05:00,2023-01-06 05:17:00-05:00,10779.425622787592,10779.425622787592,24.25,36.375,TP,36.375,False
1282_upper,2023-01-09,2023,upper,2023-01-09 09:30:00-05:00,2023-01-09 09:52:00-05:00,11211.791251359777,11211.791251359777,50.75,76.125,SL,-76.125,False
1287_upper,2023-01-11,2023,upper,2023-01-11 10:30:00-05:00,2023-01-11 12:07:00-05:00,11388.574377212408,11388.574377212408,72.25,108.375,BE,-0.0,False
1293_upper,2023-01-12,2023,upper,2023-01-12 08:18:00-05:00,2023-01-12 08:29:00-05:00,11509.481806465741,11509.481806465741,34.5,51.75,TP,51.75,False
1295_upper,2023-01-16,2023,upper,2023-01-15 20:58:00-05:00,2023-01-16 01:29:00-05:00,11631.48996521479,11631.48996521479,25.25,37.875,TP,37.875,False
1277_upper,2023-01-17,2023,upper,2023-01-17 10:00:00-05:00,2023-01-17 13:39:00-05:00,11644.39805068837,11644.39805068837,77.75,116.625,BE,-0.0,False
1294_upper,2023-01-18,2023,upper,2023-01-18 08:30:00-05:00,2023-01-18 08:33:00-05:00,11716.054661598511,11716.054661598511,31.0,46.5,TP,46.5,False
1297_lower,2023-01-19,2023,lower,2023-01-19 05:26:00-05:00,2023-01-19 08:30:00-05:00,11413.349099754087,11413.349099754087,41.5,62.25,SL,-62.25,False
1297_upper,2023-01-23,2023,upper,2023-01-23 09:51:00-05:00,2023-01-23 10:31:00-05:00,11802.650900245913,11802.650900245913,38.75,58.125,SL,-58.125,False
1302_lower,2023-01-25,2023,lower,2023-01-25 09:30:00-05:00,2023-01-25 11:56:00-05:00,11693.33517488565,11693.33517488565,61.0,91.5,TP,91.5,False
1302_upper,2023-01-26,2023,upper,2023-01-26 09:32:00-05:00,2023-01-26 10:54:00-05:00,12061.53982511435,12061.53982511435,80.0,120.0,TP,120.0,False
1306_lower,2023-01-31,2023,lower,2023-01-31 05:34:00-05:00,2023-01-31 07:47:00-05:00,11895.872014981738,11895.872014981738,24.75,37.125,TP,37.125,False
1309_lower,2023-02-06,2023,lower,2023-02-06 04:53:00-05:00,2023-02-06 09:45:00-05:00,12500.098735179718,12500.098735179718,45.75,68.625,TP,68.625,False
1312_lower,2023-02-10,2023,lower,2023-02-10 04:56:00-05:00,2023-02-10 07:09:00-05:00,12340.168862818882,12340.168862818882,46.0,69.0,SL,-69.0,False
1316_upper,2023-02-14,2023,upper,2023-02-14 08:29:00-05:00,2023-02-14 08:30:00-05:00,12614.653492198106,12614.653492198106,26.0,39.0,TP,39.0,False
1318_lower,2023-02-17,2023,lower,2023-02-17 02:02:00-05:00,2023-02-17 03:02:00-05:00,12377.141552724202,12377.141552724202,26.75,40.125,BE,0.0,False
1319_lower,2023-02-17,2023,lower,2023-02-17 03:36:00-05:00,2023-02-17 04:32:00-05:00,12344.34054521155,12344.34054521155,40.0,60.0,TP,60.0,False
1321_lower,2023-02-21,2023,lower,2023-02-21 03:46:00-05:00,2023-02-21 04:37:00-05:00,12259.764318305486,12259.764318305486,35.75,53.625,BE,0.0,False
1316_lower,2023-02-21,2023,lower,2023-02-21 10:12:00-05:00,2023-02-21 15:00:00-05:00,12200.096507801894,12200.096507801894,73.5,110.25,cutoff,-72.5965078018944,False
1322_lower,2023-02-22,2023,lower,2023-02-22 10:16:00-05:00,2023-02-22 12:25:00-05:00,12041.934029496524,12041.934029496524,59.0,88.5,TP,88.5,False
1308_lower,2023-02-24,2023,lower,2023-02-24 08:39:00-05:00,2023-02-24 09:32:00-05:00,11986.569081537058,11986.569081537058,20.75,31.125,TP,31.125,False
1325_upper,2023-02-27,2023,upper,2023-02-27 10:09:00-05:00,2023-02-27 10:36:00-05:00,12183.818814027736,12183.818814027736,45.25,67.875,TP,67.875,False
1326_lower,2023-03-01,2023,lower,2023-03-01 10:11:00-05:00,2023-03-01 11:08:00-05:00,11962.934722229944,11962.934722229944,75.5,113.25,BE,0.0,False
1327_lower,2023-03-02,2023,lower,2023-03-01 20:39:00-05:00,2023-03-01 21:40:00-05:00,11896.630632581931,11896.630632581931,46.25,69.375,BE,0.0,False
1323_upper,2023-03-06,2023,upper,2023-03-05 21:37:00-05:00,2023-03-06 09:33:00-05:00,12335.463802876478,12335.463802876478,33.5,50.25,SL,-50.25,False
1331_lower,2023-03-07,2023,lower,2023-03-07 10:08:00-05:00,2023-03-07 10:33:00-05:00,12203.699916401045,12203.699916401045,49.75,74.625,TP,74.625,False
1335_upper,2023-03-13,2023,upper,2023-03-13 02:12:00-04:00,2023-03-13 03:00:00-04:00,12213.8751113092,12213.8751113092,32.5,48.75,BE,-0.0,False
1336_upper,2023-03-14,2023,upper,2023-03-14 09:16:00-04:00,2023-03-14 15:00:00-04:00,12215.005555992415,12215.005555992415,170.75,200.0,cutoff,-26.994444007585116,False
1333_upper,2023-03-15,2023,upper,2023-03-14 22:08:00-04:00,2023-03-15 01:34:00-04:00,12357.00815734723,12357.00815734723,22.75,34.125,TP,34.125,False
1337_upper,2023-03-16,2023,upper,2023-03-15 20:29:00-04:00,2023-03-15 21:15:00-04:00,12439.642295720492,12439.642295720492,36.5,54.75,BE,-0.0,False
1321_upper,2023-03-16,2023,upper,2023-03-16 10:54:00-04:00,2023-03-16 12:50:00-04:00,12516.985681694514,12516.985681694514,104.5,156.75,SL,-156.75,False
1341_upper,2023-03-21,2023,upper,2023-03-21 09:32:00-04:00,2023-03-21 10:24:00-04:00,12804.894940581522,12804.894940581522,35.25,52.875,TP,52.875,False
1346_lower,2023-03-28,2023,lower,2023-03-28 09:33:00-04:00,2023-03-28 10:00:00-04:00,12736.870630244797,12736.870630244797,38.75,58.125,SL,-58.125,False
1345_upper,2023-03-30,2023,upper,2023-03-30 05:27:00-04:00,2023-03-30 06:57:00-04:00,13008.379541218379,13008.379541218379,16.5,24.75,SL,-24.75,False
1352_lower,2023-04-05,2023,lower,2023-04-05 10:19:00-04:00,2023-04-05 15:00:00-04:00,13100.946936245124,13100.946936245124,88.0,132.0,cutoff,-26.946936245123652,False
1353_lower,2023-04-06,2023,lower,2023-04-06 09:34:00-04:00,2023-04-06 10:15:00-04:00,12969.69249010037,12969.69249010037,56.0,84.0,TP,84.0,False
1355_upper,2023-04-11,2023,upper,2023-04-11 05:02:00-04:00,2023-04-11 07:06:00-04:00,13195.157886365982,13195.157886365982,27.0,40.5,TP,40.5,False
1358_upper,2023-04-14,2023,upper,2023-04-14 10:04:00-04:00,2023-04-14 15:00:00-04:00,13252.1139706832,13252.1139706832,136.5,200.0,cutoff,87.61397068320002,False
1361_lower,2023-04-20,2023,lower,2023-04-20 04:37:00-04:00,2023-04-20 12:33:00-04:00,13049.068378614229,13049.068378614229,72.75,109.125,TP,109.125,False
1360_lower,2023-04-21,2023,lower,2023-04-21 06:50:00-04:00,2023-04-21 08:01:00-04:00,13017.100469293404,13017.100469293404,26.0,39.0,BE,0.0,False
1362_lower,2023-04-25,2023,lower,2023-04-25 10:07:00-04:00,2023-04-25 12:35:00-04:00,12962.19925758433,12962.19925758433,49.5,74.25,SL,-74.25,False
1367_upper,2023-04-27,2023,upper,2023-04-27 10:34:00-04:00,2023-04-27 12:44:00-04:00,13095.741714779244,13095.741714779244,49.0,73.5,SL,-73.5,False
1353_upper,2023-05-01,2023,upper,2023-04-30 22:55:00-04:00,2023-04-30 23:41:00-04:00,13337.05750989963,13337.05750989963,14.5,21.75,BE,-0.0,False
1357_upper,2023-05-01,2023,upper,2023-05-01 02:42:00-04:00,2023-05-01 04:07:00-04:00,13354.499817652139,13354.499817652139,22.25,33.375,TP,33.375,False
1370_lower,2023-05-02,2023,lower,2023-05-02 10:36:00-04:00,2023-05-02 15:00:00-04:00,13176.138032476792,13176.138032476792,47.5,71.25,cutoff,29.361967523207568,False
1369_lower,2023-05-04,2023,lower,2023-05-04 09:44:00-04:00,2023-05-04 11:09:00-04:00,13042.435086729922,13042.435086729922,39.25,58.875,TP,58.875,False
1373_upper,2023-05-05,2023,upper,2023-05-05 10:09:00-04:00,2023-05-05 14:52:00-04:00,13224.223199417047,13224.223199417047,81.0,121.5,SL,-121.5,False
1369_upper,2023-05-10,2023,upper,2023-05-10 09:32:00-04:00,2023-05-10 15:00:00-04:00,13410.064913270078,13410.064913270078,139.25,200.0,cutoff,20.06491327007825,False
1371_upper,2023-05-11,2023,upper,2023-05-11 03:46:00-04:00,2023-05-11 04:32:00-04:00,13454.855520657635,13454.855520657635,22.0,33.0,BE,-0.0,False
1385_lower,2023-05-24,2023,lower,2023-05-24 03:03:00-04:00,2023-05-24 07:10:00-04:00,13706.076931880389,13706.076931880389,20.75,31.125,SL,-31.125,False
1386_upper,2023-05-25,2023,upper,2023-05-25 09:06:00-04:00,2023-05-25 09:32:00-04:00,13975.37052097448,13975.37052097448,47.0,70.5,TP,70.5,False
1384_upper,2023-05-26,2023,upper,2023-05-26 07:26:00-04:00,2023-05-26 08:30:00-04:00,14037.217523662237,14037.217523662237,58.25,87.375,BE,-0.0,False
1388_upper,2023-05-26,2023,upper,2023-05-26 10:00:00-04:00,2023-05-26 11:47:00-04:00,14124.819324931072,14124.819324931072,109.25,163.875,SL,-163.875,False
1390_upper,2023-05-30,2023,upper,2023-05-30 05:20:00-04:00,2023-05-30 06:14:00-04:00,14500.603669049202,14500.603669049202,62.25,93.375,BE,-0.0,False
1392_upper,2023-06-02,2023,upper,2023-06-02 05:14:00-04:00,2023-06-02 06:18:00-04:00,14550.866559532675,14550.866559532675,26.75,40.125,BE,-0.0,False
1391_upper,2023-06-12,2023,upper,2023-06-11 20:00:00-04:00,2023-06-12 04:00:00-04:00,14767.75,14725.630739165332,24.25,36.375,SL,-36.375,True
1404_lower,2023-06-20,2023,lower,2023-06-20 01:20:00-04:00,2023-06-20 02:06:00-04:00,15222.97180417187,15222.97180417187,8.25,12.375,BE,0.0,False
1405_lower,2023-06-20,2023,lower,2023-06-20 10:30:00-04:00,2023-06-20 15:00:00-04:00,15127.861700125628,15127.861700125628,106.25,159.375,cutoff,122.63829987437202,False
1406_lower,2023-06-22,2023,lower,2023-06-22 02:13:00-04:00,2023-06-22 03:02:00-04:00,14975.540735129565,14975.540735129565,26.5,39.75,BE,0.0,False
1412_upper,2023-06-30,2023,upper,2023-06-30 08:38:00-04:00,2023-06-30 09:24:00-04:00,15254.069572783555,15254.069572783555,19.25,28.875,BE,-0.0,False
1413_upper,2023-06-30,2023,upper,2023-06-30 09:43:00-04:00,2023-06-30 15:00:00-04:00,15290.171958931223,15290.171958931223,87.5,131.25,cutoff,-46.578041068776656,False
1407_upper,2023-07-03,2023,upper,2023-07-03 04:11:00-04:00,2023-07-03 06:05:00-04:00,15385.778277982936,15385.778277982936,18.25,27.375,TP,27.375,False
1416_lower,2023-07-06,2023,lower,2023-07-06 08:30:00-04:00,2023-07-06 08:41:00-04:00,15242.18319312509,15242.18319312509,22.5,33.75,SL,-33.75,False
1418_upper,2023-07-12,2023,upper,2023-07-12 08:30:00-04:00,2023-07-12 08:31:00-04:00,15359.868794196565,15359.868794196565,31.5,47.25,SL,-47.25,False
1417_upper,2023-07-13,2023,upper,2023-07-13 00:13:00-04:00,2023-07-13 00:56:00-04:00,15527.892235680834,15527.892235680834,18.5,27.75,TP,27.75,False
1430_upper,2023-07-27,2023,upper,2023-07-27 03:49:00-04:00,2023-07-27 05:49:00-04:00,15770.652112320444,15770.652112320444,25.0,37.5,SL,-37.5,False
1435_lower,2023-08-02,2023,lower,2023-08-02 02:53:00-04:00,2023-08-02 03:40:00-04:00,15680.358069343134,15680.358069343134,27.75,41.625,BE,0.0,False
1436_lower,2023-08-02,2023,lower,2023-08-02 04:02:00-04:00,2023-08-02 07:02:00-04:00,15614.468371465435,15614.468371465435,64.25,96.375,TP,96.375,False
1434_lower,2023-08-02,2023,lower,2023-08-02 10:08:00-04:00,2023-08-02 12:12:00-04:00,15562.880214080487,15562.880214080487,99.0,148.5,SL,-148.5,False
1430_lower,2023-08-03,2023,lower,2023-08-03 03:31:00-04:00,2023-08-03 04:44:00-04:00,15359.097887679556,15359.097887679556,67.25,100.875,BE,0.0,False
1422_lower,2023-08-08,2023,lower,2023-08-08 10:11:00-04:00,2023-08-08 15:00:00-04:00,15258.530623284445,15258.530623284445,114.0,171.0,cutoff,73.21937671555497,False
1441_lower,2023-08-11,2023,lower,2023-08-11 08:31:00-04:00,2023-08-11 08:49:00-04:00,15133.43673161332,15133.43673161332,28.0,42.0,SL,-42.0,False
1447_lower,2023-08-17,2023,lower,2023-08-16 20:19:00-04:00,2023-08-16 21:12:00-04:00,14907.749306880967,14907.749306880967,16.25,24.375,BE,0.0,False
1445_lower,2023-08-17,2023,lower,2023-08-17 10:33:00-04:00,2023-08-17 11:19:00-04:00,14877.054024812234,14877.054024812234,106.25,159.375,BE,0.0,False
1449_upper,2023-08-21,2023,upper,2023-08-21 04:24:00-04:00,2023-08-21 13:26:00-04:00,14823.580191280835,14823.580191280835,80.5,120.75,SL,-120.75,False
1450_upper,2023-08-22,2023,upper,2023-08-22 03:44:00-04:00,2023-08-22 07:47:00-04:00,15046.702045487342,15046.702045487342,37.5,56.25,SL,-56.25,False
1448_upper,2023-08-23,2023,upper,2023-08-23 10:51:00-04:00,2023-08-23 15:00:00-04:00,15178.222756936233,15178.222756936233,125.0,187.5,cutoff,-27.777243063766946,False
1454_upper,2023-08-29,2023,upper,2023-08-29 10:00:00-04:00,2023-08-29 11:23:00-04:00,15179.062138640245,15179.062138640245,115.0,172.5,SL,-172.5,False
1442_upper,2023-08-31,2023,upper,2023-08-31 08:16:00-04:00,2023-08-31 09:31:00-04:00,15532.052676827978,15532.052676827978,57.5,86.25,BE,-0.0,False
1441_upper,2023-08-31,2023,upper,2023-08-31 09:45:00-04:00,2023-08-31 15:00:00-04:00,15557.31326838668,15557.31326838668,51.5,77.25,cutoff,-9.436731613319353,False
1440_upper,2023-09-01,2023,upper,2023-09-01 08:32:00-04:00,2023-09-01 08:33:00-04:00,15629.551658579476,15629.551658579476,23.25,34.875,TP,34.875,False
1460_lower,2023-09-05,2023,lower,2023-09-05 04:12:00-04:00,2023-09-05 08:39:00-04:00,15439.378375806675,15439.378375806675,46.25,69.375,BE,0.0,False
1459_lower,2023-09-06,2023,lower,2023-09-06 10:13:00-04:00,2023-09-06 15:00:00-04:00,15389.281890276656,15389.281890276656,53.75,80.625,cutoff,-19.53189027665576,False
1462_lower,2023-09-07,2023,lower,2023-09-07 08:14:00-04:00,2023-09-07 08:38:00-04:00,15268.239324433607,15268.239324433607,37.75,56.625,SL,-56.625,False
1463_upper,2023-09-08,2023,upper,2023-09-08 09:50:00-04:00,2023-09-08 10:36:00-04:00,15365.185919182659,15365.185919182659,50.0,75.0,BE,-0.0,False
1464_upper,2023-09-11,2023,upper,2023-09-10 20:00:00-04:00,2023-09-10 21:20:00-04:00,15522.5,15496.462916416425,15.25,22.875,TP,22.875,True
1461_upper,2023-09-11,2023,upper,2023-09-11 09:33:00-04:00,2023-09-11 09:39:00-04:00,15639.465689431374,15639.465689431374,32.75,49.125,TP,49.125,False
1465_lower,2023-09-13,2023,lower,2023-09-13 08:30:00-04:00,2023-09-13 08:37:00-04:00,15421.240815329766,15421.240815329766,50.0,75.0,TP,75.0,False
1468_lower,2023-09-15,2023,lower,2023-09-15 10:59:00-04:00,2023-09-15 11:54:00-04:00,15426.248171057954,15426.248171057954,144.5,200.0,BE,0.0,False
1467_lower,2023-09-19,2023,lower,2023-09-19 09:50:00-04:00,2023-09-19 10:39:00-04:00,15323.86663134196,15323.86663134196,45.75,68.625,SL,-68.625,False
1464_lower,2023-09-21,2023,lower,2023-09-20 20:07:00-04:00,2023-09-21 03:31:00-04:00,15106.912083583575,15106.912083583575,22.5,33.75,SL,-33.75,False
1473_lower,2023-09-25,2023,lower,2023-09-25 04:44:00-04:00,2023-09-25 05:02:00-04:00,14797.891152351334,14797.891152351334,32.0,48.0,TP,48.0,False
1474_lower,2023-09-26,2023,lower,2023-09-26 10:13:00-04:00,2023-09-26 11:07:00-04:00,14756.293148302426,14756.293148302426,82.5,123.75,BE,0.0,False
1476_upper,2023-09-29,2023,upper,2023-09-29 08:30:00-04:00,2023-09-29 09:30:00-04:00,15007.11661205743,15007.11661205743,40.75,61.125,BE,-0.0,False
1475_upper,2023-09-29,2023,upper,2023-09-29 09:48:00-04:00,2023-09-29 12:48:00-04:00,15030.213529050536,15030.213529050536,87.0,130.5,TP,130.5,False
1481_lower,2023-10-04,2023,lower,2023-10-04 02:18:00-04:00,2023-10-04 04:42:00-04:00,14608.482636343826,14608.482636343826,50.0,75.0,TP,75.0,False
1486_upper,2023-10-12,2023,upper,2023-10-11 20:06:00-04:00,2023-10-11 20:58:00-04:00,15423.339015007881,15423.339015007881,14.25,21.375,BE,-0.0,False
1490_lower,2023-10-19,2023,lower,2023-10-19 03:46:00-04:00,2023-10-19 05:32:00-04:00,14977.196253654805,14977.196253654805,29.5,44.25,TP,44.25,False
1485_lower,2023-10-20,2023,lower,2023-10-20 02:21:00-04:00,2023-10-20 03:08:00-04:00,14811.455813199624,14811.455813199624,23.0,34.5,BE,0.0,False
1483_lower,2023-10-23,2023,lower,2023-10-23 03:43:00-04:00,2023-10-23 04:12:00-04:00,14637.371414457424,14637.371414457424,18.25,27.375,TP,27.375,False
1494_lower,2023-10-23,2023,lower,2023-10-23 05:05:00-04:00,2023-10-23 05:33:00-04:00,14609.982422914665,14609.982422914665,42.0,63.0,SL,-63.0,False
1495_upper,2023-10-24,2023,upper,2023-10-24 10:38:00-04:00,2023-10-24 12:28:00-04:00,14861.637096466304,14861.637096466304,79.5,119.25,TP,119.25,False
1496_lower,2023-10-25,2023,lower,2023-10-25 10:27:00-04:00,2023-10-25 11:42:00-04:00,14596.908218834995,14596.908218834995,153.0,200.0,BE,0.0,False
1495_lower,2023-10-26,2023,lower,2023-10-25 19:21:00-04:00,2023-10-25 20:49:00-04:00,14341.862903533696,14341.862903533696,76.5,114.75,BE,0.0,False
1501_upper,2023-11-01,2023,upper,2023-11-01 10:22:00-04:00,2023-11-01 15:00:00-04:00,14601.035061183555,14601.035061183555,114.5,171.75,cutoff,-80.21493881644528,False
1497_upper,2023-11-02,2023,upper,2023-11-02 08:30:00-04:00,2023-11-02 09:30:00-04:00,14935.534575520875,14935.534575520875,29.25,43.875,BE,-0.0,False
1494_upper,2023-11-03,2023,upper,2023-11-03 09:31:00-04:00,2023-11-03 15:00:00-04:00,15070.892577085335,15070.892577085335,125.5,188.25,cutoff,-141.85742291466522,False
1504_upper,2023-11-07,2023,upper,2023-11-07 09:17:00-05:00,2023-11-07 10:00:00-05:00,15268.539634336601,15268.539634336601,33.75,50.625,SL,-50.625,False
1510_upper,2023-11-14,2023,upper,2023-11-14 08:30:00-05:00,2023-11-14 08:30:00-05:00,15665.251049723287,15665.251049723287,19.75,29.625,SL,-29.625,False
1511_upper,2023-11-15,2023,upper,2023-11-15 08:25:00-05:00,2023-11-15 08:30:00-05:00,15999.786834905073,15999.786834905073,24.0,36.0,SL,-36.0,False
1514_upper,2023-11-20,2023,upper,2023-11-20 09:58:00-05:00,2023-11-20 10:23:00-05:00,15994.229960445984,15994.229960445984,32.5,48.75,TP,48.75,False
1516_upper,2023-11-22,2023,upper,2023-11-22 09:36:00-05:00,2023-11-22 09:50:00-05:00,16158.55957440403,16158.55957440403,26.75,40.125,TP,40.125,False
1518_lower,2023-11-27,2023,lower,2023-11-26 21:04:00-05:00,2023-11-27 03:03:00-05:00,15958.763632343205,15958.763632343205,19.25,28.875,TP,28.875,False
1521_upper,2023-11-29,2023,upper,2023-11-29 04:23:00-05:00,2023-11-29 08:30:00-05:00,16103.147216602607,16103.147216602607,44.0,66.0,SL,-66.0,False
1522_lower,2023-11-30,2023,lower,2023-11-30 09:42:00-05:00,2023-11-30 10:46:00-05:00,15967.453281160262,15967.453281160262,49.5,74.25,SL,-74.25,False
1521_lower,2023-12-04,2023,lower,2023-12-04 09:24:00-05:00,2023-12-04 10:26:00-05:00,15854.352783397393,15854.352783397393,65.0,97.5,SL,-97.5,False
1525_upper,2023-12-06,2023,upper,2023-12-06 09:00:00-05:00,2023-12-06 10:25:00-05:00,16019.860859026965,16019.860859026965,84.75,127.125,TP,127.125,False
1524_upper,2023-12-08,2023,upper,2023-12-08 10:11:00-05:00,2023-12-08 15:00:00-05:00,16085.76333390208,16085.76333390208,87.5,131.25,cutoff,-21.736666097920534,False
1517_upper,2023-12-11,2023,upper,2023-12-10 19:00:00-05:00,2023-12-10 21:30:00-05:00,16313.0,16300.91155252398,32.25,48.375,TP,48.375,True
1522_upper,2023-12-11,2023,upper,2023-12-11 09:33:00-05:00,2023-12-11 09:46:00-05:00,16326.546718839738,16326.546718839738,26.75,40.125,SL,-40.125,False
1530_upper,2023-12-12,2023,upper,2023-12-11 19:21:00-05:00,2023-12-12 00:42:00-05:00,16478.359105597912,16478.359105597912,15.25,22.875,BE,-0.0,False
1533_upper,2023-12-19,2023,upper,2023-12-19 07:17:00-05:00,2023-12-19 09:31:00-05:00,16980.404600724352,16980.404600724352,24.75,37.125,BE,-0.0,False
1535_upper,2023-12-19,2023,upper,2023-12-19 10:31:00-05:00,2023-12-19 15:00:00-05:00,16999.357653136416,16999.357653136416,51.0,76.5,cutoff,-2.6423468635839527,False
1539_upper,2023-12-28,2023,upper,2023-12-27 20:09:00-05:00,2023-12-28 09:38:00-05:00,17145.732745703783,17145.732745703783,15.5,23.25,TP,23.25,False
1542_lower,2023-12-29,2023,lower,2023-12-29 10:48:00-05:00,2023-12-29 11:16:00-05:00,17003.61585585585,17003.61585585585,33.75,50.625,SL,-50.625,False
1540_lower,2024-01-02,2024,lower,2024-01-02 06:27:00-05:00,2024-01-02 07:50:00-05:00,16886.198162072822,16886.198162072822,29.25,43.875,SL,-43.875,False
1544_lower,2024-01-03,2024,lower,2024-01-03 07:35:00-05:00,2024-01-03 09:08:00-05:00,16606.828216044698,16606.828216044698,29.75,44.625,BE,0.0,False
1532_lower,2024-01-04,2024,lower,2024-01-04 08:21:00-05:00,2024-01-04 10:49:00-05:00,16488.54939710143,16488.54939710143,31.25,46.875,TP,46.875,False
1545_lower,2024-01-05,2024,lower,2024-01-05 00:20:00-05:00,2024-01-05 01:34:00-05:00,16435.46891329104,16435.46891329104,15.75,23.625,SL,-23.625,False
1546_upper,2024-01-08,2024,upper,2024-01-08 10:04:00-05:00,2024-01-08 15:00:00-05:00,16639.231009485135,16639.231009485135,161.25,200.0,cutoff,-137.01899051486544,False
1550_upper,2024-01-11,2024,upper,2024-01-10 20:07:00-05:00,2024-01-10 21:00:00-05:00,16987.228593438093,16987.228593438093,27.5,41.25,BE,-0.0,False
1544_upper,2024-01-11,2024,upper,2024-01-11 03:26:00-05:00,2024-01-11 04:09:00-05:00,17043.921783955302,17043.921783955302,12.5,18.75,TP,18.75,False
1553_lower,2024-01-16,2024,lower,2024-01-16 03:03:00-05:00,2024-01-16 03:49:00-05:00,16837.32090714007,16837.32090714007,27.75,41.625,BE,0.0,False
1554_lower,2024-01-17,2024,lower,2024-01-17 09:48:00-05:00,2024-01-17 15:00:00-05:00,16716.46127168041,16716.46127168041,85.25,127.875,cutoff,109.2887283195887,False
1555_upper,2024-01-18,2024,upper,2024-01-18 07:37:00-05:00,2024-01-18 11:32:00-05:00,17013.626595573453,17013.626595573453,58.0,87.0,SL,-87.0,False
1556_upper,2024-01-19,2024,upper,2024-01-18 21:48:00-05:00,2024-01-18 22:37:00-05:00,17169.014278191687,17169.014278191687,27.75,41.625,BE,-0.0,False
1543_upper,2024-01-19,2024,upper,2024-01-19 03:59:00-05:00,2024-01-19 04:49:00-05:00,17209.447723507175,17209.447723507175,39.0,58.5,BE,-0.0,False
1541_upper,2024-01-19,2024,upper,2024-01-19 05:51:00-05:00,2024-01-19 09:29:00-05:00,17241.52214873588,17241.52214873588,35.25,52.875,TP,52.875,False
1559_upper,2024-01-24,2024,upper,2024-01-24 01:52:00-05:00,2024-01-24 04:24:00-05:00,17629.672967767547,17629.672967767547,19.0,28.5,SL,-28.5,False
1560_lower,2024-01-26,2024,lower,2024-01-25 20:00:00-05:00,2024-01-25 23:42:00-05:00,17524.716559417848,17524.716559417848,21.25,31.875,SL,-31.875,False
1563_lower,2024-01-31,2024,lower,2024-01-31 04:15:00-05:00,2024-01-31 04:20:00-05:00,17406.34184385252,17406.34184385252,27.5,41.25,SL,-41.25,False
1564_upper,2024-02-07,2024,upper,2024-02-07 10:14:00-05:00,2024-02-07 15:00:00-05:00,17812.5491509663,17812.5491509663,60.75,91.125,cutoff,-41.70084903369934,False
1568_upper,2024-02-09,2024,upper,2024-02-09 03:02:00-05:00,2024-02-09 08:31:00-05:00,17902.655592144743,17902.655592144743,25.5,38.25,SL,-38.25,False
1573_lower,2024-02-13,2024,lower,2024-02-13 03:46:00-05:00,2024-02-13 04:47:00-05:00,17892.693496105894,17892.693496105894,19.0,28.5,SL,-28.5,False
1575_upper,2024-02-16,2024,upper,2024-02-16 03:18:00-05:00,2024-02-16 08:30:00-05:00,17990.626370761616,17990.626370761616,27.25,40.875,TP,40.875,False
1576_lower,2024-02-20,2024,lower,2024-02-19 21:00:00-05:00,2024-02-19 22:13:00-05:00,17676.52460225718,17676.52460225718,74.75,112.125,BE,0.0,False
1578_lower,2024-02-20,2024,lower,2024-02-20 03:21:00-05:00,2024-02-20 04:02:00-05:00,17652.603222612077,17652.603222612077,27.75,41.625,TP,41.625,False
1575_lower,2024-02-20,2024,lower,2024-02-20 09:40:00-05:00,2024-02-20 10:03:00-05:00,17593.123629238384,17593.123629238384,43.0,64.5,SL,-64.5,False
1578_upper,2024-02-22,2024,upper,2024-02-22 09:45:00-05:00,2024-02-22 12:20:00-05:00,17928.521777387923,17928.521777387923,36.25,54.375,SL,-54.375,False
1581_upper,2024-02-23,2024,upper,2024-02-23 09:20:00-05:00,2024-02-23 10:43:00-05:00,18108.59940195433,18108.59940195433,51.0,76.5,TP,76.5,False
1582_lower,2024-02-28,2024,lower,2024-02-28 04:41:00-05:00,2024-02-28 09:34:00-05:00,17902.034269207063,17902.034269207063,48.25,72.375,BE,0.0,False
