level_id,session_date,year,side,entry_time,exit_time,entry_price,tp_dist,sl_dist,pnl_pts,r_multiple,exit_reason,hold_minutes
30_upper,2018-02-14,2018,upper,2018-02-14 07:34:00+00:00,2018-02-14 08:30:00-05:00,6590.569710186437,28.75,31.5,28.75,0.9126984126984127,TP,356
46_upper,2018-03-08,2018,upper,2018-03-08 07:11:00+00:00,2018-03-08 15:59:00-05:00,6945.66025015068,35.25,34.75,-21.58974984931956,-0.6212877654480449,cutoff,828
103_lower,2018-05-29,2018,lower,2018-05-29 06:47:00+00:00,2018-05-29 03:04:00-04:00,6935.904766379892,15.0,21.75,15.0,0.6896551724137931,TP,17
110_upper,2018-06-07,2018,upper,2018-06-07 06:32:00+00:00,2018-06-07 07:43:00-04:00,7231.326699234774,21.75,25.5,21.75,0.8529411764705882,TP,311
183_upper,2018-09-21,2018,upper,2018-09-21 06:47:00+00:00,2018-09-21 09:27:00-04:00,7631.354115860666,34.75,35.0,3.5,0.1,LOCK,400
216_upper,2018-11-02,2018,upper,2018-11-02 06:06:00+00:00,2018-11-02 09:06:00-04:00,7104.642675752431,55.75,53.25,55.75,1.0469483568075117,TP,420
533_lower,2020-01-30,2020,lower,2020-01-30 07:06:00+00:00,2020-01-30 04:06:00-05:00,9012.488205660382,32.5,35.5,32.5,0.9154929577464789,TP,120
577_upper,2020-04-07,2020,upper,2020-04-07 06:58:00+00:00,2020-04-07 06:02:00-04:00,8151.870446006989,145.75,106.0,-106.0,-1.0,SL,184
619_upper,2020-06-02,2020,upper,2020-06-02 06:29:00+00:00,2020-06-02 05:27:00-04:00,9608.202720566169,43.0,42.25,-42.25,-1.0,SL,178
620_lower,2020-06-15,2020,lower,2020-06-15 06:05:00+00:00,2020-06-15 04:55:00-04:00,9384.324041946536,103.5,86.0,103.5,1.2034883720930232,TP,170
654_lower,2020-07-24,2020,lower,2020-07-24 06:57:00+00:00,2020-07-24 09:38:00-04:00,10437.617993932472,120.0,87.75,-87.75,-1.0,SL,401
705_lower,2020-09-30,2020,lower,2020-09-30 06:10:00+00:00,2020-09-30 02:56:00-04:00,11169.921437132629,55.25,56.25,55.25,0.9822222222222222,TP,46
709_upper,2020-10-08,2020,upper,2020-10-08 06:42:00+00:00,2020-10-08 10:24:00-04:00,11565.107239575818,60.5,54.5,60.5,1.110091743119266,TP,462
726_lower,2020-10-30,2020,lower,2020-10-30 06:10:00+00:00,2020-10-30 05:23:00-04:00,11048.899520805486,110.25,90.25,110.25,1.221606648199446,TP,193
731_upper,2020-11-05,2020,upper,2020-11-05 07:26:00+00:00,2020-11-05 05:16:00-05:00,11991.199723329855,142.0,100.5,-100.5,-1.0,SL,170
1335_upper,2023-03-13,2023,upper,2023-03-13 06:12:00+00:00,2023-03-13 04:02:00-04:00,12213.8751113092,77.5,65.5,77.5,1.183206106870229,TP,110
1406_lower,2023-06-22,2023,lower,2023-06-22 06:13:00+00:00,2023-06-22 09:47:00-04:00,14975.540735129563,89.75,71.5,89.75,1.2552447552447552,TP,454
1481_lower,2023-10-04,2023,lower,2023-10-04 06:18:00+00:00,2023-10-04 06:24:00-04:00,14608.482636343826,105.0,83.0,105.0,1.2650602409638554,TP,246
2064_lower,2026-01-19,2026,lower,2026-01-19 07:10:00+00:00,2026-01-19 04:09:00-05:00,25353.252695582774,77.0,65.5,6.549999999999272,0.09999999999998889,LOCK,119
