level_id,session_date,year,side,entry_time,exit_time,entry_price,tp_dist,sl_dist,pnl_pts,r_multiple,exit_reason,hold_minutes
757_upper,2020-12-15,2020,upper,2020-12-15 14:30:00+00:00,2020-12-15 09:39:00-05:00,12569.580163178834,36.0,36.25,3.625,0.1,LOCK,9
756_upper,2020-12-18,2020,upper,2020-12-18 14:18:00+00:00,2020-12-18 09:34:00-05:00,12787.820547812002,27.0,31.0,27.0,0.8709677419354839,TP,16
764_upper,2020-12-28,2020,upper,2020-12-28 13:45:00+00:00,2020-12-28 09:42:00-05:00,12816.798684725329,29.5,32.5,3.25,0.1,LOCK,57
762_upper,2020-12-29,2020,upper,2020-12-29 14:30:00+00:00,2020-12-29 09:56:00-05:00,12901.412761652437,44.0,41.0,44.0,1.0731707317073171,TP,26
1282_upper,2023-01-09,2023,upper,2023-01-09 14:30:00+00:00,2023-01-09 09:52:00-05:00,11211.791251359777,96.25,75.75,-75.75,-1.0,SL,22
1293_upper,2023-01-12,2023,upper,2023-01-12 13:18:00+00:00,2023-01-12 08:29:00-05:00,11509.48180646574,68.0,59.25,68.0,1.1476793248945147,TP,11
1294_upper,2023-01-18,2023,upper,2023-01-18 13:30:00+00:00,2023-01-18 08:33:00-05:00,11716.054661598511,39.25,39.25,39.25,1.0,TP,3
1302_lower,2023-01-25,2023,lower,2023-01-25 14:30:00+00:00,2023-01-25 09:54:00-05:00,11693.33517488565,47.5,46.25,-46.25,-1.0,SL,24
1316_upper,2023-02-14,2023,upper,2023-02-14 13:29:00+00:00,2023-02-14 08:30:00-05:00,12614.653492198106,68.0,58.25,68.0,1.167381974248927,TP,1
1308_lower,2023-02-24,2023,lower,2023-02-24 13:39:00+00:00,2023-02-24 09:40:00-05:00,11986.569081537058,55.0,50.0,55.0,1.1,TP,61
1331_lower,2023-03-07,2023,lower,2023-03-07 15:08:00+00:00,2023-03-07 10:23:00-05:00,12203.699916401045,53.25,51.75,53.25,1.0289855072463767,TP,15
1341_upper,2023-03-21,2023,upper,2023-03-21 13:32:00+00:00,2023-03-21 09:55:00-04:00,12804.894940581522,48.5,46.0,4.600000000000364,0.1000000000000079,LOCK,23
1346_lower,2023-03-28,2023,lower,2023-03-28 13:33:00+00:00,2023-03-28 09:42:00-04:00,12736.870630244795,49.0,45.75,-45.75,-1.0,SL,9
1348_upper,2023-03-30,2023,upper,2023-03-30 12:11:00+00:00,2023-03-30 10:27:00-04:00,13044.435005252406,60.25,52.5,-52.5,-1.0,SL,136
1353_lower,2023-04-06,2023,lower,2023-04-06 13:34:00+00:00,2023-04-06 10:06:00-04:00,12969.69249010037,64.75,57.25,64.75,1.1310043668122272,TP,32
1365_lower,2023-04-25,2023,lower,2023-04-25 14:35:00+00:00,2023-04-25 11:32:00-04:00,12931.882433696444,46.25,48.25,4.825000000000728,0.10000000000001508,LOCK,57
1369_lower,2023-05-04,2023,lower,2023-05-04 13:44:00+00:00,2023-05-04 11:49:00-04:00,13042.435086729922,67.25,60.0,6.0,0.1,LOCK,125
1373_upper,2023-05-05,2023,upper,2023-05-05 14:09:00+00:00,2023-05-05 10:40:00-04:00,13224.223199417049,48.25,50.0,-50.0,-1.0,SL,31
1386_upper,2023-05-25,2023,upper,2023-05-25 13:06:00+00:00,2023-05-25 09:34:00-04:00,13975.37052097448,87.75,74.75,87.75,1.173913043478261,TP,28
1412_upper,2023-06-30,2023,upper,2023-06-30 12:38:00+00:00,2023-06-30 09:44:00-04:00,15254.069572783555,43.0,42.5,-42.5,-1.0,SL,66
1416_lower,2023-07-06,2023,lower,2023-07-06 12:30:00+00:00,2023-07-06 08:49:00-04:00,15242.18319312509,50.0,50.0,-50.0,-1.0,SL,19
1420_upper,2023-07-12,2023,upper,2023-07-12 12:30:00+00:00,2023-07-12 08:31:00-04:00,15363.52393419702,45.0,44.0,-44.0,-1.0,SL,1
