level_id,session_date,created_at,expiry_at,physical_touch,side,eligibility,skip_reason,position_state,sal_state,entry_time,exit_time,entry_price,exit_price,anchor,cap,exit_reason,pnl
454_lower,2019-10-08,2019-10-07 10:30:00-04:00,2019-11-04 10:30:00-05:00,2019-10-08 09:39:00-04:00,lower,executed,,flat,inactive,2019-10-08 09:39:00-04:00,2019-10-08 10:02:00-04:00,7665.2128056712345,7636.7128056712345,19.0,28.5,SL,-28.5
453_lower,2019-10-04,2019-10-04 10:30:00-04:00,2019-11-01 10:30:00-04:00,2019-10-08 18:59:00-04:00,lower,skipped,no_anchor,n/a,n/a,,,,,,,,
456_lower,2019-10-09,2019-10-09 10:30:00-04:00,2019-11-06 10:30:00-05:00,2019-10-09 18:28:00-04:00,lower,skipped,no_anchor,n/a,n/a,,,,,,,,
456_upper,2019-10-10,2019-10-09 10:30:00-04:00,2019-11-06 10:30:00-05:00,2019-10-10 10:54:00-04:00,upper,executed,,flat,inactive,2019-10-10 10:54:00-04:00,2019-10-10 15:00:00-04:00,7763.794102950359,7741.25,75.5,113.25,cutoff,22.544102950359047
455_upper,2019-10-08,2019-10-08 10:30:00-04:00,2019-11-05 10:30:00-05:00,2019-10-10 10:57:00-04:00,upper,skipped,position_open,open,inactive,,,,,,,,
457_upper,2019-10-10,2019-10-10 10:30:00-04:00,2019-11-07 10:30:00-05:00,2019-10-11 04:10:00-04:00,upper,skipped,simultaneous_collision,flat,inactive,,,,,,,,
454_upper,2019-10-11,2019-10-07 10:30:00-04:00,2019-11-04 10:30:00-05:00,2019-10-11 04:10:00-04:00,upper,executed,,flat,inactive,2019-10-11 04:10:00-04:00,2019-10-11 05:02:00-04:00,7817.0371943287655,7845.1621943287655,18.75,28.125,SL,-28.125
447_upper,2019-09-26,2019-09-26 10:30:00-04:00,2019-10-24 10:30:00-04:00,2019-10-11 09:49:00-04:00,upper,skipped,SAL,n/a,active,,,,,,,,
448_upper,2019-09-27,2019-09-27 10:30:00-04:00,2019-10-25 10:30:00-04:00,2019-10-11 09:49:00-04:00,upper,skipped,SAL,n/a,active,,,,,,,,
450_upper,2019-10-01,2019-10-01 10:30:00-04:00,2019-10-29 10:30:00-04:00,2019-10-11 11:31:00-04:00,upper,skipped,blocked_time,n/a,n/a,,,,,,,,
459_upper,2019-10-15,2019-10-14 10:30:00-04:00,2019-11-11 10:30:00-05:00,2019-10-15 10:27:00-04:00,upper,executed,,flat,inactive,2019-10-15 10:27:00-04:00,2019-10-15 14:00:00-04:00,7922.282429616186,7968.407429616186,30.75,46.125,SL,-46.125
458_upper,2019-10-11,2019-10-11 10:30:00-04:00,2019-11-08 10:30:00-05:00,2019-10-15 10:40:00-04:00,upper,skipped,position_open,open,active,,,,,,,,
445_upper,2019-09-24,2019-09-24 10:30:00-04:00,2019-10-22 10:30:00-04:00,2019-10-15 10:56:00-04:00,upper,skipped,position_open,open,active,,,,,,,,
460_upper,2019-10-17,2019-10-15 10:30:00-04:00,2019-11-12 10:30:00-05:00,2019-10-17 05:31:00-04:00,upper,executed,,flat,inactive,2019-10-17 05:31:00-04:00,2019-10-17 10:49:00-04:00,7971.955612648202,7943.830612648202,18.75,28.125,TP,28.125
443_upper,2019-09-20,2019-09-20 10:30:00-04:00,2019-10-18 10:30:00-04:00,2019-10-17 05:34:00-04:00,upper,skipped,position_open,open,inactive,,,,,,,,
461_upper,2019-10-16,2019-10-16 10:30:00-04:00,2019-11-13 10:30:00-05:00,2019-10-17 05:34:00-04:00,upper,skipped,position_open,open,inactive,,,,,,,,
462_lower,2019-10-18,2019-10-17 10:30:00-04:00,2019-11-14 10:30:00-05:00,2019-10-18 10:35:00-04:00,lower,executed,,flat,inactive,2019-10-18 10:35:00-04:00,2019-10-18 11:21:00-04:00,7912.521825537877,7912.521825537877,23.5,35.25,BE,0.0
463_lower,2019-10-18,2019-10-18 10:30:00-04:00,2019-11-15 10:30:00-05:00,2019-10-18 11:53:00-04:00,lower,skipped,blocked_time,n/a,n/a,,,,,,,,
461_lower,2019-10-16,2019-10-16 10:30:00-04:00,2019-11-13 10:30:00-05:00,2019-10-18 12:00:00-04:00,lower,skipped,blocked_time,n/a,n/a,,,,,,,,
