level_id,level_idx,created_at,expiry_at,touched_at,session_date,year,side,contract,level,entry_price,entry_fill_type,forced_liquidation_ts,mfe,mfe_ts,minutes_to_mfe,mae,mae_ts,minutes_to_mae,mae_before_mfe,mfe_before_mae,cutoff_pnl,path_len_minutes,mfe_5m,mae_5m,mtm_5m,mfe_15m,mae_15m,mtm_15m,mfe_30m,mae_30m,mtm_30m,mfe_45m,mae_45m,mtm_45m,mfe_60m,mae_60m,mtm_60m,mfe_90m,mae_90m,mtm_90m,mfe_120m,mae_120m,mtm_120m,mfe_180m,mae_180m,mtm_180m,signed_mfe_pts,signed_mae_pts,conventional_mfe_pts,conventional_mae_pts,touched_at_feat,range_15m,range_30m,range_60m,range_120m,prev_session_range,atr14_5m,atr14_15m,atr14_30m,atr14_60m,ewma_vol_hl30m,ewma_vol_hl60m,ewma_vol_hl120m,vxn_prior_close,vxn_prior_pct_change,rvol_30m_hist15,rvol_30m_hist20,rvol_30m_hist30,rvol_60m_hist15,rvol_60m_hist20,rvol_60m_hist30,rvol_120m_hist15,rvol_120m_hist20,rvol_120m_hist30,rvol_30m_hist15_session_anchored,rvol_30m_hist20_session_anchored,rvol_30m_hist30_session_anchored,rvol_60m_hist15_session_anchored,rvol_60m_hist20_session_anchored,rvol_60m_hist30_session_anchored,rvol_120m_hist15_session_anchored,rvol_120m_hist20_session_anchored,rvol_120m_hist30_session_anchored,S1_range30m,S2_atr60m,S3_prevsessrange,S4_geomean,rvol60_primary,tp_dist_stage2,sl_dist_stage2,minutes_elapsed,in_ef,garch_variance,hmm2_state,hmm2_prob,hmm3_state,hmm3_prob,garch_percentile
4_upper,4,2018-01-08 10:30:00-05:00,2018-02-05 10:30:00-05:00,2018-01-09 13:26:00+00:00,2018-01-09,2018,upper,NQH8,6700.852925468027,6700.852925468027,clean,2018-01-09 20:59:00+00:00,33.602925468027024,2018-01-09 09:53:00-05:00,87,-6.397074531972976,2018-01-09 13:24:00-05:00,298,False,True,11.602925468027024,453,0.3529254680270242,-1.3970745319729758,-0.1470745319729758,0.3529254680270242,-3.647074531972976,-3.397074531972976,0.3529254680270242,-4.897074531972976,-3.147074531972976,0.3529254680270242,-4.897074531972976,-3.897074531972976,0.3529254680270242,-4.897074531972976,-0.1470745319729758,33.602925468027024,-4.897074531972976,23.852925468027024,33.602925468027024,-4.897074531972976,13.602925468027024,33.602925468027024,-4.897074531972976,0.8529254680270242,33.602925468027024,-6.397074531972976,33.602925468027024,6.397074531972976,2018-01-09 08:26:00-05:00,4.25,5.75,5.75,7.75,37.5,1.5357142857142858,2.946428571428572,3.232142857142857,5.25,0.6293191074761375,0.5981884247246144,0.5739763884689074,13.84000015258789,0.026706277639223,0.7865796831314072,0.7865796831314072,0.7865796831314072,0.8061657032755298,0.8061657032755298,0.8061657032755298,0.8052863436123348,0.8052863436123348,0.8052863436123348,0.6542635658914728,0.6542635658914728,0.6542635658914728,0.6825448613376836,0.6825448613376836,0.6825448613376836,0.7002489944455085,0.7002489944455085,0.7002489944455085,5.75,5.25,37.5,5.494315243958978,0.6825448613376836,11.5,16.5,866,True,,,,,,
4_lower,4,2018-01-08 10:30:00-05:00,2018-02-05 10:30:00-05:00,2018-01-10 15:02:00+00:00,2018-01-10,2018,lower,NQH8,6629.772074531973,6629.772074531973,clean,2018-01-10 20:59:00+00:00,44.477925468027024,2018-01-10 13:55:00-05:00,233,3.227925468027024,2018-01-10 10:03:00-05:00,1,True,False,42.977925468027024,357,14.727925468027024,3.227925468027024,12.977925468027024,27.477925468027024,3.227925468027024,23.727925468027024,28.727925468027024,3.227925468027024,13.727925468027024,28.727925468027024,3.227925468027024,15.977925468027024,29.727925468027024,3.227925468027024,29.227925468027024,35.477925468027024,3.227925468027024,22.227925468027024,35.477925468027024,3.227925468027024,27.227925468027024,36.477925468027024,3.227925468027024,33.227925468027024,44.477925468027024,3.227925468027024,44.477925468027024,0.0,2018-01-10 10:02:00-05:00,31.25,35.5,35.5,35.5,40.0,8.053571428571429,7.303571428571429,9.535714285714286,10.017857142857142,3.3389392345323103,2.7156635987584017,2.172467584961496,14.630000114440918,0.0570809214698821,1.804234083994246,1.804234083994246,1.804234083994246,1.772075068021674,1.772075068021674,1.772075068021674,1.7325614520592545,1.7325614520592545,1.7325614520592545,1.451655195018027,1.451655195018027,1.451655195018027,1.4360477168648587,1.4360477168648587,1.4360477168648587,1.4012293362078188,1.4012293362078188,1.4012293362078188,35.5,10.017857142857142,40.0,18.8582588955457,1.4360477168648587,15.5,23.0,962,True,,,,,,
12_upper,12,2018-01-18 10:30:00-05:00,2018-02-15 10:30:00-05:00,2018-01-22 15:09:00+00:00,2018-01-22,2018,upper,NQH8,6862.577746742863,6862.577746742863,clean,2018-01-22 20:59:00+00:00,0.3277467428633827,2018-01-22 10:10:00-05:00,1,-55.92225325713662,2018-01-22 15:59:00-05:00,350,False,True,-55.17225325713662,350,0.3277467428633827,-6.672253257136617,-6.172253257136617,0.3277467428633827,-17.672253257136617,-14.672253257136616,0.3277467428633827,-25.172253257136617,-21.172253257136617,0.3277467428633827,-25.172253257136617,-20.672253257136617,0.3277467428633827,-25.172253257136617,-21.672253257136617,0.3277467428633827,-25.172253257136617,-21.422253257136617,0.3277467428633827,-36.17225325713662,-32.42225325713662,0.3277467428633827,-41.42225325713662,-35.42225325713662,0.3277467428633827,-55.92225325713662,0.3277467428633827,55.92225325713662,2018-01-22 10:09:00-05:00,14.25,23.75,23.75,23.75,55.5,5.017857142857143,4.892857142857143,5.660714285714286,6.428571428571429,1.6807565133536564,1.4208220336305923,1.1713265554212902,16.149999618530273,-0.0471977055103355,0.9991985522233712,0.9840235255178033,0.9840235255178033,1.0049998820782529,0.9909769540243252,0.9909769540243252,1.0342296754767482,1.000677760356077,1.000677760356077,0.824344932760294,0.824344932760294,0.824344932760294,0.7631336240474933,0.7631336240474933,0.7631336240474933,0.7244803796634003,0.7244803796634003,0.7244803796634003,23.75,6.428571428571429,55.5,12.356317065718711,0.7631336240474933,16.75,23.0,969,True,,,,,,
10_upper,10,2018-01-16 10:30:00-05:00,2018-02-13 10:30:00-05:00,2018-01-22 15:12:00+00:00,2018-01-22,2018,upper,NQH8,6869.187003432237,6869.187003432237,clean,2018-01-22 20:59:00+00:00,2.6870034322373613,2018-01-22 10:13:00-05:00,1,-49.31299656776264,2018-01-22 15:59:00-05:00,347,False,True,-48.56299656776264,347,2.6870034322373613,-8.812996567762639,-7.812996567762639,2.6870034322373613,-12.31299656776264,-8.812996567762639,2.6870034322373613,-18.56299656776264,-14.06299656776264,2.6870034322373613,-18.56299656776264,-11.56299656776264,2.6870034322373613,-18.56299656776264,-13.56299656776264,2.6870034322373613,-18.56299656776264,-14.56299656776264,2.6870034322373613,-29.56299656776264,-27.31299656776264,2.6870034322373613,-34.81299656776264,-30.56299656776264,2.6870034322373613,-49.31299656776264,2.6870034322373613,49.31299656776264,2018-01-22 10:12:00-05:00,14.25,23.75,23.75,23.75,55.5,5.125,4.892857142857143,5.660714285714286,6.428571428571429,1.9465686555147497,1.5943846761055214,1.2839071639887225,16.149999618530273,-0.0471977055103355,0.9991985522233712,0.9840235255178033,0.9840235255178033,1.0049998820782529,0.9909769540243252,0.9909769540243252,1.0342296754767482,1.000677760356077,1.000677760356077,0.824344932760294,0.824344932760294,0.824344932760294,0.7631336240474933,0.7631336240474933,0.7631336240474933,0.7244803796634003,0.7244803796634003,0.7244803796634003,23.75,6.428571428571429,55.5,12.356317065718711,0.7631336240474933,16.75,23.0,972,True,,,,,,
15_upper,15,2018-01-23 10:30:00-05:00,2018-02-20 10:30:00-05:00,2018-01-24 15:14:00+00:00,2018-01-24,2018,upper,NQH8,6998.255469793344,6998.255469793344,clean,2018-01-24 20:59:00+00:00,110.00546979334376,2018-01-24 13:21:00-05:00,187,-5.994530206656236,2018-01-24 10:37:00-05:00,23,True,False,68.50546979334376,345,9.255469793343764,-1.2445302066562365,8.505469793343764,11.005469793343764,-1.2445302066562365,2.755469793343764,11.005469793343764,-5.994530206656236,5.005469793343764,20.505469793343764,-5.994530206656236,15.005469793343764,47.25546979334376,-5.994530206656236,47.00546979334376,83.00546979334376,-5.994530206656236,56.25546979334376,83.00546979334376,-5.994530206656236,56.00546979334376,102.75546979334376,-5.994530206656236,96.00546979334376,110.00546979334376,-5.994530206656236,110.00546979334376,5.994530206656236,2018-01-24 10:14:00-05:00,20.0,28.25,28.25,30.0,61.5,8.767857142857142,7.232142857142857,7.0,8.392857142857142,2.625935967667837,2.1807510841002413,1.7512411622803754,16.75,0.0282381251454806,1.224000194846315,1.2997711078638028,1.2795182870164092,1.0812881623005712,1.2914814030630248,1.2735054631498364,1.0716043748268165,1.3084424630816385,1.3084424630816385,1.1299352459753575,1.0718894304087705,1.0718894304087705,1.0572974846885712,0.9831212672033238,0.9831212672033238,0.9954575737387197,0.962985747974982,0.962985747974982,28.25,8.392857142857142,61.5,15.39799383964399,0.9831212672033238,20.0,26.25,974,True,,,,,,
18_lower,18,2018-01-26 10:30:00-05:00,2018-02-23 10:30:00-05:00,2018-01-30 15:05:00+00:00,2018-01-30,2018,lower,NQH8,6909.722612509674,6909.722612509674,clean,2018-01-30 20:59:00+00:00,59.52738749032597,2018-01-30 11:10:00-05:00,65,-6.972612509674036,2018-01-30 10:07:00-05:00,2,True,False,31.527387490325964,354,6.027387490325964,-6.972612509674036,5.277387490325964,13.277387490325964,-6.972612509674036,7.277387490325964,35.277387490325964,-6.972612509674036,28.777387490325964,35.277387490325964,-6.972612509674036,20.277387490325964,53.02738749032597,-6.972612509674036,49.77738749032597,59.52738749032597,-6.972612509674036,39.77738749032597,59.52738749032597,-6.972612509674036,28.777387490325964,59.52738749032597,-6.972612509674036,9.777387490325964,59.52738749032597,-6.972612509674036,59.52738749032597,6.972612509674036,2018-01-30 10:05:00-05:00,25.75,36.75,36.75,51.5,67.25,11.0,10.160714285714286,11.660714285714286,17.821428571428573,3.953031825630396,3.3122138606255613,2.701315171854518,19.21999931335449,0.0970318956149052,1.5453309800580204,1.7811396637594408,1.8824430687869915,1.6301713866739986,1.7320531297472053,1.8847739241928132,1.613632759222254,1.6357220368956231,1.810717018739656,1.5157496766490897,1.5218060133852762,1.5218060133852762,1.4882607895309337,1.5513457881975334,1.5513457881975334,1.4544700803385082,1.4962867100986779,1.4962867100986779,36.75,17.821428571428573,67.25,25.59174671647092,1.5513457881975334,24.75,31.25,965,True,9.318938108350809e-07,HIGH_VOL,1.0,HIGH_VOL,1.0,
25_upper,25,2018-02-06 10:30:00-05:00,2018-03-06 10:30:00-05:00,2018-02-07 15:08:00+00:00,2018-02-07,2018,upper,NQH8,6684.944584107352,6684.944584107352,clean,2018-02-07 20:59:00+00:00,105.44458410735206,2018-02-07 15:59:00-05:00,351,-32.80541589264794,2018-02-07 11:15:00-05:00,67,True,False,105.44458410735206,351,12.694584107352055,-1.305415892647943,3.194584107352057,24.444584107352057,-4.805415892647943,21.694584107352057,34.94458410735206,-4.805415892647943,26.694584107352057,34.94458410735206,-7.805415892647943,-4.805415892647943,34.94458410735206,-23.555415892647943,-22.555415892647943,34.94458410735206,-32.80541589264794,-1.305415892647943,34.94458410735206,-32.80541589264794,3.444584107352057,76.94458410735206,-32.80541589264794,64.19458410735206,105.44458410735206,-32.80541589264794,105.44458410735206,32.80541589264794,2018-02-07 10:08:00-05:00,41.75,44.75,44.75,45.5,417.25,18.375,17.5,20.428571428571427,31.0,5.647396881644922,4.778500146087962,4.0325664843028965,26.700000762939453,-0.1913991401335144,1.1567897905994429,1.298220841570178,1.3726924676598875,1.2697619318089612,1.4297408909841758,1.469688289489749,1.4292963947737083,1.5525862202829237,1.5525862202829237,1.0923687962522914,1.1851101637955639,1.1851101637955639,1.1913455243083575,1.2882321465322082,1.2882321465322082,1.3316418944115924,1.3494253959470677,1.4020487004564353,44.75,31.0,417.25,37.24580513292739,1.2882321465322082,107.25,83.75,968,True,2.9265271570438615e-06,HIGH_VOL,1.0,HIGH_VOL,1.0,
27_lower,27,2018-02-08 10:30:00-05:00,2018-03-08 10:30:00-05:00,2018-02-08 15:54:00+00:00,2018-02-08,2018,lower,NQH8,6489.755992857791,6489.755992857791,clean,2018-02-08 20:59:00+00:00,32.99400714220883,2018-02-08 11:05:00-05:00,11,-188.7559928577912,2018-02-08 15:59:00-05:00,305,False,True,-187.5059928577912,305,14.74400714220883,-16.50599285779117,7.744007142208829,32.99400714220883,-16.50599285779117,15.74400714220883,32.99400714220883,-32.00599285779117,-24.50599285779117,32.99400714220883,-32.00599285779117,5.2440071422088295,32.99400714220883,-32.00599285779117,18.74400714220883,32.99400714220883,-40.25599285779117,-38.50599285779117,32.99400714220883,-91.00599285779116,-86.25599285779117,32.99400714220883,-102.25599285779116,-2.7559928577911705,32.99400714220883,-188.7559928577912,32.99400714220883,188.7559928577912,2018-02-08 10:54:00-05:00,27.5,44.25,69.0,72.75,185.75,22.303571428571427,23.714285714285715,26.071428571428573,31.0,5.4665261463764985,5.014409094515168,4.320666053978766,24.729999542236328,-0.0737828151464907,1.076612431230247,1.0781110345939136,1.164461606634171,1.0379253825806138,1.1156697542170355,1.168694953038775,1.1982445607113246,1.2354198293268877,1.2720733298934652,0.964983606557377,1.0007888795190556,1.0796138157701676,0.9738264537052546,1.0530232558139534,1.0379253825806138,1.1163763251824623,1.1312850481479733,1.1621123265260853,44.25,31.0,185.75,37.037143518365454,1.0530232558139534,51.5,50.75,1014,True,2.2464889065221994e-06,HIGH_VOL,1.0,HIGH_VOL,1.0,
28_upper,28,2018-02-09 10:30:00-05:00,2018-03-09 10:30:00-05:00,2018-02-12 14:44:00+00:00,2018-02-12,2018,upper,NQH8,6513.528021066135,6513.528021066135,clean,2018-02-12 20:59:00+00:00,88.5280210661349,2018-02-12 10:27:00-05:00,43,-53.9719789338651,2018-02-12 15:22:00-05:00,338,False,True,-11.721978933865104,375,18.028021066134897,-3.2219789338651026,16.028021066134897,43.0280210661349,-3.2219789338651026,37.2780210661349,51.2780210661349,-3.2219789338651026,42.5280210661349,88.5280210661349,-3.2219789338651026,64.5280210661349,88.5280210661349,-3.2219789338651026,61.2780210661349,88.5280210661349,-3.2219789338651026,24.778021066134897,88.5280210661349,-3.2219789338651026,5.778021066134897,88.5280210661349,-25.721978933865103,1.7780210661348974,88.5280210661349,-53.9719789338651,88.5280210661349,53.9719789338651,2018-02-12 09:44:00-05:00,38.75,38.75,33.25,21.25,291.5,14.339285714285714,14.053571428571429,18.142857142857142,18.392857142857142,4.258314927626395,3.5550032329262238,2.9965438422093693,29.6200008392334,-0.1259958284838238,1.5298627426734266,1.916060089824996,2.0383886646346485,0.9958632532001248,1.1882654249126892,1.6190597043334811,0.777642314545625,0.8594972790878466,1.0276366340314784,1.2221673416971253,1.46639800877089,1.8299068185179708,0.9679107874374147,1.078574749566761,1.328508954602249,0.7169289296213038,0.8594972790878466,1.0065549890750183,38.75,18.392857142857142,291.5,26.696876489314516,1.078574749566761,75.5,65.25,944,True,2.900400401959224e-06,HIGH_VOL,1.0,HIGH_VOL,0.9999999999999065,
35_lower,35,2018-02-20 10:30:00-05:00,2018-03-20 10:30:00-04:00,2018-03-02 13:01:00+00:00,2018-03-02,2018,lower,NQH8,6674.644394150568,6674.644394150568,clean,2018-03-02 20:59:00+00:00,148.60560584943232,2018-03-02 15:56:00-05:00,475,-28.64439415056768,2018-03-02 09:45:00-05:00,104,True,False,137.10560584943232,478,7.105605849432322,-1.6443941505676776,2.8556058494323224,12.855605849432322,-1.6443941505676776,8.105605849432322,12.855605849432322,-6.644394150567678,3.6056058494323215,12.855605849432322,-6.644394150567678,1.3556058494323224,23.60560584943232,-6.644394150567678,10.105605849432322,23.60560584943232,-10.144394150567678,16.855605849432322,29.60560584943232,-28.64439415056768,22.85560584943232,53.35560584943232,-28.64439415056768,36.10560584943232,148.60560584943232,-28.64439415056768,148.60560584943232,28.64439415056768,2018-03-02 08:01:00-05:00,21.5,39.0,44.5,46.5,209.75,9.767857142857142,13.446428571428571,17.107142857142858,20.839285714285715,2.677013050680407,2.507773274491205,2.3590599448737968,24.739999771118164,0.1240345076713802,5.025974025974026,5.000994035785288,4.085261875761267,3.911934552454283,3.923262548262548,3.446682213271147,3.863102832355193,4.124361506504121,3.63427954149913,3.8346036585365852,2.7001207567422516,3.3523238380809595,3.1532195500387896,2.578588421887391,2.9386353366470854,3.605930689531976,3.0023797719385223,3.208370860927152,39.0,20.839285714285715,209.75,28.508457391748557,2.578588421887391,74.75,67.25,841,True,1.1126078963154537e-06,HIGH_VOL,0.9999999999837575,HIGH_VOL,0.9999999981682419,
