level_id,level_idx,created_at,expiry_at,touched_at,session_date,year,side,contract,level,entry_price,entry_fill_type,forced_liquidation_ts,mfe,mfe_ts,minutes_to_mfe,mae,mae_ts,minutes_to_mae,mae_before_mfe,mfe_before_mae,cutoff_pnl,path_len_minutes,mfe_5m,mae_5m,mtm_5m,mfe_15m,mae_15m,mtm_15m,mfe_30m,mae_30m,mtm_30m,mfe_45m,mae_45m,mtm_45m,mfe_60m,mae_60m,mtm_60m,mfe_90m,mae_90m,mtm_90m,mfe_120m,mae_120m,mtm_120m,mfe_180m,mae_180m,mtm_180m
7_lower,7,2018-01-11 10:30:00-05:00,2018-02-08 10:30:00-05:00,2018-02-05 14:51:00-05:00,2018-02-05,2018,lower,NQH8,6646.54099829628,6646.54099829628,clean,2018-02-05 15:59:00-05:00,12.209001703719878,2018-02-05 14:54:00-05:00,3,-154.29099829628012,2018-02-05 15:59:00-05:00,68,False,True,-147.04099829628012,68,12.209001703719878,-11.290998296280122,-10.040998296280122,12.209001703719878,-51.29099829628012,-50.79099829628012,12.209001703719878,-147.54099829628012,-40.54099829628012,12.209001703719878,-147.54099829628012,-45.29099829628012,12.209001703719878,-147.54099829628012,-122.79099829628012,12.209001703719878,-154.29099829628012,-147.04099829628012,12.209001703719878,-154.29099829628012,-147.04099829628012,12.209001703719878,-154.29099829628012,-147.04099829628012
8_upper,8,2018-01-12 10:30:00-05:00,2018-02-09 10:30:00-05:00,2018-01-12 13:01:00-05:00,2018-01-12,2018,upper,NQH8,6767.641689094185,6767.641689094185,clean,2018-01-12 15:59:00-05:00,13.141689094184585,2018-01-12 15:13:00-05:00,132,-6.358310905815415,2018-01-12 15:53:00-05:00,172,False,True,2.141689094184585,178,2.641689094184585,-0.358310905815415,1.891689094184585,7.891689094184585,-0.358310905815415,6.641689094184585,8.141689094184585,-0.358310905815415,5.891689094184585,9.391689094184585,-0.358310905815415,4.391689094184585,9.391689094184585,-0.358310905815415,5.141689094184585,9.391689094184585,-3.858310905815415,-2.608310905815415,9.391689094184585,-3.858310905815415,1.891689094184585,13.141689094184585,-6.358310905815415,2.141689094184585
8_lower,8,2018-01-12 10:30:00-05:00,2018-02-09 10:30:00-05:00,2018-02-05 14:48:00-05:00,2018-02-05,2018,lower,NQH8,6664.108310905815,6664.108310905815,clean,2018-02-05 15:59:00-05:00,7.891689094184585,2018-02-05 14:49:00-05:00,1,-171.85831090581542,2018-02-05 15:59:00-05:00,71,False,True,-164.60831090581542,71,7.891689094184585,-17.858310905815415,-8.358310905815415,7.891689094184585,-51.108310905815415,-38.358310905815415,7.891689094184585,-165.10831090581542,-62.858310905815415,7.891689094184585,-165.10831090581542,-25.858310905815415,7.891689094184585,-165.10831090581542,-111.85831090581542,7.891689094184585,-171.85831090581542,-164.60831090581542,7.891689094184585,-171.85831090581542,-164.60831090581542,7.891689094184585,-171.85831090581542,-164.60831090581542
9_upper,9,2018-01-15 10:30:00-05:00,2018-02-12 10:30:00-05:00,2018-01-16 05:23:00-05:00,2018-01-16,2018,upper,NQH8,6809.770647884909,6809.770647884909,clean,2018-01-16 15:59:00-05:00,80.52064788490861,2018-01-16 14:46:00-05:00,563,-35.97935211509139,2018-01-16 09:48:00-05:00,265,True,False,61.52064788490861,636,0.7706478849086125,-0.7293521150913875,0.02064788490861247,0.7706478849086125,-2.4793521150913875,-1.9793521150913875,0.7706478849086125,-4.4793521150913875,-4.2293521150913875,0.7706478849086125,-8.479352115091388,-6.4793521150913875,0.7706478849086125,-8.479352115091388,-3.2293521150913875,0.7706478849086125,-8.979352115091388,-8.479352115091388,2.7706478849086125,-9.479352115091388,0.27064788490861247,2.7706478849086125,-9.479352115091388,-4.7293521150913875
9_lower,9,2018-01-15 10:30:00-05:00,2018-02-12 10:30:00-05:00,2018-01-16 14:22:00-05:00,2018-01-16,2018,lower,NQH8,6750.354352115091,6750.354352115091,clean,2018-01-16 15:59:00-05:00,18.145647884908612,2018-01-16 15:35:00-05:00,73,-21.104352115091388,2018-01-16 14:46:00-05:00,24,True,False,-2.1043521150913875,97,4.1456478849086125,-3.1043521150913875,3.3956478849086125,6.1456478849086125,-3.1043521150913875,1.3956478849086125,6.1456478849086125,-21.104352115091388,-1.3543521150913875,10.395647884908612,-21.104352115091388,10.145647884908612,14.645647884908612,-21.104352115091388,4.1456478849086125,18.145647884908612,-21.104352115091388,5.6456478849086125,18.145647884908612,-21.104352115091388,-2.1043521150913875,18.145647884908612,-21.104352115091388,-2.1043521150913875
10_upper,10,2018-01-16 10:30:00-05:00,2018-02-13 10:30:00-05:00,2018-01-22 10:12:00-05:00,2018-01-22,2018,upper,NQH8,6869.187003432237,6869.187003432237,clean,2018-01-22 15:59:00-05:00,2.6870034322373613,2018-01-22 10:13:00-05:00,1,-49.31299656776264,2018-01-22 15:59:00-05:00,347,False,True,-48.56299656776264,347,2.6870034322373613,-8.812996567762639,-7.812996567762639,2.6870034322373613,-12.312996567762639,-8.812996567762639,2.6870034322373613,-18.56299656776264,-14.062996567762639,2.6870034322373613,-18.56299656776264,-11.562996567762639,2.6870034322373613,-18.56299656776264,-13.562996567762639,2.6870034322373613,-18.56299656776264,-14.562996567762639,2.6870034322373613,-29.56299656776264,-27.31299656776264,2.6870034322373613,-34.81299656776264,-30.56299656776264
10_lower,10,2018-01-16 10:30:00-05:00,2018-02-13 10:30:00-05:00,2018-01-16 13:55:00-05:00,2018-01-16,2018,lower,NQH8,6767.812996567763,6767.812996567763,clean,2018-01-16 15:59:00-05:00,2.1870034322373613,2018-01-16 13:56:00-05:00,1,-38.56299656776264,2018-01-16 14:46:00-05:00,51,False,True,-19.56299656776264,124,2.1870034322373613,-3.3129965677626387,0.18700343223736127,2.1870034322373613,-11.562996567762639,-8.562996567762639,2.1870034322373613,-20.56299656776264,-15.562996567762639,2.1870034322373613,-24.56299656776264,-21.56299656776264,2.1870034322373613,-38.56299656776264,-18.06299656776264,2.1870034322373613,-38.56299656776264,-17.31299656776264,2.1870034322373613,-38.56299656776264,-17.56299656776264,2.1870034322373613,-38.56299656776264,-19.56299656776264
11_upper,11,2018-01-17 10:30:00-05:00,2018-02-14 10:30:00-05:00,2018-01-17 14:53:00-05:00,2018-01-17,2018,upper,NQH8,6825.380439588893,6825.380439588893,clean,2018-01-17 15:59:00-05:00,7.880439588892841,2018-01-17 15:29:00-05:00,36,-8.869560411107159,2018-01-17 15:10:00-05:00,17,True,False,2.130439588892841,66,3.380439588892841,-0.36956041110715887,2.630439588892841,3.380439588892841,-8.119560411107159,-6.869560411107159,3.380439588892841,-8.869560411107159,0.8804395888928411,7.880439588892841,-8.869560411107159,-2.119560411107159,7.880439588892841,-8.869560411107159,3.380439588892841,7.880439588892841,-8.869560411107159,2.130439588892841,7.880439588892841,-8.869560411107159,2.130439588892841,7.880439588892841,-8.869560411107159,2.130439588892841
11_lower,11,2018-01-17 10:30:00-05:00,2018-02-14 10:30:00-05:00,2018-02-04 18:00:00-05:00,2018-02-05,2018,lower,NQH8,6723.494560411107,6723.494560411107,clean,2018-02-05 15:59:00-05:00,90.00543958889284,2018-02-05 10:26:00-05:00,986,-231.24456041110716,2018-02-05 15:59:00-05:00,1319,False,True,-223.99456041110716,1319,11.005439588892841,-9.744560411107159,1.5054395888928411,11.005439588892841,-13.494560411107159,-4.994560411107159,11.005439588892841,-13.494560411107159,-2.494560411107159,11.005439588892841,-13.494560411107159,5.505439588892841,11.005439588892841,-13.494560411107159,6.255439588892841,13.505439588892841,-13.494560411107159,12.755439588892841,16.00543958889284,-13.494560411107159,6.755439588892841,20.00543958889284,-13.494560411107159,9.005439588892841
12_upper,12,2018-01-18 10:30:00-05:00,2018-02-15 10:30:00-05:00,2018-01-22 10:09:00-05:00,2018-01-22,2018,upper,NQH8,6862.577746742863,6862.577746742863,clean,2018-01-22 15:59:00-05:00,0.3277467428633827,2018-01-22 10:10:00-05:00,1,-55.92225325713662,2018-01-22 15:59:00-05:00,350,False,True,-55.17225325713662,350,0.3277467428633827,-6.672253257136617,-6.172253257136617,0.3277467428633827,-17.672253257136617,-14.672253257136617,0.3277467428633827,-25.172253257136617,-21.172253257136617,0.3277467428633827,-25.172253257136617,-20.672253257136617,0.3277467428633827,-25.172253257136617,-21.672253257136617,0.3277467428633827,-25.172253257136617,-21.422253257136617,0.3277467428633827,-36.17225325713662,-32.42225325713662,0.3277467428633827,-41.42225325713662,-35.42225325713662
13_upper,13,2018-01-19 10:30:00-05:00,2018-02-16 10:30:00-05:00,2018-01-22 12:31:00-05:00,2018-01-22,2018,upper,NQH8,6900.801329464198,6900.801329464198,clean,2018-01-22 15:59:00-05:00,10.551329464197806,2018-01-22 14:24:00-05:00,113,-17.698670535802194,2018-01-22 15:59:00-05:00,208,False,True,-16.948670535802194,208,2.3013294641978064,-1.1986705358021936,0.051329464197806374,3.5513294641978064,-1.1986705358021936,2.5513294641978064,4.301329464197806,-3.1986705358021936,4.301329464197806,5.301329464197806,-3.1986705358021936,2.3013294641978064,5.301329464197806,-3.1986705358021936,2.8013294641978064,5.301329464197806,-3.1986705358021936,0.5513294641978064,10.551329464197806,-3.1986705358021936,6.301329464197806,10.551329464197806,-3.1986705358021936,0.8013294641978064
13_lower,13,2018-01-19 10:30:00-05:00,2018-02-16 10:30:00-05:00,2018-02-02 15:05:00-05:00,2018-02-02,2018,lower,NQH8,6780.573670535802,6780.573670535802,clean,2018-02-02 15:59:00-05:00,26.176329464197806,2018-02-02 15:25:00-05:00,20,-19.073670535802194,2018-02-02 15:59:00-05:00,54,False,True,-15.573670535802194,54,2.1763294641978064,-9.573670535802194,-0.8236705358021936,25.426329464197806,-9.573670535802194,21.176329464197806,26.176329464197806,-9.573670535802194,10.426329464197806,26.176329464197806,-9.573670535802194,1.6763294641978064,26.176329464197806,-19.073670535802194,-15.573670535802194,26.176329464197806,-19.073670535802194,-15.573670535802194,26.176329464197806,-19.073670535802194,-15.573670535802194,26.176329464197806,-19.073670535802194,-15.573670535802194
14_upper,14,2018-01-22 10:30:00-05:00,2018-02-19 10:30:00-05:00,2018-01-22 15:50:00-05:00,2018-01-22,2018,upper,NQH8,6912.496667274796,6912.496667274796,clean,2018-01-22 15:59:00-05:00,3.246667274795982,2018-01-22 15:55:00-05:00,5,-6.003332725204018,2018-01-22 15:59:00-05:00,9,False,True,-5.253332725204018,9,3.246667274795982,-1.003332725204018,2.496667274795982,3.246667274795982,-6.003332725204018,-5.253332725204018,3.246667274795982,-6.003332725204018,-5.253332725204018,3.246667274795982,-6.003332725204018,-5.253332725204018,3.246667274795982,-6.003332725204018,-5.253332725204018,3.246667274795982,-6.003332725204018,-5.253332725204018,3.246667274795982,-6.003332725204018,-5.253332725204018,3.246667274795982,-6.003332725204018,-5.253332725204018
14_lower,14,2018-01-22 10:30:00-05:00,2018-02-19 10:30:00-05:00,2018-02-02 15:03:00-05:00,2018-02-02,2018,lower,NQH8,6786.128332725204,6786.128332725204,clean,2018-02-02 15:59:00-05:00,20.621667274795982,2018-02-02 15:25:00-05:00,22,-24.628332725204018,2018-02-02 15:59:00-05:00,56,False,True,-21.128332725204018,56,3.121667274795982,-15.128332725204018,-12.128332725204018,19.871667274795982,-15.128332725204018,16.621667274795982,20.621667274795982,-15.128332725204018,1.371667274795982,20.621667274795982,-15.128332725204018,-8.628332725204018,20.621667274795982,-24.628332725204018,-21.128332725204018,20.621667274795982,-24.628332725204018,-21.128332725204018,20.621667274795982,-24.628332725204018,-21.128332725204018,20.621667274795982,-24.628332725204018,-21.128332725204018
15_upper,15,2018-01-23 10:30:00-05:00,2018-02-20 10:30:00-05:00,2018-01-24 10:14:00-05:00,2018-01-24,2018,upper,NQH8,6998.255469793344,6998.255469793344,clean,2018-01-24 15:59:00-05:00,110.00546979334376,2018-01-24 13:21:00-05:00,187,-5.994530206656236,2018-01-24 10:37:00-05:00,23,True,False,68.50546979334376,345,9.255469793343764,-1.2445302066562363,8.505469793343764,11.005469793343764,-1.2445302066562363,2.7554697933437637,11.005469793343764,-5.994530206656236,5.005469793343764,20.505469793343764,-5.994530206656236,15.005469793343764,47.255469793343764,-5.994530206656236,47.005469793343764,83.00546979334376,-5.994530206656236,56.255469793343764,83.00546979334376,-5.994530206656236,56.005469793343764,102.75546979334376,-5.994530206656236,96.00546979334376
15_lower,15,2018-01-23 10:30:00-05:00,2018-02-20 10:30:00-05:00,2018-01-24 13:16:00-05:00,2018-01-24,2018,lower,NQH8,6892.744530206656,6892.744530206656,clean,2018-01-24 15:59:00-05:00,65.75546979334376,2018-01-24 14:47:00-05:00,91,-4.494530206656236,2018-01-24 13:21:00-05:00,5,True,False,37.005469793343764,163,5.755469793343764,-4.494530206656236,4.755469793343764,27.755469793343764,-4.494530206656236,23.755469793343764,42.755469793343764,-4.494530206656236,38.755469793343764,50.755469793343764,-4.494530206656236,36.005469793343764,50.755469793343764,-4.494530206656236,43.755469793343764,64.75546979334376,-4.494530206656236,63.005469793343764,65.75546979334376,-4.494530206656236,37.505469793343764,65.75546979334376,-4.494530206656236,37.005469793343764
16_upper,16,2018-01-24 10:30:00-05:00,2018-02-21 10:30:00-05:00,2018-01-28 18:24:00-05:00,2018-01-29,2018,upper,NQH8,7040.830414738329,7040.830414738329,clean,2018-01-29 15:59:00-05:00,60.83041473832873,2018-01-29 15:49:00-05:00,1284,-6.419585261671273,2018-01-28 20:14:00-05:00,110,True,False,47.83041473832873,1294,-0.16958526167127275,-2.6695852616712727,-1.1695852616712727,3.3304147383287273,-2.6695852616712727,-1.4195852616712727,3.3304147383287273,-2.6695852616712727,0.8304147383287273,3.3304147383287273,-2.6695852616712727,-1.1695852616712727,3.3304147383287273,-2.6695852616712727,-1.6695852616712727,3.3304147383287273,-6.169585261671273,-4.669585261671273,3.3304147383287273,-6.419585261671273,-1.4195852616712727,3.3304147383287273,-6.419585261671273,-0.41958526167127275
16_lower,16,2018-01-24 10:30:00-05:00,2018-02-21 10:30:00-05:00,2018-01-24 11:34:00-05:00,2018-01-24,2018,lower,NQH8,6929.169585261671,6929.169585261671,clean,2018-01-24 15:59:00-05:00,29.330414738328727,2018-01-24 14:47:00-05:00,193,-40.91958526167127,2018-01-24 13:21:00-05:00,107,True,False,0.5804147383287273,265,7.830414738328727,-13.919585261671273,-0.9195852616712727,14.580414738328727,-13.919585261671273,3.5804147383287273,18.580414738328727,-13.919585261671273,2.3304147383287273,18.580414738328727,-13.919585261671273,11.080414738328727,18.580414738328727,-13.919585261671273,-3.1695852616712727,18.580414738328727,-21.919585261671273,-14.169585261671273,18.580414738328727,-40.91958526167127,-3.1695852616712727,20.080414738328727,-40.91958526167127,14.830414738328727
17_upper,17,2018-01-25 10:30:00-05:00,2018-02-22 10:30:00-05:00,2018-01-28 18:21:00-05:00,2018-01-29,2018,upper,NQH8,7040.024002913326,7040.024002913326,clean,2018-01-29 15:59:00-05:00,60.0240029133256,2018-01-29 15:49:00-05:00,1287,-7.225997086674397,2018-01-28 20:14:00-05:00,113,True,False,47.0240029133256,1297,1.524002913325603,-2.725997086674397,-2.475997086674397,2.524002913325603,-3.475997086674397,-1.725997086674397,2.524002913325603,-3.475997086674397,-0.225997086674397,2.524002913325603,-3.475997086674397,-0.225997086674397,2.524002913325603,-3.475997086674397,-2.225997086674397,2.524002913325603,-6.975997086674397,-4.975997086674397,2.524002913325603,-7.225997086674397,-0.725997086674397,2.524002913325603,-7.225997086674397,-0.725997086674397
17_lower,17,2018-01-25 10:30:00-05:00,2018-02-22 10:30:00-05:00,2018-02-02 04:21:00-05:00,2018-02-02,2018,lower,NQH8,6880.975997086674,6880.975997086674,clean,2018-02-02 15:59:00-05:00,14.774002913325603,2018-02-02 09:37:00-05:00,316,-119.4759970866744,2018-02-02 15:59:00-05:00,698,False,True,-115.9759970866744,698,0.774002913325603,-5.725997086674397,-4.725997086674397,1.274002913325603,-7.725997086674397,0.524002913325603,5.524002913325603,-9.975997086674397,-8.475997086674397,5.524002913325603,-15.225997086674397,-9.225997086674397,5.524002913325603,-23.225997086674397,-7.975997086674397,5.524002913325603,-23.225997086674397,-8.725997086674397,5.524002913325603,-23.225997086674397,-13.975997086674397,5.524002913325603,-36.4759970866744,-16.475997086674397
18_upper,18,2018-01-26 10:30:00-05:00,2018-02-23 10:30:00-05:00,2018-01-26 15:19:00-05:00,2018-01-26,2018,upper,NQH8,7013.902387490326,7013.902387490326,clean,2018-01-26 15:59:00-05:00,5.902387490325964,2018-01-26 15:28:00-05:00,9,-13.847612509674036,2018-01-26 15:59:00-05:00,40,False,True,-13.347612509674036,40,3.652387490325964,-0.3476125096740361,2.402387490325964,5.902387490325964,-0.3476125096740361,2.152387490325964,5.902387490325964,-4.597612509674036,-4.097612509674036,5.902387490325964,-13.847612509674036,-13.347612509674036,5.902387490325964,-13.847612509674036,-13.347612509674036,5.902387490325964,-13.847612509674036,-13.347612509674036,5.902387490325964,-13.847612509674036,-13.347612509674036,5.902387490325964,-13.847612509674036,-13.347612509674036
18_lower,18,2018-01-26 10:30:00-05:00,2018-02-23 10:30:00-05:00,2018-01-30 10:05:00-05:00,2018-01-30,2018,lower,NQH8,6909.722612509674,6909.722612509674,clean,2018-01-30 15:59:00-05:00,59.527387490325964,2018-01-30 11:10:00-05:00,65,-6.972612509674036,2018-01-30 10:07:00-05:00,2,True,False,31.527387490325964,354,6.027387490325964,-6.972612509674036,5.277387490325964,13.277387490325964,-6.972612509674036,7.277387490325964,35.277387490325964,-6.972612509674036,28.777387490325964,35.277387490325964,-6.972612509674036,20.277387490325964,53.027387490325964,-6.972612509674036,49.777387490325964,59.527387490325964,-6.972612509674036,39.777387490325964,59.527387490325964,-6.972612509674036,28.777387490325964,59.527387490325964,-6.972612509674036,9.777387490325964
19_lower,19,2018-01-29 10:30:00-05:00,2018-02-26 10:30:00-05:00,2018-01-29 22:52:00-05:00,2018-01-30,2018,lower,NQH8,6956.366742923148,6956.366742923148,clean,2018-01-30 15:59:00-05:00,12.883257076851805,2018-01-30 11:10:00-05:00,738,-53.616742923148195,2018-01-30 10:07:00-05:00,675,True,False,-15.116742923148195,1027,8.633257076851805,-4.616742923148195,6.133257076851805,8.633257076851805,-4.616742923148195,7.133257076851805,8.633257076851805,-30.616742923148195,-10.866742923148195,8.633257076851805,-30.616742923148195,-12.366742923148195,8.633257076851805,-30.616742923148195,-5.366742923148195,8.633257076851805,-30.616742923148195,-9.366742923148195,8.633257076851805,-30.616742923148195,-11.866742923148195,8.633257076851805,-30.616742923148195,-0.6167429231481947
20_lower,20,2018-01-30 10:30:00-05:00,2018-02-27 10:30:00-05:00,2018-02-02 05:14:00-05:00,2018-02-02,2018,lower,NQH8,6858.1542886397965,6858.1542886397965,clean,2018-02-02 15:59:00-05:00,37.595711360203495,2018-02-02 09:37:00-05:00,263,-96.6542886397965,2018-02-02 15:59:00-05:00,645,False,True,-93.1542886397965,645,11.595711360203495,2.845711360203495,7.095711360203495,16.845711360203495,2.845711360203495,9.845711360203495,16.845711360203495,2.845711360203495,14.845711360203495,16.845711360203495,2.845711360203495,8.845711360203495,16.845711360203495,2.845711360203495,7.845711360203495,16.845711360203495,-12.654288639796505,-8.904288639796505,16.845711360203495,-13.654288639796505,4.845711360203495,29.595711360203495,-13.654288639796505,18.345711360203495
