candidate,cutoff_minutes,skip_counts,n_trades,net_pts,total_R,PF,avg_R,max_dd_pts,max_dd_R,true_tp_win_rate,lower_n,lower_net_pts,upper_n,upper_net_pts,ex_2026_net_pts,ex_2026_PF,ex_2026_total_R,yearly_json
cutoff_1100,1020,"{""blocked_reserved_year"": 1840, ""blocked_window"": 377, ""blocked_regime"": 57, ""blocked_at_or_after_cutoff"": 555, ""position_open"": 65, ""same_bar_reentry"": 6}",214,1349.03,19.1099,1.4136,0.0893,-237.19,-5.4665,0.3037,103,464.45,111,884.58,709.42,1.2617,11.1401,"{""2018"": {""n"": 58, ""net_pts"": 133.86, ""PF"": 1.2302, ""avg_R"": 0.0705, ""total_R"": 4.0884}, ""2020"": {""n"": 49, ""net_pts"": 249.45, ""PF"": 1.2854, ""avg_R"": 0.0319, ""total_R"": 1.5654}, ""2023"": {""n"": 74, ""net_pts"": 326.11, ""PF"": 1.2597, ""avg_R"": 0.0741, ""total_R"": 5.4863}, ""2026"": {""n"": 33, ""net_pts"": 639.61, ""PF"": 2.1613, ""avg_R"": 0.2415, ""total_R"": 7.9698}}"
cutoff_1200,1080,"{""blocked_reserved_year"": 1840, ""blocked_window"": 506, ""blocked_regime"": 57, ""blocked_at_or_after_cutoff"": 426, ""position_open"": 65, ""same_bar_reentry"": 6}",214,1104.88,10.5905,1.2763,0.0495,-392.72,-9.7982,0.3645,103,672.49,111,432.38,559.98,1.1665,3.5203,"{""2018"": {""n"": 58, ""net_pts"": -41.37, ""PF"": 0.9501, ""avg_R"": -0.03, ""total_R"": -1.7409}, ""2020"": {""n"": 49, ""net_pts"": 265.39, ""PF"": 1.2455, ""avg_R"": -0.0054, ""total_R"": -0.2629}, ""2023"": {""n"": 74, ""net_pts"": 335.96, ""PF"": 1.231, ""avg_R"": 0.0747, ""total_R"": 5.5241}, ""2026"": {""n"": 33, ""net_pts"": 544.9, ""PF"": 1.8586, ""avg_R"": 0.2142, ""total_R"": 7.0702}}"
cutoff_1300,1140,"{""blocked_reserved_year"": 1840, ""blocked_window"": 621, ""blocked_regime"": 57, ""blocked_at_or_after_cutoff"": 311, ""position_open"": 65, ""same_bar_reentry"": 6}",214,1362.95,14.6946,1.3314,0.0687,-447.47,-10.8573,0.4065,103,730.12,111,632.83,862.3,1.2516,8.2262,"{""2018"": {""n"": 58, ""net_pts"": -104.48, ""PF"": 0.8885, ""avg_R"": -0.0571, ""total_R"": -3.3126}, ""2020"": {""n"": 49, ""net_pts"": 269.2, ""PF"": 1.2412, ""avg_R"": -0.0051, ""total_R"": -0.2499}, ""2023"": {""n"": 74, ""net_pts"": 697.59, ""PF"": 1.5075, ""avg_R"": 0.1593, ""total_R"": 11.7887}, ""2026"": {""n"": 33, ""net_pts"": 500.65, ""PF"": 1.7304, ""avg_R"": 0.196, ""total_R"": 6.4684}}"
cutoff_1400,1200,"{""blocked_reserved_year"": 1840, ""blocked_window"": 716, ""blocked_regime"": 57, ""blocked_at_or_after_cutoff"": 216, ""position_open"": 65, ""same_bar_reentry"": 6}",214,1431.64,16.1311,1.3434,0.0754,-433.27,-10.3561,0.4206,103,698.94,111,732.69,841.53,1.2382,8.6886,"{""2018"": {""n"": 58, ""net_pts"": -25.02, ""PF"": 0.9731, ""avg_R"": -0.0181, ""total_R"": -1.047}, ""2020"": {""n"": 49, ""net_pts"": 245.33, ""PF"": 1.2098, ""avg_R"": -0.0093, ""total_R"": -0.4538}, ""2023"": {""n"": 74, ""net_pts"": 621.23, ""PF"": 1.4336, ""avg_R"": 0.1377, ""total_R"": 10.1894}, ""2026"": {""n"": 33, ""net_pts"": 590.1, ""PF"": 1.9274, ""avg_R"": 0.2255, ""total_R"": 7.4425}}"
cutoff_1500,1260,"{""blocked_reserved_year"": 1840, ""blocked_window"": 810, ""blocked_regime"": 57, ""blocked_at_or_after_cutoff"": 122, ""position_open"": 65, ""same_bar_reentry"": 6}",214,1587.01,18.5698,1.3777,0.0868,-393.44,-9.3547,0.4346,103,772.44,111,814.57,949.5,1.267,10.5882,"{""2018"": {""n"": 58, ""net_pts"": 45.55, ""PF"": 1.0484, ""avg_R"": 0.0055, ""total_R"": 0.3216}, ""2020"": {""n"": 49, ""net_pts"": 226.29, ""PF"": 1.1901, ""avg_R"": -0.0174, ""total_R"": -0.8534}, ""2023"": {""n"": 74, ""net_pts"": 677.66, ""PF"": 1.4759, ""avg_R"": 0.1503, ""total_R"": 11.12}, ""2026"": {""n"": 33, ""net_pts"": 637.51, ""PF"": 1.9864, ""avg_R"": 0.2419, ""total_R"": 7.9817}}"
cutoff_1559,1319,"{""blocked_reserved_year"": 1840, ""blocked_window"": 932, ""blocked_regime"": 57, ""blocked_at_or_after_cutoff"": 0, ""position_open"": 65, ""same_bar_reentry"": 6}",214,1699.13,20.378,1.4095,0.0952,-387.19,-9.1665,0.4393,103,797.81,111,901.32,1044.12,1.2966,12.2204,"{""2018"": {""n"": 58, ""net_pts"": 76.8, ""PF"": 1.0822, ""avg_R"": 0.0139, ""total_R"": 0.8082}, ""2020"": {""n"": 49, ""net_pts"": 263.04, ""PF"": 1.2262, ""avg_R"": -0.0034, ""total_R"": -0.1667}, ""2023"": {""n"": 74, ""net_pts"": 704.28, ""PF"": 1.4946, ""avg_R"": 0.1565, ""total_R"": 11.5789}, ""2026"": {""n"": 33, ""net_pts"": 655.01, ""PF"": 2.0417, ""avg_R"": 0.2472, ""total_R"": 8.1575}}"
