date,open,high,low,close
2024-12-02,16.56999969482422,16.639999389648438,16.06999969482422,16.1200008392334
2024-12-03,16.469999313354492,16.5,15.619999885559082,15.760000228881836
2024-12-04,15.699999809265137,15.979999542236328,15.539999961853027,15.6899995803833
2024-12-05,15.789999961853027,15.789999961853027,15.479999542236328,15.6899995803833
2024-12-06,15.430000305175781,15.430000305175781,15.050000190734863,15.149999618530273
2024-12-09,15.989999771118164,16.600000381469727,15.819999694824219,16.549999237060547
2024-12-10,16.68000030517578,16.90999984741211,16.280000686645508,16.540000915527344
2024-12-11,16.1299991607666,16.31999969482422,15.729999542236328,15.880000114440918
2024-12-12,16.100000381469727,16.440000534057617,15.899999618530273,16.360000610351562
2024-12-13,16.100000381469727,16.700000762939453,15.829999923706055,16.610000610351562
2024-12-16,17.389999389648438,18.440000534057617,17.299999237060547,18.440000534057617
2024-12-17,18.760000228881836,19.56999969482422,18.309999465942383,19.440000534057617
2024-12-18,18.799999237060547,28.15999984741211,18.639999389648438,27.6299991607666
2024-12-19,23.670000076293945,26.34000015258789,22.979999542236328,26.329999923706055
2024-12-20,26.139999389648438,26.139999389648438,20.889999389648438,21.489999771118164
2024-12-23,20.989999771118164,21.8799991607666,19.030000686645508,19.030000686645508
2024-12-24,18.899999618530273,18.899999618530273,16.920000076293945,17.030000686645508
2024-12-26,17.920000076293945,18.360000610351562,17.239999771118164,17.530000686645508
2024-12-27,18.5,20.290000915527344,18.489999771118164,18.540000915527344
2024-12-30,20.31999969482422,20.829999923706055,19.059999465942383,19.790000915527344
2024-12-31,19.56999969482422,20.200000762939453,19.229999542236328,19.920000076293945
2025-01-02,20.079999923706055,21.510000228881836,19.860000610351562,20.5
2025-01-03,20.360000610351562,20.399999618530273,19.030000686645508,19.1200008392334
2025-01-06,19.420000076293945,19.65999984741211,19.0,19.0
2025-01-07,19.1299991607666,21.3799991607666,19.049999237060547,20.729999542236328
2025-01-08,21.610000610351562,22.06999969482422,20.469999313354492,20.690000534057617
2025-01-10,21.850000381469727,22.760000228881836,21.260000228881836,21.729999542236328
2025-01-13,23.360000610351562,23.450000762939453,21.739999771118164,21.799999237060547
2025-01-14,21.790000915527344,22.209999084472656,21.149999618530273,21.450000762939453
2025-01-15,20.190000534057617,20.190000534057617,19.1200008392334,19.290000915527344
2025-01-16,19.450000762939453,19.739999771118164,18.850000381469727,19.610000610351562
2025-01-17,18.950000762939453,19.260000228881836,18.68000030517578,18.959999084472656
2025-01-21,19.520000457763672,19.799999237060547,18.18000030517578,18.639999389648438
2025-01-22,18.670000076293945,18.719999313354492,18.34000015258789,18.68000030517578
2025-01-23,18.8700008392334,18.8700008392334,18.18000030517578,18.3799991607666
2025-01-24,18.5,18.68000030517578,18.079999923706055,18.219999313354492
2025-01-27,22.170000076293945,22.3799991607666,20.760000228881836,21.610000610351562
2025-01-28,21.3799991607666,21.8700008392334,20.15999984741211,20.309999465942383
2025-01-29,20.440000534057617,21.520000457763672,20.329999923706055,20.600000381469727
2025-01-30,19.829999923706055,20.34000015258789,19.15999984741211,19.799999237060547
2025-01-31,19.31999969482422,20.40999984741211,18.889999389648438,20.110000610351562
2025-02-03,22.229999542236328,22.780000686645508,20.790000915527344,21.280000686645508
2025-02-04,20.989999771118164,20.989999771118164,19.969999313354492,20.030000686645508
2025-02-05,20.049999237060547,20.309999465942383,19.170000076293945,19.18000030517578
2025-02-06,19.270000457763672,19.290000915527344,18.520000457763672,18.579999923706055
2025-02-07,18.219999313354492,19.549999237060547,18.030000686645508,19.18000030517578
2025-02-10,18.959999084472656,19.260000228881836,18.709999084472656,18.84000015258789
2025-02-11,19.149999618530273,19.15999984741211,18.559999465942383,18.770000457763672
2025-02-12,19.3799991607666,19.489999771118164,18.6200008392334,18.690000534057617
2025-02-13,18.809999465942383,19.09000015258789,18.31999969482422,18.40999984741211
2025-02-14,18.670000076293945,18.709999084472656,18.020000457763672,18.030000686645508
2025-02-18,19.729999542236328,20.079999923706055,18.780000686645508,19.229999542236328
2025-02-19,19.93000030517578,19.979999542236328,18.459999084472656,19.0
2025-02-20,19.06999969482422,20.139999389648438,18.729999542236328,18.899999618530273
2025-02-21,18.729999542236328,21.549999237060547,18.709999084472656,20.959999084472656
2025-02-24,20.719999313354492,22.520000457763672,20.18000030517578,21.459999084472656
2025-02-25,21.729999542236328,23.489999771118164,21.520000457763672,21.979999542236328
2025-02-26,22.09000015258789,22.790000915527344,20.81999969482422,21.940000534057617
2025-02-27,21.0,24.229999542236328,20.860000610351562,24.09000015258789
2025-02-28,24.489999771118164,25.049999237060547,22.3700008392334,22.65999984741211
2025-03-03,22.8799991607666,25.8700008392334,22.440000534057617,24.959999084472656
2025-03-04,26.479999542236328,27.469999313354492,24.06999969482422,25.219999313354492
2025-03-05,25.75,26.440000534057617,23.799999237060547,24.260000228881836
2025-03-06,25.520000457763672,26.709999084472656,24.889999389648438,26.229999542236328
2025-03-07,26.600000381469727,27.889999389648438,25.290000915527344,25.549999237060547
2025-03-10,27.780000686645508,29.5,27.690000534057617,28.84000015258789
2025-03-11,29.09000015258789,29.799999237060547,28.139999389648438,28.700000762939453
2025-03-12,27.6299991607666,28.31999969482422,26.510000228881836,26.81999969482422
2025-03-13,27.290000915527344,28.329999923706055,26.700000762939453,27.579999923706055
2025-03-14,27.940000534057617,27.940000534057617,25.489999771118164,25.790000915527344
2025-03-17,26.6299991607666,26.6299991607666,24.56999969482422,25.040000915527344
2025-03-18,25.850000381469727,26.959999084472656,25.59000015258789,25.850000381469727
2025-03-19,25.350000381469727,25.639999389648438,23.040000915527344,23.6200008392334
2025-03-20,24.760000228881836,24.799999237060547,22.829999923706055,23.3799991607666
2025-03-21,24.3700008392334,24.68000030517578,22.709999084472656,22.920000076293945
2025-03-24,22.579999923706055,22.579999923706055,21.200000762939453,21.270000457763672
2025-03-25,21.139999389648438,21.280000686645508,20.559999465942383,20.56999969482422
2025-03-26,20.829999923706055,22.739999771118164,20.600000381469727,22.040000915527344
2025-03-27,22.549999237060547,23.219999313354492,21.700000762939453,22.40999984741211
2025-03-28,23.110000610351562,25.399999618530273,22.90999984741211,25.059999465942383
2025-03-31,27.329999923706055,28.15999984741211,24.959999084472656,25.3700008392334
2025-04-01,26.030000686645508,26.739999771118164,24.760000228881836,24.799999237060547
2025-04-02,26.3799991607666,26.389999389648438,23.649999618530273,23.649999618530273
2025-04-03,28.18000030517578,30.579999923706055,27.579999923706055,30.56999969482422
2025-04-04,33.77000045776367,38.06999969482422,33.560001373291016,37.650001525878906
2025-04-07,38.400001525878906,40.04999923706055,33.43000030517578,38.63999938964844
2025-04-08,35.2599983215332,40.560001373291016,33.7599983215332,39.560001373291016
2025-04-09,50.81999969482422,52.16999816894531,26.959999084472656,34.79999923706055
2025-04-10,38.130001068115234,51.869998931884766,37.56999969482422,43.25
2025-04-11,45.459999084472656,47.52000045776367,39.06999969482422,39.95000076293945
2025-04-14,34.16999816894531,38.33000183105469,32.91999816894531,34.33000183105469
2025-04-15,33.439998626708984,33.5,31.459999084472656,32.709999084472656
2025-04-16,35.029998779296875,37.43000030517578,32.279998779296875,35.380001068115234
2025-04-17,34.2599983215332,35.27000045776367,32.810001373291016,32.83000183105469
2025-04-21,35.630001068115234,38.41999816894531,35.470001220703125,36.869998931884766
2025-04-22,35.2400016784668,35.630001068115234,33.650001525878906,33.97999954223633
2025-04-23,31.219999313354492,33.22999954223633,30.520000457763672,31.829999923706055
2025-04-24,31.299999237060547,31.34000015258789,29.799999237060547,29.959999084472656
2025-04-25,30.299999237060547,30.579999923706055,28.1299991607666,28.3700008392334
2025-04-28,28.920000076293945,30.34000015258789,28.190000534057617,28.540000915527344
2025-04-29,29.18000030517578,29.200000762939453,26.93000030517578,27.600000381469727
2025-04-30,29.829999923706055,31.420000076293945,22.549999237060547,27.799999237060547
2025-05-01,27.489999771118164,28.049999237060547,26.65999984741211,27.690000534057617
2025-05-02,26.110000610351562,26.510000228881836,25.520000457763672,25.729999542236328
2025-05-05,27.1299991607666,27.350000381469727,25.90999984741211,26.540000915527344
2025-05-06,27.729999542236328,27.860000610351562,26.530000686645508,27.110000610351562
2025-05-07,27.760000228881836,28.420000076293945,26.270000457763672,26.489999771118164
2025-05-08,25.959999084472656,26.68000030517578,25.09000015258789,25.969999313354492
2025-05-09,25.790000915527344,26.350000381469727,25.149999618530273,25.5
2025-05-12,23.649999618530273,23.68000030517578,22.040000915527344,22.280000686645508
2025-05-13,21.700000762939453,22.329999923706055,21.280000686645508,22.280000686645508
2025-05-14,22.450000762939453,22.889999389648438,22.260000228881836,22.65999984741211
2025-05-15,22.940000534057617,23.0,21.850000381469727,21.889999389648438
2025-05-16,21.81999969482422,21.829999923706055,21.0,21.200000762939453
2025-05-19,23.290000915527344,23.31999969482422,21.8799991607666,21.950000762939453
2025-05-20,22.100000381469727,22.600000381469727,21.549999237060547,22.06999969482422
2025-05-21,22.739999771118164,24.6200008392334,21.799999237060547,24.200000762939453
2025-05-22,24.239999771118164,24.610000610351562,22.799999237060547,23.6299991607666
2025-05-23,26.81999969482422,26.989999771118164,24.469999313354492,25.290000915527344
2025-05-27,23.860000610351562,24.34000015258789,22.309999465942383,22.31999969482422
2025-05-28,22.649999618530273,22.989999771118164,22.170000076293945,22.760000228881836
2025-05-29,21.770000457763672,22.950000762939453,21.520000457763672,21.799999237060547
2025-05-30,22.020000457763672,22.549999237060547,20.729999542236328,20.8700008392334
2025-06-02,20.329999923706055,20.5,19.43000030517578,19.43000030517578
2025-06-03,19.139999389648438,19.309999465942383,18.739999771118164,18.739999771118164
2025-06-04,18.950000762939453,19.260000228881836,18.81999969482422,19.010000228881836
2025-06-05,20.25,21.829999923706055,19.93000030517578,21.479999542236328
2025-06-06,20.6299991607666,20.6299991607666,19.739999771118164,19.809999465942383
2025-06-09,20.719999313354492,20.860000610351562,19.850000381469727,20.170000076293945
2025-06-10,20.049999237060547,20.559999465942383,19.610000610351562,19.81999969482422
2025-06-11,19.31999969482422,20.940000534057617,19.219999313354492,20.3799991607666
2025-06-12,20.860000610351562,21.170000076293945,20.299999237060547,20.690000534057617
2025-06-13,22.40999984741211,23.399999618530273,21.280000686645508,22.40999984741211
2025-06-16,21.600000381469727,21.600000381469727,20.639999389648438,21.09000015258789
2025-06-17,21.860000610351562,23.520000457763672,21.389999389648438,23.309999465942383
2025-06-18,22.950000762939453,23.350000381469727,21.469999313354492,22.139999389648438
2025-06-20,21.309999465942383,22.889999389648438,20.760000228881836,22.229999542236328
2025-06-23,22.530000686645508,23.40999984741211,21.100000381469727,21.149999618530273
2025-06-24,19.899999618530273,20.010000228881836,19.40999984741211,19.459999084472656
2025-06-25,19.190000534057617,19.579999923706055,18.93000030517578,19.0
2025-06-26,18.950000762939453,19.170000076293945,18.670000076293945,18.989999771118164
2025-06-27,18.850000381469727,19.649999618530273,18.790000915527344,18.889999389648438
2025-06-30,19.799999237060547,20.010000228881836,19.350000381469727,19.559999465942383
2025-07-01,20.110000610351562,20.149999618530273,19.540000915527344,19.8799991607666
2025-07-02,20.260000228881836,20.31999969482422,19.59000015258789,19.739999771118164
2025-07-03,19.260000228881836,19.770000457763672,19.229999542236328,19.469999313354492
2025-07-07,20.610000610351562,21.219999313354492,20.450000762939453,20.68000030517578
2025-07-08,20.139999389648438,20.260000228881836,19.360000610351562,19.530000686645508
2025-07-09,18.860000610351562,19.389999389648438,18.559999465942383,18.709999084472656
2025-07-10,18.729999542236328,19.329999923706055,18.6299991607666,18.760000228881836
2025-07-11,19.450000762939453,19.709999084472656,18.760000228881836,19.040000915527344
2025-07-14,19.860000610351562,20.260000228881836,19.6299991607666,19.780000686645508
2025-07-15,19.389999389648438,19.850000381469727,19.209999084472656,19.739999771118164
2025-07-16,19.5,21.540000915527344,19.190000534057617,19.540000915527344
2025-07-17,19.600000381469727,19.700000762939453,18.389999389648438,18.670000076293945
2025-07-18,18.670000076293945,19.149999618530273,18.34000015258789,18.610000610351562
2025-07-21,19.010000228881836,19.010000228881836,18.40999984741211,18.709999084472656
2025-07-22,18.8700008392334,19.780000686645508,18.690000534057617,18.950000762939453
2025-07-23,18.770000457763672,18.889999389648438,17.049999237060547,17.940000534057617
2025-07-24,17.739999771118164,17.93000030517578,17.520000457763672,17.719999313354492
2025-07-25,17.799999237060547,17.799999237060547,17.15999984741211,17.15999984741211
2025-07-28,17.540000915527344,17.780000686645508,17.260000228881836,17.270000457763672
2025-07-29,17.059999465942383,18.389999389648438,17.059999465942383,18.209999084472656
2025-07-30,18.329999923706055,19.399999618530273,17.270000457763672,17.31999969482422
2025-07-31,17.420000076293945,19.469999313354492,17.15999984741211,19.229999542236328
2025-08-01,20.790000915527344,22.969999313354492,20.59000015258789,21.540000915527344
2025-08-04,20.190000534057617,20.190000534057617,19.229999542236328,19.239999771118164
2025-08-05,19.6299991607666,20.520000457763672,19.170000076293945,19.8700008392334
2025-08-06,19.780000686645508,19.950000762939453,18.639999389648438,18.770000457763672
2025-08-07,18.3700008392334,19.65999984741211,18.270000457763672,18.81999969482422
2025-08-08,18.479999542236328,18.59000015258789,17.290000915527344,17.290000915527344
2025-08-11,17.860000610351562,18.350000381469727,17.6200008392334,18.170000076293945
2025-08-12,17.610000610351562,17.940000534057617,16.690000534057617,16.84000015258789
