sess_date,year,side,touched_at,level,anchor,cap,pnl_be60,exit_be60
2021-12-27,2021,upper,2021-12-27 09:32:00-05:00,16403.39085923301,24.25,36.375,-36.375,SL
2021-12-28,2021,upper,2021-12-28 03:28:00-05:00,16592.642008049654,22.0,33.0,-33.0,SL
2021-12-31,2021,lower,2021-12-30 19:28:00-05:00,16361.783170368326,15.5,23.25,23.25,TP
2022-01-04,2022,lower,2022-01-04 10:44:00-05:00,16280.964755748751,83.5,125.25,0.0,BE
2022-01-04,2022,lower,2022-01-04 10:55:00-05:00,16242.267817268195,83.5,125.25,0.0,BE
2022-01-04,2022,lower,2022-01-04 10:56:00-05:00,16236.850141334391,83.5,125.25,0.0,BE
2022-01-05,2022,lower,2022-01-05 09:32:00-05:00,16139.413118399969,46.5,69.75,69.75,TP
2022-01-05,2022,lower,2022-01-05 09:34:00-05:00,16120.130755933289,46.5,69.75,69.75,TP
2022-01-10,2022,lower,2022-01-10 07:31:00-05:00,15446.47747178147,54.0,81.0,-81.0,SL
2022-01-11,2022,upper,2022-01-11 04:16:00-05:00,15645.538295963997,61.0,91.5,-0.0,BE
2022-01-18,2022,lower,2022-01-18 03:10:00-05:00,15397.302536893398,34.75,52.125,-52.125,SL
2022-01-19,2022,lower,2022-01-18 21:47:00-05:00,15125.980470062965,64.5,96.75,0.0,BE
2022-01-19,2022,lower,2022-01-18 21:53:00-05:00,15088.58411136899,64.5,96.75,0.0,BE
2022-01-24,2022,lower,2022-01-24 05:26:00-05:00,14333.793796523118,86.75,130.125,0.0,BE
2022-01-31,2022,upper,2022-01-31 10:02:00-05:00,14659.001656557593,217.75,200.0,-0.0,BE
2022-02-01,2022,upper,2022-02-01 02:12:00-05:00,14934.757318438846,35.0,52.5,52.5,TP
2022-02-02,2022,upper,2022-02-02 04:44:00-05:00,15221.075791511645,36.0,54.0,-0.0,BE
2022-02-04,2022,lower,2022-02-04 08:54:00-05:00,14452.756770548807,117.0,175.5,175.5,TP
2022-02-09,2022,upper,2022-02-09 05:14:00-05:00,14872.83087731542,21.5,32.25,-0.0,BE
2022-02-14,2022,lower,2022-02-14 03:29:00-05:00,14123.867681561154,76.75,115.125,0.0,BE
2022-02-15,2022,upper,2022-02-15 04:19:00-05:00,14523.728553381487,249.0,200.0,-0.0,BE
2022-02-21,2022,lower,2022-02-20 19:04:00-05:00,13810.601816727918,118.75,178.125,178.125,TP
2022-02-22,2022,upper,2022-02-22 09:53:00-05:00,14078.253565031777,62.25,93.375,93.375,TP
2022-03-01,2022,upper,2022-03-01 02:07:00-05:00,14302.928269466458,51.25,76.875,76.875,TP
2022-03-01,2022,upper,2022-03-01 02:08:00-05:00,14321.309474498965,51.25,76.875,76.875,TP
2022-03-03,2022,upper,2022-03-03 09:02:00-05:00,14367.318002793538,135.25,200.0,200.0,TP
2022-03-04,2022,lower,2022-03-03 19:23:00-05:00,13953.51822142953,36.0,54.0,-54.0,SL
2022-03-11,2022,upper,2022-03-11 06:26:00-05:00,13824.115930626305,48.0,72.0,72.0,TP
2022-03-15,2022,lower,2022-03-15 03:13:00-04:00,12962.621135300313,38.5,57.75,57.75,TP
2022-03-16,2022,upper,2022-03-16 01:47:00-04:00,13578.503864699687,22.75,34.125,-0.0,BE
2022-03-18,2022,upper,2022-03-18 10:04:00-04:00,14187.741551871979,160.75,200.0,-0.0,BE
2022-03-18,2022,upper,2022-03-18 10:04:00-04:00,14191.899513881308,160.75,200.0,-0.0,BE
2022-03-18,2022,upper,2022-03-18 10:11:00-04:00,14230.416261891665,160.75,200.0,-0.0,BE
2022-03-21,2022,upper,2022-03-21 09:41:00-04:00,14453.856455113139,45.25,67.875,67.875,TP
2022-03-29,2022,upper,2022-03-29 05:07:00-04:00,15057.055654262684,27.5,41.25,41.25,TP
2022-03-31,2022,lower,2022-03-31 10:02:00-04:00,14970.528899214507,134.75,200.0,0.0,BE
2022-04-01,2022,lower,2022-04-01 09:50:00-04:00,14854.153631311128,59.5,89.25,0.0,BE
2022-04-01,2022,lower,2022-04-01 09:52:00-04:00,14820.130536802219,59.5,89.25,0.0,BE
2022-04-06,2022,lower,2022-04-06 06:40:00-04:00,14660.552011881444,66.0,99.0,0.0,BE
2022-04-06,2022,lower,2022-04-06 07:09:00-04:00,14647.550897343368,57.25,85.875,0.0,BE
2022-04-06,2022,lower,2022-04-06 09:44:00-04:00,14535.264843202222,28.0,42.0,-42.0,SL
2022-04-11,2022,lower,2022-04-10 20:00:00-04:00,14286.08670759079,55.5,83.25,0.0,BE
2022-04-11,2022,lower,2022-04-10 20:00:00-04:00,14294.094390312293,55.5,83.25,0.0,BE
2022-04-11,2022,lower,2022-04-10 20:09:00-04:00,14268.21242611832,55.5,83.25,0.0,BE
2022-04-11,2022,lower,2022-04-10 21:55:00-04:00,14239.955251332522,57.0,85.5,0.0,BE
2022-04-11,2022,lower,2022-04-11 04:25:00-04:00,14161.646099407772,116.5,174.75,0.0,BE
2022-04-11,2022,lower,2022-04-11 09:33:00-04:00,14121.37027015438,61.25,91.875,0.0,BE
2022-04-11,2022,lower,2022-04-11 10:46:00-04:00,14039.052082115206,98.0,147.0,58.19791788479415,cutoff
2022-04-14,2022,upper,2022-04-14 00:30:00-04:00,14285.013848168608,28.5,42.75,-0.0,BE
2022-04-18,2022,lower,2022-04-17 19:46:00-04:00,13748.176154048422,111.0,166.5,0.0,BE
2022-04-20,2022,upper,2022-04-20 07:55:00-04:00,14264.07134928854,34.0,51.0,-0.0,BE
2022-04-22,2022,lower,2022-04-22 10:20:00-04:00,13609.250742000215,161.5,200.0,0.0,BE
2022-05-06,2022,lower,2022-05-06 09:35:00-04:00,12644.912422332749,178.5,200.0,0.0,BE
2022-05-09,2022,lower,2022-05-09 04:31:00-04:00,12476.874443244957,97.5,146.25,0.0,BE
2022-05-09,2022,lower,2022-05-09 10:39:00-04:00,12307.665710997568,136.25,200.0,0.0,BE
2022-05-10,2022,lower,2022-05-09 20:16:00-04:00,12107.686455371198,36.0,54.0,54.0,TP
2022-05-11,2022,lower,2022-05-11 08:55:00-04:00,12122.912972747228,42.75,64.125,64.125,TP
2022-05-12,2022,lower,2022-05-12 03:22:00-04:00,11852.015796082807,78.5,117.75,117.75,TP
2022-05-13,2022,upper,2022-05-13 09:54:00-04:00,12268.313117446343,34.25,51.375,-51.375,SL
2022-05-19,2022,lower,2022-05-19 03:33:00-04:00,11779.567880580866,36.75,55.125,0.0,BE
2022-05-24,2022,lower,2022-05-24 10:15:00-04:00,11583.832248436425,175.75,200.0,200.0,TP
2022-05-26,2022,upper,2022-05-26 09:43:00-04:00,12058.985649560062,62.0,93.0,-93.0,SL
2022-05-27,2022,upper,2022-05-27 05:51:00-04:00,12352.814438592224,103.0,154.5,-0.0,BE
2022-05-27,2022,upper,2022-05-27 10:37:00-04:00,12592.230044868815,151.0,200.0,-0.0,BE
2022-05-30,2022,upper,2022-05-29 19:14:00-04:00,12733.78235199662,48.25,72.375,-0.0,BE
2022-05-30,2022,upper,2022-05-29 19:33:00-04:00,12748.128693461784,48.25,72.375,-0.0,BE
2022-05-30,2022,upper,2022-05-29 22:22:00-04:00,12783.688544628802,31.0,46.5,-0.0,BE
2022-05-30,2022,upper,2022-05-30 00:38:00-04:00,12815.212027252772,22.25,33.375,-33.375,SL
2022-05-31,2022,lower,2022-05-31 09:34:00-04:00,12581.52690726071,84.5,126.75,0.0,BE
2022-06-07,2022,lower,2022-06-06 21:26:00-04:00,12495.726312429277,62.25,93.375,0.0,BE
2022-06-07,2022,lower,2022-06-07 08:31:00-04:00,12439.248149815852,71.75,107.625,0.0,BE
2022-06-08,2022,upper,2022-06-08 09:49:00-04:00,12764.47816450088,63.0,94.5,-0.0,BE
2022-06-10,2022,lower,2022-06-10 08:30:00-04:00,12198.89683549912,46.0,69.0,-69.0,SL
2022-06-13,2022,lower,2022-06-12 21:23:00-04:00,11607.310561407776,61.0,91.5,0.0,BE
2022-06-13,2022,lower,2022-06-13 04:18:00-04:00,11463.889350439938,74.75,112.125,112.125,TP
2022-06-13,2022,lower,2022-06-13 10:27:00-04:00,11412.8317476103,114.5,171.75,0.0,BE
2022-06-16,2022,lower,2022-06-16 09:54:00-04:00,11257.956617134842,107.5,161.25,0.0,BE
2022-06-16,2022,lower,2022-06-16 10:05:00-04:00,11219.639261064722,122.25,183.375,0.0,BE
2022-06-21,2022,upper,2022-06-21 03:31:00-04:00,11507.124027557198,50.5,75.75,-0.0,BE
2022-06-21,2022,upper,2022-06-21 09:35:00-04:00,11554.674231574641,49.75,74.625,-74.625,SL
2022-06-24,2022,upper,2022-06-23 22:40:00-04:00,11818.83622306228,63.75,95.625,-0.0,BE
2022-06-24,2022,upper,2022-06-24 01:39:00-04:00,11874.846477759074,55.0,82.5,-0.0,BE
2022-06-24,2022,upper,2022-06-24 09:32:00-04:00,11895.125130442535,29.75,44.625,-44.625,SL
2022-06-27,2022,upper,2022-06-27 03:34:00-04:00,12236.810160825215,37.25,55.875,-0.0,BE
2022-06-29,2022,lower,2022-06-29 09:45:00-04:00,11573.314839174785,85.5,128.25,128.25,TP
2022-06-30,2022,lower,2022-06-30 10:02:00-04:00,11378.472697492016,195.25,200.0,200.0,TP
2022-06-30,2022,lower,2022-06-30 10:02:00-04:00,11380.624869557465,195.25,200.0,200.0,TP
2022-07-05,2022,upper,2022-07-04 19:06:00-04:00,11729.578380953579,103.0,154.5,154.5,TP
2022-07-07,2022,upper,2022-07-07 10:52:00-04:00,12064.931469469657,136.25,200.0,-0.0,BE
2022-07-12,2022,lower,2022-07-12 02:01:00-04:00,11783.392712713761,20.5,30.75,30.75,TP
2022-07-13,2022,lower,2022-07-13 08:30:00-04:00,11579.068530530343,33.0,49.5,49.5,TP
2022-07-13,2022,lower,2022-07-13 08:30:00-04:00,11709.247550843076,33.0,49.5,-49.5,SL
2022-07-15,2022,upper,2022-07-15 08:48:00-04:00,11888.583341969457,38.25,57.375,-57.375,SL
2022-07-18,2022,upper,2022-07-18 03:37:00-04:00,12162.60462922617,31.75,47.625,-0.0,BE
2022-07-20,2022,upper,2022-07-19 22:36:00-04:00,12354.526735464444,29.0,43.5,-0.0,BE
2022-07-20,2022,upper,2022-07-20 10:47:00-04:00,12442.439464275212,94.25,141.375,-0.0,BE
2022-07-21,2022,upper,2022-07-21 08:43:00-04:00,12544.34347200561,24.75,37.125,37.125,TP
2022-07-26,2022,lower,2022-07-26 09:45:00-04:00,12210.07686467328,50.25,75.375,0.0,BE
2022-08-01,2022,upper,2022-08-01 10:51:00-04:00,13088.189952220942,172.25,200.0,-0.0,BE
2022-08-03,2022,upper,2022-08-03 09:56:00-04:00,13108.99430266321,46.0,69.0,-0.0,BE
2022-08-04,2022,upper,2022-08-04 06:04:00-04:00,13312.843340278974,53.75,80.625,-0.0,BE
2022-08-09,2022,lower,2022-08-09 09:31:00-04:00,13061.266921843504,39.75,59.625,-59.625,SL
2022-08-10,2022,upper,2022-08-10 08:30:00-04:00,13302.994635853946,36.0,54.0,-54.0,SL
2022-08-11,2022,upper,2022-08-10 20:27:00-04:00,13439.758793471228,27.25,40.875,-0.0,BE
2022-08-11,2022,upper,2022-08-11 08:30:00-04:00,13494.733078156496,45.5,68.25,-0.0,BE
2022-08-11,2022,upper,2022-08-11 10:05:00-04:00,13539.715846427483,57.5,86.25,86.25,TP
2022-08-11,2022,upper,2022-08-11 10:15:00-04:00,13561.306199819333,57.5,86.25,86.25,TP
2022-08-15,2022,upper,2022-08-15 09:54:00-04:00,13606.256169569082,48.75,73.125,-0.0,BE
2022-08-19,2022,lower,2022-08-19 06:43:00-04:00,13365.945639921973,31.5,47.25,0.0,BE
2022-08-19,2022,lower,2022-08-19 09:50:00-04:00,13321.025025966936,34.0,51.0,0.0,BE
2022-08-19,2022,lower,2022-08-19 10:09:00-04:00,13293.015863515035,125.0,187.5,0.0,BE
2022-08-22,2022,lower,2022-08-22 03:26:00-04:00,13148.997800446936,38.25,57.375,-57.375,SL
2022-08-23,2022,lower,2022-08-23 02:21:00-04:00,12840.755364146054,43.75,65.625,65.625,TP
2022-08-23,2022,lower,2022-08-23 02:36:00-04:00,12836.79262784472,43.75,65.625,65.625,TP
2022-08-25,2022,upper,2022-08-25 10:25:00-04:00,13096.517773170734,87.0,130.5,33.76777317073356,cutoff
2022-08-26,2022,upper,2022-08-26 09:03:00-04:00,13169.443883299631,78.75,118.125,118.125,TP
2022-08-30,2022,lower,2022-08-30 10:46:00-04:00,12284.974091751095,126.5,189.75,0.0,BE
2022-09-02,2022,upper,2022-09-02 08:38:00-04:00,12400.766479503596,45.5,68.25,68.25,TP
2022-09-06,2022,lower,2022-09-06 10:12:00-04:00,11943.492632717136,168.75,200.0,200.0,TP
2022-09-06,2022,lower,2022-09-06 10:13:00-04:00,11931.358520496404,168.75,200.0,200.0,TP
2022-09-09,2022,upper,2022-09-09 00:48:00-04:00,12406.704601741834,18.0,27.0,27.0,TP
2022-09-09,2022,upper,2022-09-09 03:27:00-04:00,12452.290778087321,35.25,52.875,-0.0,BE
2022-09-12,2022,upper,2022-09-11 20:00:00-04:00,12706.163063434018,19.75,29.625,29.625,TP
2022-09-12,2022,upper,2022-09-12 04:42:00-04:00,12763.025908248905,49.25,73.875,-0.0,BE
2022-09-12,2022,upper,2022-09-12 10:00:00-04:00,12821.26914206977,110.25,165.375,-0.0,BE
2022-09-13,2022,upper,2022-09-13 08:30:00-04:00,12973.35751315287,25.0,37.5,37.5,TP
2022-09-13,2022,lower,2022-09-13 08:38:00-04:00,12534.14248684713,25.0,37.5,-37.5,SL
2022-09-16,2022,lower,2022-09-16 08:57:00-04:00,11841.776479599794,37.25,55.875,0.0,BE
2022-09-20,2022,upper,2022-09-19 19:51:00-04:00,12074.777340173583,23.25,34.875,34.875,TP
2022-09-23,2022,lower,2022-09-23 06:46:00-04:00,11406.62824728022,59.0,88.5,0.0,BE
2022-09-28,2022,lower,2022-09-27 22:12:00-04:00,11205.345983893674,123.0,184.5,0.0,BE
2022-09-28,2022,lower,2022-09-27 22:19:00-04:00,11200.453623716281,123.0,184.5,0.0,BE
2022-10-03,2022,lower,2022-10-02 19:52:00-04:00,10951.813380464959,71.25,106.875,0.0,BE
2022-10-04,2022,upper,2022-10-03 20:17:00-04:00,11394.19061439567,48.0,72.0,-0.0,BE
2022-10-04,2022,upper,2022-10-04 02:46:00-04:00,11443.811619535041,29.25,43.875,-43.875,SL
2022-10-07,2022,lower,2022-10-07 08:51:00-04:00,11320.090857567091,22.75,34.125,34.125,TP
2022-10-07,2022,lower,2022-10-07 09:44:00-04:00,11293.145995587087,243.5,200.0,0.0,BE
2022-10-07,2022,lower,2022-10-07 10:01:00-04:00,11210.846316789759,162.25,200.0,0.0,BE
2022-10-11,2022,lower,2022-10-11 09:56:00-04:00,10839.30938560433,63.25,94.875,94.875,TP
2022-10-11,2022,lower,2022-10-11 09:58:00-04:00,10828.911918928978,63.25,94.875,94.875,TP
2022-10-13,2022,lower,2022-10-13 08:30:00-04:00,10626.049230701945,79.5,119.25,-119.25,SL
2022-10-14,2022,upper,2022-10-13 22:31:00-04:00,11160.575769298055,105.5,158.25,-0.0,BE
2022-10-18,2022,upper,2022-10-17 23:42:00-04:00,11282.132898557971,15.25,22.875,-22.875,SL
2022-10-25,2022,upper,2022-10-25 09:31:00-04:00,11564.971176348332,34.0,51.0,-51.0,SL
2022-10-27,2022,lower,2022-10-27 09:51:00-04:00,11295.296535945847,103.75,155.625,155.625,TP
2022-11-03,2022,lower,2022-11-03 06:18:00-04:00,10890.143606830316,42.75,64.125,0.0,BE
2022-11-03,2022,lower,2022-11-03 07:28:00-04:00,10838.772800764338,69.25,103.875,0.0,BE
2022-11-03,2022,lower,2022-11-03 09:44:00-04:00,10785.242101442029,56.75,85.125,85.125,TP
2022-11-03,2022,lower,2022-11-03 09:45:00-04:00,10764.719610538341,56.75,85.125,85.125,TP
2022-11-08,2022,upper,2022-11-08 10:48:00-05:00,11131.65562868064,97.75,146.625,-0.0,BE
2022-11-10,2022,upper,2022-11-10 08:30:00-05:00,11198.403031557606,27.25,40.875,40.875,TP
2022-11-10,2022,upper,2022-11-10 08:45:00-05:00,11265.117067630265,27.25,40.875,-40.875,SL
2022-11-11,2022,upper,2022-11-11 00:48:00-05:00,11701.105117735204,30.5,45.75,-0.0,BE
2022-11-11,2022,upper,2022-11-11 02:46:00-05:00,11747.73290059356,34.0,51.0,-0.0,BE
2022-11-15,2022,upper,2022-11-15 07:27:00-05:00,11911.900365803349,25.75,38.625,-0.0,BE
2022-11-15,2022,upper,2022-11-15 08:30:00-05:00,11963.510825379766,62.5,93.75,-93.75,SL
2022-11-17,2022,lower,2022-11-17 08:08:00-05:00,11592.448534422849,66.25,99.375,0.0,BE
2022-11-17,2022,lower,2022-11-17 09:00:00-05:00,11555.739174620234,78.5,117.75,117.75,TP
2022-11-18,2022,upper,2022-11-18 05:40:00-05:00,11797.285748835813,63.0,94.5,-0.0,BE
2022-11-22,2022,lower,2022-11-22 03:32:00-05:00,11549.211504960516,31.5,47.25,47.25,TP
2022-11-23,2022,upper,2022-11-23 07:40:00-05:00,11790.142005674923,31.75,47.625,47.625,TP
2022-11-23,2022,upper,2022-11-23 09:54:00-05:00,11849.28186562853,45.25,67.875,-0.0,BE
2022-11-25,2022,lower,2022-11-25 09:31:00-05:00,11787.196029486602,34.75,52.125,0.0,BE
2022-11-28,2022,lower,2022-11-28 05:02:00-05:00,11643.535986435312,64.75,97.125,97.125,TP
2022-11-29,2022,lower,2022-11-29 09:45:00-05:00,11573.070378612196,58.75,88.125,0.0,BE
2022-12-02,2022,lower,2022-12-02 08:31:00-05:00,11789.394449088326,33.25,49.875,49.875,TP
2022-12-06,2022,lower,2022-12-06 09:44:00-05:00,11735.080997899688,43.75,65.625,-65.625,SL
2022-12-07,2022,lower,2022-12-07 06:44:00-05:00,11501.850823944607,21.5,32.25,-32.25,SL
2022-12-09,2022,upper,2022-12-09 08:30:00-05:00,11739.750537768581,45.75,68.625,68.625,TP
2022-12-13,2022,upper,2022-12-13 03:01:00-05:00,11855.629740050335,23.75,35.625,-0.0,BE
2022-12-13,2022,upper,2022-12-13 08:26:00-05:00,12005.524176055393,48.75,73.125,73.125,TP
2022-12-13,2022,upper,2022-12-13 08:29:00-05:00,12062.801644800851,48.75,73.125,-73.125,SL
2022-12-15,2022,lower,2022-12-15 10:04:00-05:00,11529.745259949665,158.25,200.0,0.0,BE
2022-12-16,2022,lower,2022-12-16 03:14:00-05:00,11381.964807967212,63.0,94.5,0.0,BE
2022-12-16,2022,lower,2022-12-16 04:25:00-05:00,11315.876460299049,110.75,166.125,166.125,TP
2022-12-20,2022,lower,2022-12-19 22:11:00-05:00,11121.328961004048,19.25,28.875,-28.875,SL
2022-12-22,2022,lower,2022-12-22 10:12:00-05:00,11036.300929721321,115.5,173.25,0.0,BE
2023-01-06,2023,lower,2023-01-06 04:35:00-05:00,10779.425622787592,24.25,36.375,36.375,TP
2023-01-09,2023,upper,2023-01-09 09:30:00-05:00,11211.791251359777,50.75,76.125,-76.125,SL
2023-01-11,2023,upper,2023-01-11 10:30:00-05:00,11388.574377212408,72.25,108.375,-0.0,BE
2023-01-12,2023,upper,2023-01-12 08:18:00-05:00,11509.481806465741,34.5,51.75,51.75,TP
2023-01-12,2023,upper,2023-01-12 08:28:00-05:00,11527.296038995952,34.5,51.75,51.75,TP
2023-01-16,2023,upper,2023-01-15 20:58:00-05:00,11631.48996521479,25.25,37.875,37.875,TP
2023-01-17,2023,upper,2023-01-17 10:00:00-05:00,11644.39805068837,77.75,116.625,-0.0,BE
2023-01-18,2023,upper,2023-01-18 08:30:00-05:00,11716.054661598511,31.0,46.5,46.5,TP
2023-01-18,2023,upper,2023-01-18 08:30:00-05:00,11708.830563420666,31.0,46.5,46.5,TP
2023-01-19,2023,lower,2023-01-19 05:26:00-05:00,11413.349099754087,41.5,62.25,0.0,BE
2023-01-23,2023,upper,2023-01-23 09:51:00-05:00,11802.650900245913,38.75,58.125,-58.125,SL
2023-01-25,2023,lower,2023-01-25 09:30:00-05:00,11693.33517488565,61.0,91.5,0.0,BE
2023-01-26,2023,upper,2023-01-26 09:32:00-05:00,12061.53982511435,80.0,120.0,120.0,TP
2023-01-31,2023,lower,2023-01-31 05:34:00-05:00,11895.872014981738,24.75,37.125,0.0,BE
2023-02-06,2023,lower,2023-02-06 04:53:00-05:00,12500.098735179718,45.75,68.625,0.0,BE
2023-02-10,2023,lower,2023-02-10 04:56:00-05:00,12340.168862818882,46.0,69.0,0.0,BE
2023-02-10,2023,lower,2023-02-10 05:02:00-05:00,12320.31182394092,99.75,149.625,0.0,BE
2023-02-10,2023,lower,2023-02-10 05:02:00-05:00,12321.531123900639,99.75,149.625,0.0,BE
2023-02-14,2023,upper,2023-02-14 08:29:00-05:00,12614.653492198106,26.0,39.0,39.0,TP
2023-02-17,2023,lower,2023-02-17 02:02:00-05:00,12377.141552724202,26.75,40.125,0.0,BE
2023-02-17,2023,lower,2023-02-17 03:36:00-05:00,12344.34054521155,40.0,60.0,60.0,TP
2023-02-21,2023,lower,2023-02-21 03:46:00-05:00,12259.764318305486,35.75,53.625,53.625,TP
2023-02-21,2023,lower,2023-02-21 10:12:00-05:00,12200.096507801894,73.5,110.25,0.0,BE
2023-02-22,2023,lower,2023-02-22 10:16:00-05:00,12041.934029496524,59.0,88.5,88.5,TP
2023-02-24,2023,lower,2023-02-24 08:39:00-05:00,11986.569081537058,20.75,31.125,31.125,TP
2023-02-27,2023,upper,2023-02-27 10:09:00-05:00,12183.818814027736,45.25,67.875,67.875,TP
2023-03-01,2023,lower,2023-03-01 10:11:00-05:00,11962.934722229944,75.5,113.25,0.0,BE
2023-03-02,2023,lower,2023-03-01 20:39:00-05:00,11896.630632581931,46.25,69.375,0.0,BE
2023-03-02,2023,lower,2023-03-01 20:40:00-05:00,11892.536197123522,46.25,69.375,0.0,BE
2023-03-06,2023,upper,2023-03-05 21:37:00-05:00,12335.463802876478,33.5,50.25,-0.0,BE
2023-03-06,2023,upper,2023-03-05 21:39:00-05:00,12344.409548221498,33.5,50.25,-0.0,BE
2023-03-06,2023,upper,2023-03-06 10:17:00-05:00,12423.04259798885,49.25,73.875,-0.0,BE
2023-03-06,2023,upper,2023-03-06 10:17:00-05:00,12422.565970503476,49.25,73.875,-0.0,BE
2023-03-07,2023,lower,2023-03-07 10:08:00-05:00,12203.699916401045,49.75,74.625,74.625,TP
2023-03-13,2023,upper,2023-03-13 02:12:00-04:00,12213.8751113092,32.5,48.75,48.75,TP
2023-03-14,2023,upper,2023-03-14 09:16:00-04:00,12215.005555992415,170.75,200.0,-0.0,BE
2023-03-15,2023,upper,2023-03-14 22:08:00-04:00,12357.00815734723,22.75,34.125,-0.0,BE
2023-03-16,2023,upper,2023-03-15 20:29:00-04:00,12439.642295720492,36.5,54.75,-0.0,BE
2023-03-16,2023,upper,2023-03-15 21:08:00-04:00,12461.976905940846,57.25,85.875,85.875,TP
2023-03-16,2023,upper,2023-03-16 10:54:00-04:00,12516.985681694514,104.5,156.75,-0.0,BE
2023-03-21,2023,upper,2023-03-21 09:32:00-04:00,12804.894940581522,35.25,52.875,52.875,TP
2023-03-28,2023,lower,2023-03-28 09:33:00-04:00,12736.870630244797,38.75,58.125,-58.125,SL
2023-03-30,2023,upper,2023-03-30 05:27:00-04:00,13008.379541218379,16.5,24.75,-0.0,BE
2023-03-30,2023,upper,2023-03-30 08:11:00-04:00,13044.435005252406,16.25,24.375,-24.375,SL
2023-04-05,2023,lower,2023-04-05 10:19:00-04:00,13100.946936245124,88.0,132.0,0.0,BE
2023-04-05,2023,lower,2023-04-05 10:44:00-04:00,13062.13261025822,88.0,132.0,0.0,BE
2023-04-06,2023,lower,2023-04-06 09:34:00-04:00,12969.69249010037,56.0,84.0,84.0,TP
2023-04-11,2023,upper,2023-04-11 05:02:00-04:00,13195.157886365982,27.0,40.5,-0.0,BE
2023-04-14,2023,upper,2023-04-14 10:04:00-04:00,13252.1139706832,136.5,200.0,87.61397068320002,cutoff
2023-04-20,2023,lower,2023-04-20 04:37:00-04:00,13049.068378614229,72.75,109.125,0.0,BE
2023-04-21,2023,lower,2023-04-21 06:50:00-04:00,13017.100469293404,26.0,39.0,0.0,BE
2023-04-25,2023,lower,2023-04-25 10:07:00-04:00,12962.19925758433,49.5,74.25,0.0,BE
2023-04-25,2023,lower,2023-04-25 10:35:00-04:00,12931.882433696444,49.5,74.25,0.0,BE
2023-04-27,2023,upper,2023-04-27 10:34:00-04:00,13095.741714779244,49.0,73.5,-0.0,BE
2023-05-01,2023,upper,2023-04-30 22:55:00-04:00,13337.05750989963,14.5,21.75,-0.0,BE
2023-05-01,2023,upper,2023-05-01 02:42:00-04:00,13354.499817652139,22.25,33.375,33.375,TP
2023-05-01,2023,upper,2023-05-01 02:42:00-04:00,13363.054618825254,22.25,33.375,33.375,TP
2023-05-02,2023,lower,2023-05-02 10:36:00-04:00,13176.138032476792,47.5,71.25,0.0,BE
2023-05-04,2023,lower,2023-05-04 09:44:00-04:00,13042.435086729922,39.25,58.875,0.0,BE
2023-05-05,2023,upper,2023-05-05 10:09:00-04:00,13224.223199417047,81.0,121.5,-0.0,BE
2023-05-10,2023,upper,2023-05-10 09:32:00-04:00,13410.064913270078,139.25,200.0,-0.0,BE
2023-05-10,2023,upper,2023-05-10 09:32:00-04:00,13411.199002032656,139.25,200.0,-0.0,BE
2023-05-10,2023,upper,2023-05-10 10:04:00-04:00,13420.995773064913,95.75,143.625,143.625,TP
2023-05-10,2023,upper,2023-05-10 10:08:00-04:00,13428.486967523208,95.75,143.625,143.625,TP
2023-05-11,2023,upper,2023-05-11 03:46:00-04:00,13454.855520657635,22.0,33.0,-0.0,BE
2023-05-11,2023,upper,2023-05-11 04:17:00-04:00,13458.181621385771,38.0,57.0,-0.0,BE
2023-05-24,2023,lower,2023-05-24 03:03:00-04:00,13706.076931880389,20.75,31.125,0.0,BE
2023-05-24,2023,lower,2023-05-24 03:03:00-04:00,13705.75447902552,20.75,31.125,0.0,BE
2023-05-25,2023,upper,2023-05-25 09:06:00-04:00,13975.37052097448,47.0,70.5,70.5,TP
2023-05-26,2023,upper,2023-05-26 07:26:00-04:00,14037.217523662237,58.25,87.375,-0.0,BE
2023-05-26,2023,upper,2023-05-26 07:42:00-04:00,14038.798068119611,58.25,87.375,-0.0,BE
2023-05-26,2023,upper,2023-05-26 10:00:00-04:00,14124.819324931072,109.25,163.875,-0.0,BE
2023-05-30,2023,upper,2023-05-30 05:20:00-04:00,14500.603669049202,62.25,93.375,-0.0,BE
2023-06-02,2023,upper,2023-06-02 05:14:00-04:00,14550.866559532675,26.75,40.125,-0.0,BE
2023-06-12,2023,upper,2023-06-11 20:00:00-04:00,14747.391837767087,24.25,36.375,-0.0,BE
2023-06-12,2023,upper,2023-06-11 20:00:00-04:00,14705.582042342263,24.25,36.375,-36.375,SL
2023-06-20,2023,lower,2023-06-20 01:20:00-04:00,15222.97180417187,8.25,12.375,12.375,TP
2023-06-20,2023,lower,2023-06-20 10:30:00-04:00,15127.861700125628,106.25,159.375,122.63829987437202,cutoff
2023-06-22,2023,lower,2023-06-22 02:13:00-04:00,14975.540735129565,26.5,39.75,0.0,BE
2023-06-30,2023,upper,2023-06-30 08:38:00-04:00,15254.069572783555,19.25,28.875,-0.0,BE
2023-06-30,2023,upper,2023-06-30 08:39:00-04:00,15255.780357455948,19.25,28.875,28.875,TP
2023-06-30,2023,upper,2023-06-30 08:39:00-04:00,15256.948067275396,19.25,28.875,28.875,TP
2023-06-30,2023,upper,2023-06-30 09:43:00-04:00,15290.171958931223,87.5,131.25,-0.0,BE
