locked_config,rr_convention,stop_after_loss_grouping,kept_after_first_session_loss_filter,resume_after_loss_rule,trade_id,entry_ts,exit_ts,session_id,calendar_date,week_key,month_key,year,side,level_type,direction,level,stop_pts,target_pts,pnl_pts,exit_reason,bucket,level_session_date,entry_bank_holiday,session_bank_holiday,level_bank_holiday,entry_market_holiday,session_market_holiday,level_market_holiday,event_types_entry_date,event_types_session_date,entry_red_date,session_red_date,red_pre_2h,red_post_2h,red_pre_session_to_event,red_post_event_to_11,entry_orange_date,session_orange_date,entry_mag7_date,session_mag7_date
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,138,2020-12-28 08:45:00-05:00,2020-12-28 09:52:00-05:00,2020-12-28,2020-12-28,2020-W53,2020-12,2020,upper,upper,short,12816.79868472533,32.25,32.25,32.25,TP,london_0200_0930,2020-12-21,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,139,2020-12-29 00:37:00-05:00,2020-12-29 03:09:00-05:00,2020-12-29,2020-12-29,2020-W53,2020-12,2020,upper,upper,short,12879.9833383576,16.875,16.875,-16.875,SL,overnight_0000_0200,2020-12-23,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,140,2021-01-04 04:16:00-05:00,2021-01-04 09:32:00-05:00,2021-01-04,2021-01-04,2021-W01,2021-01,2021,upper,upper,short,12953.99998445741,45.75,45.75,45.75,TP,london_0200_0930,2020-12-18,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,141,2021-01-06 03:21:00-05:00,2021-01-06 10:10:00-05:00,2021-01-06,2021-01-06,2021-W01,2021-01,2021,lower,lower,long,12520.3916616424,151.125,151.125,151.125,TP,london_0200_0930,2020-12-23,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,142,2021-01-06 03:22:00-05:00,2021-01-06 09:51:00-05:00,2021-01-06,2021-01-06,2021-W01,2021-01,2021,lower,lower,long,12504.65386111247,151.125,151.125,151.125,TP,london_0200_0930,2020-12-24,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,143,2021-01-07 10:04:00-05:00,2021-01-07 15:00:00-05:00,2021-01-07,2021-01-07,2021-W01,2021-01,2021,upper,upper,short,12863.46589205109,195.75,195.75,-56.78410794891352,cutoff,ny_0930_1100,2021-01-06,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,144,2021-01-07 20:31:00-05:00,2021-01-08 08:42:00-05:00,2021-01-08,2021-01-07,2021-W01,2021-01,2021,upper,upper,short,12972.89127496219,37.125,37.125,-37.125,SL,evening_1900_0000,2020-12-28,False,False,False,False,False,False,,nfp,False,True,False,False,True,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,145,2021-01-15 10:07:00-05:00,2021-01-15 15:00:00-05:00,2021-01-15,2021-01-15,2021-W02,2021-01,2021,lower,lower,long,12829.99266045116,90.375,90.375,-3.742660451163829,cutoff,ny_0930_1100,2021-01-14,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,146,2021-01-20 03:43:00-05:00,2021-01-20 04:14:00-05:00,2021-01-20,2021-01-20,2021-W03,2021-01,2021,upper,upper,short,13081.9862474282,25.875,25.875,25.875,TP,london_0200_0930,2021-01-19,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,147,2021-01-20 03:44:00-05:00,2021-01-20 04:09:00-05:00,2021-01-20,2021-01-20,2021-W03,2021-01,2021,upper,upper,short,13085.89026448491,25.875,25.875,25.875,TP,london_0200_0930,2021-01-13,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,148,2021-01-20 08:00:00-05:00,2021-01-20 09:35:00-05:00,2021-01-20,2021-01-20,2021-W03,2021-01,2021,upper,upper,short,13108.91018460424,41.625,41.625,-41.625,SL,london_0200_0930,2021-01-12,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,149,2021-01-20 20:05:00-05:00,2021-01-21 08:54:00-05:00,2021-01-21,2021-01-20,2021-W03,2021-01,2021,upper,upper,short,13373.57186745435,67.875,67.875,67.875,TP,evening_1900_0000,2021-01-20,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,150,2021-01-25 09:34:00-05:00,2021-01-25 10:48:00-05:00,2021-01-25,2021-01-25,2021-W04,2021-01,2021,upper,upper,short,13527.94248318968,46.5,46.5,46.5,TP,ny_0930_1100,2021-01-22,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,151,2021-01-25 09:34:00-05:00,2021-01-25 10:47:00-05:00,2021-01-25,2021-01-25,2021-W04,2021-01,2021,upper,upper,short,13530.82960294782,46.5,46.5,46.5,TP,ny_0930_1100,2021-01-21,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,152,2021-01-27 09:32:00-05:00,2021-01-27 09:45:00-05:00,2021-01-27,2021-01-27,2021-W04,2021-01,2021,lower,lower,long,13281.87280141763,69.0,69.0,-69.0,SL,ny_0930_1100,2021-01-26,False,False,False,False,False,False,fomc,fomc,True,True,False,False,True,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,153,2021-02-01 20:23:00-05:00,2021-02-01 21:34:00-05:00,2021-02-02,2021-02-01,2021-W05,2021-02,2021,upper,upper,short,13321.262122403,46.875,46.875,-46.875,SL,evening_1900_0000,2021-02-01,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,154,2021-02-05 00:32:00-05:00,2021-02-05 04:00:00-05:00,2021-02-05,2021-02-05,2021-W05,2021-02,2021,upper,upper,short,13605.37312429593,28.875,28.875,28.875,TP,overnight_0000_0200,2021-02-02,False,False,False,False,False,False,nfp,nfp,True,True,False,False,True,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,155,2021-02-07 20:23:00-05:00,2021-02-08 11:31:00-05:00,2021-02-08,2021-02-07,2021-W05,2021-02,2021,upper,upper,short,13679.37719858237,58.5,58.5,58.5,TP,evening_1900_0000,2021-01-26,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,156,2021-02-08 10:08:00-05:00,2021-02-08 11:31:00-05:00,2021-02-08,2021-02-08,2021-W06,2021-02,2021,upper,upper,short,13688.79570247539,61.875,61.875,61.875,TP,ny_0930_1100,2021-01-25,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,157,2021-02-10 02:35:00-05:00,2021-02-10 03:12:00-05:00,2021-02-10,2021-02-10,2021-W06,2021-02,2021,upper,upper,short,13757.69665959582,17.625,17.625,17.625,TP,london_0200_0930,2021-02-05,False,False,False,False,False,False,cpi,cpi,True,True,False,False,True,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,158,2021-02-10 02:35:00-05:00,2021-02-10 03:12:00-05:00,2021-02-10,2021-02-10,2021-W06,2021-02,2021,upper,upper,short,13758.10878065542,17.625,17.625,17.625,TP,london_0200_0930,2021-02-03,False,False,False,False,False,False,cpi,cpi,True,True,False,False,True,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,159,2021-02-14 19:20:00-05:00,2021-02-15 12:59:00-05:00,2021-02-15,2021-02-14,2021-W06,2021-02,2021,upper,upper,short,13852.90228910213,51.0,51.0,-19.09771089786955,cutoff,evening_1900_0000,2021-02-09,False,True,False,False,True,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,160,2021-02-15 20:21:00-05:00,2021-02-16 03:37:00-05:00,2021-02-16,2021-02-15,2021-W07,2021-02,2021,upper,upper,short,13888.65707742389,40.875,40.875,40.875,TP,evening_1900_0000,2021-02-11,True,False,False,True,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,161,2021-02-16 19:04:00-05:00,2021-02-17 01:30:00-05:00,2021-02-17,2021-02-16,2021-W07,2021-02,2021,lower,lower,long,13714.37811130633,61.125,61.125,61.125,TP,evening_1900_0000,2021-02-15,False,False,True,False,False,True,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,162,2021-02-17 08:52:00-05:00,2021-02-17 09:09:00-05:00,2021-02-17,2021-02-17,2021-W07,2021-02,2021,lower,lower,long,13667.28378542726,37.875,37.875,-37.875,SL,london_0200_0930,2021-02-16,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,163,2021-02-18 09:04:00-05:00,2021-02-18 14:02:00-05:00,2021-02-18,2021-02-18,2021-W07,2021-02,2021,lower,lower,long,13538.96792257611,77.25,77.25,77.25,TP,london_0200_0930,2021-02-11,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,164,2021-02-18 10:07:00-05:00,2021-02-18 13:24:00-05:00,2021-02-18,2021-02-18,2021-W07,2021-02,2021,lower,lower,long,13507.80727064855,91.5,91.5,91.5,TP,ny_0930_1100,2021-02-12,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,165,2021-02-18 10:18:00-05:00,2021-02-18 13:22:00-05:00,2021-02-18,2021-02-18,2021-W07,2021-02,2021,lower,lower,long,13498.13543337188,91.5,91.5,91.5,TP,ny_0930_1100,2021-02-08,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,166,2021-02-18 10:23:00-05:00,2021-02-18 11:16:00-05:00,2021-02-18,2021-02-18,2021-W07,2021-02,2021,lower,lower,long,13479.34771089787,91.5,91.5,91.5,TP,ny_0930_1100,2021-02-09,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,167,2021-02-22 02:06:00-05:00,2021-02-22 02:19:00-05:00,2021-02-22,2021-02-22,2021-W08,2021-02,2021,lower,lower,long,13493.98206248734,48.0,48.0,-48.0,SL,london_0200_0930,2021-02-19,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,168,2021-02-23 04:03:00-05:00,2021-02-23 05:16:00-05:00,2021-02-23,2021-02-23,2021-W08,2021-02,2021,lower,lower,long,13180.62114639175,157.875,157.875,-157.875,SL,london_0200_0930,2021-02-22,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,169,2021-02-24 07:56:00-05:00,2021-02-24 08:33:00-05:00,2021-02-24,2021-02-24,2021-W08,2021-02,2021,upper,upper,short,13294.90591676361,95.25,95.25,95.25,TP,london_0200_0930,2021-02-23,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,170,2021-03-03 08:34:00-05:00,2021-03-03 09:43:00-05:00,2021-03-03,2021-03-03,2021-W09,2021-03,2021,lower,lower,long,13016.40112401305,76.5,76.5,-76.5,SL,london_0200_0930,2021-03-02,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,171,2021-03-03 22:58:00-05:00,2021-03-04 02:47:00-05:00,2021-03-04,2021-03-03,2021-W09,2021-03,2021,lower,lower,long,12543.72107943213,130.5,130.5,130.5,TP,evening_1900_0000,2021-02-26,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,172,2021-03-04 20:14:00-05:00,2021-03-04 22:35:00-05:00,2021-03-05,2021-03-04,2021-W09,2021-03,2021,lower,lower,long,12304.99718339827,118.5,118.5,118.5,TP,evening_1900_0000,2021-03-04,False,False,False,False,False,False,,nfp,False,True,False,False,True,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,173,2021-03-10 08:35:00-05:00,2021-03-10 08:42:00-05:00,2021-03-10,2021-03-10,2021-W10,2021-03,2021,upper,upper,short,12884.42255597324,58.5,58.5,58.5,TP,london_0200_0930,2021-03-05,False,False,False,False,False,False,cpi,cpi,True,True,False,True,False,True,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,174,2021-03-10 09:05:00-05:00,2021-03-10 15:00:00-05:00,2021-03-10,2021-03-10,2021-W10,2021-03,2021,upper,upper,short,12909.14197105333,200.0,200.0,87.14197105333187,cutoff,london_0200_0930,2021-03-08,False,False,False,False,False,False,cpi,cpi,True,True,False,True,False,True,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,175,2021-03-10 09:07:00-05:00,2021-03-10 13:48:00-05:00,2021-03-10,2021-03-10,2021-W10,2021-03,2021,upper,upper,short,12931.27008819205,200.0,200.0,200.0,TP,london_0200_0930,2021-03-09,False,False,False,False,False,False,cpi,cpi,True,True,False,True,False,True,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,176,2021-03-11 04:19:00-05:00,2021-03-11 13:06:00-05:00,2021-03-11,2021-03-11,2021-W10,2021-03,2021,upper,upper,short,12996.12781660173,115.5,115.5,-115.5,SL,london_0200_0930,2021-03-04,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,177,2021-03-15 21:16:00-04:00,2021-03-16 02:00:00-04:00,2021-03-16,2021-03-15,2021-W11,2021-03,2021,upper,upper,short,13090.35210171477,42.75,42.75,-42.75,SL,evening_1900_0000,2021-03-12,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,178,2021-03-17 09:39:00-04:00,2021-03-17 09:48:00-04:00,2021-03-17,2021-03-17,2021-W11,2021-03,2021,lower,lower,long,12945.0719575116,64.875,64.875,64.875,TP,ny_0930_1100,2021-03-16,False,False,False,False,False,False,fomc,fomc,True,True,False,False,True,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,179,2021-03-19 02:01:00-04:00,2021-03-19 02:48:00-04:00,2021-03-19,2021-03-19,2021-W11,2021-03,2021,lower,lower,long,12727.00837352902,65.625,65.625,65.625,TP,london_0200_0930,2021-03-15,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,180,2021-03-19 02:01:00-04:00,2021-03-19 02:50:00-04:00,2021-03-19,2021-03-19,2021-W11,2021-03,2021,lower,lower,long,12739.7740386959,65.625,65.625,65.625,TP,london_0200_0930,2021-03-11,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,181,2021-03-22 10:00:00-04:00,2021-03-22 15:00:00-04:00,2021-03-22,2021-03-22,2021-W12,2021-03,2021,upper,upper,short,13022.71765311924,139.875,139.875,-120.5323468807583,cutoff,ny_0930_1100,2021-03-19,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,182,2021-03-24 10:17:00-04:00,2021-03-24 15:00:00-04:00,2021-03-24,2021-03-24,2021-W12,2021-03,2021,lower,lower,long,12917.8990887498,200.0,200.0,-58.64908874979665,cutoff,ny_0930_1100,2021-03-23,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,183,2021-03-25 07:53:00-04:00,2021-03-25 09:12:00-04:00,2021-03-25,2021-03-25,2021-W12,2021-03,2021,lower,lower,long,12741.20590899785,36.0,36.0,-36.0,SL,london_0200_0930,2021-03-22,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,184,2021-03-31 10:00:00-04:00,2021-03-31 15:00:00-04:00,2021-03-31,2021-03-31,2021-W13,2021-03,2021,upper,upper,short,13057.54442857152,154.875,154.875,-68.45557142848338,cutoff,ny_0930_1100,2021-03-30,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,185,2021-04-01 03:24:00-04:00,2021-04-01 09:03:00-04:00,2021-04-01,2021-04-01,2021-W13,2021-04,2021,upper,upper,short,13181.85833179647,64.5,64.5,-64.5,SL,london_0200_0930,2021-03-18,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,186,2021-04-05 08:40:00-04:00,2021-04-05 09:45:00-04:00,2021-04-05,2021-04-05,2021-W14,2021-04,2021,upper,upper,short,13414.8030424884,34.875,34.875,-34.875,SL,london_0200_0930,2021-03-16,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,187,2021-04-08 06:27:00-04:00,2021-04-08 10:13:00-04:00,2021-04-08,2021-04-08,2021-W14,2021-04,2021,upper,upper,short,13739.32926263498,46.875,46.875,46.875,TP,london_0200_0930,2021-04-06,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,188,2021-04-08 09:57:00-04:00,2021-04-08 10:07:00-04:00,2021-04-08,2021-04-08,2021-W14,2021-04,2021,upper,upper,short,13752.06207992142,39.375,39.375,39.375,TP,ny_0930_1100,2021-04-07,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,189,2021-04-13 08:39:00-04:00,2021-04-13 09:38:00-04:00,2021-04-13,2021-04-13,2021-W15,2021-04,2021,upper,upper,short,13873.47985075084,50.625,50.625,-50.625,SL,london_0200_0930,2021-04-09,False,False,False,False,False,False,cpi,cpi,True,True,False,True,False,True,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,190,2021-04-20 22:01:00-04:00,2021-04-21 02:04:00-04:00,2021-04-21,2021-04-20,2021-W16,2021-04,2021,lower,lower,long,13715.22362559568,34.875,34.875,34.875,TP,evening_1900_0000,2021-04-20,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,191,2021-04-27 01:51:00-04:00,2021-04-27 02:02:00-04:00,2021-04-27,2021-04-27,2021-W17,2021-04,2021,upper,upper,short,14049.65137440432,9.0,9.0,9.0,TP,overnight_0000_0200,2021-04-20,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,192,2021-04-29 08:44:00-04:00,2021-04-29 09:36:00-04:00,2021-04-29,2021-04-29,2021-W17,2021-04,2021,upper,upper,short,14051.39395672441,40.125,40.125,40.125,TP,london_0200_0930,2021-04-22,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,193,2021-04-29 08:53:00-04:00,2021-04-29 09:32:00-04:00,2021-04-29,2021-04-29,2021-W17,2021-04,2021,upper,upper,short,14061.12756884758,40.125,40.125,40.125,TP,london_0200_0930,2021-04-13,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
FINAL_1R_TP_SL_CAP200,"FINAL 1R: TP=SL=min(1.5x previous completed 1h range, 200)",19:00 ET to next-day 15:00 ET futures session,True,no more trades until next 19:00 ET session,194,2021-05-03 20:20:00-04:00,2021-05-04 07:39:00-04:00,2021-05-04,2021-05-03,2021-W18,2021-05,2021,lower,lower,long,13755.9866047493,37.125,37.125,-37.125,SL,evening_1900_0000,2021-04-28,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False
