sess_date,year,side,touched_at,level,anchor,cap,pnl_standard,exit_standard
2024-08-06,2024,upper,2024-08-05 20:48:00-04:00,18314.59494601252,93.25,139.875,139.875,TP
2024-08-07,2024,upper,2024-08-07 09:32:00-04:00,18519.82576537015,68.5,102.75,102.75,TP
2024-08-13,2024,upper,2024-08-13 03:06:00-04:00,18769.267023665285,56.25,84.375,84.375,TP
2024-08-13,2024,upper,2024-08-13 03:08:00-04:00,18778.646306602845,56.25,84.375,84.375,TP
2024-08-15,2024,upper,2024-08-15 09:52:00-04:00,19420.629424864208,233.25,200.0,-145.87057513579202,cutoff
2024-08-16,2024,upper,2024-08-15 22:19:00-04:00,19643.32445003435,36.5,54.75,54.75,TP
2024-08-27,2024,lower,2024-08-27 09:38:00-04:00,19470.180575569306,94.0,141.0,141.0,TP
2024-09-03,2024,lower,2024-09-03 09:31:00-04:00,19440.876008721498,45.5,68.25,-68.25,SL
2024-09-06,2024,lower,2024-09-06 03:14:00-04:00,18787.370575135792,58.25,87.375,87.375,TP
2024-09-06,2024,lower,2024-09-06 10:35:00-04:00,18605.78967459617,230.75,200.0,-117.03967459616979,cutoff
2024-09-11,2024,upper,2024-09-11 09:21:00-04:00,18916.42852213519,144.75,200.0,200.0,TP
2024-09-12,2024,upper,2024-09-12 00:34:00-04:00,19315.447828247725,41.25,61.875,61.875,TP
2024-09-16,2024,upper,2024-09-15 20:00:00-04:00,19685.053570433898,48.0,72.0,-72.0,SL
2024-09-17,2024,upper,2024-09-17 07:52:00-04:00,19794.373991278502,36.75,55.125,55.125,TP
2024-09-17,2024,upper,2024-09-17 07:52:00-04:00,19794.106040363484,36.75,55.125,55.125,TP
2024-09-17,2024,upper,2024-09-17 10:45:00-04:00,19843.30115923372,119.75,179.625,179.625,TP
2024-09-19,2024,upper,2024-09-19 02:25:00-04:00,19901.305728557876,48.75,73.125,-73.125,SL
2024-09-25,2024,upper,2024-09-25 10:15:00-04:00,20264.48376077762,96.0,144.0,69.23376077762077,cutoff
2024-09-26,2024,upper,2024-09-25 20:01:00-04:00,20288.360122640388,42.5,63.75,-63.75,SL
2024-09-30,2024,lower,2024-09-30 07:38:00-04:00,20143.4885118941,36.25,54.375,54.375,TP
2024-10-01,2024,lower,2024-10-01 10:10:00-04:00,19942.533568741703,301.5,200.0,107.71643125829723,cutoff
2024-10-01,2024,lower,2024-10-01 10:10:00-04:00,19936.101862313106,301.5,200.0,114.14813768689419,cutoff
2024-10-04,2024,upper,2024-10-04 08:52:00-04:00,20223.771768351384,42.25,63.375,63.375,TP
2024-10-14,2024,upper,2024-10-14 06:16:00-04:00,20509.27467220082,25.25,37.875,-37.875,SL
2024-10-25,2024,upper,2024-10-25 09:43:00-04:00,20584.71443989178,51.0,76.5,-76.5,SL
2024-10-31,2024,lower,2024-10-31 02:48:00-04:00,20356.834513967042,27.25,40.875,-40.875,SL
2024-11-06,2024,upper,2024-11-05 21:09:00-05:00,20430.183873389637,46.25,69.375,-69.375,SL
2024-11-07,2024,upper,2024-11-07 08:10:00-05:00,20993.111733587757,36.5,54.75,-54.75,SL
2024-11-15,2024,lower,2024-11-14 20:07:00-05:00,20908.426789910554,43.0,64.5,-64.5,SL
2024-11-20,2024,upper,2024-11-20 03:22:00-05:00,20842.995254350048,39.0,58.5,58.5,TP
2024-11-25,2024,upper,2024-11-25 08:45:00-05:00,20990.661921935727,29.25,43.875,-43.875,SL
2024-11-27,2024,lower,2024-11-27 10:37:00-05:00,20747.240537818947,116.5,174.75,55.009462181053095,cutoff
2024-12-02,2024,upper,2024-12-02 08:11:00-05:00,21023.332330874753,46.5,69.75,-69.75,SL
2024-12-04,2024,upper,2024-12-03 23:56:00-05:00,21353.263619206915,19.25,28.875,-28.875,SL
2024-12-06,2024,upper,2024-12-06 09:49:00-05:00,21596.018806749427,89.5,134.25,-32.23119325057269,cutoff
2024-12-09,2024,upper,2024-12-09 02:36:00-05:00,21687.530920669866,8.5,12.75,-12.75,SL
2024-12-13,2024,upper,2024-12-13 09:43:00-05:00,21869.341110276982,29.75,44.625,44.625,TP
2024-12-13,2024,upper,2024-12-13 09:43:00-05:00,21873.75941044215,29.75,44.625,44.625,TP
2024-12-20,2024,lower,2024-12-19 19:16:00-05:00,21291.86742736369,66.25,99.375,-99.375,SL
2024-12-24,2024,upper,2024-12-24 10:01:00-05:00,21913.918142038703,108.25,162.375,-132.58185796129692,cutoff
2024-12-26,2024,upper,2024-12-25 22:23:00-05:00,22102.530090185646,24.0,36.0,36.0,TP
2024-12-27,2024,lower,2024-12-27 09:39:00-05:00,21715.499624103435,55.5,83.25,-83.25,SL
2024-12-30,2024,lower,2024-12-30 08:54:00-05:00,21369.223516791924,211.75,200.0,200.0,TP
2024-12-30,2024,lower,2024-12-30 10:00:00-05:00,21281.456857961297,142.5,200.0,200.0,TP
2025-01-06,2025,upper,2025-01-06 03:47:00-05:00,21612.9893337931,36.75,55.125,-55.125,SL
2025-01-07,2025,lower,2025-01-07 10:32:00-05:00,21498.6503620867,110.75,166.125,-86.90036208670062,cutoff
2025-01-10,2025,lower,2025-01-10 08:35:00-05:00,21047.201412505878,66.5,99.75,99.75,TP
2025-01-10,2025,lower,2025-01-10 09:48:00-05:00,21031.8856662069,278.5,200.0,36.86433379309892,cutoff
2025-01-10,2025,lower,2025-01-10 10:01:00-05:00,20966.699659476093,187.25,200.0,200.0,TP
2025-01-13,2025,lower,2025-01-13 03:42:00-05:00,20812.622135091402,49.0,73.5,-73.5,SL
2025-01-15,2025,upper,2025-01-15 10:00:00-05:00,21347.480482178587,158.25,200.0,-76.76951782141259,cutoff
2025-01-16,2025,upper,2025-01-16 02:30:00-05:00,21513.00745261229,103.75,155.625,155.625,TP
2025-01-17,2025,upper,2025-01-17 09:12:00-05:00,21603.9698663063,201.5,200.0,6.469866306299082,cutoff
2025-01-17,2025,upper,2025-01-17 09:26:00-05:00,21627.173587494122,201.5,200.0,29.67358749412233,cutoff
2025-01-20,2025,upper,2025-01-20 09:26:00-05:00,21724.619794802715,155.25,200.0,41.61979480271475,cutoff
2025-01-21,2025,lower,2025-01-20 19:53:00-05:00,21503.086594849883,67.0,100.5,-100.5,SL
2025-01-22,2025,upper,2025-01-22 03:47:00-05:00,21888.13218343735,26.5,39.75,-39.75,SL
2025-01-24,2025,upper,2025-01-24 09:53:00-05:00,22074.607099461522,36.0,54.0,54.0,TP
2025-01-27,2025,lower,2025-01-27 01:37:00-05:00,21375.683637223643,95.75,143.625,-143.625,SL
2025-01-30,2025,upper,2025-01-30 09:49:00-05:00,21718.871737055117,63.5,95.25,95.25,TP
2025-01-31,2025,upper,2025-01-31 09:31:00-05:00,21822.843311433993,53.0,79.5,-79.5,SL
2025-02-06,2025,upper,2025-02-06 10:12:00-05:00,21835.221789986164,85.5,128.25,86.47178998616437,cutoff
2025-02-12,2025,lower,2025-02-12 08:36:00-05:00,21540.774109111204,51.75,77.625,77.625,TP
2025-02-13,2025,upper,2025-02-13 10:20:00-05:00,21979.59206087388,116.25,174.375,-78.15793912611844,cutoff
2025-02-14,2025,upper,2025-02-14 02:16:00-05:00,22159.305308485862,17.25,25.875,25.875,TP
2025-02-17,2025,upper,2025-02-16 20:36:00-05:00,22250.5219911343,26.75,40.125,40.125,TP
2025-02-18,2025,upper,2025-02-18 02:07:00-05:00,22313.494446651624,52.75,79.125,79.125,TP
2025-02-20,2025,lower,2025-02-20 09:53:00-05:00,22049.49225012711,26.25,39.375,-39.375,SL
2025-02-24,2025,lower,2025-02-24 09:53:00-05:00,21626.319691514138,46.0,69.0,-69.0,SL
2025-02-25,2025,lower,2025-02-25 02:53:00-05:00,21315.422272791406,35.75,53.625,53.625,TP
2025-02-25,2025,lower,2025-02-25 05:51:00-05:00,21298.48825970309,82.0,123.0,123.0,TP
2025-02-25,2025,lower,2025-02-25 09:52:00-05:00,21247.86849815972,59.0,88.5,-88.5,SL
2025-02-27,2025,lower,2025-02-27 10:00:00-05:00,20953.828863134346,385.0,200.0,200.0,TP
2025-03-04,2025,lower,2025-03-04 10:00:00-05:00,20196.21082559822,202.5,200.0,200.0,TP
2025-03-07,2025,lower,2025-03-07 10:32:00-05:00,19963.50233256204,218.25,200.0,200.0,TP
2025-03-10,2025,lower,2025-03-10 10:02:00-04:00,19729.831228780633,197.75,200.0,-200.0,SL
2025-03-13,2025,lower,2025-03-13 10:00:00-04:00,19332.563153600902,251.25,200.0,200.0,TP
2025-03-17,2025,upper,2025-03-17 09:40:00-04:00,19830.48773287708,118.25,177.375,177.375,TP
2025-03-24,2025,upper,2025-03-24 04:09:00-04:00,20207.49026863832,32.5,48.75,-48.75,SL
2025-03-25,2025,upper,2025-03-25 08:31:00-04:00,20439.543771219367,52.5,78.75,3.543771219367045,cutoff
2025-03-28,2025,lower,2025-03-28 10:12:00-04:00,19728.32899871131,126.0,189.0,-189.0,SL
2025-03-31,2025,lower,2025-03-30 20:20:00-04:00,19163.26226712292,98.5,147.75,-147.75,SL
2025-04-03,2025,lower,2025-04-03 10:49:00-04:00,18790.769736152346,244.0,200.0,44.73026384765399,cutoff
2025-04-04,2025,lower,2025-04-04 10:50:00-04:00,17658.120958752366,267.5,200.0,200.0,TP
2025-04-16,2025,lower,2025-04-15 20:13:00-04:00,18689.628057598842,69.0,103.5,-103.5,SL
2025-04-21,2025,lower,2025-04-21 09:56:00-04:00,18043.702403837182,57.0,85.5,-85.5,SL
2025-04-23,2025,upper,2025-04-23 04:40:00-04:00,18854.922596162818,77.0,115.5,-115.5,SL
2025-04-30,2025,lower,2025-04-30 09:39:00-04:00,19193.2781252601,278.0,200.0,200.0,TP
2025-04-30,2025,lower,2025-04-30 09:58:00-04:00,19113.959979825704,278.0,200.0,200.0,TP
2025-05-06,2025,lower,2025-05-06 09:51:00-04:00,19771.59466634644,51.75,77.625,77.625,TP
2025-05-06,2025,lower,2025-05-06 09:55:00-04:00,19747.916462641893,51.75,77.625,77.625,TP
2025-05-08,2025,upper,2025-05-08 00:41:00-04:00,20194.64849673071,73.75,110.625,110.625,TP
2025-05-12,2025,upper,2025-05-11 21:07:00-04:00,20528.440535847047,67.5,101.25,-101.25,SL
2025-05-13,2025,upper,2025-05-13 10:17:00-04:00,21222.895093414,159.0,200.0,-91.35490658599883,cutoff
2025-05-19,2025,lower,2025-05-18 23:41:00-04:00,21217.734988096745,39.75,59.625,59.625,TP
2025-05-20,2025,upper,2025-05-19 19:32:00-04:00,21548.17602820053,22.0,33.0,33.0,TP
2025-05-22,2025,lower,2025-05-22 08:16:00-04:00,21057.278595660748,168.25,200.0,200.0,TP
2025-05-22,2025,lower,2025-05-22 08:16:00-04:00,21051.44897179947,168.25,200.0,200.0,TP
2025-05-23,2025,lower,2025-05-23 07:43:00-04:00,21026.60371456908,46.5,69.75,-69.75,SL
2025-05-28,2025,upper,2025-05-28 06:54:00-04:00,21513.310861378166,24.25,36.375,-36.375,SL
2025-05-29,2025,upper,2025-05-28 19:00:00-04:00,21612.80588287719,108.0,162.0,-162.0,SL
2025-05-30,2025,lower,2025-05-30 08:11:00-04:00,21233.893876349917,44.5,66.75,66.75,TP
2025-06-03,2025,upper,2025-06-03 10:03:00-04:00,21634.145485961726,96.25,144.375,-81.85451403827392,cutoff
2025-06-05,2025,upper,2025-06-05 03:27:00-04:00,21806.20617937395,21.25,31.875,-31.875,SL
2025-06-11,2025,upper,2025-06-11 08:30:00-04:00,22005.095955978955,58.25,87.375,-87.375,SL
2025-06-12,2025,lower,2025-06-12 04:02:00-04:00,21746.69078079703,112.25,168.375,168.375,TP
2025-06-13,2025,lower,2025-06-12 20:05:00-04:00,21631.84416599201,106.25,159.375,-159.375,SL
2025-06-16,2025,upper,2025-06-16 03:07:00-04:00,21986.976553121214,52.25,78.375,-78.375,SL
2025-06-19,2025,lower,2025-06-18 21:04:00-04:00,21823.793626264163,104.75,157.125,-157.125,SL
2025-06-20,2025,upper,2025-06-20 08:51:00-04:00,22028.016247638705,110.25,165.375,165.375,TP
2025-06-24,2025,upper,2025-06-23 19:18:00-04:00,22243.279916919673,151.25,200.0,-188.47008308032673,cutoff
2025-06-25,2025,upper,2025-06-25 09:30:00-04:00,22516.453264443597,29.0,43.5,43.5,TP
2025-06-27,2025,upper,2025-06-27 02:11:00-04:00,22722.758394924076,30.25,45.375,-45.375,SL
2025-07-03,2025,upper,2025-07-03 09:30:00-04:00,22963.565131112424,85.0,127.5,-127.5,SL
2025-07-15,2025,upper,2025-07-14 21:50:00-04:00,23120.43003053195,22.25,33.375,-33.375,SL
2025-07-16,2025,lower,2025-07-16 03:07:00-04:00,22944.324729310974,42.5,63.75,63.75,TP
2025-07-18,2025,upper,2025-07-18 09:28:00-04:00,23315.830634039354,18.25,27.375,27.375,TP
2025-07-21,2025,upper,2025-07-21 09:39:00-04:00,23329.70872407908,47.75,71.625,-71.625,SL
2025-07-25,2025,upper,2025-07-24 21:43:00-04:00,23427.550270689026,22.75,34.125,34.125,TP
2025-07-28,2025,upper,2025-07-28 01:53:00-04:00,23574.398521302704,20.25,30.375,30.375,TP
2025-07-28,2025,upper,2025-07-28 01:54:00-04:00,23577.8482349201,20.25,30.375,30.375,TP
2025-07-29,2025,upper,2025-07-29 03:46:00-04:00,23588.220500917443,13.5,20.25,-20.25,SL
2025-07-31,2025,upper,2025-07-31 03:41:00-04:00,23825.434098859478,29.25,43.875,43.875,TP
2025-08-01,2025,lower,2025-08-01 03:36:00-04:00,23155.5267650799,41.0,61.5,-61.5,SL
2025-08-05,2025,upper,2025-08-05 08:14:00-04:00,23398.54778671259,34.25,51.375,51.375,TP
2025-08-07,2025,upper,2025-08-07 05:56:00-04:00,23601.613878410044,67.25,100.875,100.875,TP
2025-08-13,2025,upper,2025-08-12 19:49:00-04:00,23967.18508415141,19.5,29.25,29.25,TP
2025-08-13,2025,upper,2025-08-13 08:36:00-04:00,24017.78030730159,19.5,29.25,-29.25,SL
2025-08-15,2025,lower,2025-08-15 09:49:00-04:00,23791.33191477614,36.25,54.375,54.375,TP
2025-08-19,2025,lower,2025-08-19 09:47:00-04:00,23646.978338376586,44.0,66.0,66.0,TP
2025-08-19,2025,lower,2025-08-19 10:28:00-04:00,23624.344429819088,132.0,198.0,-176.84442981908796,cutoff
2025-08-20,2025,lower,2025-08-20 09:45:00-04:00,23299.313203460883,39.75,59.625,-59.625,SL
2025-08-22,2025,upper,2025-08-22 10:08:00-04:00,23567.909221342314,136.75,200.0,-21.840778657686315,cutoff
2025-08-28,2025,upper,2025-08-28 09:31:00-04:00,23724.339417208048,60.25,90.375,90.375,TP
2025-08-28,2025,upper,2025-08-28 09:33:00-04:00,23738.692284472432,60.25,90.375,90.375,TP
2025-09-02,2025,lower,2025-09-02 03:42:00-04:00,23363.293313891954,40.75,61.125,-61.125,SL
2025-09-03,2025,upper,2025-09-03 10:34:00-04:00,23475.55294373329,87.0,130.5,130.5,TP
2025-09-05,2025,upper,2025-09-05 00:25:00-04:00,23749.775744290502,16.75,25.125,-25.125,SL
2025-09-10,2025,upper,2025-09-10 01:30:00-04:00,23928.329204595364,8.25,12.375,12.375,TP
2025-09-10,2025,upper,2025-09-10 02:22:00-04:00,23934.331686108046,16.75,25.125,25.125,TP
2025-09-10,2025,upper,2025-09-10 08:30:00-04:00,23990.56198856292,35.0,52.5,52.5,TP
2025-09-10,2025,upper,2025-09-10 08:30:00-04:00,23988.887704685447,35.0,52.5,52.5,TP
2025-09-10,2025,upper,2025-09-10 08:30:00-04:00,24039.42526747664,35.0,52.5,52.5,TP
2025-09-10,2025,upper,2025-09-10 08:30:00-04:00,24041.327753375834,35.0,52.5,52.5,TP
2025-09-15,2025,upper,2025-09-14 20:00:00-04:00,24186.124086410302,28.5,42.75,-42.75,SL
2025-09-18,2025,upper,2025-09-18 03:55:00-04:00,24669.905354290502,39.25,58.875,-58.875,SL
2025-09-25,2025,lower,2025-09-25 07:58:00-04:00,24601.656739631573,45.25,67.875,-67.875,SL
2025-09-29,2025,upper,2025-09-29 05:28:00-04:00,24895.717462472956,43.75,65.625,-65.625,SL
2025-10-02,2025,upper,2025-10-01 20:50:00-04:00,25058.547694982582,25.75,38.625,-38.625,SL
2025-10-06,2025,upper,2025-10-06 08:10:00-04:00,25220.90530462186,57.5,86.25,86.25,TP
2025-10-09,2025,upper,2025-10-08 19:17:00-04:00,25391.50666616943,29.0,43.5,43.5,TP
2025-10-14,2025,lower,2025-10-14 09:43:00-04:00,24449.281358953056,106.0,159.0,159.0,TP
2025-10-15,2025,upper,2025-10-15 10:04:00-04:00,25041.29858138374,126.5,189.75,189.75,TP
2025-10-17,2025,lower,2025-10-17 01:43:00-04:00,24618.367308282344,40.25,60.375,60.375,TP
2025-10-20,2025,upper,2025-10-20 09:32:00-04:00,25194.468641046944,56.25,84.375,-84.375,SL
2025-10-21,2025,upper,2025-10-20 22:30:00-04:00,25366.29683763213,29.25,43.875,43.875,TP
2025-10-24,2025,upper,2025-10-24 05:37:00-04:00,25389.257691717656,47.5,71.25,-71.25,SL
2025-10-27,2025,upper,2025-10-26 23:20:00-04:00,25769.150397814352,38.5,57.75,-57.75,SL
2025-10-28,2025,upper,2025-10-28 09:31:00-04:00,26079.10496771575,32.5,48.75,48.75,TP
2025-10-29,2025,upper,2025-10-29 04:03:00-04:00,26300.264687610725,38.0,57.0,57.0,TP
2025-10-30,2025,lower,2025-10-30 09:36:00-04:00,26019.877638426828,186.25,200.0,-31.877638426827616,cutoff
2025-11-04,2025,lower,2025-11-04 00:40:00-05:00,25852.202423778017,36.25,54.375,-54.375,SL
2025-11-05,2025,lower,2025-11-04 20:01:00-05:00,25382.76732691323,95.75,143.625,143.625,TP
2025-11-07,2025,lower,2025-11-06 23:02:00-05:00,25181.312852136136,78.5,117.75,117.75,TP
2025-11-07,2025,lower,2025-11-06 23:02:00-05:00,25185.929961468115,78.5,117.75,117.75,TP
2025-11-07,2025,lower,2025-11-06 23:02:00-05:00,25186.599602185648,78.5,117.75,117.75,TP
2025-11-10,2025,upper,2025-11-09 22:02:00-05:00,25453.09916771965,40.0,60.0,-60.0,SL
2025-11-13,2025,lower,2025-11-13 09:40:00-05:00,25346.039679448055,105.25,157.875,-157.875,SL
2025-11-14,2025,lower,2025-11-14 07:39:00-05:00,24703.513119674288,167.75,200.0,200.0,TP
2025-11-14,2025,lower,2025-11-14 09:32:00-05:00,24653.90083228035,109.25,163.875,163.875,TP
2025-11-17,2025,upper,2025-11-17 02:23:00-05:00,25313.414958811893,42.25,63.375,63.375,TP
2025-11-18,2025,lower,2025-11-18 09:52:00-05:00,24585.258299853253,76.5,114.75,-114.75,SL
2025-11-20,2025,upper,2025-11-20 08:31:00-05:00,25234.4251950072,97.5,146.25,146.25,TP
2025-11-20,2025,upper,2025-11-20 09:56:00-05:00,25287.387854159508,144.0,200.0,200.0,TP
2025-11-24,2025,upper,2025-11-24 09:35:00-05:00,24685.046496390183,73.0,109.5,-109.5,SL
2025-11-26,2025,upper,2025-11-26 09:30:00-05:00,25241.61892892361,52.5,78.75,78.75,TP
2025-12-02,2025,upper,2025-12-02 09:39:00-05:00,25606.62300268882,34.25,51.375,51.375,TP
2025-12-02,2025,upper,2025-12-02 09:39:00-05:00,25607.58457932311,34.25,51.375,51.375,TP
2025-12-02,2025,upper,2025-12-02 10:01:00-05:00,25641.988813068652,141.75,200.0,200.0,TP
2025-12-05,2025,upper,2025-12-05 10:00:00-05:00,25804.97962875158,191.75,200.0,71.22962875157828,cutoff
2025-12-05,2025,upper,2025-12-05 10:03:00-05:00,25816.058498009275,191.75,200.0,82.30849800927535,cutoff
2025-12-11,2025,lower,2025-12-10 22:07:00-05:00,25438.648571256614,137.5,200.0,200.0,TP
2025-12-11,2025,lower,2025-12-10 22:09:00-05:00,25391.117997106376,137.5,200.0,200.0,TP
2025-12-12,2025,lower,2025-12-12 10:26:00-05:00,25360.622668419237,130.75,196.125,-196.125,SL
2025-12-16,2025,lower,2025-12-16 02:37:00-05:00,25096.208397431896,32.0,48.0,48.0,TP
2025-12-16,2025,lower,2025-12-16 02:38:00-05:00,25092.511186931348,32.0,48.0,48.0,TP
2025-12-16,2025,lower,2025-12-16 02:38:00-05:00,25092.503025969778,32.0,48.0,48.0,TP
2025-12-17,2025,lower,2025-12-17 10:52:00-05:00,25072.881355830254,236.5,200.0,-107.3813558302536,cutoff
2025-12-19,2025,upper,2025-12-19 10:00:00-05:00,25597.517031847376,274.75,200.0,23.26703184737562,cutoff
2025-12-22,2025,upper,2025-12-22 04:40:00-05:00,25722.585118518815,35.5,53.25,-53.25,SL
2025-12-26,2025,upper,2025-12-25 19:13:00-05:00,25906.252331580763,33.5,50.25,50.25,TP
2025-12-26,2025,upper,2025-12-26 08:40:00-05:00,25921.416602568104,28.0,42.0,42.0,TP
2025-12-26,2025,upper,2025-12-26 09:36:00-05:00,25923.7220721326,36.5,54.75,54.75,TP
2025-12-31,2025,lower,2025-12-30 20:00:00-05:00,25599.45271544758,52.25,78.375,78.375,TP
2026-01-02,2026,lower,2026-01-02 10:57:00-05:00,25410.2779278674,165.5,200.0,-3.77792786739883,cutoff
2026-01-13,2026,upper,2026-01-13 08:31:00-05:00,26021.232009355885,30.5,45.75,45.75,TP
2026-01-14,2026,lower,2026-01-14 09:59:00-05:00,25582.086025672208,73.0,109.5,109.5,TP
2026-01-14,2026,lower,2026-01-14 10:00:00-05:00,25543.814377771352,208.25,200.0,-69.81437777135216,cutoff
2026-01-16,2026,lower,2026-01-16 10:36:00-05:00,25629.313156713768,164.75,200.0,85.43684328623203,cutoff
2026-01-19,2026,lower,2026-01-18 22:24:00-05:00,25373.145816891818,32.75,49.125,-49.125,SL
2026-01-20,2026,lower,2026-01-20 03:31:00-05:00,25216.808747005507,63.75,95.625,-95.625,SL
2026-01-27,2026,upper,2026-01-26 21:57:00-05:00,25972.950621766613,31.75,47.625,-47.625,SL
2026-01-28,2026,upper,2026-01-27 19:35:00-05:00,26186.22827522189,36.75,55.125,-55.125,SL
2026-01-29,2026,lower,2026-01-29 09:42:00-05:00,25984.096228371418,53.0,79.5,-79.5,SL
2026-02-02,2026,lower,2026-02-01 22:14:00-05:00,25336.47365130561,92.5,138.75,-138.75,SL
2026-02-04,2026,lower,2026-02-04 10:01:00-05:00,25144.154549493003,204.0,200.0,-200.0,SL
2026-02-09,2026,upper,2026-02-08 19:02:00-05:00,25308.784126629384,140.75,200.0,200.0,TP
2026-02-13,2026,lower,2026-02-13 06:30:00-05:00,24633.391857165167,72.0,108.0,108.0,TP
2026-02-18,2026,upper,2026-02-18 10:17:00-05:00,25073.84211892498,206.5,200.0,200.0,TP
2026-02-25,2026,upper,2026-02-25 08:55:00-05:00,25154.51755998832,45.0,67.5,-67.5,SL
2026-02-27,2026,lower,2026-02-27 08:30:00-05:00,24825.88513501576,96.0,144.0,144.0,TP
2026-03-02,2026,lower,2026-03-02 01:48:00-05:00,24588.439612813825,97.5,146.25,146.25,TP
2026-03-03,2026,lower,2026-03-03 04:46:00-05:00,24473.331852930034,189.5,200.0,200.0,TP
2026-03-03,2026,lower,2026-03-03 04:46:00-05:00,24475.95325548935,189.5,200.0,200.0,TP
2026-03-03,2026,lower,2026-03-03 05:08:00-05:00,24434.03288107502,137.75,200.0,200.0,TP
2026-03-03,2026,lower,2026-03-03 06:20:00-05:00,24381.73197610748,91.0,136.5,136.5,TP
2026-03-04,2026,upper,2026-03-04 10:01:00-05:00,24982.357602534,144.25,200.0,-200.0,SL
2026-03-05,2026,upper,2026-03-04 19:15:00-05:00,25229.04674451065,50.75,76.125,76.125,TP
2026-03-09,2026,lower,2026-03-08 20:23:00-04:00,24143.73244001168,158.0,200.0,200.0,TP
2026-03-09,2026,lower,2026-03-08 21:31:00-04:00,24059.267397466,146.75,200.0,200.0,TP
2026-03-10,2026,upper,2026-03-10 04:08:00-04:00,25119.94149499076,137.5,200.0,200.0,TP
2026-03-12,2026,lower,2026-03-12 09:55:00-04:00,24652.496682358294,61.5,92.25,92.25,TP
2026-03-12,2026,lower,2026-03-12 10:37:00-04:00,24590.175292751177,222.25,200.0,23.32470724882296,cutoff
2026-03-17,2026,upper,2026-03-17 09:46:00-04:00,25096.19805301506,127.5,191.25,93.1980530150613,cutoff
2026-03-18,2026,upper,2026-03-18 01:27:00-04:00,25161.616617122825,18.0,27.0,-27.0,SL
2026-03-19,2026,lower,2026-03-19 03:57:00-04:00,24550.4725595392,65.25,97.875,97.875,TP
2026-03-19,2026,lower,2026-03-19 05:25:00-04:00,24504.40746154799,88.0,132.0,132.0,TP
2026-03-20,2026,lower,2026-03-20 10:12:00-04:00,24257.42694698494,247.75,200.0,-149.4269469849387,cutoff
2026-03-26,2026,lower,2026-03-26 08:35:00-04:00,24069.165318483185,89.75,134.625,134.625,TP
2026-03-31,2026,lower,2026-03-30 20:17:00-04:00,22983.31380287526,78.75,118.125,118.125,TP
2026-04-01,2026,upper,2026-03-31 19:58:00-04:00,24027.08869351358,94.0,141.0,-141.0,SL
2026-04-02,2026,lower,2026-04-02 07:28:00-04:00,23729.68143980739,65.75,98.625,98.625,TP
2026-04-06,2026,upper,2026-04-05 22:19:00-04:00,24289.10131924296,56.25,84.375,84.375,TP
2026-04-08,2026,upper,2026-04-07 19:04:00-04:00,24984.459681516815,569.5,200.0,-200.0,SL
2026-04-10,2026,upper,2026-04-09 20:59:00-04:00,25273.09253845201,45.0,67.5,67.5,TP
2026-04-10,2026,upper,2026-04-09 21:30:00-04:00,25282.7774404608,74.0,111.0,13.777440460798971,cutoff
2026-04-10,2026,upper,2026-04-10 08:29:00-04:00,25378.695918099,40.5,60.75,60.75,TP
2026-04-14,2026,upper,2026-04-13 19:07:00-04:00,25611.34815671422,33.25,49.875,49.875,TP
2026-04-15,2026,upper,2026-04-14 19:34:00-04:00,26016.020610526048,38.5,57.75,57.75,TP
2026-04-17,2026,upper,2026-04-17 09:07:00-04:00,26750.85865637195,184.25,200.0,-35.14134362804907,cutoff
2026-04-24,2026,upper,2026-04-24 07:07:00-04:00,27267.134887108085,84.75,127.125,127.125,TP
2026-04-24,2026,upper,2026-04-24 07:30:00-04:00,27362.418606603605,84.75,127.125,127.125,TP
2026-04-27,2026,upper,2026-04-26 22:00:00-04:00,27541.200536733537,84.0,126.0,126.0,TP
2026-04-28,2026,lower,2026-04-28 08:23:00-04:00,27049.808787510927,189.25,200.0,200.0,TP
2026-04-30,2026,upper,2026-04-29 19:48:00-04:00,27529.434177961637,293.0,200.0,200.0,TP
2026-04-30,2026,upper,2026-04-29 19:54:00-04:00,27551.438765966275,293.0,200.0,200.0,TP
2026-05-01,2026,upper,2026-05-01 09:33:00-04:00,27727.691212489073,78.75,118.125,-118.125,SL
2026-05-05,2026,upper,2026-05-05 10:36:00-04:00,28138.06154108305,141.0,200.0,-33.43845891694946,cutoff
2026-05-08,2026,upper,2026-05-08 10:58:00-04:00,29174.65787972472,251.75,200.0,-80.84212027527974,cutoff
2026-05-11,2026,upper,2026-05-11 09:32:00-04:00,29422.9618069465,94.0,141.0,141.0,TP
2026-05-14,2026,upper,2026-05-13 19:05:00-04:00,29646.42303898361,81.25,121.875,121.875,TP
2026-05-14,2026,upper,2026-05-13 20:17:00-04:00,29656.73036561582,58.25,87.375,87.375,TP
2026-05-14,2026,upper,2026-05-14 10:50:00-04:00,29708.514501113983,236.5,200.0,-16.485498886017012,cutoff
2026-05-18,2026,lower,2026-05-17 19:40:00-04:00,29084.62855805579,173.75,200.0,200.0,TP
2026-05-19,2026,lower,2026-05-19 09:20:00-04:00,28811.51963438418,106.75,160.125,160.125,TP
2026-05-19,2026,lower,2026-05-19 10:07:00-04:00,28775.551734540284,265.25,200.0,200.0,TP
2026-05-19,2026,lower,2026-05-19 10:14:00-04:00,28739.45196101639,265.25,200.0,200.0,TP
